horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)72.000 TL,2.)28.800 TL,3.)14.400 TL,4.)7.200 TL,1.)20.700 TL,2.)8.280 TL,3.)4.140 TL,﻿Adana,2021-09-05,1,,Çim,English,Sunday
1,DEVİNA SK,2y d  d,NATIVE KHAN (FR),55,VEDAT ABİŞ AP,HAYRETTİN KARAMAZI,﻿Adana,2021-09-05,1,,Çim,English,Sunday
2,MOONFAIRY SKG SK,2y d  d,WIN RIVER WIN (USA),55,İ.GÖÇER,AHMET KILIÇCIOĞLU,﻿Adana,2021-09-05,1,,Çim,English,Sunday
3,FAMOUS LOWE KG K,2y d  e,FAST 'N' FAMOUS (AUS),57,N.ALTIN,SARAÇ TURAN,﻿Adana,2021-09-05,1,,Çim,English,Sunday
4,İSDEMİR KG DB SK,2y d  e,CUVEE (USA),57,E.SİNCAN,SÜLEYMAN ŞİRE,﻿Adana,2021-09-05,1,,Çim,English,Sunday
5,GECE GECE KG DB,2y a  e,ANATOLY,57,A.KAÇMAZ,NEVİN TERLİKCİOĞULLARI,﻿Adana,2021-09-05,1,,Çim,English,Sunday
6,FLY FOR FAMILY KG K,2y d  d,HAKEEM (USA),55 +2.00,H.PARILDAR,NİHAT ARSLAN,﻿Adana,2021-09-05,1,,Çim,English,Sunday
7,CORAL STORM KG SK (Koşmaz),2y d  e,WIENER WALZER (GER),57,M.BAYIR,GÜLBEN AKSU,﻿Adana,2021-09-05,1,,Çim,English,Sunday
1.)69.000 TL,2.)27.600 TL,3.)13.800 TL,4.)6.900 TL,1.)11.903 TL,2.)4.761 TL,3.)2.381 TL,﻿Adana,2021-09-05,2,,Kum,English,Sunday
1,DİAVASİ KG DB,4y a  a,ÖZGÜNHAN,60,İS.DEMİR AP,MELİS KURTEL EMİN,﻿Adana,2021-09-05,2,,Kum,English,Sunday
2,ASRIN PEHLİVANI KG K,4y k  a,ARASLI,"58,5",E.AKKILIÇ AP,ANIL KÖSEOĞLU,﻿Adana,2021-09-05,2,,Kum,English,Sunday
3,KOPKAPTAR KG,6y a  a,ÖZGÜRBEY,55,E.SİNCAN,SERHAT ŞAHİN,﻿Adana,2021-09-05,2,,Kum,English,Sunday
4,BERSUN ATEŞİ,5y k k,ATEŞTOPU,"52,5 +1.00",M.K.KUMBASAR,ŞÜKRÜ POLAT,﻿Adana,2021-09-05,2,,Kum,English,Sunday
5,FAHRENHEİT KG SK,6y k  a,UÇANBEY,"59,5",F.ÇETİN AP,M.NEZİF ŞEKER,﻿Adana,2021-09-05,2,,Kum,English,Sunday
6,BABA YAVUZ KG DB,5y k  a,ZENGİNOĞLU,"51,5 +1.30",T.BALİ AP,M.SALİH YAVUZ,﻿Adana,2021-09-05,2,,Kum,English,Sunday
7,ÇOLPANLI KG DB SK,6y a  g,AYABAKAN,55,E.TUNÇ,MEHMET NUR KILINÇ,﻿Adana,2021-09-05,2,,Kum,English,Sunday
8,GARİP OSMAN KG DB SK,4y k  a,TAMERİNOĞLU,50 +1.70,İ.GÖÇER,EROL YÜCEL,﻿Adana,2021-09-05,2,,Kum,English,Sunday
1.)72.000 TL,2.)28.800 TL,3.)14.400 TL,4.)7.200 TL,1.)20.700 TL,2.)8.280 TL,3.)4.140 TL,﻿Adana,2021-09-05,3,,Çim,English,Sunday
1,BRIGHT HOPE  SK,2y d  e,TOROK (IRE),57,VEDAT ABİŞ AP,ÖZLEM ECE KARAMAZI,﻿Adana,2021-09-05,3,,Çim,English,Sunday
