horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)68.000 TL,2.)27.200 TL,3.)13.600 TL,4.)6.800 TL,1.)15.640 TL,2.)6.256 TL,3.)3.128 TL,﻿Antalya,2022-03-16,1,,Kum,English,Wednesday
1,ÖZEL KIZI KG DB,4y k k,YAKUPBEY,54,H.YOLAÇICI AP,RECEP BAKIRCI,﻿Antalya,2022-03-16,1,,Kum,English,Wednesday
2,CEMİLEM KIZ KG K DB,4y a k,KARABEDİR,58,M.M.BİLGİN,KAYA KAYA,﻿Antalya,2022-03-16,1,,Kum,English,Wednesday
3,RENGÜL SULTAN KG K,4y k k,TURBO,56,D.KAYA AP,KAYA KAYA,﻿Antalya,2022-03-16,1,,Kum,English,Wednesday
4,UÇMAKDERE GÜZELİ KG K,4y k k,MESUDUM,56,F.ARSLAN AP,FURKAN ÖZPAY,﻿Antalya,2022-03-16,1,,Kum,English,Wednesday
5,BEHİN KG SK,4y k k,ODİNHAN,54,E.D.ÖKTEN AP,BEŞİR KAYA,﻿Antalya,2022-03-16,1,,Kum,English,Wednesday
6,ÇERKEZ RÜZGARI KG K GKR,4y k k,BULUT REİS,54 +0.10,M.BAĞ AP,FİKRET GÜNER,﻿Antalya,2022-03-16,1,,Kum,English,Wednesday
7,CEYLİNCAN SK (Koşmaz),4y a k,UÇANOĞLU,54,M.KIYAK AP,MEHMET ALİ ÇEVİK,﻿Antalya,2022-03-16,1,,Kum,English,Wednesday
8,KIZIL GEYİK KG SK (Koşmaz),4y a k,TOŞUR,55,N.DEMİR AP,ŞÜKRÜ POLAT,﻿Antalya,2022-03-16,1,,Kum,English,Wednesday
1.)77.000 TL,2.)30.800 TL,3.)15.400 TL,4.)7.700 TL,1.)13.283 TL,2.)5.313 TL,3.)2.657 TL,﻿Antalya,2022-03-16,2,,Kum,English,Wednesday
1,ÖZENGER DB SK,4y d  a,CAPTAIN RIO (GB),"54,5",E.AKTUĞ,ALİ İNCE,﻿Antalya,2022-03-16,2,,Kum,English,Wednesday
