horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)45.500 TL,2.)18.200 TL,3.)9.100 TL,4.)4.550 TL,1.)13.081 TL,2.)5.233 TL,3.)2.616 TL,﻿Adana,2021-12-28,1,,Kum,English,Tuesday
1,DURMAZ RECEP KG K,2y d  e,HAKEEM (USA),56 +0.80,A.KURŞUN,MEHMET DURMAZ,﻿Adana,2021-12-28,1,,Kum,English,Tuesday
2,BİROL BEY DB SK,2y d  e,SCARFACE,56 +0.10,M.G.ARSLAN AP,NEJDET SUMEL,﻿Adana,2021-12-28,1,,Kum,English,Tuesday
3,WARRIOR STORM K DB,2y d  e,GÜNGÖR BABA,"59,5",V.DEMİR,MURAT TACETTİN BİRİCİK,﻿Adana,2021-12-28,1,,Kum,English,Tuesday
4,ABHAZ BEYİ KG DB SK,2y k  e,RAMPOLDI,55 +1.30,B.KILINÇ,MEHMET YILDIRIM,﻿Adana,2021-12-28,1,,Kum,English,Tuesday
5,BEST OF FATOŞ KG DB SK,2y d  d,CASH AKÇE,"53,5 +0.80",A.AKDEMİR AP,BEŞİR KAYA,﻿Adana,2021-12-28,1,,Kum,English,Tuesday
6,PÜSEM PÜSEM K DB,2y d  d,PAPA CLEM (USA),55,VEDAT ABİŞ,İMAT BOZDOĞANLI,﻿Adana,2021-12-28,1,,Kum,English,Tuesday
7,KING BORA KG K,2y d  e,JUSTENUFFHUMOR (USA),"57,5",E.SİNCAN,FATİH TÜLEK,﻿Adana,2021-12-28,1,,Kum,English,Tuesday
8,DIŞETUANA KG SK,2y d  d,PACO BOY (IRE),57,M.S.ÇELİK,V.BERKAY BİLGE,﻿Adana,2021-12-28,1,,Kum,English,Tuesday
9,VARLI BEY KG K DB (Koşmaz),2y d  e,NIGHT FALCON,"51,5 +1.00",M.KIYAK AP,SAİT VARLI,﻿Adana,2021-12-28,1,,Kum,English,Tuesday
1.)42.500 TL,2.)17.000 TL,3.)8.500 TL,4.)4.250 TL,1.)7.331 TL,2.)2.933 TL,3.)1.466 TL,﻿Adana,2021-12-28,2,,Kum,English,Tuesday
1,KORAYZA KG K DB,3y a  e,PLEASANTLY PERFECT (USA),54,M.BAYIR,TURGUT MİSİR,﻿Adana,2021-12-28,2,,Kum,English,Tuesday
2,KİBAR ÇOCUK DB,3y a  e,SIR PERCY (GB),55,M.KESKİN,SEMRA ERKUŞ,﻿Adana,2021-12-28,2,,Kum,English,Tuesday
3,EYÇIENS DB,3y d  e,HAKKAR,58,A.AKDEMİR AP,CENGİZ DOĞAN,﻿Adana,2021-12-28,2,,Kum,English,Tuesday
4,ÇARŞA AĞASI KG SK,3y d  e,EL CORREDOR (USA),58,M.A.SOLMAZ,KEREM ERENSOY,﻿Adana,2021-12-28,2,,Kum,English,Tuesday
5,WE WILL SUCCEED SKG SK SGKR,3y a  e,MAXIMUS DREAM,53 +0.20,M.K.KUMBASAR,SIDDIKA Y. DEMİRCİ,﻿Adana,2021-12-28,2,,Kum,English,Tuesday
6,KÜÇÜK ZAMANI DB SKG SK,3y d  e,PERFECTO,58,M.AKYAVUZ,MAHMUT KARAKEÇİ,﻿Adana,2021-12-28,2,,Kum,English,Tuesday
7,EXCEVATION DB SKG SK,3y d  d,SCARFACE,52 +0.20,M.N.SUNKAR AP,SAHDUN KAYA,﻿Adana,2021-12-28,2,,Kum,English,Tuesday
8,REGINA LUNA SK,3y d  d,BUSHRANGER (IRE),56,E.SİNCAN,MURAT CAVCAV,﻿Adana,2021-12-28,2,,Kum,English,Tuesday
9,AŞK DELİSİ DB SKG SK,3y d  d,CASH AKÇE,54 +0.10,A.KAÇMAZ,BEŞİR KAYA,﻿Adana,2021-12-28,2,,Kum,English,Tuesday
1.)60.000 TL,2.)24.000 TL,3.)12.000 TL,4.)6.000 TL,1.)17.250 TL,2.)6.900 TL,3.)3.450 TL,﻿Adana,2021-12-28,3,,Kum,English,Tuesday
1,LEO KİP DB SKG SK,2y a  e,RED GIANT (USA),57,VEDAT ABİŞ,ALİ BİBER,﻿Adana,2021-12-28,3,,Kum,English,Tuesday
2,BIRTH OF THE FIRE KG K,2y d  e,TORUK MACTO (IRE),57,A.KURŞUN,ŞİRİN DOĞAN,﻿Adana,2021-12-28,3,,Kum,English,Tuesday
3,UNCHAINED KG DB SK,2y a  e,LION HEART (USA),57,G.KOCAKAYA,SERDAR ÜZÜM,﻿Adana,2021-12-28,3,,Kum,English,Tuesday
4,DENİZ KIRALI SKG SK,2y d  e,GÜNGÖR BABA,57 +0.60,M.AKYAVUZ,MAHMUT YÜKSELİR,﻿Adana,2021-12-28,3,,Kum,English,Tuesday
5,NORTH QUEEN,2y d  d,DONT STOP ME,55 +1.40,A.SÖZEN,EREN ÖZBÜK,﻿Adana,2021-12-28,3,,Kum,English,Tuesday
6,KAHRAMAN TRADER KG K DB,2y d  e,MENDIP (USA),57,MÜS.ÇELİK,HARUN KAHRAMAN,﻿Adana,2021-12-28,3,,Kum,English,Tuesday
7,GEYİKGÖLLÜ KG K,2y d  e,HAKEEM (USA),53 +0.40,G.KAYIP AP,ERCAN KANDEMİR,﻿Adana,2021-12-28,3,,Kum,English,Tuesday
8,BLENDE RENDE SK,2y a  e,BOSPORUS (IRE),57,B.KILINÇ,MEHMET CAHİT MALKOÇ,﻿Adana,2021-12-28,3,,Kum,English,Tuesday
9,LORD DROK DB,2y d  e,KING DROK,57,M.S.ÇELİK,GİZEM ÇAKMAKOĞLU,﻿Adana,2021-12-28,3,,Kum,English,Tuesday
10,GRAY EAGLE K,2y d  e,GRAYSTORM,57,H.KILIÇARSLAN,NAMIK K.M. KIRIKKANAT,﻿Adana,2021-12-28,3,,Kum,English,Tuesday
11,ARSLANBAY SK (Koşmaz),2y a  e,BANKNOTE (GB),57,E.SİNCAN,MURAT CAVCAV,﻿Adana,2021-12-28,3,,Kum,English,Tuesday
1.)69.000 TL,2.)27.600 TL,3.)13.800 TL,4.)6.900 TL,1.)11.903 TL,2.)4.761 TL,3.)2.381 TL,﻿Adana,2021-12-28,4,,Kum,English,Tuesday
1,PURO SKG SK,5y d  a,BOSPORUS (IRE),54 +0.20,M.S.ÇELİK,SENEM GÖZEL,﻿Adana,2021-12-28,4,,Kum,English,Tuesday
2,PERICLES DB SKG SK ÖG,4y d  a,PLEASANTLY PERFECT (USA),60,MÜS.ÇELİK,İSMAİL YÜKSEL,﻿Adana,2021-12-28,4,,Kum,English,Tuesday
3,LAKERS KG SK,3y d  e,HAKEEM (USA),"55,5 +0.90",G.KOCAKAYA,CANAN KORUCU,﻿Adana,2021-12-28,4,,Kum,English,Tuesday
4,KING OF SOLID SKG SK,3y d  e,MARCAVELLY (USA),50 +2.00,N.DEMİR AP,MİTHAT KATI,﻿Adana,2021-12-28,4,,Kum,English,Tuesday
5,ONYEKURU,3y d  e,INVINCIBLE SON (IRE),50 +2.00,M.BAYIR,ERDAL URAL,﻿Adana,2021-12-28,4,,Kum,English,Tuesday
6,HUNTING,4y d  a,JUSTENUFFHUMOR (USA),58,M.AKYAVUZ,MURAT CAVCAV,﻿Adana,2021-12-28,4,,Kum,English,Tuesday
7,HAKK HANI KG DB SK,6y d  a,MENDIP (USA),60,M.ÖZDEMİR AP,ERKUTAY ÖZYURTERİ,﻿Adana,2021-12-28,4,,Kum,English,Tuesday
8,EL RAPIDO KG DB,5y a  a,KANEKO,"55,5 +2.00",E.SİNCAN,H.ÇAĞATAY TURAKTEKİN,﻿Adana,2021-12-28,4,,Kum,English,Tuesday
9,STILL WINNER KG K,3y d  d,CHURCH PICTURES (GB),50 +2.00,M.K.KUMBASAR,YASEMİN TURAKTEKİN,﻿Adana,2021-12-28,4,,Kum,English,Tuesday
10,BABA ARON DB SK GKR ÖG,4y d  a,WIN RIVER WIN (USA),57 +1.00,H.PARILDAR,ERKAN YILDIRIM,﻿Adana,2021-12-28,4,,Kum,English,Tuesday
