horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)69.000 TL,2.)27.600 TL,3.)13.800 TL,4.)6.900 TL,1.)11.903 TL,2.)4.761 TL,3.)2.381 TL,﻿Bursa,2021-10-15,1,,Çim,English,Friday
1,DEMİRHAN STAR KG DB SK,3y d  e,HAKKAR,51 +2.00,B.M.MIRIK,ABDULKADİR AKALTUN,﻿Bursa,2021-10-15,1,,Çim,English,Friday
2,ZILLION SUN K DB SKG,3y d  d,TOROK (IRE),58,S.ÇETİN,ERTAN ÖZTÜRK,﻿Bursa,2021-10-15,1,,Çim,English,Friday
3,HEPBİRİNCİ SK,3y d  e,TOROK (IRE),59,O.YILDIZ,MEHMET SARP,﻿Bursa,2021-10-15,1,,Çim,English,Friday
4,GREYHOUND KG DB SK,3y d  e,APPROVE (IRE),"55,5",C.PASO AP,İLHAMİ TURAN,﻿Bursa,2021-10-15,1,,Çim,English,Friday
5,TIGHTROPE KG DB SK,3y d  e,GENERAL QUARTERS (USA),51 +0.60,S.TIRPAN,CENGİZ DENİZ,﻿Bursa,2021-10-15,1,,Çim,English,Friday
6,THE REBEL KNIGHT KG DB SK,3y a  e,INVINCIBLE SON (IRE),60,F.KARAKURT AP,GÜNSEN SOYUPAK,﻿Bursa,2021-10-15,1,,Çim,English,Friday
7,DEEP STORY SKG SK,3y d  d,LUXOR,"56,5 +0.10",K.TOKAÇOĞLU,MUSTAFA DİNÇAL,﻿Bursa,2021-10-15,1,,Çim,English,Friday
8,BROTHER LION DB SKG SK,3y d  e,BOSPORUS (IRE),60,G.ÖZÇELİK AP,RECEP KETME,﻿Bursa,2021-10-15,1,,Çim,English,Friday
1.)69.000 TL,2.)27.600 TL,3.)13.800 TL,4.)6.900 TL,1.)11.903 TL,2.)4.761 TL,3.)2.381 TL,﻿Bursa,2021-10-15,2,,Çim,English,Friday
1,FİJİ KG K,3y d  e,KULOĞLU,50 +2.00,O.YILDIZ,SELİN DİKENCİK,﻿Bursa,2021-10-15,2,,Çim,English,Friday
2,QUICK KEY KG DB SK,3y d  e,INVINCIBLE SON (IRE),"59,5 +0.20",ÇETİN TAŞ AP,MELİS KURTEL EMİN,﻿Bursa,2021-10-15,2,,Çim,English,Friday
3,NARTHAN BEY KG DB,4y d  a,HALICARNASSUS (IRE),50 +1.50,C.PASO AP,MEHMET MERT,﻿Bursa,2021-10-15,2,,Çim,English,Friday
4,GOLDEN SHIP KG DB SK BB,5y k  a,SULTANS OF SWING,50 +2.00,O.ATMACA,CEM YURDAKUL,﻿Bursa,2021-10-15,2,,Çim,English,Friday
5,ANNA HENRIETTA KG SK,3y d  d,ROCKMASTER (IRE),"58,5",N.AVCİ,GÖRKEM GEDİKOĞLU,﻿Bursa,2021-10-15,2,,Çim,English,Friday
6,POWER BY FIRE KG DB,5y d  a,INVINCIBLE SON (IRE),61,İ.H.KETME,SABRİ ALTIN,﻿Bursa,2021-10-15,2,,Çim,English,Friday
7,MORTODELA KG K DB,7y d  a,BANKNOTE (GB),61,Ç.CANPOLAT AP,HAKAN GAŞAN,﻿Bursa,2021-10-15,2,,Çim,English,Friday
1.)69.000 TL,2.)27.600 TL,3.)13.800 TL,4.)6.900 TL,1.)11.903 TL,2.)4.761 TL,3.)2.381 TL,﻿Bursa,2021-10-15,3,,Çim,English,Friday
1,MADAM ELLİ KG SK,7y a k,UÇANBEY,55,A.KÜRÜNDÜK,S.ALİ BÜYÜKBAŞ,﻿Bursa,2021-10-15,3,,Çim,English,Friday
2,ROMANOLUR KG K,5y a k,KAIZBERT (RU),59,MAHMUT TURAN,ŞEMSETTİN TOYDEMİR,﻿Bursa,2021-10-15,3,,Çim,English,Friday
