horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)52.500 TL,2.)21.000 TL,3.)10.500 TL,4.)5.250 TL,1.)9.056 TL,2.)3.623 TL,3.)1.811 TL,﻿İzmir,2022-02-06,1,,Kum,English,Sunday
1,ZIMA BLUE DB SK,3y a  d,WIN RIVER WIN (USA),56 +0.40,M.M.BİLGİN,SENEM GÖZEL,﻿İzmir,2022-02-06,1,,Kum,English,Sunday
2,LADY LOPEZ SK,3y d  d,PAPA CLEM (USA),60 +0.10,B.KURDU,SÜLEYMAN KILIÇASLAN,﻿İzmir,2022-02-06,1,,Kum,English,Sunday
3,DADAŞ GIRL K,3y a  d,GENERAL QUARTERS (USA),60,GÖKH.GÖKÇE,KENAN YAZICI,﻿İzmir,2022-02-06,1,,Kum,English,Sunday
4,MATMAZEL BERYL KG DB SK,3y d  d,LION HEART (USA),58,G.ÖZÇELİK AP,ŞÜKRÜYE ADIŞEN,﻿İzmir,2022-02-06,1,,Kum,English,Sunday
5,THE MUST OBEY KG K (Koşmaz),3y d  d,TEMELHAN,"55,5",G.KOCAKAYA,YAŞAR GÖLBAŞ,﻿İzmir,2022-02-06,1,,Kum,English,Sunday
1.)52.500 TL,2.)21.000 TL,3.)10.500 TL,4.)5.250 TL,1.)9.056 TL,2.)3.623 TL,3.)1.811 TL,﻿İzmir,2022-02-06,2,,Kum,English,Sunday
1,NEOS DB,5y d  a,YONAGUSKA (USA),58,M.M.BİLGİN,HALE HÜLYA ILGAZLI,﻿İzmir,2022-02-06,2,,Kum,English,Sunday
2,BOUKEPHALOS KG DB SK,4y d  g,VICTORY GALLOP (CAN),58,Ö.YILDIRIM,HULUSİ ÇİL,﻿İzmir,2022-02-06,2,,Kum,English,Sunday
3,BUSTANY,4y d  a,YONAGUSKA (USA),58,MER.ÇELİK,ERAY KOKTAY,﻿İzmir,2022-02-06,2,,Kum,English,Sunday
4,CONGENIAL SON,7y d  a,ZANJERO (USA),58 +1.00,M.AKIN AP,ÖMER PEYNİRCİ,﻿İzmir,2022-02-06,2,,Kum,English,Sunday
5,BIG DADAŞ K DB ÖG,7y d  a,KURTINIADIS (IRE),57,MUH.OK AP,FERİT MENGİ,﻿İzmir,2022-02-06,2,,Kum,English,Sunday
