horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)60.000 TL,2.)24.000 TL,3.)12.000 TL,4.)6.000 TL,1.)17.250 TL,2.)6.900 TL,3.)3.450 TL,﻿Kocaeli,2021-10-18,1,,Kum,English,Monday
1,AKÇA TAY SKG,3y a  d,ATEŞTOPU,60,V.DEMİR,ZEYNEL ÖZKAN,﻿Kocaeli,2021-10-18,1,,Kum,English,Monday
2,ANADOLU İNCİSİ KG DB,3y k  d,TAMERİNOĞLU,54,G.ÖZÇELİK AP,ABDULLAH AKDEMİR,﻿Kocaeli,2021-10-18,1,,Kum,English,Monday
3,ANDREAKIZI KG K,3y a  d,DEVİREN,57 +0.40,M.KAYA,HASAN AKBULUT,﻿Kocaeli,2021-10-18,1,,Kum,English,Monday
4,ÖNEMLİ K,3y a  d,ORÇUN,57,G.YILDIZ,MAHİR LAHAM,﻿Kocaeli,2021-10-18,1,,Kum,English,Monday
5,IHLAMUR ÇİÇEĞİ KG,3y a  d,ATEŞTOPU,55,VEDAT ABİŞ AP,MEHMET DİRİK,﻿Kocaeli,2021-10-18,1,,Kum,English,Monday
6,GÜHER HAN K,3y a  d,GÜNTAY,53 +0.40,O.AKEL AP,ADNAN BALKAYA,﻿Kocaeli,2021-10-18,1,,Kum,English,Monday
7,DELİ BAL KG K DB,3y k  d,ÖZHABER,57,GÖK.BEKTAŞ,OZAN TANİYİT,﻿Kocaeli,2021-10-18,1,,Kum,English,Monday
8,HİCRANYELİ SK,3y d  d,KURTEL,57,T.YILDIZ,ALİ PAMUKCİ,﻿Kocaeli,2021-10-18,1,,Kum,English,Monday
9,GÖKGÜZELİ KG SK,3y a  d,ŞEREFKAR,56 +2.00,K.AYDIN AP,AHMET NÜVİT YEĞİN,﻿Kocaeli,2021-10-18,1,,Kum,English,Monday
1.)77.000 TL,2.)30.800 TL,3.)15.400 TL,4.)7.700 TL,1.)17.710 TL,2.)7.084 TL,3.)3.542 TL,﻿Kocaeli,2021-10-18,2,,Kum,English,Monday
1,İZTAN SK,6y k  a,ŞİMŞEĞİNOĞLU,51 +1.50,G.ÖZÇELİK AP,A.LAMİ KARAÇİZMELİ,﻿Kocaeli,2021-10-18,2,,Kum,English,Monday
2,BABAMEDET KG DB,5y a  a,KAIZBERT (RU),63,M.KAYA,ŞEMSETTİN TOYDEMİR,﻿Kocaeli,2021-10-18,2,,Kum,English,Monday
3,FRENKLİ ATEŞİ KG DB SK,6y a  a,TURBO,"53,5 +1.10",M.AKIN AP,EROL ŞİRİN,﻿Kocaeli,2021-10-18,2,,Kum,English,Monday
4,SAİTBEY KG DB,4y a  a,ANKA,57,N.DEMİR AP,İBRAHİM YALÇIN,﻿Kocaeli,2021-10-18,2,,Kum,English,Monday
5,TUTARLI KG SK,7y a  a,ALTAHA,60,T.YILDIZ,OZAN TANİYİT,﻿Kocaeli,2021-10-18,2,,Kum,English,Monday
6,UZUN BEY KG SK,7y d  a,KARATOKLU,"56,5 +0.20",İ.SOYAD,ABDULLAH AVCI,﻿Kocaeli,2021-10-18,2,,Kum,English,Monday
7,TANIRBEY KG SK GKR,4y a  a,ALTAHA,"55,5 +1.20",S.ÖZEN,AHMET AKBULUT,﻿Kocaeli,2021-10-18,2,,Kum,English,Monday
8,KIŞMASALI KG,5y a k,KAIZBERT (RU),59,BURAK AKÇAY AP,ATALAY TURAN,﻿Kocaeli,2021-10-18,2,,Kum,English,Monday
9,KAFADAR KG K DB,9y a  a,İZBATUR,"60,5",G.KILIÇ,ŞEFİK ÇELİK,﻿Kocaeli,2021-10-18,2,,Kum,English,Monday
10,TUĞALP,7y k  a,EMAEL (PL),"56,5 +2.00",K.AYDIN AP,SUNGUR SOYDAM,﻿Kocaeli,2021-10-18,2,,Kum,English,Monday
1.)54.000 TL,2.)21.600 TL,3.)10.800 TL,4.)5.400 TL,1.)15.525 TL,2.)6.210 TL,3.)3.105 TL,﻿Kocaeli,2021-10-18,3,,Kum,English,Monday
