horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)39.500 TL,2.)15.800 TL,3.)7.900 TL,4.)3.950 TL,1.)6.814 TL,2.)2.726 TL,3.)1.363 TL,﻿Şanlıurfa,2021-11-18,1,,Kum,English,Thursday
1,YILMAZHAN KG DB SK,8y d  a,VICTORY GALLOP (CAN),60,S.KAPLAN,MEHMET DEMİR,﻿Şanlıurfa,2021-11-18,1,,Kum,English,Thursday
2,BELL RING SKG SK,3y d  e,APPROVE (IRE),51 +1.50,S.ALTAY AP,ÖMER ŞEKER,﻿Şanlıurfa,2021-11-18,1,,Kum,English,Thursday
3,PHARAOH BOY K DB,3y d  e,DR FONG (USA),58,İ.AKYAVUZ,MEHMET FESİH ÇİZİK,﻿Şanlıurfa,2021-11-18,1,,Kum,English,Thursday
4,CİHANA BEDEL DB SKG SK,6y d  a,INDIGO RED (GB),60,F.FELHAN AP,NAİF ÇİZİK,﻿Şanlıurfa,2021-11-18,1,,Kum,English,Thursday
5,AKINŞAH KG DB SK,9y a  a,BOSPORUS (IRE),57,F.YARDIMCI,MEHMET ULUSOY,﻿Şanlıurfa,2021-11-18,1,,Kum,English,Thursday
6,EMPERORS VICTORY KG DB SK,4y d  a,VICTORY GALLOP (CAN),53,M.ŞAKİR AP,KADRİ FELHAN,﻿Şanlıurfa,2021-11-18,1,,Kum,English,Thursday
7,BOSENDRA KG DB SK,4y d k,BOSPORUS (IRE),56 +1.50,M.AVŞAR,RUKEN ATAŞ,﻿Şanlıurfa,2021-11-18,1,,Kum,English,Thursday
8,MİRTAY DB SK,4y d  a,SMART ROBIN (JPN),60,N.ALTIN,AHMET TADIK,﻿Şanlıurfa,2021-11-18,1,,Kum,English,Thursday
9,MAKAKVI KG ÖG,5y d  a,DROSSELMEYER (USA),57 +0.30,AH.ARSLAN,MUSTAFA AMAÇ,﻿Şanlıurfa,2021-11-18,1,,Kum,English,Thursday
10,ÖZÜN KG SK (Koşmaz),7y a  a,CUVEE (USA),57,V.DEMİR,ALİ ŞEKER,﻿Şanlıurfa,2021-11-18,1,,Kum,English,Thursday
