horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1,OCEAN CLOUD (IRE),2y d d,CAMACHO,"57,5",L MORRİS,MİSS GAY KELLEWAY,﻿Kempton Park Birleşik Krallık,2022-03-30,1,,,English,Wednesday
2,SHE'S HOT,2y a d,SIOUX NATION (USA),"57,5",ROSSA RYAN,P F I COLE LTD,﻿Kempton Park Birleşik Krallık,2022-03-30,1,,,English,Wednesday
3,CORAJE,2y d d,EXPERT EYE,"57,5",B CURTİS,THE COURAGEOUS SYNDİ,﻿Kempton Park Birleşik Krallık,2022-03-30,1,,,English,Wednesday
4,COMEDIAN LEADER,2y d d,ACLAIM (IRE),"57,5",T HAMMER HANSEN,NİCK BRADLEY RACİNG,﻿Kempton Park Birleşik Krallık,2022-03-30,1,,,English,Wednesday
5,ZEPHINA,2y d d,ZOUSTAR (AUS),"57,5",P COSGRAVE,MR S W BANKS,﻿Kempton Park Birleşik Krallık,2022-03-30,1,,,English,Wednesday
6,ON THE PULSE (IRE),2y d d,DRAGON PULSE (IRE),"57,5",N CALLAN,MR P D EVANS,﻿Kempton Park Birleşik Krallık,2022-03-30,1,,,English,Wednesday
7,XENACONTESSA (IRE),2y a d,PRINCE OF LIR (IRE),"57,5",G DOWNİNG,MR E A  R  MORGANS,﻿Kempton Park Birleşik Krallık,2022-03-30,1,,,English,Wednesday
8,LILY IN THE JUNGLE (IRE),2y a d,BUNGLE INTHEJUNGLE,"57,5",C BİSHOP,"ROB EMMANUELLE, T BU",﻿Kempton Park Birleşik Krallık,2022-03-30,1,,,English,Wednesday
9,HOT IN HAVANA,2y d d,HAVANA GREY,"57,5",D KEENAN,CROSS CHANNEL RACİNG,﻿Kempton Park Birleşik Krallık,2022-03-30,1,,,English,Wednesday
10,MOUNTAIN RUN,2y k d,HELLVELYN,"57,5",L BROWNE,MRS R PEASE,﻿Kempton Park Birleşik Krallık,2022-03-30,1,,,English,Wednesday
1,DYNAMIC TALENT,3y d g,ACLAIM (IRE),"60,5",DAVID EGAN,HARRATON COURT STABL,﻿Kempton Park Birleşik Krallık,2022-03-30,2,,,English,Wednesday
2,MOUNT KOSCIUSZKO,3y k g,NATIONAL DEFENSE,"60,5",J P SPENCER,SUN BLOODSTOCK SARL,﻿Kempton Park Birleşik Krallık,2022-03-30,2,,,English,Wednesday
