horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)62.000 TL,2.)24.800 TL,3.)12.400 TL,4.)6.200 TL,1.)10.695 TL,2.)4.278 TL,3.)2.139 TL,﻿Kocaeli,2022-03-22,1,,Kum,English,Tuesday
1,LUCKY FAST KG DB SK,3y d  e,SMART ROBIN (JPN),60,MER.ÇELİK,LEVENT YAVUZ,﻿Kocaeli,2022-03-22,1,,Kum,English,Tuesday
2,FORTUNELLO SKG SK,3y d  e,SMART ROBIN (JPN),"52,5",S.TIRPAN,SELİN DİKENCİK,﻿Kocaeli,2022-03-22,1,,Kum,English,Tuesday
3,REAL CHAMPION K SKG,3y d  g,MENDIP (USA),"52,5 +2.00",H.KAPLAN,ADEM AYDOĞDU,﻿Kocaeli,2022-03-22,1,,Kum,English,Tuesday
4,MISS TUANA KG SK,3y d  d,PACO BOY (IRE),56,S.AKBULAT AP,MECİT BOZKURT,﻿Kocaeli,2022-03-22,1,,Kum,English,Tuesday
5,ALTIN STEPS KG DB SK,3y d  e,KISS OF STEPS,"58,5 +0.10",A.ŞENBAHAR AP,SABRİ ALTIN,﻿Kocaeli,2022-03-22,1,,Kum,English,Tuesday
6,BAWIKALIN OĞLU DB SK ÖG,3y a  e,BAWiKAL,59 +0.10,H.ÇİZİK,SEYDİ AKYILDIRIM,﻿Kocaeli,2022-03-22,1,,Kum,English,Tuesday
1.)68.000 TL,2.)27.200 TL,3.)13.600 TL,4.)6.800 TL,1.)15.640 TL,2.)6.256 TL,3.)3.128 TL,﻿Kocaeli,2022-03-22,2,,Kum,English,Tuesday
1,RÜYANIN KIZI KG K DB,4y k k,BATURŞAH,61,M.ÇİÇEK,MURAT ERKAN,﻿Kocaeli,2022-03-22,2,,Kum,English,Tuesday
2,OYAMER KG DB,4y a k,KUTLU ER,58,H.ÇİZİK,FATMA NİLGÜN KUTLU,﻿Kocaeli,2022-03-22,2,,Kum,English,Tuesday
3,KIRNIÇSU KG SK,4y a k,TURBO,56,F.ARSLAN AP,FURKAN ÖZPAY,﻿Kocaeli,2022-03-22,2,,Kum,English,Tuesday
4,AMİRA KG SK,4y k k,DEMİRDÖVEN,58,İ.H.KETME,SUNGUR SOYDAM,﻿Kocaeli,2022-03-22,2,,Kum,English,Tuesday
5,ESKİ BEDİR GÜZELİ KG DB SK,4y k k,GÜNTAY,58,H.KAPLAN,CEMİL TANER,﻿Kocaeli,2022-03-22,2,,Kum,English,Tuesday
6,ÖNEMLİ DB SKG SK,4y a k,ORÇUN,55 +0.30,B.ÇIĞLA AP,ABDURRAHİM KIRAMANLIOĞLU,﻿Kocaeli,2022-03-22,2,,Kum,English,Tuesday
7,UÇMAKDERE GÜZELİ KG SK,4y k k,MESUDUM,58,MAHMUT TURAN,FURKAN ÖZPAY,﻿Kocaeli,2022-03-22,2,,Kum,English,Tuesday
8,KARA İNCİSİ KG K DB (Koşmaz),4y k k,YAKUPBEY,58,M.ALİ AYDIN AP,AHMET NÜVİT YEĞİN,﻿Kocaeli,2022-03-22,2,,Kum,English,Tuesday
1.)77.000 TL,2.)30.800 TL,3.)15.400 TL,4.)7.700 TL,1.)13.283 TL,2.)5.313 TL,3.)2.657 TL,﻿Kocaeli,2022-03-22,3,,Kum,English,Tuesday
