horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)96.500 TL,2.)38.600 TL,3.)19.300 TL,4.)9.650 TL,1.)16.646 TL,2.)6.659 TL,3.)3.329 TL,﻿Kocaeli,2023-01-26,1,,Kum,English,Thursday
1,ALUCARD KG DB SK,3y d  e,TALIP HAN (IRE),54 +0.90,A.CEYLAN AP,ARSEN KARA,﻿Kocaeli,2023-01-26,1,,Kum,English,Thursday
2,ÇAVDARLI DB SKG SK,3y d  e,SALVATORE,"53,5 +0.50",G.ÖZÇELİK,METİN AKAN,﻿Kocaeli,2023-01-26,1,,Kum,English,Thursday
3,FLAWLESS POWER SK,3y a  e,LION HEART (USA),"53,5 +1.80",A.SÖZEN,SERDAR PEKİN,﻿Kocaeli,2023-01-26,1,,Kum,English,Thursday
4,MARTENZİT KG K,3y k  d,EL CORREDOR (USA),50 +1.20,GÖK.BEKTAŞ,ERHAN ÇORAP,﻿Kocaeli,2023-01-26,1,,Kum,English,Thursday
5,GEL OGLİM KG DB SK,3y d  e,YILDIRIMBEY,60,H.ÇİZİK,SAVAŞ ERCÜMENT BECENE,﻿Kocaeli,2023-01-26,1,,Kum,English,Thursday
6,AZRA KIZ DB SKG SK,3y k  d,CAPTAIN RIO (GB),"52,5 +2.00",F.ARSLAN,KORHAN DÖNMEZ,﻿Kocaeli,2023-01-26,1,,Kum,English,Thursday
1.)120.000 TL,2.)48.000 TL,3.)24.000 TL,4.)12.000 TL,1.)20.700 TL,2.)8.280 TL,3.)4.140 TL,﻿Kocaeli,2023-01-26,2,,Kum,English,Thursday
1,SPRING CODE DB SKG SK,3y d  d,HONOR CODE (USA),52 +1.80,U.LEVENT AP,KAAN TURAN YURDABAK,﻿Kocaeli,2023-01-26,2,,Kum,English,Thursday
2,HARDY SKG SK,3y a  e,YES OF AFRIKA,58,MAH.TURAN,ABDULKADİR YAZAR,﻿Kocaeli,2023-01-26,2,,Kum,English,Thursday
3,DESERT FIRE KG DB SK,3y d  e,SCARFACE,55 +1.20,H.ÇİZİK,İBRAHİM YILDIZ,﻿Kocaeli,2023-01-26,2,,Kum,English,Thursday
4,THE LIFE KING DB SKG,3y d  e,RAMPOLDI,58,T.YILDIZ,CAHİT KOCAMAN,﻿Kocaeli,2023-01-26,2,,Kum,English,Thursday
5,KRALİÇE GAMZE KG K DB,3y d  d,BOSPORUS (IRE),53 +1.40,E.AKTUĞ,ALİ FEREZLİ,﻿Kocaeli,2023-01-26,2,,Kum,English,Thursday
6,GÖNÜL DAĞI DB SK,3y d  e,MALİ,54,G.ÖZÇELİK,SEDAT ŞAHİN,﻿Kocaeli,2023-01-26,2,,Kum,English,Thursday
7,ZOLATBEY KG DB SK,3y d  e,POWERSCOURT (GB),54,GÖK.BEKTAŞ,FUAT ŞİMŞEK,﻿Kocaeli,2023-01-26,2,,Kum,English,Thursday
1.)143.000 TL,2.)57.200 TL,3.)28.600 TL,4.)14.300 TL,1.)32.890 TL,2.)13.156 TL,3.)6.578 TL,﻿Kocaeli,2023-01-26,3,,Kum,English,Thursday
1,GÜROBASI DB SKG SK,4y k  a,AYABAKAN,54,G.ÖZÇELİK,TEKİN BİRİCİK,﻿Kocaeli,2023-01-26,3,,Kum,English,Thursday
2,HALİM AĞA KG K DB,4y k  a,CANBERKTAY,54 +2.00,Ö.YILDIRIM,ABDULLAH KILINÇ,﻿Kocaeli,2023-01-26,3,,Kum,English,Thursday
3,DÜNDARZADE KG K,4y k  a,KAIZBERT (RU),55 +2.00,M.KAYA,MERT ÇELİK,﻿Kocaeli,2023-01-26,3,,Kum,English,Thursday
4,HOPADAN KG K,4y k k,KARAÜZÜM,54 +1.30,A.SÖZEN,GÖRKEM GEDİKOĞLU,﻿Kocaeli,2023-01-26,3,,Kum,English,Thursday
5,ZEKOSH KG DB SK,4y k k,ULUER,52 +1.80,U.KICI AP,TEKİN BİRİCİK,﻿Kocaeli,2023-01-26,3,,Kum,English,Thursday
1.)136.500 TL,2.)54.600 TL,3.)27.300 TL,4.)13.650 TL,1.)31.395 TL,2.)12.558 TL,3.)6.279 TL,﻿Kocaeli,2023-01-26,4,,Kum,English,Thursday
1,CIX LIFE K DB,4y d  a,SCARFACE,59,F.KARAKURT AP,MUSTAFA GÜNDÜZ ÖZSÖZ,﻿Kocaeli,2023-01-26,4,,Kum,English,Thursday
2,SON OF THE KING SK,5y d  a,KANEKO,56 +0.40,A.KURŞUN,İSMAİL ÖZKAN,﻿Kocaeli,2023-01-26,4,,Kum,English,Thursday
3,KING OF THE NIGHT SK,4y a  a,PACO BOY (IRE),58,T.YILDIZ,HASAN TARIK ŞEKER,﻿Kocaeli,2023-01-26,4,,Kum,English,Thursday
4,LİKAKİ K SKG,4y d  a,CAPTAIN RIO (GB),60,U.LEVENT AP,KEMAL KURT,﻿Kocaeli,2023-01-26,4,,Kum,English,Thursday
