horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)68.000 TL,2.)27.200 TL,3.)13.600 TL,4.)6.800 TL,1.)15.640 TL,2.)6.256 TL,3.)3.128 TL,﻿İzmir,2022-03-31,1,,Çim,English,Thursday
1,ÖNCÜGÜZEL KG K,4y a k,BAŞIMTACI,56 +0.20,Ç.OK,A.EMRAH BAŞKAN,﻿İzmir,2022-03-31,1,,Çim,English,Thursday
2,LOLİPOP KG,4y k k,TAMERİNOĞLU,57 +0.20,O.KIZILDAŞ AP,DENİZ KOÇER SONNI,﻿İzmir,2022-03-31,1,,Çim,English,Thursday
3,BABA BÜTÜN KG DB SK,4y k  a,BERKCAN,55 +0.80,MUH.OK AP,ŞEVKET ALTUNIŞIK,﻿İzmir,2022-03-31,1,,Çim,English,Thursday
4,BOZTUNA DB,4y d  a,YAMANER,56,Y.E.YÜKSEL AP,TEKİN BİRİCİK,﻿İzmir,2022-03-31,1,,Çim,English,Thursday
5,DELİ GÖNÜL KG DB SK GKR,4y a k,ONURKAAN,52,C.YILMAZ AP,ALİ ÖREN,﻿İzmir,2022-03-31,1,,Çim,English,Thursday
6,SELÇUKLU ŞAHİNİ KG,4y a  a,UÇANOĞLU,54,K.YILMAZ AP,TEKİN BİRİCİK,﻿İzmir,2022-03-31,1,,Çim,English,Thursday
7,HİSAR GÜZELİ KG DB SK,4y a k,HİSARBEY,52 +0.40,C.PASO AP,DENİZ DOĞAN,﻿İzmir,2022-03-31,1,,Çim,English,Thursday
8,RENGÜL SULTAN KG K,4y k k,TURBO,56,H.KAPLAN,KAYA KAYA,﻿İzmir,2022-03-31,1,,Çim,English,Thursday
9,YALINKILIÇ GÜZELİ KG,4y a k,UÇANBEY,56 +0.30,M.SAV,YUSUF BİKEÇ,﻿İzmir,2022-03-31,1,,Çim,English,Thursday
1.)62.000 TL,2.)24.800 TL,3.)12.400 TL,4.)6.200 TL,1.)10.695 TL,2.)4.278 TL,3.)2.139 TL,﻿İzmir,2022-03-31,2,,Çim,English,Thursday
1,AYURNAMAT K,3y k  d,NATIVE KHAN (FR),56,M.M.BİLGİN,GÜLNUR GÜLERCE,﻿İzmir,2022-03-31,2,,Çim,English,Thursday
2,SHINING GLORY K,3y d  d,TOROK (IRE),54 +1.00,GÖKH.GÖKÇE,ENGİN ATEŞLER,﻿İzmir,2022-03-31,2,,Çim,English,Thursday
3,FINAL DRIVE K DB,3y a  e,AFTER MARKET (USA),54,N.AVCİ,VOLKAN YOZGATLI,﻿İzmir,2022-03-31,2,,Çim,English,Thursday
4,THE MUST OBEY KG K,3y d  d,TEMELHAN,53 +2.00,H.KAPLAN,YAŞAR GÖLBAŞ,﻿İzmir,2022-03-31,2,,Çim,English,Thursday
5,ALKILIÇ DB SK,3y a  d,BAY ÇİFTÇİOĞLU,50 +2.00,C.PASO AP,NECATİ ÇİFTÇİOĞLU,﻿İzmir,2022-03-31,2,,Çim,English,Thursday
6,FORTUNELLO SKG SK,3y d  e,SMART ROBIN (JPN),56 +1.50,N.ŞEN,SELİN DİKENCİK,﻿İzmir,2022-03-31,2,,Çim,English,Thursday
7,NIGHTS CAT KG K DB,3y d  d,PACO BOY (IRE),52 +0.20,A.C.DAĞDEVİREN,ERDAL YILDIRIM,﻿İzmir,2022-03-31,2,,Çim,English,Thursday
8,EFE MY HAWK KG DB,3y d  e,FAST 'N' FAMOUS (AUS),56,MER.ÇELİK,YİĞİT YİĞİTLER,﻿İzmir,2022-03-31,2,,Çim,English,Thursday
1.)68.000 TL,2.)27.200 TL,3.)13.600 TL,4.)6.800 TL,1.)15.640 TL,2.)6.256 TL,3.)3.128 TL,﻿İzmir,2022-03-31,3,,Çim,English,Thursday
1,SADAL SUDA KG DB,4y a  a,GÖKTUNA,54,M.UYAR AP,UFUK KURTLAR,﻿İzmir,2022-03-31,3,,Çim,English,Thursday
2,TEKFORD STAR KG K DB,4y a  a,GELİBOLU,58,Ç.OK,TEYFİK ORAN,﻿İzmir,2022-03-31,3,,Çim,English,Thursday
3,MUKOM KG SK,4y k k,JOKER,53 +1.70,MUH.OK AP,İSMET ÇİFTÇİ,﻿İzmir,2022-03-31,3,,Çim,English,Thursday
4,HİTİTKIZ KG,4y k k,JOKER,56,M.M.BİLGİN,ŞAFAK GÜMÜŞ,﻿İzmir,2022-03-31,3,,Çim,English,Thursday
5,SAKİBE KG DB,4y a k,ATEŞTOPU,56,G.ÖZÇELİK,MUSTAFA DİŞLON,﻿İzmir,2022-03-31,3,,Çim,English,Thursday
6,KIBRIS RÜZGARI KG K,4y a  a,KIBRISLI,54,E.AKTUĞ AP,GÜNSEN SOYUPAK,﻿İzmir,2022-03-31,3,,Çim,English,Thursday
7,İLANLİ OĞLU KG,4y k  a,YAKUPBEY,59,H.YOLAÇICI AP,YURDAL KARGIN,﻿İzmir,2022-03-31,3,,Çim,English,Thursday
8,EZBERBOZAN SK,4y a k,ALTINÇEKİÇ,56,N.AVCİ,GÜNSEN SOYUPAK,﻿İzmir,2022-03-31,3,,Çim,English,Thursday
9,BOLAYIR FIRTINASI KG K,4y a k,GÖKTUNA,52 +0.90,C.PASO AP,MUSTAFA AKGÜN,﻿İzmir,2022-03-31,3,,Çim,English,Thursday
1.)77.000 TL,2.)30.800 TL,3.)15.400 TL,4.)7.700 TL,1.)13.283 TL,2.)5.313 TL,3.)2.657 TL,﻿İzmir,2022-03-31,4,,Kum,English,Thursday
1,BUSTANY,4y d  a,YONAGUSKA (USA),54,G.ÖZÇELİK,ERAY KOKTAY,﻿İzmir,2022-03-31,4,,Kum,English,Thursday
2,GRAY WOLF KG DB SK,6y d  a,VICTORY GALLOP (CAN),"56,5",GÖKH.GÖKÇE,NURETTİN BOZKURT,﻿İzmir,2022-03-31,4,,Kum,English,Thursday
3,BILLY KID KG DB SK,4y a  a,LION HEART (USA),60,E.AKTUĞ AP,HASAN AKMEŞE,﻿İzmir,2022-03-31,4,,Kum,English,Thursday
4,DASİF SKY DB SK,5y d  a,MARCAVELLY (USA),50 +1.80,C.PASO AP,M.ÖNDER ÜLGENALP,﻿İzmir,2022-03-31,4,,Kum,English,Thursday
5,MASTER URBAN SKG SK,6y d  a,YEDİKULELİ,59,O.AKEL AP,SABAHATTİN YAVUZ,﻿İzmir,2022-03-31,4,,Kum,English,Thursday
6,SPRING ATTACK SK,4y d  a,WIN RIVER WIN (USA),50 +2.00,A.C.DAĞDEVİREN,ÖZGÜR DEMİR,﻿İzmir,2022-03-31,4,,Kum,English,Thursday
