horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)52.500 TL,2.)21.000 TL,3.)10.500 TL,4.)5.250 TL,1.)9.056 TL,2.)3.623 TL,3.)1.811 TL,﻿Antalya,2022-03-09,1,,Kum,English,Wednesday
1,LATIFA THREE SK,3y a  d,JUSTENUFFHUMOR (USA),56,C.PASO AP,ALP Ş. EVCİMEN,﻿Antalya,2022-03-09,1,,Kum,English,Wednesday
2,BANGIR BANGIR KG K,3y d  d,MARCAVELLY (USA),56,E.TUNÇ,FEDAİ KAHRAMAN,﻿Antalya,2022-03-09,1,,Kum,English,Wednesday
3,BAŞAR HATUN KG SK,3y d  d,WIENER WALZER (GER),58,ÇETİN TAŞ AP,ŞAHİN SEKİN,﻿Antalya,2022-03-09,1,,Kum,English,Wednesday
4,LADY HİRA K,3y d  d,MAXIMUS DREAM,55 +0.50,A.ŞENBAHAR AP,BEDİH ZAMAN,﻿Antalya,2022-03-09,1,,Kum,English,Wednesday
5,KARBELLA DB SK,3y d  d,NATIVE KHAN (FR),58 +0.10,F.R.BEBEK,DORUK SÖKMEN,﻿Antalya,2022-03-09,1,,Kum,English,Wednesday
1.)68.000 TL,2.)27.200 TL,3.)13.600 TL,4.)6.800 TL,1.)15.640 TL,2.)6.256 TL,3.)3.128 TL,﻿Antalya,2022-03-09,2,,Kum,English,Wednesday
1,POCKET ACES KG SK,3y d  e,PACO BOY (IRE),58,M.AKYAVUZ,ERDEM BEKMEZCİ,﻿Antalya,2022-03-09,2,,Kum,English,Wednesday
2,LAZKİYE DB SK,3y d  e,ALWAYS PRESIDENT,58,F.R.BEBEK,İSA YÜKSEL,﻿Antalya,2022-03-09,2,,Kum,English,Wednesday
3,MISS LİYA KG K,3y d  d,TOCCET (USA),52,C.PASO AP,ALP Ş. EVCİMEN,﻿Antalya,2022-03-09,2,,Kum,English,Wednesday
4,LİPBALM KG SK,3y a  d,LION HEART (USA),56 +1.40,ÇETİN TAŞ AP,AKANAY MIRIZ,﻿Antalya,2022-03-09,2,,Kum,English,Wednesday
5,GUARDIAN KG DB SK,3y a  e,LION HEART (USA),55 +0.50,A.ŞENBAHAR AP,M.HANEFİ ŞAHİN,﻿Antalya,2022-03-09,2,,Kum,English,Wednesday
6,BABA BÜLENT DB SK,3y d  e,KANEKO,58,M.M.BİLGİN,İSMAİL GÜL,﻿Antalya,2022-03-09,2,,Kum,English,Wednesday
7,MERTİM KG K,3y d  e,ROCKMASTER (IRE),54,H.YOLAÇICI AP,MURAT MAHMUT ŞİMŞEK,﻿Antalya,2022-03-09,2,,Kum,English,Wednesday
8,ENDLESS BREATH DB SKG SK,3y d  d,FLY BY ME,56 +0.50,İ.H.KETME,ÇETİN ALTIN,﻿Antalya,2022-03-09,2,,Kum,English,Wednesday
1.)41.500 TL,2.)16.600 TL,3.)8.300 TL,4.)4.150 TL,1.)7.159 TL,2.)2.864 TL,3.)1.432 TL,﻿Antalya,2022-03-09,3,,Kum,English,Wednesday
1,HEMAN KG SK,4y d  a,TALIP HAN (IRE),58 +0.10,A.ŞENBAHAR AP,KAZIM SAVAŞKURT,﻿Antalya,2022-03-09,3,,Kum,English,Wednesday
2,KAR TANESİ K,5y d k,AYDEMİRHAN,54,E.TUNÇ,FEDAİ KAHRAMAN,﻿Antalya,2022-03-09,3,,Kum,English,Wednesday
3,ÖZENGER DB SK,4y d  a,CAPTAIN RIO (GB),58 +0.10,S.ÖZEN,ALİ İNCE,﻿Antalya,2022-03-09,3,,Kum,English,Wednesday
4,ASPARAGAS DB SKG SK,5y a  a,TORUK MACTO (IRE),61,F.R.BEBEK,SELHATTİN KURT,﻿Antalya,2022-03-09,3,,Kum,English,Wednesday
5,FINISH HIM KG SK SGKR,4y d  a,WIENER WALZER (GER),56,D.KAYA AP,CELAL ŞENGİL,﻿Antalya,2022-03-09,3,,Kum,English,Wednesday
6,RUN FOR PEAK KG DB SK,4y a  a,APPROVE (IRE),55 +0.80,M.M.BİLGİN,MEHMET REŞİT İNANÇ,﻿Antalya,2022-03-09,3,,Kum,English,Wednesday
7,NITROX DB,4y d  a,TORUK MACTO (IRE),55 +1.70,M.AKYAVUZ,V.İBRAHİM ARACI,﻿Antalya,2022-03-09,3,,Kum,English,Wednesday
8,LEYDİ ESPERANZA DB SKG SK,4y d k,THREE VALLEYS (USA),56 +1.40,ÇETİN TAŞ AP,HATİCE DEMİREL,﻿Antalya,2022-03-09,3,,Kum,English,Wednesday
9,MİREY MİRA KG,4y d  a,MALİ,52 +2.00,C.ALTUN AP,EMİNE KAYA,﻿Antalya,2022-03-09,3,,Kum,English,Wednesday
