horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)45.500 TL,2.)18.200 TL,3.)9.100 TL,4.)4.550 TL,1.)7.849 TL,2.)3.140 TL,3.)1.570 TL,﻿Şanlıurfa,2022-03-24,1,,Kum,English,Thursday
1,DEMİR BEREKET KG K,4y k  a,TURBO,54 +2.00,A.ŞENBAHAR AP,İBRAHİM HALİL KORKMAZ,﻿Şanlıurfa,2022-03-24,1,,Kum,English,Thursday
2,KIR AVCISI KG K,4y k k,YAKUPBEY,53 +2.00,E.AKKILIÇ AP,NİHAT TURAN,﻿Şanlıurfa,2022-03-24,1,,Kum,English,Thursday
3,MACİTBEY SK,4y a  a,YAKUPBEY,56 +0.20,H.ALTUNDAĞ AP,EMİN ÇELİK,﻿Şanlıurfa,2022-03-24,1,,Kum,English,Thursday
4,KRAL CAMUZ DB SKG SK,4y a  a,BERKSOY,56 +1.00,F.YARDIMCI,BİLAL CAMUZ,﻿Şanlıurfa,2022-03-24,1,,Kum,English,Thursday
5,ULUGÖL,4y k  a,ONURKAAN,57,F.ÇETİNBAŞ AP,MEHMET EMİN DEMİRKAPU,﻿Şanlıurfa,2022-03-24,1,,Kum,English,Thursday
6,OĞLUMBENİM KG K ÖG,4y a  a,UÇANBEY,58,H.İ.AKKAYA,NAİF KARAKEÇİ,﻿Şanlıurfa,2022-03-24,1,,Kum,English,Thursday
7,BİNDALHAN SK,4y k  a,BERKSOY,52 +1.50,M.ŞAKİR AP,ALİ GÖZKEMAL,﻿Şanlıurfa,2022-03-24,1,,Kum,English,Thursday
8,SUPERNATURAL KG K,4y k k,BERKSOY,54 +2.00,İ.KATAR AP,MUSTAFA ÇEÇAN,﻿Şanlıurfa,2022-03-24,1,,Kum,English,Thursday
9,CİBARBEY KG SK,4y k  a,BOZYİĞİT,58,İ.AKYAVUZ,ADNAN TÜYSÜZ,﻿Şanlıurfa,2022-03-24,1,,Kum,English,Thursday
10,ŞİFACI DB,4y d  a,TÜMÖZ BEY,55 +2.00,M.A.AKTÜRK,MEHMET EMİN ÇİZİK,﻿Şanlıurfa,2022-03-24,1,,Kum,English,Thursday
1.)62.000 TL,2.)24.800 TL,3.)12.400 TL,4.)6.200 TL,1.)14.260 TL,2.)5.704 TL,3.)2.852 TL,﻿Şanlıurfa,2022-03-24,2,,Kum,English,Thursday
1,GÖZDE OĞLUM DB SKG SK,5y d  a,HAKEEM (USA),61,MAHSUN TURAN,MUSTAFA ÇİZİK,﻿Şanlıurfa,2022-03-24,2,,Kum,English,Thursday
2,ANGRY BULL KG DB SK,5y d  a,SMART ROBIN (JPN),58,M.E.DOĞAN AP,BAHRİ ÇİZİK,﻿Şanlıurfa,2022-03-24,2,,Kum,English,Thursday
3,DAR SOKAK KG K,5y d  g,EXPANSION (USA),63,N.ALTIN,MUSTAFA ERCAN,﻿Şanlıurfa,2022-03-24,2,,Kum,English,Thursday
4,REBELKID KG DB SK,4y d  a,WIENER WALZER (GER),57 +0.20,M.AVŞAR,HÜSEYİN YÜKSEL,﻿Şanlıurfa,2022-03-24,2,,Kum,English,Thursday
5,GÜRSUHAN K DB BB,7y d  a,KANEKO,"58,5",İ.AKYAVUZ,MEHMET KAYA,﻿Şanlıurfa,2022-03-24,2,,Kum,English,Thursday
6,STRONG STEPS KG SK,4y d  a,INVINCIBLE SON (IRE),"56,5 +0.50",F.YARDIMCI,ALİ ÇİZİK,﻿Şanlıurfa,2022-03-24,2,,Kum,English,Thursday
7,KOŞ BUĞRA KOŞ SKG SK,4y d  a,WIN RIVER WIN (USA),50 +1.20,B.SARIDAL AP,RAMAZAN SOYAN,﻿Şanlıurfa,2022-03-24,2,,Kum,English,Thursday
1.)50.500 TL,2.)20.200 TL,3.)10.100 TL,4.)5.050 TL,1.)11.615 TL,2.)4.646 TL,3.)2.323 TL,﻿Şanlıurfa,2022-03-24,3,,Kum,English,Thursday
1,ADELAIDE SKG SK,3y d  d,TRIPLE BONUS,58,N.ALTIN,AFET ÇAĞRI,﻿Şanlıurfa,2022-03-24,3,,Kum,English,Thursday
2,REALM OF FLOWERS K DB,3y a  d,SPEEDY WOLF,56 +1.20,İ.KATAR AP,MUHAMMET FELHAN,﻿Şanlıurfa,2022-03-24,3,,Kum,English,Thursday
3,KIZIM SİMGE KG SK,3y d  d,THREE VALLEYS (USA),58,M.AVŞAR,MEHMET CAN ÇİZİK,﻿Şanlıurfa,2022-03-24,3,,Kum,English,Thursday
4,FU HAO ASIA KG K,3y a  d,GENERAL QUARTERS (USA),54 +0.40,M.ŞAKİR AP,MAHMUT KARAOĞLAN,﻿Şanlıurfa,2022-03-24,3,,Kum,English,Thursday
5,NİL YELİ DB SKG SK,3y d  d,SCARFACE,54 +1.60,Y.ÇELİKBAŞ AP,SALİH ÇİZİK,﻿Şanlıurfa,2022-03-24,3,,Kum,English,Thursday
6,SELMALI KG DB SK,3y a  d,GENERAL QUARTERS (USA),54,B.SARIDAL AP,İLKER ALTUN,﻿Şanlıurfa,2022-03-24,3,,Kum,English,Thursday
7,EMİLLİA KG K,3y d  d,WILLISTON,58,İ.AKYAVUZ,RAMAZAN SOYAN,﻿Şanlıurfa,2022-03-24,3,,Kum,English,Thursday
8,QUEENSTOWN KG K,3y d  d,DAI JIN (GB),58,H.İ.AKKAYA,MEHMET EMRE HADİOĞLU,﻿Şanlıurfa,2022-03-24,3,,Kum,English,Thursday
9,PORTOBELLO CADISI KG K GKR,3y a  d,DAI JIN (GB),58,M.DOĞAN,REFİK ÇEVİK,﻿Şanlıurfa,2022-03-24,3,,Kum,English,Thursday
10,GIANT LEAP KG SK,3y d  d,KING DAVID (USA),58,S.KAPLAN,KADRİ FELHAN,﻿Şanlıurfa,2022-03-24,3,,Kum,English,Thursday
11,ASİLMATRA KG K DB,3y d  d,MEHMET BORA,58,F.YARDIMCI,ALİ AKDEMİR,﻿Şanlıurfa,2022-03-24,3,,Kum,English,Thursday
12,ZELALIM KG DB,3y d  d,HAKEEM (USA),55 +2.00,H.SARIDAL AP,RECEP KÜÇÜKÇAY,﻿Şanlıurfa,2022-03-24,3,,Kum,English,Thursday
13,GINZA TOWER KG DB SK,3y d  d,TRIPLE BONUS,56,E.AKKILIÇ AP,HALİT AY,﻿Şanlıurfa,2022-03-24,3,,Kum,English,Thursday
14,ADALI KIZ KG DB SK,3y a  d,AKINDAYIM (IRE),56 +0.20,M.E.DOĞAN AP,AYŞE GÜL,﻿Şanlıurfa,2022-03-24,3,,Kum,English,Thursday
15,BAĞ GÜZELİ DB SKG SK,3y a  d,YAVUZSEL,58,MAHSUN TURAN,BOZAN BAĞ,﻿Şanlıurfa,2022-03-24,3,,Kum,English,Thursday
1.)37.000 TL,2.)14.800 TL,3.)7.400 TL,4.)3.700 TL,1.)6.383 TL,2.)2.553 TL,3.)1.277 TL,﻿Şanlıurfa,2022-03-24,4,,Kum,English,Thursday
1,GÜNIŞIK HANIM K SKG,5y a k,ODİNHAN,"57,5 +0.50",MAHSUN TURAN,HALİL FELHAN,﻿Şanlıurfa,2022-03-24,4,,Kum,English,Thursday
2,NADİDEGÜL KG DB SK,5y k k,BİLGİN,"57,5 +0.10",A.ŞENBAHAR AP,ALAETTİN ÖZCAN,﻿Şanlıurfa,2022-03-24,4,,Kum,English,Thursday
3,GÜLAYFER SKG SK,6y a k,GOBAKBEY,58,M.DOĞAN,MEHMET KÜÇÜKÇAY,﻿Şanlıurfa,2022-03-24,4,,Kum,English,Thursday
4,BİR MATRA SKG SK,6y k k,ODİNHAN,60,A.ÇANKAYA AP,NAİF KARAKEÇİ,﻿Şanlıurfa,2022-03-24,4,,Kum,English,Thursday
5,AŞK SKG SK,4y k k,BERKSOY,52,B.SARIDAL AP,VEYSEL KELEŞABDİOĞLU,﻿Şanlıurfa,2022-03-24,4,,Kum,English,Thursday
6,GÜLÇİN HANIM DB SKG SK,7y a k,YALAZ,"60,5",S.KAPLAN,EMRAH CANPOLAT,﻿Şanlıurfa,2022-03-24,4,,Kum,English,Thursday
7,ÇEKEÇEKE KG DB SK,5y a k,KAIZBERT (RU),"59,5",F.ÇETİNBAŞ AP,ŞEMSETTİN TOYDEMİR,﻿Şanlıurfa,2022-03-24,4,,Kum,English,Thursday
8,AKTAŞIN GÜLÜ KG K,4y k k,AKTAŞOĞLU,55 +2.00,H.SARIDAL AP,MEHMET AKTAŞ,﻿Şanlıurfa,2022-03-24,4,,Kum,English,Thursday
9,SAFİRA KG K,6y a k,UÇANBEY,56,İ.AKYAVUZ,KADRİ FELHAN,﻿Şanlıurfa,2022-03-24,4,,Kum,English,Thursday
10,CEBILNURA KG K,4y k k,ŞİMŞEĞİNOĞLU,50 +2.00,A.H.BAYAR AP,HALİL FELHAN,﻿Şanlıurfa,2022-03-24,4,,Kum,English,Thursday
11,YÖRÜNGE KG SK,4y k k,KOPUZ,"56,5 +0.10",Y.ÇELİKBAŞ AP,FAİK ÜNLÜ,﻿Şanlıurfa,2022-03-24,4,,Kum,English,Thursday
12,ŞEHBALİN KIZI KG DB SK,5y k k,YAVUZŞAH,57,H.ALTUNDAĞ AP,EMRAH CANPOLAT,﻿Şanlıurfa,2022-03-24,4,,Kum,English,Thursday
13,MERYEMCE K DB,5y a k,ÖZHABER,59,E.AKKILIÇ AP,İSMET ARSLANCA,﻿Şanlıurfa,2022-03-24,4,,Kum,English,Thursday
14,HOŞGÜLHAT KG K GKR,5y a k,KIRIMHAN,"50,5 +2.00",İ.GÜREKE AP,ALİ ŞEŞEN,﻿Şanlıurfa,2022-03-24,4,,Kum,English,Thursday
15,EZGİLGÜZELİ KG K DB,5y k k,KAIZBERT (RU),57,H.İ.AKKAYA,FEHMİ DEMİR,﻿Şanlıurfa,2022-03-24,4,,Kum,English,Thursday
16,BİR MART SKG SK,5y a k,KIRIMHAN,58,M.AVŞAR,HÜSEYİN BECENE,﻿Şanlıurfa,2022-03-24,4,,Kum,English,Thursday
17,GÖLCÜK HAT KG K DB,4y a k,ATİKBEY,53 +2.00,S.ULUTAŞ AP,BURAK SÖKMEZ,﻿Şanlıurfa,2022-03-24,4,,Kum,English,Thursday
18,ALANKOZ KG SK,7y k k,YAŞARCIK,59,M.E.DOĞAN AP,SEYİTHAN ÇİFTÇİ,﻿Şanlıurfa,2022-03-24,4,,Kum,English,Thursday
1.)29.000 TL,2.)11.600 TL,3.)5.800 TL,4.)2.900 TL,1.)5.003 TL,2.)2.001 TL,3.)1.001 TL,﻿Şanlıurfa,2022-03-24,5,,Kum,English,Thursday
1,BUĞRAHAN SK,7y k  a,ARASLI,"58,5",M.AVŞAR,HÜSEYİN ATAKAYA,﻿Şanlıurfa,2022-03-24,5,,Kum,English,Thursday
2,HİLVANLIM SK,5y k  a,AKTAŞOĞLU,"57,5",H.SARIDAL AP,FETHİ TEKPINAR,﻿Şanlıurfa,2022-03-24,5,,Kum,English,Thursday
3,ÇELİKMAVİ KG DB,6y a  a,KAIZBERT (RU),"54,5 +1.50",A.ŞENBAHAR AP,ŞEMSETTİN TOYDEMİR,﻿Şanlıurfa,2022-03-24,5,,Kum,English,Thursday
4,KEŞTEBATA DB SKG SK,6y a  a,ATİKBEY,"57,5 +1.50",V.KIZMAZ,ABDULBAKİ ÖZKAN,﻿Şanlıurfa,2022-03-24,5,,Kum,English,Thursday
5,KOMET KG DB SK,8y k  a,TAMERİNOĞLU,"60,5 +0.10",M.IŞIK AP,HİDAYET ŞAHİN,﻿Şanlıurfa,2022-03-24,5,,Kum,English,Thursday
6,İBİŞBEY SKG SK,5y k  a,SERDARHAN,"55,5 +1.00",M.E.DOĞAN AP,MEHMET DOĞAN,﻿Şanlıurfa,2022-03-24,5,,Kum,English,Thursday
7,MENGÜALP DB SKG SK,6y k  a,TAMERİNOĞLU,"57,5 +0.20",İ.AKYAVUZ,SEYDİ AKYILDIRIM,﻿Şanlıurfa,2022-03-24,5,,Kum,English,Thursday
8,DOMANİÇ KG SK,9y k  a,HALİD,"53,5",B.SARIDAL AP,KAMİL KILINÇ,﻿Şanlıurfa,2022-03-24,5,,Kum,English,Thursday
9,PEKKURT BEYİ KG DB SK,5y a  a,ATİKBEY,"53,5",M.ŞAKİR AP,ADNAN TÜYSÜZ,﻿Şanlıurfa,2022-03-24,5,,Kum,English,Thursday
10,ULUPAMİR SKG SK,6y k  a,GOBAKBEY,"55,5 +1.50",İ.KATAR AP,MEHMET ÖĞÜT,﻿Şanlıurfa,2022-03-24,5,,Kum,English,Thursday
11,SAPADERE KG SK,5y k  a,AYABAKAN,"57,5 +0.10",M.DOĞAN,REFİK ÇEVİK,﻿Şanlıurfa,2022-03-24,5,,Kum,English,Thursday
12,HANDASSA KG K,5y a  a,UÇANBEY,"57,5",M.A.AKTÜRK,SUPHİ TOYDEMİR,﻿Şanlıurfa,2022-03-24,5,,Kum,English,Thursday
13,ÜNLÜ PRENS KG K,6y a  a,SULTAN DE FAUST (FR),"57,5",F.YARDIMCI,NEDİM CAN,﻿Şanlıurfa,2022-03-24,5,,Kum,English,Thursday
14,CAMUZDEVRANI DB,5y a  a,TOŞUR,"53,5 +2.00",Y.ÇELİKBAŞ AP,BİLAL CAMUZ,﻿Şanlıurfa,2022-03-24,5,,Kum,English,Thursday
15,BABAMENDUH KG DB GKR,10y a  a,GÖKTUNA,"57,5 +0.10",B.BEKTAŞ,AHMET KAYA,﻿Şanlıurfa,2022-03-24,5,,Kum,English,Thursday
16,BÜYÜK BEREN KG,10y a  a,ŞENTAY,"55,5",E.AKKILIÇ AP,MEHMET DOĞAN,﻿Şanlıurfa,2022-03-24,5,,Kum,English,Thursday
17,POYRAZIM KG SK,8y a  a,AYABAKAN,"53,5 +2.00",F.ÇETİNBAŞ AP,HÜSEYİN BECENE,﻿Şanlıurfa,2022-03-24,5,,Kum,English,Thursday
1.)89.000 TL,2.)35.600 TL,3.)17.800 TL,4.)8.900 TL,1.)20.470 TL,2.)8.188 TL,3.)4.094 TL,﻿Şanlıurfa,2022-03-24,6,,Kum,English,Thursday
1,DEMİR NİHAT KG DB SK GKR,4y a  a,GÜRGÖKÇE,58,B.BEKTAŞ,GÖKHAN ERDOĞAN,﻿Şanlıurfa,2022-03-24,6,,Kum,English,Thursday
2,HIZLIYSAN YAKALA KG SK,4y k  a,SON MARTI,58,İ.KATAR AP,MEHMET ALİ ÖZKAN,﻿Şanlıurfa,2022-03-24,6,,Kum,English,Thursday
3,YILDIRIMİZİ KG SK,4y a  a,SONALP,58,F.YARDIMCI,MEHMET ALBAYRAK,﻿Şanlıurfa,2022-03-24,6,,Kum,English,Thursday
4,SARRAFBABA KG K,4y k  a,SARRAF,58,İ.AKYAVUZ,GÜNAYDIN SAÇAN,﻿Şanlıurfa,2022-03-24,6,,Kum,English,Thursday
5,İSMAİLHAN KG SK,4y d  a,BABA MEVLÜT,58,Y.ÇELİKBAŞ AP,LÜTFİ TURAN,﻿Şanlıurfa,2022-03-24,6,,Kum,English,Thursday
6,AŞKAR DEVZADE KG K,4y k  a,BERKSOY,58,F.ÇETİNBAŞ AP,HALİL ARTUN,﻿Şanlıurfa,2022-03-24,6,,Kum,English,Thursday
7,UÇAN MUHTAR K,4y a  a,UÇARLIM,58,M.AVŞAR,ABDULKADİR ELĞAÇ,﻿Şanlıurfa,2022-03-24,6,,Kum,English,Thursday
8,ŞEVAL OĞLU KG SK,4y k  a,LİDERTAY,58,N.ALTIN,HÜSEYİN ATAKAYA,﻿Şanlıurfa,2022-03-24,6,,Kum,English,Thursday
9,HİLVANLIOĞLU KG DB,4y a  a,ŞİMŞEĞİNOĞLU,58 +1.00,V.KIZMAZ,MEHMET CAMUZ,﻿Şanlıurfa,2022-03-24,6,,Kum,English,Thursday
1.)50.500 TL,2.)20.200 TL,3.)10.100 TL,4.)5.050 TL,1.)11.615 TL,2.)4.646 TL,3.)2.323 TL,﻿Şanlıurfa,2022-03-24,7,,Kum,English,Thursday
1,ARTEKA QUEEN K,3y a  d,LION HEART (USA),58,M.AVŞAR,MERT ÖNGELEN,﻿Şanlıurfa,2022-03-24,7,,Kum,English,Thursday
2,MELENGİÇ SK,3y d  d,BANKNOTE (GB),58 +0.10,M.A.AKTÜRK,SALİH ÇİZİK,﻿Şanlıurfa,2022-03-24,7,,Kum,English,Thursday
3,VENEDİ VİDİ SKG SK,3y d  d,GÜNGÖR BABA,59,Y.ÇELİKBAŞ AP,MEHMET REŞİT ALTUN,﻿Şanlıurfa,2022-03-24,7,,Kum,English,Thursday
4,AKSER KG DB SK,3y d  d,MENDIP (USA),58,M.DOĞAN,FEVZİ YILMAZ,﻿Şanlıurfa,2022-03-24,7,,Kum,English,Thursday
5,ADELLA LADY SK,3y d  d,BALLIKAYA,58,F.YARDIMCI,ALİ YÜKSEL,﻿Şanlıurfa,2022-03-24,7,,Kum,English,Thursday
6,UNIFIED SKG SK,3y k  d,KING DAVID (USA),56 +1.30,İ.KATAR AP,HACİ TOSUN,﻿Şanlıurfa,2022-03-24,7,,Kum,English,Thursday
7,CHARMING ROSE KG SK,3y d  d,INVINCIBLE SON (IRE),58,N.ALTIN,ETHEM KAPLAN,﻿Şanlıurfa,2022-03-24,7,,Kum,English,Thursday
8,QUEEN OF DANCE KG K,3y d  d,WIENER WALZER (GER),56,E.AKKILIÇ AP,ALİ ÇİZİK,﻿Şanlıurfa,2022-03-24,7,,Kum,English,Thursday
