horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)45.500 TL,2.)18.200 TL,3.)9.100 TL,4.)4.550 TL,1.)13.081 TL,2.)5.233 TL,3.)2.616 TL,﻿Bursa,2021-12-22,1,,Kum,English,Wednesday
1,KUMANOVA KG DB SK,3y d  d,SARRAF,57,O.ATMACA,KAYHAN ÖZCAN,﻿Bursa,2021-12-22,1,,Kum,English,Wednesday
2,AIR GIRL KG DB SK,3y k  d,DEMİRDÖVEN,58 +1.60,ÇETİN TAŞ AP,ERTAN SEVEN,﻿Bursa,2021-12-22,1,,Kum,English,Wednesday
3,MELTEMKIZ KG SK,3y a  d,SONALP,56,C.PASO AP,METEHAN YALÇINKAYA,﻿Bursa,2021-12-22,1,,Kum,English,Wednesday
4,KIZILCAPINAR KG K,3y k  d,UÇANOĞLU,57,MER.ÇELİK,CENGİZ DENİZ,﻿Bursa,2021-12-22,1,,Kum,English,Wednesday
5,NİSANER KG K,3y a  d,ÖZHABER,57 +0.20,Y.E.YÜKSEL AP,SELİN İZEM DİKENCİK,﻿Bursa,2021-12-22,1,,Kum,English,Wednesday
6,ACARSU DB,3y a  d,BİLGİN,57,A.İNCİ AP,MURAT ALTIN,﻿Bursa,2021-12-22,1,,Kum,English,Wednesday
7,DURAKSIZ KG DB SK,3y k  d,KAIZBERT (RU),60,M.ÇİÇEK,ÇETİN ALTIN,﻿Bursa,2021-12-22,1,,Kum,English,Wednesday
8,EFSEL KG K,3y k  d,SON MARTI,60,MAHMUT TURAN,MUHAMMET YAĞMURLU,﻿Bursa,2021-12-22,1,,Kum,English,Wednesday
9,DERİNCE GEÇİT KG DB SK,3y a  d,ASLANAMCA,57,F.HİM AP,HAMDİ ÖZŞAHİN,﻿Bursa,2021-12-22,1,,Kum,English,Wednesday
10,TURBORİH KG K (Koşmaz),3y a  d,TURBO,55,M.DEMİRBAŞ,TUNCAY PALIT,﻿Bursa,2021-12-22,1,,Kum,English,Wednesday
1.)54.000 TL,2.)21.600 TL,3.)10.800 TL,4.)5.400 TL,1.)9.315 TL,2.)3.726 TL,3.)1.863 TL,﻿Bursa,2021-12-22,2,,Kum,English,Wednesday
1,VALIANT KING DB,4y k  a,KING DAVID (USA),"58,5",MER.ÇELİK,SERTAN VARDAR,﻿Bursa,2021-12-22,2,,Kum,English,Wednesday
2,FAITHFUL WOLF KG DB SK,6y a  a,SPEEDY WOLF,60,E.KADİRLER AP,M.SABAHATTİN MALKOÇ,﻿Bursa,2021-12-22,2,,Kum,English,Wednesday
3,FAIR MACTO DB SK,3y a  e,TORUK MACTO (IRE),57,N.AVCİ,YILMAZ BAKIR,﻿Bursa,2021-12-22,2,,Kum,English,Wednesday
4,SAILOR MAN K,4y d  a,DR FONG (USA),"50,5 +2.00",Z.KARABULUT AP,SABRİ AVCI,﻿Bursa,2021-12-22,2,,Kum,English,Wednesday
5,FRANKENSTEIN SKG SK,6y d  a,REY DE CAFE (USA),51 +0.90,S.TIRPAN,SELİN DİKENCİK,﻿Bursa,2021-12-22,2,,Kum,English,Wednesday
6,BABA SADIK K,3y a  e,WIN RIVER WIN (USA),"51,5 +2.00",O.ATMACA,BÜLENT YILDIRIM,﻿Bursa,2021-12-22,2,,Kum,English,Wednesday
7,ASİLYÜREK SKG SK,3y d  e,WIN RIVER WIN (USA),51 +2.00,S.İPEK,NİHAT HAS,﻿Bursa,2021-12-22,2,,Kum,English,Wednesday
8,GALYALILAR DB SKG SK TGK,6y d  a,BOSPORUS (IRE),"53,5 +0.10",M.BAĞ AP,FİKRET GÜNER,﻿Bursa,2021-12-22,2,,Kum,English,Wednesday
9,MASTER WIZARD DB SKG SK,3y a  e,WIENER WALZER (GER),"58,5 +0.10",H.KAPLAN,UMUT BABADAĞLI,﻿Bursa,2021-12-22,2,,Kum,English,Wednesday
10,CIRCLE OF LIFE KG DB SK,4y a  a,INVINCIBLE SON (IRE),53,İ.DİNAR,ŞEFİK ÇELİK,﻿Bursa,2021-12-22,2,,Kum,English,Wednesday
11,HAVE A NICE TRIP K DB,5y d  a,CAPTAIN RIO (GB),52 +0.80,C.PASO AP,ATİLLA BAŞ,﻿Bursa,2021-12-22,2,,Kum,English,Wednesday
12,MORTODELA KG K DB,7y d  a,BANKNOTE (GB),"60,5",T.ALICI,HAKAN GAŞAN,﻿Bursa,2021-12-22,2,,Kum,English,Wednesday
13,FLASH KNIGHT SKG SK,4y d  a,EL CORREDOR (USA),"52,5 +0.30",O.YILDIZ,SERDAR ÇETİNKAYA,﻿Bursa,2021-12-22,2,,Kum,English,Wednesday
1.)69.000 TL,2.)27.600 TL,3.)13.800 TL,4.)6.900 TL,1.)11.903 TL,2.)4.761 TL,3.)2.381 TL,﻿Bursa,2021-12-22,3,,Kum,English,Wednesday
1,ERDOĞDU KG SK,4y k  a,HIZLITAY,"54,5",M.MANAV AP,DİLEK BURAN,﻿Bursa,2021-12-22,3,,Kum,English,Wednesday
2,BALKANAĞASI KG K DB,4y a  a,AĞABATUR,59,A.İNCİ AP,SERDAR ÇETİNKAYA,﻿Bursa,2021-12-22,3,,Kum,English,Wednesday
3,BÖLÜKBEY KG DB,5y k  a,BİLGİN,58,N.AVCİ,ZEYNEP DOĞANAY ÇİLEK,﻿Bursa,2021-12-22,3,,Kum,English,Wednesday
4,FIRATIN ÖFKESİ,8y k  a,TAMERİNOĞLU,50 +1.80,S.TIRPAN,YÜKSEL CELİM,﻿Bursa,2021-12-22,3,,Kum,English,Wednesday
5,FRENKLİ ATEŞİ KG DB SK,6y a  a,TURBO,"60,5",H.KAPLAN,EROL ŞİRİN,﻿Bursa,2021-12-22,3,,Kum,English,Wednesday
6,KUTLUŞAHIM KG DB,6y k  a,FAROTAY,"55,5 +0.30",S.İPEK,FATMA NİLGÜN KUTLU,﻿Bursa,2021-12-22,3,,Kum,English,Wednesday
7,BABAMENDUH KG DB GKR,9y a  a,GÖKTUNA,58,C.PASO AP,AHMET KAYA,﻿Bursa,2021-12-22,3,,Kum,English,Wednesday
8,GÜÇLÜKAN KG K DB,5y k  a,BALIKHAN,62,ÇETİN TAŞ AP,İ.SUAT KUTLU,﻿Bursa,2021-12-22,3,,Kum,English,Wednesday
9,BABÜRBEY KG DB SK,5y d  a,ANKA,"60,5",F.HİM AP,EŞREF AKDUMAN,﻿Bursa,2021-12-22,3,,Kum,English,Wednesday
10,SERDENGEÇER KG K,8y a  a,ALTAHA,50 +2.00,O.YILDIZ,BARIŞ KARAGÖZ,﻿Bursa,2021-12-22,3,,Kum,English,Wednesday
11,KOPANKIYAMET YP,4y a  a,ARTOS,53 +0.60,K.YILMAZ AP,MUNİR GÖKÇE,﻿Bursa,2021-12-22,3,,Kum,English,Wednesday
12,KIVRAKTAY KG DB SK,6y a  a,DEMİRKAZIK,"57,5",M.ÇİÇEK,RESUL AYDOĞAN,﻿Bursa,2021-12-22,3,,Kum,English,Wednesday
1.)69.000 TL,2.)27.600 TL,3.)13.800 TL,4.)6.900 TL,1.)11.903 TL,2.)4.761 TL,3.)2.381 TL,﻿Bursa,2021-12-22,4,,Kum,English,Wednesday
