horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)52.500 TL,2.)21.000 TL,3.)10.500 TL,4.)5.250 TL,1.)9.056 TL,2.)3.623 TL,3.)1.811 TL,﻿Kocaeli,2022-07-19,1,,Kum,English,Tuesday
1,GÖLDEM DB SK,7y k k,TAMERİNOĞLU,"60,5",BURAK AKÇAY AP,ENES DEMİR,﻿Kocaeli,2022-07-19,1,,Kum,English,Tuesday
2,TEKKURŞUN KG K,6y k k,KAIZBERT (RU),"55,5",A.İNCİ AP,ASİYE YILDIZ,﻿Kocaeli,2022-07-19,1,,Kum,English,Tuesday
3,EĞİLCE KG DB SK,6y k k,KAIZBERT (RU),"58,5",O.AKEL AP,OZAN TANİYİT,﻿Kocaeli,2022-07-19,1,,Kum,English,Tuesday
4,TOPUKLU EFEM KG DB SK,5y k k,KAIZBERT (RU),"56,5 +0.10",U.BARLIK,ŞEYMA B. TANİYİT,﻿Kocaeli,2022-07-19,1,,Kum,English,Tuesday
5,ÇAĞLAYANŞELALE KG SK,5y a k,KAIZBERT (RU),"58,5",M.KAYİŞ AP,ŞEMSETTİN TOYDEMİR,﻿Kocaeli,2022-07-19,1,,Kum,English,Tuesday
6,SAFARİ KG K,5y d k,KAIZBERT (RU),"59,5",Z.KARABULUT AP,ŞEMSETTİN TOYDEMİR,﻿Kocaeli,2022-07-19,1,,Kum,English,Tuesday
7,HAZINKIZI,4y a k,KUTLU ER,55,O.YILDIZ,İ.SUAT KUTLU,﻿Kocaeli,2022-07-19,1,,Kum,English,Tuesday
8,AMOFTA KG,4y d k,URLA EFESİ,52,C.PASO AP,HASAN ALTUNBAŞ,﻿Kocaeli,2022-07-19,1,,Kum,English,Tuesday
9,GİZMEN KG K DB,4y a k,TURBO,55 +0.20,A.ŞENBAHAR AP,CEMİL TANER,﻿Kocaeli,2022-07-19,1,,Kum,English,Tuesday
