horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)56.500 TL,2.)22.600 TL,3.)11.300 TL,4.)5.650 TL,1.)9.746 TL,2.)3.899 TL,3.)1.949 TL,﻿Şanlıurfa,2022-03-28,1,,Kum,English,Monday
1,OĞLUM KAYRA KG K,9y a  a,MAGRİP,"55,5 +1.80",M.AVŞAR,METİN ARSLAN,﻿Şanlıurfa,2022-03-28,1,,Kum,English,Monday
2,BİLİRKİŞİ KG DB SK,5y a  a,KAIZBERT (RU),"59,5",F.YARDIMCI,FUAT CANLIKA,﻿Şanlıurfa,2022-03-28,1,,Kum,English,Monday
3,YUTANGİRDAP KG SK,6y a  a,KAIZBERT (RU),"54,5 +2.00",M.IŞIK AP,METİN ARSLAN,﻿Şanlıurfa,2022-03-28,1,,Kum,English,Monday
4,WINTER FELL KG SK,5y a  a,ŞİMŞEĞİNOĞLU,"53,5 +1.50",E.AKKILIÇ AP,MUSTAFA ÖZKAN,﻿Şanlıurfa,2022-03-28,1,,Kum,English,Monday
5,SABIR BEY KG SK,6y k  a,ATİKBEY,"56,5",A.ŞENBAHAR AP,HÜSEYİN BECENE,﻿Şanlıurfa,2022-03-28,1,,Kum,English,Monday
6,ASRASYAD KG,7y a  a,SANCAKBEYİ,"56,5",N.ALTIN,ALİ ÇELİK,﻿Şanlıurfa,2022-03-28,1,,Kum,English,Monday
7,UÇAUÇA SKG SK,5y a  a,KAIZBERT (RU),54 +2.00,H.SARIDAL AP,FEHMİ DEMİR,﻿Şanlıurfa,2022-03-28,1,,Kum,English,Monday
8,GÜVENAĞA K DB SKG SGKR,6y a  a,TURBO,"57,5",İ.KATAR AP,MEHMET BECENE,﻿Şanlıurfa,2022-03-28,1,,Kum,English,Monday
9,YILMAZ HOCA,6y a  a,ATAKANKAYA,"55,5",İ.AKYAVUZ,HÜSEYİN ÇELİK,﻿Şanlıurfa,2022-03-28,1,,Kum,English,Monday
10,KIZILTUĞ KG DB GKR,10y k  a,BEN ANADOLU,"53,5 +2.00",A.ÇANKAYA AP,REŞAT ARSLAN,﻿Şanlıurfa,2022-03-28,1,,Kum,English,Monday
11,HEDEFİGÖR KG DB SK,5y a  a,KAIZBERT (RU),54 +1.10,F.ÇETİNBAŞ AP,MEHMET YILDIZ,﻿Şanlıurfa,2022-03-28,1,,Kum,English,Monday
12,ZIVARIKLI KG K,5y a  a,ZİGANA,57 +2.00,V.KIZMAZ,RECEP KETME,﻿Şanlıurfa,2022-03-28,1,,Kum,English,Monday
1.)45.500 TL,2.)18.200 TL,3.)9.100 TL,4.)4.550 TL,1.)7.849 TL,2.)3.140 TL,3.)1.570 TL,﻿Şanlıurfa,2022-03-28,2,,Kum,English,Monday
1,OĞLUM TUNA KG K,4y a  a,BOLKAR,60,İ.AKYAVUZ,BEKİR AKYAVUZ,﻿Şanlıurfa,2022-03-28,2,,Kum,English,Monday
