horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)26.500 TL,2.)10.600 TL,3.)5.300 TL,4.)2.650 TL,1.)4.571 TL,2.)1.829 TL,3.)914 TL,﻿Diyarbakır,2022-07-10,1,,Kum,English,Sunday
1,ÖMER AĞA KG K DB,3y d  e,GÜNGÖR BABA,"57,5",S.KAPLAN,ÖMER DEMİR,﻿Diyarbakır,2022-07-10,1,,Kum,English,Sunday
2,REPERİN KG SK,3y k  d,GENERAL QUARTERS (USA),"58,5",M.AVŞAR,ZEKİYE DOĞANTÜRK,﻿Diyarbakır,2022-07-10,1,,Kum,English,Sunday
3,DIZZY BOY DB SKG SK ÖG,3y d  e,PRESENT PERFECT,"55,5",UMUT DEMİR AP,ŞEFİK ÇELİK,﻿Diyarbakır,2022-07-10,1,,Kum,English,Sunday
4,COSMIC GOLD KG DB SK,3y d  e,MITICO,54,S.ALTAY AP,REŞİT DEMİR,﻿Diyarbakır,2022-07-10,1,,Kum,English,Sunday
5,HIZIRŞAH KG DB SK,3y a  e,SIDNEY`S CANDY (USA),"55,5 +0.40",M.IŞIK AP,REŞAT KAZMA,﻿Diyarbakır,2022-07-10,1,,Kum,English,Sunday
6,KUZEYİN IŞIKLARI KG SK,3y d  e,WIN RIVER WIN (USA),"60,5",İ.AKYAVUZ,MEHMET DEMİRKAPI,﻿Diyarbakır,2022-07-10,1,,Kum,English,Sunday
7,WING OF THE ANGELS KG SK,3y d  d,EL CORREDOR (USA),"61,5",F.YARDIMCI,BAĞNU EĞİLLİ,﻿Diyarbakır,2022-07-10,1,,Kum,English,Sunday
8,PİRKAN KG,3y d  e,GÜNGÖR BABA,58,Y.ÇELİKBAŞ AP,MUSTAFA ARSLAN,﻿Diyarbakır,2022-07-10,1,,Kum,English,Sunday
9,USTA KIZ K DB,3y d  d,MEHMET BORA,"51,5 +0.30",A.H.BAYAR AP,MÜSLÜM AKBIYIK,﻿Diyarbakır,2022-07-10,1,,Kum,English,Sunday
10,BORA KIZI SKG SK,3y d  d,MEHMET BORA,"59,5",Y.CENGİZ AP,İSMAİL ŞEŞEN,﻿Diyarbakır,2022-07-10,1,,Kum,English,Sunday
11,TOWARDS VICTORY KG K,3y d  d,PAPA CLEM (USA),"61,5",V.KIZMAZ,HAÇIM TURAN,﻿Diyarbakır,2022-07-10,1,,Kum,English,Sunday
1.)37.000 TL,2.)14.800 TL,3.)7.400 TL,4.)3.700 TL,1.)6.383 TL,2.)2.553 TL,3.)1.277 TL,﻿Diyarbakır,2022-07-10,2,,Kum,English,Sunday
1,EYVAH MEHMET DB SK,5y d  a,CAPTAIN RIO (GB),55 +1.00,M.IŞIK AP,DİDEM ARTIK TUTAŞER,﻿Diyarbakır,2022-07-10,2,,Kum,English,Sunday
2,BERATIM KG K DB,4y d  a,WIN RIVER WIN (USA),60,N.ALTIN,AVNİ KAYA,﻿Diyarbakır,2022-07-10,2,,Kum,English,Sunday
3,HAKİMŞAH KG DB SK,5y d  a,HAKEEM (USA),62,İ.AKYAVUZ,REŞAT KAZMA,﻿Diyarbakır,2022-07-10,2,,Kum,English,Sunday
4,KNOWING ME DB SK,4y d  a,AFTER MARKET (USA),55 +1.00,Y.CENGİZ AP,KADRİ FELHAN,﻿Diyarbakır,2022-07-10,2,,Kum,English,Sunday
5,CAVARADOSSI SK,6y a  a,CAPTAIN RIO (GB),57,S.KAPLAN,KADRİ FELHAN,﻿Diyarbakır,2022-07-10,2,,Kum,English,Sunday
6,FEEL THE VICTORY KG K,4y a  a,VICTORY GALLOP (CAN),57 +1.60,V.KIZMAZ,REFİK ÇEVİK,﻿Diyarbakır,2022-07-10,2,,Kum,English,Sunday
7,BORDO MAVİ KG DB SK,6y d  g,TO HONOR AND SERVE (USA),58 +0.20,M.AVŞAR,MUHAMMET FELHAN,﻿Diyarbakır,2022-07-10,2,,Kum,English,Sunday
8,AKINŞAH KG DB SK,10y a  a,BOSPORUS (IRE),57,F.YARDIMCI,MEHMET ULUSOY,﻿Diyarbakır,2022-07-10,2,,Kum,English,Sunday
9,DANCING ADDER DB SK,4y a  a,TIGHT END,58,F.ÇETİNBAŞ AP,MUSTAFA KAPLAN,﻿Diyarbakır,2022-07-10,2,,Kum,English,Sunday
10,ARI SOYLU KG K DB,4y a  a,THREE VALLEYS (USA),55 +0.60,A.ÇANKAYA AP,MEHMET HANİFİ POLAT,﻿Diyarbakır,2022-07-10,2,,Kum,English,Sunday
11,CASA FIFTEEN SKG SK,4y d  g,FRENCH FIFTEEN (FR),54,M.ŞAKİR AP,MAHMUT KARAKEÇİ,﻿Diyarbakır,2022-07-10,2,,Kum,English,Sunday
