horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)50.500 TL,2.)20.200 TL,3.)10.100 TL,4.)5.050 TL,1.)11.615 TL,2.)4.646 TL,3.)2.323 TL,﻿Şanlıurfa,2022-02-21,1,,Kum,English,Monday
1,NEHİRİN KIZI SKG SK,4y a k,UÇANBEY,55 +1.00,H.ALTUNDAĞ AP,İBRAHİM HALİL ALTINTEN,﻿Şanlıurfa,2022-02-21,1,,Kum,English,Monday
2,KÖY KG K,4y a k,BERKSOY,54 +0.40,B.SARIDAL AP,VEYSEL KELEŞABDİOĞLU,﻿Şanlıurfa,2022-02-21,1,,Kum,English,Monday
3,CANSABİHA KG DB,4y a k,DEMİRSOY,56,E.AKKILIÇ AP,ERDEM ARAL,﻿Şanlıurfa,2022-02-21,1,,Kum,English,Monday
4,BENSU KG K,4y a k,UÇANBEY,54 +1.50,S.ULUTAŞ AP,HALİL FELHAN,﻿Şanlıurfa,2022-02-21,1,,Kum,English,Monday
5,BADILLI RÜZGAR KG K,4y k k,MERT MELİH,58,B.BEKTAŞ,ABDULBAKİ ÖZKAN,﻿Şanlıurfa,2022-02-21,1,,Kum,English,Monday
6,GÜRAKARGÜZELİ SKG SK,4y a k,UÇANBEY,54 +1.00,Y.ÇELİKBAŞ AP,MEHMET KÜÇÜKÇAY,﻿Şanlıurfa,2022-02-21,1,,Kum,English,Monday
7,BİÇARE KG K,4y k k,SAĞANAK,56,M.E.DOĞAN AP,HALİL FELHAN,﻿Şanlıurfa,2022-02-21,1,,Kum,English,Monday
8,MISS HELEN KG K,4y k k,YAKUPBEY,54,S.ALTAY AP,NİHAD KAYĞIN,﻿Şanlıurfa,2022-02-21,1,,Kum,English,Monday
9,ATLI STAR KG,4y k k,KOŞANEFE,54 +0.20,A.H.BAYAR AP,EMİN TURAN,﻿Şanlıurfa,2022-02-21,1,,Kum,English,Monday
10,GÜMÜŞ SERVİ KG K,4y a k,AKANTAY,54 +1.60,F.ÇETİNBAŞ AP,SİNAN KORKMAZ,﻿Şanlıurfa,2022-02-21,1,,Kum,English,Monday
1.)37.000 TL,2.)14.800 TL,3.)7.400 TL,4.)3.700 TL,1.)6.383 TL,2.)2.553 TL,3.)1.277 TL,﻿Şanlıurfa,2022-02-21,2,,Kum,English,Monday
1,FRANCIS HORSE DB SKG SK,3y a  e,SIDNEY`S CANDY (USA),58,F.YARDIMCI,BÜLENT YARDIMCI,﻿Şanlıurfa,2022-02-21,2,,Kum,English,Monday
2,KENDİNE GEL SKG SK,3y a  e,CUVEE (USA),58,N.ALTIN,SEYDİ AKYILDIRIM,﻿Şanlıurfa,2022-02-21,2,,Kum,English,Monday
3,MERT BEY SKG SK,3y d  e,AGRESIVO (USA),57,S.ALTAY AP,HAZİM AKTAŞ,﻿Şanlıurfa,2022-02-21,2,,Kum,English,Monday
4,KARUNN K,3y d  e,BUSHRANGER (IRE),58,S.KAPLAN,MAHMUT KARAKEÇİ,﻿Şanlıurfa,2022-02-21,2,,Kum,English,Monday
5,HAT DEMİRKIR SKG SK,3y a  e,APPROVE (IRE),56,Y.ÇELİKBAŞ AP,MAHMUT KARAKEÇİ,﻿Şanlıurfa,2022-02-21,2,,Kum,English,Monday
6,GREEN PRINCE SKG SK,3y d  e,KULOĞLU,53 +2.00,F.ÇETİNBAŞ AP,ALAETTİN ÖZCAN,﻿Şanlıurfa,2022-02-21,2,,Kum,English,Monday
7,GÜMÜŞ ALİ KG DB SK,3y d  e,HAYRİ BABA,54 +1.00,A.ÇANKAYA AP,ALİ TOYDEMİR,﻿Şanlıurfa,2022-02-21,2,,Kum,English,Monday
8,ÖMER AĞA KG K DB,3y d  e,GÜNGÖR BABA,56,M.ŞAKİR AP,ÖMER DEMİR,﻿Şanlıurfa,2022-02-21,2,,Kum,English,Monday
1.)45.500 TL,2.)18.200 TL,3.)9.100 TL,4.)4.550 TL,1.)7.849 TL,2.)3.140 TL,3.)1.570 TL,﻿Şanlıurfa,2022-02-21,3,,Kum,English,Monday
1,KELEMER KG DB SK,7y a  a,ONURKAAN,56,S.ALTAY,İBRAHİM HALİL ASLAN,﻿Şanlıurfa,2022-02-21,3,,Kum,English,Monday
2,KOMET KG DB SK,8y k  a,TAMERİNOĞLU,56,M.ŞAKİR,HİDAYET ŞAHİN,﻿Şanlıurfa,2022-02-21,3,,Kum,English,Monday
3,MAZLUM AĞA DB SK,7y k  a,ATOMKARINCA,57,A.ÇANKAYA,ABDULKADİR AKDENİZ,﻿Şanlıurfa,2022-02-21,3,,Kum,English,Monday
4,İSYANIM KG DB,5y a  a,KURUŞAĞA,59 +1.30,İS.DEMİR,HALİL ARTUN,﻿Şanlıurfa,2022-02-21,3,,Kum,English,Monday
5,CİBEK OĞLU DB SKG SK,7y k  a,GOBAKBEY,56,B.SARIDAL,İSMAİL SANCAR,﻿Şanlıurfa,2022-02-21,3,,Kum,English,Monday
6,HACIVAT KG DB,8y a  a,KAIZBERT (RU),56,Y.ÇELİKBAŞ,NECATİ TOYDEMİR,﻿Şanlıurfa,2022-02-21,3,,Kum,English,Monday
7,HİLVANLIM SK,5y k  a,AKTAŞOĞLU,56,F.ÇETİNBAŞ,FETHİ TEKPINAR,﻿Şanlıurfa,2022-02-21,3,,Kum,English,Monday
8,BUĞRAHAN SK,7y k  a,ARASLI,56 +1.00,M.CANPOLAT,HÜSEYİN ATAKAYA,﻿Şanlıurfa,2022-02-21,3,,Kum,English,Monday
9,YELTAYBEY KG DB,5y a  a,ATAKANKAYA,59,F.ÇETİN,AHMET MİZAN,﻿Şanlıurfa,2022-02-21,3,,Kum,English,Monday
1.)26.500 TL,2.)10.600 TL,3.)5.300 TL,4.)2.650 TL,1.)4.571 TL,2.)1.829 TL,3.)914 TL,﻿Şanlıurfa,2022-02-21,4,,Kum,English,Monday
1,KARAŞÖVALYE KG K DB,8y a  a,YALAZ,56,E.AKKILIÇ AP,MEHMET CAN ÇİZİK,﻿Şanlıurfa,2022-02-21,4,,Kum,English,Monday
2,TASARIMCI KG,7y k  a,TURBO,55,İ.AKYAVUZ,REŞAT ARSLAN,﻿Şanlıurfa,2022-02-21,4,,Kum,English,Monday
3,VEYSELBABA DB SK,6y k  a,GOBAKBEY,63,B.BEKTAŞ,MAHMUT KARAOĞLAN,﻿Şanlıurfa,2022-02-21,4,,Kum,English,Monday
4,MEMOCANDIR KG DB,5y k  a,MİNİFHAT OĞLU,"58,5",Y.ÇELİKBAŞ AP,ENVER TOYDEMİR,﻿Şanlıurfa,2022-02-21,4,,Kum,English,Monday
5,FAZLI BEY K,5y a  a,TOŞUR,"59,5",F.YARDIMCI,CEMİLE SUBAŞI,﻿Şanlıurfa,2022-02-21,4,,Kum,English,Monday
6,TUMBUL HÜSEYİN KG DB,5y a  a,TOŞUR,"58,5",İ.GÜREKE AP,RIDVAN TUMBUL,﻿Şanlıurfa,2022-02-21,4,,Kum,English,Monday
7,DELİCİHAN KG DB,13y k  a,YAŞARCIK,60,M.DOĞAN,MEHMET EMİN DEMİRKAPU,﻿Şanlıurfa,2022-02-21,4,,Kum,English,Monday
8,DORUKURT KG DB SK,5y k  a,KURTEL,"55,5 +0.50",S.ALTAY AP,İBRAHİM HALİL ASLAN,﻿Şanlıurfa,2022-02-21,4,,Kum,English,Monday
9,CLASS KG SK,4y d  a,LİDERTAY,54 +2.00,H.ALTUNDAĞ AP,ÖZKAN BAYRAKTAR,﻿Şanlıurfa,2022-02-21,4,,Kum,English,Monday
10,ALTINBARTIN KG SK,5y k  a,KAIZBERT (RU),"55,5",H.SARIDAL AP,MUNİR GÖKÇE,﻿Şanlıurfa,2022-02-21,4,,Kum,English,Monday
11,HİLVAN CEYLANI K,5y d k,PAYİDARBEY,"52,5",B.SARIDAL AP,ADİL YARDIMCI,﻿Şanlıurfa,2022-02-21,4,,Kum,English,Monday
12,SUZANİ KG SK,5y k k,GOBAKBEY,56,A.ÇANKAYA AP,AZMİ KURTULUŞ KAYA,﻿Şanlıurfa,2022-02-21,4,,Kum,English,Monday
1.)50.500 TL,2.)20.200 TL,3.)10.100 TL,4.)5.050 TL,1.)11.615 TL,2.)4.646 TL,3.)2.323 TL,﻿Şanlıurfa,2022-02-21,5,,Kum,English,Monday
1,TOŞURNAZ SKG SK,4y a k,TOŞUR,57,M.ŞAKİR AP,SELAHATTİN AKOL,﻿Şanlıurfa,2022-02-21,5,,Kum,English,Monday
2,HEDEFİZORLA K,4y a k,UÇANBEY,54 +1.80,F.ÇETİNBAŞ AP,MEHMET YILDIZ,﻿Şanlıurfa,2022-02-21,5,,Kum,English,Monday
3,ŞANLISABUHA KG K DB,4y k k,ŞİMŞEĞİNOĞLU,54 +1.30,A.ÇANKAYA AP,FATMA KAN,﻿Şanlıurfa,2022-02-21,5,,Kum,English,Monday
4,NAZKIZ KG SK,4y k k,BERKSOY,58,İ.AKYAVUZ,MUHAMMED ALP EREN,﻿Şanlıurfa,2022-02-21,5,,Kum,English,Monday
5,TÜRKERİ HANIMI KG SK,4y k k,UÇARCAN,58,N.ALTIN,MEHMET TÜRKERİ,﻿Şanlıurfa,2022-02-21,5,,Kum,English,Monday
6,SEİSİN YAVUZU KG SK,4y a k,KADİRİM,58,AH.ARSLAN,HAKAN ŞAHİN,﻿Şanlıurfa,2022-02-21,5,,Kum,English,Monday
7,BİRENDAM SK,4y k k,KIRIMHAN,58,F.YARDIMCI,MUSTAFA CENGİZ,﻿Şanlıurfa,2022-02-21,5,,Kum,English,Monday
8,BORÇKALI KG DB SK,4y k k,TURBO,58 +0.50,E.KILIK,SEVGİ TOSUNOĞLU,﻿Şanlıurfa,2022-02-21,5,,Kum,English,Monday
9,AŞK KG SK,4y k k,BERKSOY,55,H.SARIDAL AP,VEYSEL KELEŞABDİOĞLU,﻿Şanlıurfa,2022-02-21,5,,Kum,English,Monday
10,TATLIÇAYIRIM KG SK,4y k k,ARASBEYİ,55 +1.00,H.ALTUNDAĞ AP,CENGİZ ÇETİN,﻿Şanlıurfa,2022-02-21,5,,Kum,English,Monday
11,ROLİNDA (Koşmaz),4y a k,KIRATHAN,58,MEHMET ALTIN AP,MEHMET YAVUZEL,﻿Şanlıurfa,2022-02-21,5,,Kum,English,Monday
1.)37.000 TL,2.)14.800 TL,3.)7.400 TL,4.)3.700 TL,1.)6.383 TL,2.)2.553 TL,3.)1.277 TL,﻿Şanlıurfa,2022-02-21,6,,Kum,English,Monday
1,SERPİN TAY SKG SK,6y k k,GOBAKBEY,61,B.BEKTAŞ,MEHMET DOĞAN,﻿Şanlıurfa,2022-02-21,6,,Kum,English,Monday
2,UÇAN NAZ SK,6y a k,UÇANBEY,55,S.ALTAY AP,YASİN TEKTAŞ,﻿Şanlıurfa,2022-02-21,6,,Kum,English,Monday
3,DÜLUCAN KG K DB,6y k k,ŞİMŞEĞİNOĞLU,"55,5 +1.20",F.YARDIMCI,İSMAİL GÜRLER,﻿Şanlıurfa,2022-02-21,6,,Kum,English,Monday
4,SAFİRA KG K,6y a k,UÇANBEY,55,E.AKKILIÇ AP,KADRİ FELHAN,﻿Şanlıurfa,2022-02-21,6,,Kum,English,Monday
5,GÜLAYFER SKG SK,6y a k,GOBAKBEY,"56,5",İ.AKYAVUZ,MEHMET KÜÇÜKÇAY,﻿Şanlıurfa,2022-02-21,6,,Kum,English,Monday
6,BİR MATRA SKG SK,6y k k,ODİNHAN,60,Y.ÇELİKBAŞ AP,NAİF KARAKEÇİ,﻿Şanlıurfa,2022-02-21,6,,Kum,English,Monday
7,NURAY HATUN,5y a k,ATİKBEY,"54,5 +1.30",F.ÇETİNBAŞ AP,CEVHER CANLIKA,﻿Şanlıurfa,2022-02-21,6,,Kum,English,Monday
8,AYZA HANIM KG DB,5y k k,UÇBEYİ,"59,5",N.ALTIN,ÖMER KARAÇİZMELİ,﻿Şanlıurfa,2022-02-21,6,,Kum,English,Monday
9,BEREN KIZI KG DB,5y a k,ŞİMŞEĞİNOĞLU,"54,5 +0.20",M.ŞAKİR AP,HAŞİM DOĞAN,﻿Şanlıurfa,2022-02-21,6,,Kum,English,Monday
10,NEVRİYE HANIM,6y k k,ÖZHABER,56 +0.40,H.ALTUNDAĞ AP,MUSTAFA DEMİR,﻿Şanlıurfa,2022-02-21,6,,Kum,English,Monday
11,BİR MART SKG SK,5y a k,KIRIMHAN,60,V.KIZMAZ,HÜSEYİN BECENE,﻿Şanlıurfa,2022-02-21,6,,Kum,English,Monday
12,SANCAK ÇİÇEĞİ KG K,6y a k,SANCAKBEYİ,59,E.KILIK,FERİDUN YUVARLAK,﻿Şanlıurfa,2022-02-21,6,,Kum,English,Monday
13,ŞEHBALİN KIZI KG DB SK,5y k k,YAVUZŞAH,"58,5",M.E.DOĞAN AP,EMRAH CANPOLAT,﻿Şanlıurfa,2022-02-21,6,,Kum,English,Monday
14,FULDEN KG SK,7y k k,ANKA,"59,5",M.ÜNLÜ,HAŞİM TINAS,﻿Şanlıurfa,2022-02-21,6,,Kum,English,Monday
1.)45.500 TL,2.)18.200 TL,3.)9.100 TL,4.)4.550 TL,1.)7.849 TL,2.)3.140 TL,3.)1.570 TL,﻿Şanlıurfa,2022-02-21,7,,Kum,English,Monday
1,ANGRY BULL KG DB SK,5y d  a,SMART ROBIN (JPN),60,M.E.DOĞAN AP,BAHRİ ÇİZİK,﻿Şanlıurfa,2022-02-21,7,,Kum,English,Monday
2,GEYİKLİ KG DB SK,5y a  a,GLENDOR,58,H.ALTUNDAĞ AP,ABDULBAKİ ÖZKAN,﻿Şanlıurfa,2022-02-21,7,,Kum,English,Monday
3,DANCING ADDER DB SK,4y a  a,TIGHT END,58,F.YARDIMCI,ABDURRAHMAN POLAT,﻿Şanlıurfa,2022-02-21,7,,Kum,English,Monday
4,UTKUNUN OĞLU DB SK,4y a  a,BOSPORUS (IRE),55 +1.10,N.ALTIN,BÜLENT UTKUN,﻿Şanlıurfa,2022-02-21,7,,Kum,English,Monday
5,ALEMDAR KG,5y d  a,BUSHRANGER (IRE),56,B.BEKTAŞ,MEHMET BOZAN GÖKKAN,﻿Şanlıurfa,2022-02-21,7,,Kum,English,Monday
6,KING AYHAN KG DB SK,4y d  a,MARCAVELLY (USA),60,İ.AKYAVUZ,AZİZ ÇİZİK,﻿Şanlıurfa,2022-02-21,7,,Kum,English,Monday
7,MERTALİBEY KG DB GKR,4y a  a,LION HEART (USA),55 +0.50,H.SARIDAL AP,HASAN ULUÇ,﻿Şanlıurfa,2022-02-21,7,,Kum,English,Monday
8,BRAVE PRINCE DB SKG SK,5y a  a,KANEKO,56 +1.30,AH.ARSLAN,ERCAN POLAT,﻿Şanlıurfa,2022-02-21,7,,Kum,English,Monday
9,KOÇ VOLKAN SKG SK,4y d  a,SMART ROBIN (JPN),54 +1.40,F.ÇETİNBAŞ AP,AZİZ ÇİZİK,﻿Şanlıurfa,2022-02-21,7,,Kum,English,Monday
10,SERDAR KHAN KG SK,6y k  a,NATIVE KHAN (FR),58,S.ALTAY AP,ABDULBAKİ ÖZKAN,﻿Şanlıurfa,2022-02-21,7,,Kum,English,Monday
11,CİHANA BEDEL DB SKG SK,7y d  a,INDIGO RED (GB),57 +0.30,M.DOĞAN,AHMET ÇİÇEK,﻿Şanlıurfa,2022-02-21,7,,Kum,English,Monday
12,LATİF BABA DB,4y d  a,LION HEART (USA),55 +0.50,F.ÇETİN AP,CELAL AKIL,﻿Şanlıurfa,2022-02-21,7,,Kum,English,Monday
13,EREBUS DB SKG SK,4y d  a,ÇAKAL CARLOS,52 +1.00,M.ŞAKİR AP,SIRAÇ DEMİR,﻿Şanlıurfa,2022-02-21,7,,Kum,English,Monday
1.)50.500 TL,2.)20.200 TL,3.)10.100 TL,4.)5.050 TL,1.)11.615 TL,2.)4.646 TL,3.)2.323 TL,﻿Şanlıurfa,2022-02-21,8,,Kum,English,Monday
1,BASKIN K DB SKG,4y a k,KAIZBERT (RU),54 +0.10,S.ALTAY AP,SARAÇ TURAN,﻿Şanlıurfa,2022-02-21,8,,Kum,English,Monday
2,KONEVİ,4y k k,HÜSMEN,54 +1.20,A.ÇANKAYA AP,ALİ ŞAHİN,﻿Şanlıurfa,2022-02-21,8,,Kum,English,Monday
3,KÜLÜNÇEGÜZELİ KG DB SK,4y k k,BERKSOY,60,M.IŞIK AP,ÖMER KARAÇİZMELİ,﻿Şanlıurfa,2022-02-21,8,,Kum,English,Monday
4,SARI SEFER SKG SK,4y a k,UÇANBEY,56 +0.50,M.E.DOĞAN AP,HALİL FELHAN,﻿Şanlıurfa,2022-02-21,8,,Kum,English,Monday
5,BOZOK FIRTINASI KG K DB,4y a k,BOZOK,54,M.ŞAKİR AP,ABDULKADİR AKDENİZ,﻿Şanlıurfa,2022-02-21,8,,Kum,English,Monday
6,GÜLBATAN DB SK,4y d k,BABA MEVLÜT,54 +1.40,S.ULUTAŞ AP,LÜTFİ SABANCI,﻿Şanlıurfa,2022-02-21,8,,Kum,English,Monday
7,NERGİSHAN KG DB SK,4y a k,UÇANOĞLU,54 +1.40,F.ÇETİNBAŞ AP,HÜSEYİN YÜKSEL,﻿Şanlıurfa,2022-02-21,8,,Kum,English,Monday
8,TOLONKIZI KG,4y a k,BOZOK,54,A.H.BAYAR AP,AHMET ALTIN,﻿Şanlıurfa,2022-02-21,8,,Kum,English,Monday
9,MERSİN GÜZELİ KG DB (Koşmaz),4y a k,ATİKBEY,57,Y.ÇELİKBAŞ AP,RECEP KETME,﻿Şanlıurfa,2022-02-21,8,,Kum,English,Monday
10,BELİSCAN (Koşmaz),4y d k,HIZLITAY,58,MEHMET ALTIN AP,MUHAMMED ALP EREN,﻿Şanlıurfa,2022-02-21,8,,Kum,English,Monday
1.)45.500 TL,2.)18.200 TL,3.)9.100 TL,4.)4.550 TL,1.)7.849 TL,2.)3.140 TL,3.)1.570 TL,﻿Şanlıurfa,2022-02-21,9,,Kum,English,Monday
1,UÇAN DİLBER DB SK,4y a  a,ATİKBEY,57 +2.00,V.KIZMAZ,MAHMUT KARAOĞLAN,﻿Şanlıurfa,2022-02-21,9,,Kum,English,Monday
2,KARAYAZI KG K,4y a  a,KARABEDİR,52 +2.00,İ.AKYAVUZ,ABDULLAH TEKİNALP,﻿Şanlıurfa,2022-02-21,9,,Kum,English,Monday
3,MUSTİCAN KG SK,4y k  a,SON MARTI,55 +1.30,F.YARDIMCI,ÖMER YARDIMCI,﻿Şanlıurfa,2022-02-21,9,,Kum,English,Monday
4,SUPERNATURAL KG K,4y k k,BERKSOY,60,B.BEKTAŞ,CEMİL ÇİZİK,﻿Şanlıurfa,2022-02-21,9,,Kum,English,Monday
5,AŞKAR DEVZADE KG K DB,4y k  a,BERKSOY,"54,5 +1.00",F.ÇETİNBAŞ AP,HALİL ARTUN,﻿Şanlıurfa,2022-02-21,9,,Kum,English,Monday
6,ŞEVAL OĞLU KG SK,4y k  a,LİDERTAY,"54,5 +1.80",N.ALTIN,HÜSEYİN ATAKAYA,﻿Şanlıurfa,2022-02-21,9,,Kum,English,Monday
7,ÇAKIRCALI DB,4y a  a,ÖZGÜNHAN,"54,5",E.AKKILIÇ AP,FERİDUN GÜNDÜZ,﻿Şanlıurfa,2022-02-21,9,,Kum,English,Monday
8,ÇAPTUĞ SKG SK,4y k  a,SON MARTI,"52,5 +2.00",Y.ÇELİKBAŞ AP,MUSTAFA YARDIMCI,﻿Şanlıurfa,2022-02-21,9,,Kum,English,Monday
9,İLKNURUM K,4y d k,PAYİDARBEY,"53,5 +0.20",M.ŞAKİR AP,MUSTAFA YARDIMCI,﻿Şanlıurfa,2022-02-21,9,,Kum,English,Monday
10,UÇAN NİSA SK,4y a k,UÇANBEY,"57,5",H.ALTUNDAĞ AP,BEKİR ÜNLÜ,﻿Şanlıurfa,2022-02-21,9,,Kum,English,Monday
11,ÖZÜMTURAÇ KG DB SK GKR,4y a  a,AĞA KARACA,58,M.IŞIK AP,YAKUP ÇELİK,﻿Şanlıurfa,2022-02-21,9,,Kum,English,Monday
