horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)160.000 TL,2.)64.000 TL,3.)32.000 TL,4.)16.000 TL,1.)46.000 TL,2.)18.400 TL,3.)9.200 TL,﻿Şanlıurfa,2024-11-18,1,,Kum,English,Monday
1,SÜMERBABA KG SK,3y k  e,KARAÜZÜM,57 +0.70,İ.KATAR,MUHİTTİN AYDINALP,﻿Şanlıurfa,2024-11-18,1,,Kum,English,Monday
2,HÜMA KIZIM KG SK,3y k  d,KIBRISLI,55 +1.70,F.YARDIMCI,SABRİ ALTIN,﻿Şanlıurfa,2024-11-18,1,,Kum,English,Monday
3,TOLKUN KG SK,3y a  e,SAADIN GÜCÜ,55 +2.00,Y.ÇELİKBAŞ AP,RAMAZAN DOĞAN,﻿Şanlıurfa,2024-11-18,1,,Kum,English,Monday
4,LAST SEAGULL KG DB SK,3y k  e,SON MARTI,57,A.AKDEMİR,YAŞAR ÖZKAN,﻿Şanlıurfa,2024-11-18,1,,Kum,English,Monday
5,KALLAVİ KG DB SK,3y a  e,CİHANEFE,57 +0.20,B.BEKTAŞ,HALİT DEMİRKAPU,﻿Şanlıurfa,2024-11-18,1,,Kum,English,Monday
6,CROWN MASTER KG DB,3y k  e,KAANEFE,57,S.KAPLAN,FAHRETTİN ÖNTAÇ,﻿Şanlıurfa,2024-11-18,1,,Kum,English,Monday
7,BAFRA BEYİ SKG,3y a  e,ATOMKARINCA,57 +0.30,H.ALTUNDAĞ,CEREN SUBAŞI,﻿Şanlıurfa,2024-11-18,1,,Kum,English,Monday
8,NEHİR ADA KG SK,3y a  d,PALA DAYI,53 +2.00,A.H.BAYAR AP,MUSTAFA SARIDAL,﻿Şanlıurfa,2024-11-18,1,,Kum,English,Monday
9,HIZLI YALÇIN KG SK,3y a  e,SAKARBAŞI,53 +0.80,M.ŞAKİR AP,HALİL SARIDAL,﻿Şanlıurfa,2024-11-18,1,,Kum,English,Monday
10,SABAHIN SÜRPRİZİ SKG SK,3y a  d,SERHANTAY,51 +1.70,M.ALİ AKGÖBEK AP,ERKAN GENÇEL,﻿Şanlıurfa,2024-11-18,1,,Kum,English,Monday
11,KÜÇÜK OFİON KG K DB,3y a  d,ÖZGÜNHAN,55 +1.60,M.IŞIK AP,MEHMET DOĞAN,﻿Şanlıurfa,2024-11-18,1,,Kum,English,Monday
12,MELEK PELİN KG DB SK (Koşmaz),3y k  d,YILMABAŞAR,53 +2.00,B.SARIDAL AP,MEHMET BİRDEN,﻿Şanlıurfa,2024-11-18,1,,Kum,English,Monday
1.)114.500 TL,2.)45.800 TL,3.)22.900 TL,4.)11.450 TL,1.)32.919 TL,2.)13.168 TL,3.)6.584 TL,﻿Şanlıurfa,2024-11-18,2,,Kum,English,Monday
1,THE PERFECT NİHAT SK,2y d  e,GOOD CURRY,57,Y.ÇELİKBAŞ AP,NİHAT ÇOBAN,﻿Şanlıurfa,2024-11-18,2,,Kum,English,Monday
2,TONGUÇ EFE DB SKG SK,2y a  e,RODOPLU,59,A.AKDEMİR,MUSTAFA BİRDAL,﻿Şanlıurfa,2024-11-18,2,,Kum,English,Monday
3,BOYRAZ GÜLÜ SKG SK,2y d  d,AFTER MARKET (USA),55 +0.30,B.SARIDAL AP,MUSTAFA SARIDAL,﻿Şanlıurfa,2024-11-18,2,,Kum,English,Monday
4,BAY DALTON DB SK,2y d  e,MENDIP (USA),57,F.YARDIMCI,YAKUP KAYA,﻿Şanlıurfa,2024-11-18,2,,Kum,English,Monday
5,YILDIZ GİBİ KG DB SK,2y d  e,STALLION FALCON,60,İ.KATAR,SAVAŞ ERCÜMENT BECENE,﻿Şanlıurfa,2024-11-18,2,,Kum,English,Monday
6,RAŞ SKG SK,2y d  e,DAI JIN (GB),55 +2.00,M.IŞIK AP,HASAN YAVUZ,﻿Şanlıurfa,2024-11-18,2,,Kum,English,Monday
7,CINDY RETROO KG SK,2y a  e,SIDNEY'S CANDY (USA),54 +2.00,MEH.PARLAK AP,HALİL ASLAN,﻿Şanlıurfa,2024-11-18,2,,Kum,English,Monday
1.)114.500 TL,2.)45.800 TL,3.)22.900 TL,4.)11.450 TL,1.)19.751 TL,2.)7.901 TL,3.)3.950 TL,﻿Şanlıurfa,2024-11-18,3,,Kum,English,Monday
1,THUNDER SPEED KG DB SK,3y d  e,MEHMET BORA,54 +0.10,M.ŞAKİR AP,MUHAMMED ALP EREN,﻿Şanlıurfa,2024-11-18,3,,Kum,English,Monday
2,KINGS FRONT DB SKG SK,3y d  e,AIR VICE MARSHAL (USA),55 +1.60,A.AKDEMİR,REŞİT DEMİR,﻿Şanlıurfa,2024-11-18,3,,Kum,English,Monday
3,BAL BİKE KG DB SK ÖG,3y a  d,ABJAR ACADEMY,59,F.YARDIMCI,İSMAİL GÜRLER,﻿Şanlıurfa,2024-11-18,3,,Kum,English,Monday
4,BOKSÖR AHMET KG DB SK,3y d  e,BUSHRANGER (IRE),55 +2.00,Y.ÇELİKBAŞ AP,DENİZ AY,﻿Şanlıurfa,2024-11-18,3,,Kum,English,Monday
5,WARRIOR CAT KG K DB,3y d  e,BLUEGRASS CAT (USA),55 +2.00,M.IŞIK AP,BEDİR ARSLAN,﻿Şanlıurfa,2024-11-18,3,,Kum,English,Monday
6,PAYTAK KG K,3y d  d,HAKEEM (USA),56 +1.50,M.DOĞAN,FETHİ TEKPINAR,﻿Şanlıurfa,2024-11-18,3,,Kum,English,Monday
7,AHMET IN MY HEART KG DB SK,3y a  e,BAWIKAL,60,M.ÜNLÜ,ORHAN BİRDAL,﻿Şanlıurfa,2024-11-18,3,,Kum,English,Monday
