horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)160.000 TL,2.)64.000 TL,3.)32.000 TL,4.)16.000 TL,1.)46.000 TL,2.)18.400 TL,3.)9.200 TL,﻿Elazığ,2024-05-22,1,,Kum,English,Wednesday
1,ŞİMŞEKLİ KG K DB,3y a  d,ŞİMŞEĞİNOĞLU,57 +0.50,H.ALTUNDAĞ,ABDULKADİR TOPRAK,﻿Elazığ,2024-05-22,1,,Kum,English,Wednesday
2,DİLBER ÇEÇAN KG K,3y a  d,ŞİMŞEĞİNOĞLU,57 +1.30,M.A.AKTÜRK,MEHMET ALİ ÇEÇAN,﻿Elazığ,2024-05-22,1,,Kum,English,Wednesday
3,KURT KIZI KG K DB,3y k  d,AKARÇAY,57 +0.60,MEH.TAŞKAYA,YUNUS ERENER,﻿Elazığ,2024-05-22,1,,Kum,English,Wednesday
4,RÜKEYNA GÜLÜ SK,3y a  d,KURUŞAĞA,57,M.DOĞAN,ALİ GÖZKEMAL,﻿Elazığ,2024-05-22,1,,Kum,English,Wednesday
5,NAZLIGONCA SKG SK,3y a  d,LASMAR,57,F.YARDIMCI,İBRAHİM HAKKI BOYRAZ,﻿Elazığ,2024-05-22,1,,Kum,English,Wednesday
6,HIZLI YILDIZ DB SKG SK,3y k  d,YILMABAŞAR,57 +0.80,Y.CENGİZ,SİNAN SADIK BİÇER,﻿Elazığ,2024-05-22,1,,Kum,English,Wednesday
7,KIRDAŞ SK,3y k  d,YILMABAŞAR,57,N.ALTIN,MEHMET FATİH KAYA,﻿Elazığ,2024-05-22,1,,Kum,English,Wednesday
8,AVŞAR ELLERİ KG K DB,3y k  d,BATURŞAH,54 +2.00,F.FELHAN AP,HALİL SARIDAL,﻿Elazığ,2024-05-22,1,,Kum,English,Wednesday
1.)114.500 TL,2.)45.800 TL,3.)22.900 TL,4.)11.450 TL,1.)19.751 TL,2.)7.901 TL,3.)3.950 TL,﻿Elazığ,2024-05-22,2,,Kum,English,Wednesday
1,BABA DERVİŞ KG K,3y d  e,MENDIP (USA),"58,5",Y.ÇELİKBAŞ AP,KADRİ FELHAN,﻿Elazığ,2024-05-22,2,,Kum,English,Wednesday
