horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)39.500 TL,2.)15.800 TL,3.)7.900 TL,4.)3.950 TL,1.)6.814 TL,2.)2.726 TL,3.)1.363 TL,﻿Diyarbakır,2021-12-21,1,,Kum,English,Tuesday
1,SPURIORUS DB SK,4y d  a,AZARAKS,52 +2.00,N.ALTIN,ONUR TÜRKER,﻿Diyarbakır,2021-12-21,1,,Kum,English,Tuesday
2,BOGOTA DB SK,4y a  g,KANEKO,60,İ.KATAR AP,ERKAN YILDIRIM,﻿Diyarbakır,2021-12-21,1,,Kum,English,Tuesday
3,SERHOŞ BABA DB SKG SK,3y k  e,WIENER WALZER (GER),62,B.BEKTAŞ,LATİF KOÇYİĞİT,﻿Diyarbakır,2021-12-21,1,,Kum,English,Tuesday
4,SER PEHLİVAN KG DB SK,3y d  e,MAXIMUS DREAM,"57,5",M.B.ÇAKMAK AP,SEDİLAY YILDIRIM,﻿Diyarbakır,2021-12-21,1,,Kum,English,Tuesday
5,SULTAN REEDS SK,4y d k,KING DAVID (USA),"55,5",C.TEPE,FEDAİ KAHRAMAN,﻿Diyarbakır,2021-12-21,1,,Kum,English,Tuesday
6,KAR TANESİ K,4y d k,AYDEMİRHAN,61,Y.CENGİZ AP,FEDAİ KAHRAMAN,﻿Diyarbakır,2021-12-21,1,,Kum,English,Tuesday
7,MİR BARAN DB SK,4y a  a,BOSPORUS (IRE),55 +0.70,İ.AKYAVUZ,MEHMET AVCI,﻿Diyarbakır,2021-12-21,1,,Kum,English,Tuesday
1.)25.000 TL,2.)10.000 TL,3.)5.000 TL,4.)2.500 TL,1.)4.313 TL,2.)1.725 TL,3.)863 TL,﻿Diyarbakır,2021-12-21,2,,Kum,English,Tuesday
1,MY APPLE OF EYE KG DB SK,3y d  d,NATIVE KHAN (FR),55 +0.30,Y.CENGİZ AP,HİKMET ŞİMŞEK,﻿Diyarbakır,2021-12-21,2,,Kum,English,Tuesday
2,AJA KG SK,3y d  d,VICTORY GALLOP (CAN),55 +1.00,M.E.DOĞAN AP,HÜSEYİN YÜKSEL,﻿Diyarbakır,2021-12-21,2,,Kum,English,Tuesday
3,WANHEDA SKG SK,3y d  d,LUXOR,55,C.TEPE,İSMAİL SANCAR,﻿Diyarbakır,2021-12-21,2,,Kum,English,Tuesday
4,LADY DALAKA KG K,3y d  d,EL CORREDOR (USA),55 +2.00,B.BEKTAŞ,HÜSEYİN ŞİMŞEK,﻿Diyarbakır,2021-12-21,2,,Kum,English,Tuesday
5,SALTANATIM SKG SK,3y d  d,VICTORY GALLOP (CAN),53 +1.80,F.ÇETİNBAŞ AP,ÖZGÜR DEMİR,﻿Diyarbakır,2021-12-21,2,,Kum,English,Tuesday
1.)50.500 TL,2.)20.200 TL,3.)10.100 TL,4.)5.050 TL,1.)8.711 TL,2.)3.485 TL,3.)1.742 TL,﻿Diyarbakır,2021-12-21,3,,Kum,English,Tuesday
1,BETONAYAK KG K DB,6y a  a,KAIZBERT (RU),"58,5",N.ALTIN,ABDULLAH AVCI,﻿Diyarbakır,2021-12-21,3,,Kum,English,Tuesday
2,DEHİBE HANIM K SKG,6y k k,GOBAKBEY,"57,5 +0.10",İ.KATAR AP,RIDVAN TUMBUL,﻿Diyarbakır,2021-12-21,3,,Kum,English,Tuesday
3,NUR SALKIMI KG SK,5y a k,YALAZ,"56,5",Y.CENGİZ AP,YASİN TEKTAŞ,﻿Diyarbakır,2021-12-21,3,,Kum,English,Tuesday
4,MİRZINAR KG K,5y k  a,BOLKAR,"54,5 +0.20",Y.ÇELİKBAŞ AP,OZAN TANİYİT,﻿Diyarbakır,2021-12-21,3,,Kum,English,Tuesday
5,POYRAZYELİ KG K,5y k  a,KAIZBERT (RU),"58,5",İ.AKYAVUZ,ŞEMSETTİN TOYDEMİR,﻿Diyarbakır,2021-12-21,3,,Kum,English,Tuesday
6,YILMAZ HOCA,5y a  a,ATAKANKAYA,"56,5 +0.20",A.ÇANKAYA AP,HÜSEYİN ÇELİK,﻿Diyarbakır,2021-12-21,3,,Kum,English,Tuesday
7,NEŞVAN KG,6y k  a,TURBO,51 +2.00,İ.GÜREKE AP,MEHMET SIDDIK ARSLAN,﻿Diyarbakır,2021-12-21,3,,Kum,English,Tuesday
8,DUMRUL KG DB SK,4y k  a,ŞİMŞEĞİNOĞLU,57 +0.20,F.ÇETİNBAŞ AP,MEHMET DEMİRKAPI,﻿Diyarbakır,2021-12-21,3,,Kum,English,Tuesday
9,ÜNLÜ PRENS KG K,5y a  a,SULTAN DE FAUST (FR),"55,5 +0.80",M.B.ÇAKMAK AP,BEKİR ÜNLÜ,﻿Diyarbakır,2021-12-21,3,,Kum,English,Tuesday
10,PİST KRALI KG DB,5y a  a,KAIZBERT (RU),"54,5 +0.80",A.ŞENBAHAR AP,YILMAZ TEKİNALP,﻿Diyarbakır,2021-12-21,3,,Kum,English,Tuesday
1.)44.500 TL,2.)17.800 TL,3.)8.900 TL,4.)4.450 TL,1.)12.794 TL,2.)5.118 TL,3.)2.559 TL,﻿Diyarbakır,2021-12-21,4,,Kum,English,Tuesday
