horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)75.000 TL,2.)30.000 TL,3.)15.000 TL,4.)7.500 TL,1.)17.250 TL,2.)6.900 TL,3.)3.450 TL,﻿Ankara,2022-07-05,1,,Çim,English,Tuesday
1,BRAVE SOLDIER SK,3y d  e,TORUK MACTO (IRE),58,G.KOCAKAYA,V.İBRAHİM ARACI,﻿Ankara,2022-07-05,1,,Çim,English,Tuesday
2,VENİCE K DB SKG ÖG,3y d  d,SIDNEY`S CANDY (USA),56,A.KAÇMAZ,YÜKSEL GÖKTÜRK,﻿Ankara,2022-07-05,1,,Çim,English,Tuesday
3,HAKABE DB SK,3y k  d,MARCAVELLY (USA),56,MÜS.ÇELİK,FEDAİ KAHRAMAN,﻿Ankara,2022-07-05,1,,Çim,English,Tuesday
4,ELOISS SKG SK,3y k  d,NATIVE KHAN (FR),56 +1.10,M.AKYAVUZ,ÜMİT KORKMAZ,﻿Ankara,2022-07-05,1,,Çim,English,Tuesday
5,ÇOBANOĞLU KG SK,3y a  e,WIN RIVER WIN (USA),58,H.ÇİZİK,SIDIKA MÜDERRİSOĞLU,﻿Ankara,2022-07-05,1,,Çim,English,Tuesday
6,FLYING WING KG K,3y d  d,WIN RIVER WIN (USA),59,M.K.KUMBASAR,A.FİRUZHAN KANATLI,﻿Ankara,2022-07-05,1,,Çim,English,Tuesday
7,NEW MOON KG DB SK,3y a  d,THREE VALLEYS (USA),56,M.A.SOLMAZ,MULLA ÇİFTÇİ,﻿Ankara,2022-07-05,1,,Çim,English,Tuesday
8,ŞİRA SK,3y d  d,ROCKMASTER (IRE),56,H.KILIÇARSLAN,MEHMET TAHİR AKSOY,﻿Ankara,2022-07-05,1,,Çim,English,Tuesday
9,GECE GECE DB SK,3y a  e,ANATOLY,54 +1.20,M.G.SEZGİN AP,NEVİN TERLİKCİOĞULLARI,﻿Ankara,2022-07-05,1,,Çim,English,Tuesday
10,ALTO BELLA SKG SK,3y d  d,LION HEART (USA),54 +2.00,E.ÇANKAYA AP,TUNÇ CAVCAV,﻿Ankara,2022-07-05,1,,Çim,English,Tuesday
11,KENTUCKY BOY DB SKG SK,3y d  e,PAPA CLEM (USA),58,V.KAPLAN,A.BANU ÖZKARDEŞ,﻿Ankara,2022-07-05,1,,Çim,English,Tuesday
12,LAPETRA SK,3y d  d,CHAMPS TO CHAMPS,54 +1.00,M.G.ARSLAN AP,MURAT CAVCAV,﻿Ankara,2022-07-05,1,,Çim,English,Tuesday
13,MEGİNAZ DB,3y d  d,KING DROK,56,B.KILINÇ,GİZEM ÇAKMAKOĞLU,﻿Ankara,2022-07-05,1,,Çim,English,Tuesday
1.)90.000 TL,2.)36.000 TL,3.)18.000 TL,4.)9.000 TL,1.)15.525 TL,2.)6.210 TL,3.)3.105 TL,﻿Ankara,2022-07-05,2,,Çim,English,Tuesday
1,JUNO MONETA KG DB SK,5y d k,HALICARNASSUS (IRE),"56,5",M.BAYIR,HATİCE GÜNEŞ,﻿Ankara,2022-07-05,2,,Çim,English,Tuesday
2,GLEAMY SK YP ÖG,3y d  d,HAKEEM (USA),55 +0.40,M.S.ÇELİK,CEM KAAN PARSAK,﻿Ankara,2022-07-05,2,,Çim,English,Tuesday
3,FİLİBYA SKG SK,5y d k,VICTORY GALLOP (CAN),"56,5",M.G.ARSLAN AP,V.HAKAN KELEŞ,﻿Ankara,2022-07-05,2,,Çim,English,Tuesday
4,LADY SEPHORA KG K,4y d k,MAXIMUS DREAM,56,MÜS.ÇELİK,TUNCAY SEVDİMBAŞ,﻿Ankara,2022-07-05,2,,Çim,English,Tuesday
5,POPULAR CITY KG SK,4y d k,MARCAVELLY (USA),54 +2.00,E.ÇANKAYA AP,ERKUTAY ÖZYURTERİ,﻿Ankara,2022-07-05,2,,Çim,English,Tuesday
6,AYBÜKE DB SK,7y d k,YAVUZKAYA,"57,5",M.AKYAVUZ,METİN GÜNDAY,﻿Ankara,2022-07-05,2,,Çim,English,Tuesday
7,DOCILE GIRL KG DB SK,4y d k,THREE VALLEYS (USA),56 +0.80,H.ÇİZİK,MULLA ÇİFTÇİ,﻿Ankara,2022-07-05,2,,Çim,English,Tuesday
8,ROSE QUEEN KG DB SK,4y a k,LUXOR,56,G.KOCAKAYA,AHMET GÜZELOCAK,﻿Ankara,2022-07-05,2,,Çim,English,Tuesday
1.)90.000 TL,2.)36.000 TL,3.)18.000 TL,4.)9.000 TL,1.)25.875 TL,2.)10.350 TL,3.)5.175 TL,﻿Ankara,2022-07-05,3,,Kum,English,Tuesday
1,BERKE AĞA KG K DB,2y d  e,KANEKO,57,A.SÖZEN,MURAT TİNİZ,﻿Ankara,2022-07-05,3,,Kum,English,Tuesday
2,TURDEMİRKIR K,2y a  e,CAPTAIN RIO (GB),57 +0.10,H.İ.AKKAYA,MAHMUT KARAKEÇİ,﻿Ankara,2022-07-05,3,,Kum,English,Tuesday
3,ELSAN STAR KG SK,2y k  e,NATIVE KHAN (FR),53 +0.40,M.K.KUMBASAR,RIDVAN YAVUZEL,﻿Ankara,2022-07-05,3,,Kum,English,Tuesday
4,ALTINSİMA KG SK,2y d  e,KIRDEMİRKIR,57 +0.20,M.AKYAVUZ,RESUL ÜNLÜ,﻿Ankara,2022-07-05,3,,Kum,English,Tuesday
5,MY BRILLANTE GIRL KG K,2y d  d,KANEKO,55 +1.70,H.ÇİZİK,YAKUP ELĞAÇ,﻿Ankara,2022-07-05,3,,Kum,English,Tuesday
1.)60.000 TL,2.)24.000 TL,3.)12.000 TL,4.)6.000 TL,1.)10.350 TL,2.)4.140 TL,3.)2.070 TL,﻿Ankara,2022-07-05,4,,Çim,English,Tuesday
1,LAURACEOUS KG K,3y d  d,FAST 'N' FAMOUS (AUS),"58,5",MÜS.ÇELİK,FIRAT YILDIRIM,﻿Ankara,2022-07-05,4,,Çim,English,Tuesday
2,SIMONETTA K,3y d  d,PAPA CLEM (USA),"58,5",M.KESKİN,SERKAN ÖZGÜR,﻿Ankara,2022-07-05,4,,Çim,English,Tuesday
3,BALTHAZAR,3y d  e,NATIVE KHAN (FR),54 +2.00,G.KOCAKAYA,V.İBRAHİM ARACI,﻿Ankara,2022-07-05,4,,Çim,English,Tuesday
4,BIRTH OF THE FIRE KG K,3y d  e,TORUK MACTO (IRE),"61,5",H.KILIÇARSLAN,ŞİRİN DOĞAN,﻿Ankara,2022-07-05,4,,Çim,English,Tuesday
5,CAPTAIN AMERICA DB,3y d  e,VICTORY GALLOP (CAN),"56,5 +0.20",H.ÇİZİK,TAYLAN ARSLAN,﻿Ankara,2022-07-05,4,,Çim,English,Tuesday
6,KARBELLA,3y d  d,NATIVE KHAN (FR),"51,5 +0.20",M.N.SUNKAR AP,DORUK SÖKMEN,﻿Ankara,2022-07-05,4,,Çim,English,Tuesday
7,CORAL STORM KG K,3y d  e,WIENER WALZER (GER),"54,5",M.S.ÇELİK,AYFER ŞİMŞEK,﻿Ankara,2022-07-05,4,,Çim,English,Tuesday
8,SAF KROM KG DB SK,3y d  e,SCARFACE,56 +0.10,U.TEMUR,EMRE ŞAHİN,﻿Ankara,2022-07-05,4,,Çim,English,Tuesday
9,KIZIM FİLİZ DB SK,3y d  d,TOROK (IRE),54 +1.10,M.ÖZDEMİR AP,OSMAN GÜLER,﻿Ankara,2022-07-05,4,,Çim,English,Tuesday
10,CINNAMON DB,3y a  d,VICTORY GALLOP (CAN),50 +0.90,M.A.SOLMAZ,GİZEM ÇAKMAKOĞLU,﻿Ankara,2022-07-05,4,,Çim,English,Tuesday
11,YILDIRIM HANIM K DB (Koşmaz),3y a  d,YILDIRIMBEY,56,M.G.SEZGİN AP,SERCAN BAKAL,﻿Ankara,2022-07-05,4,,Çim,English,Tuesday
1.)90.000 TL,2.)36.000 TL,3.)18.000 TL,4.)9.000 TL,1.)15.525 TL,2.)6.210 TL,3.)3.105 TL,﻿Ankara,2022-07-05,5,,Kum,English,Tuesday
1,SARRAFTAY KG K DB,4y d  a,SARRAF,58 +0.10,SER.YILDIZ AP,ATİLLA SERİNER,﻿Ankara,2022-07-05,5,,Kum,English,Tuesday
2,KUMANTAY KG DB,4y a  a,AYABAKAN,50 +0.90,M.A.SOLMAZ,ALİ ŞİMŞEK,﻿Ankara,2022-07-05,5,,Kum,English,Tuesday
3,BAMSİ BEY KG K,4y k  a,GOBAKBEY,50 +2.00,M.BAYIR,FAHRİYE ARSLAN,﻿Ankara,2022-07-05,5,,Kum,English,Tuesday
4,GÜNKUT KG DB SK,4y k  a,AYABAKAN,50 +2.00,M.KESKİN,ADNAN DOĞAN,﻿Ankara,2022-07-05,5,,Kum,English,Tuesday
5,YENİÇAĞLI KG DB GKR,4y d  a,KURTEL,50 +2.00,H.KILIÇARSLAN,FERHAN GÖKTÜRK,﻿Ankara,2022-07-05,5,,Kum,English,Tuesday
6,TAŞKINKADİR KG,4y k  a,TAMERİNOĞLU,50 +2.00,A.KAÇMAZ,D.SERHAN TAŞKIN,﻿Ankara,2022-07-05,5,,Kum,English,Tuesday
7,BABA CERCERİ KG SK ÖG,4y a  a,ATİKBEY,55 +1.10,E.ÇANKAYA AP,MUSTAFA ÜSLEN,﻿Ankara,2022-07-05,5,,Kum,English,Tuesday
8,OĞLUM GİRAY K DB GKR,4y k  a,SARRAF,"58,5",M.ÖZDEMİR AP,AHMET GÖZÜKÜÇÜK,﻿Ankara,2022-07-05,5,,Kum,English,Tuesday
9,ARİFCAN KG GKR,4y a  a,KURTEL,"58,5",M.AKYAVUZ,ERDEM BEKMEZCİ,﻿Ankara,2022-07-05,5,,Kum,English,Tuesday
10,BALKUHAN KG DB SK,4y k  a,SARRAF,50 +2.00,M.N.SUNKAR AP,MEHMET DOĞAN,﻿Ankara,2022-07-05,5,,Kum,English,Tuesday
11,MİRDAR KG SK,4y k  a,ŞİMŞEĞİNOĞLU,50 +2.00,M.S.ÇELİK,ALİ SUSEN,﻿Ankara,2022-07-05,5,,Kum,English,Tuesday
12,ÖNERBEYİ KG K,4y a  a,ORÇUN,59,MÜS.ÇELİK,MEHMET Ş. DİNÇ,﻿Ankara,2022-07-05,5,,Kum,English,Tuesday
13,KAZANCI K,4y k  a,TAMERİNOĞLU,"53,5 +1.10",M.G.ARSLAN AP,ABDULLATİF BATMACI,﻿Ankara,2022-07-05,5,,Kum,English,Tuesday
1.)76.000 TL,2.)30.400 TL,3.)15.200 TL,4.)7.600 TL,1.)13.110 TL,2.)5.244 TL,3.)2.622 TL,﻿Ankara,2022-07-05,6,,Çim,English,Tuesday
1,BİR MATRA SKG SK,6y k k,ODİNHAN,"58,5",E.ÇANKAYA AP,NAİF KARAKEÇİ,﻿Ankara,2022-07-05,6,,Çim,English,Tuesday
2,FOTOKIZI SKG SK,6y d k,BATUKAN,50 +2.00,M.KESKİN,BAHATTİN OCAK,﻿Ankara,2022-07-05,6,,Çim,English,Tuesday
3,LADY ECEM KG K DB,4y k k,SEFAHAN,50 +2.00,A.KAÇMAZ,HASAN ALTUNBAŞ,﻿Ankara,2022-07-05,6,,Çim,English,Tuesday
4,ŞEKERSULTAN SKG SK,8y a k,İZBATUR,"55,5 +0.50",G.KOCAKAYA,ZEKİ DOĞAN,﻿Ankara,2022-07-05,6,,Çim,English,Tuesday
5,MALYA GÜZELİ KG SK,5y a k,ÖZGÜNHAN,52 +2.00,M.G.ARSLAN AP,MEHMET KARATOPRAK,﻿Ankara,2022-07-05,6,,Çim,English,Tuesday
6,KAÇER KIZI KG DB,5y k k,ŞİMŞEĞİNOĞLU,"54,5",M.K.KUMBASAR,MEHMET CAMUZ,﻿Ankara,2022-07-05,6,,Çim,English,Tuesday
7,ESHİLAL KG SK,4y a k,ALTAHA,60,M.ÖZDEMİR AP,GÜNSEN SOYUPAK,﻿Ankara,2022-07-05,6,,Çim,English,Tuesday
8,SUFLE KG DB SK,4y k k,ÖZGÜNHAN,50 +2.00,M.S.ÇELİK,GÜNSEN SOYUPAK,﻿Ankara,2022-07-05,6,,Çim,English,Tuesday
9,GÖKÇEKIZ KG K DB,5y k k,SARUHANAĞA,51 +0.60,M.N.SUNKAR AP,ŞEREF ATLI,﻿Ankara,2022-07-05,6,,Çim,English,Tuesday
10,GÜZEL TUTKU KG DB SK,6y d k,ÖZGÜNHAN,53,M.BAYIR,SERKAN ÜLGEN,﻿Ankara,2022-07-05,6,,Çim,English,Tuesday
11,JİYAN HATUN KG DB,4y a k,ODİNHAN,50 +2.00,N.DEMİR AP,HAKKI GÜLAL,﻿Ankara,2022-07-05,6,,Çim,English,Tuesday
12,ADANA ZAMBAĞI KG DB SK,5y k k,TURBO,"50,5 +1.40",R.BAYRAM AP,CANDAN CAN İŞLER,﻿Ankara,2022-07-05,6,,Çim,English,Tuesday
1.)105.000 TL,2.)42.000 TL,3.)21.000 TL,4.)10.500 TL,1.)30.188 TL,2.)12.075 TL,3.)6.038 TL,﻿Ankara,2022-07-05,7,,Kum,English,Tuesday
1,AKDAĞ FIRTINASI KG K,3y a  e,ORÇUN,54 +2.00,H.ÇİZİK,SITKI ŞİMŞEK,﻿Ankara,2022-07-05,7,,Kum,English,Tuesday
2,ERLİKHAN KG DB SK,3y k  e,SULTAN DE FAUST (FR),57,M.AKYAVUZ,CAVİDAN KAYA ÖZASLAN,﻿Ankara,2022-07-05,7,,Kum,English,Tuesday
3,KATIOĞLU KG K,3y d  e,SARRAF,55 +2.00,H.KATI,MUSTAFA KATI,﻿Ankara,2022-07-05,7,,Kum,English,Tuesday
4,AL BAYHAN KG K,3y a  e,BAYHAN,57,MÜS.ÇELİK,MEHMET KORKMAZ,﻿Ankara,2022-07-05,7,,Kum,English,Tuesday
5,KAŞEMUM KARA KG DB SK,3y d  e,SONALP,57,G.KOCAKAYA,ALİ RIZA KÖSEALİ,﻿Ankara,2022-07-05,7,,Kum,English,Tuesday
6,ATEŞİM KG DB SK,3y k  d,BALIKHAN,55,A.KAÇMAZ,ZÜLFİKAR HATUNOĞLU,﻿Ankara,2022-07-05,7,,Kum,English,Tuesday
7,MISTER WIN KG SK,3y k  e,KAIZBERT (RU),55 +1.20,E.ÇANKAYA AP,MAHMUT BİLGİÇ,﻿Ankara,2022-07-05,7,,Kum,English,Tuesday
8,SULTANBEŞİR DB SKG SK,3y a  e,SULTAN DE FAUST (FR),57,A.SÖZEN,BEŞİR KAYA,﻿Ankara,2022-07-05,7,,Kum,English,Tuesday
9,MİR ASLANI KG K,3y k  e,UÇANBEY,57,M.S.ÇELİK,ALİ SUSEN,﻿Ankara,2022-07-05,7,,Kum,English,Tuesday
10,DEMİR ADAM KG K,3y k  e,ARASLI,54,N.DEMİR AP,MEHMET GÜNEŞ,﻿Ankara,2022-07-05,7,,Kum,English,Tuesday
11,ORHON KG SK,3y a  e,ORÇUN,53 +0.40,M.KESKİN,İLHAMİ YAVUZ,﻿Ankara,2022-07-05,7,,Kum,English,Tuesday
1.)76.000 TL,2.)30.400 TL,3.)15.200 TL,4.)7.600 TL,1.)13.110 TL,2.)5.244 TL,3.)2.622 TL,﻿Ankara,2022-07-05,8,,Kum,English,Tuesday
1,ÖZAY KARAMAÇA KG K DB,4y d  a,TORUK MACTO (IRE),63,İS.DEMİR,FURKAN GÜVEN,﻿Ankara,2022-07-05,8,,Kum,English,Tuesday
2,LION MOCCASIN K DB,4y a k,LION HEART (USA),"55,5 +0.10",SER.YILDIZ,İSA YÜKSEL,﻿Ankara,2022-07-05,8,,Kum,English,Tuesday
3,HEMAN KG SK,4y d  a,TALIP HAN (IRE),"58,5",F.ÇETİN,YILMAZ ARİ,﻿Ankara,2022-07-05,8,,Kum,English,Tuesday
4,SENNA KG DB SK,5y d k,DAI JIN (GB),59 +0.10,S.KANSU,AHMET ATEŞ,﻿Ankara,2022-07-05,8,,Kum,English,Tuesday
5,CASTLE RISING DB,4y d  a,POPULAR DEMAND,59,B.SARIDAL,CEMAL TURAN,﻿Ankara,2022-07-05,8,,Kum,English,Tuesday
6,ARSLANHAN KG DB SK,4y d  a,WIENER WALZER (GER),50 +0.80,M.BAL,METİN GÜNDAY,﻿Ankara,2022-07-05,8,,Kum,English,Tuesday
7,BARTOLOMEO KG DB SK,6y d  a,BOSPORUS (IRE),"53,5",S.ALTAY,SALİH YILDIZER,﻿Ankara,2022-07-05,8,,Kum,English,Tuesday
8,AMADIS KG K DB,4y d  g,LILBOURNE LAD (IRE),56,M.ÖZDEMİR,MÜGE DİNÇ,﻿Ankara,2022-07-05,8,,Kum,English,Tuesday
9,MONEY FOR NOTHING KG SK,3y d  e,PAPA CLEM (USA),57,M.KIYAK,MURAT ARSLAN,﻿Ankara,2022-07-05,8,,Kum,English,Tuesday
10,DEMİR ATAŞ KG DB SK,3y a  d,BOSPORUS (IRE),"51,5 +0.10",M.N.SUNKAR,D.SERHAN TAŞKIN,﻿Ankara,2022-07-05,8,,Kum,English,Tuesday
11,SUN OF HONOUR,3y d  d,BELARDO (IRE),"56,5",Ç.TAŞCI,KEMAL AYDIN ONUR,﻿Ankara,2022-07-05,8,,Kum,English,Tuesday
12,TORTOP SKG SK,4y d k,TOROK (IRE),"55,5",R.BAYRAM,ŞEYHMÜSLÜM AKSOY,﻿Ankara,2022-07-05,8,,Kum,English,Tuesday
1.)75.000 TL,2.)30.000 TL,3.)15.000 TL,4.)7.500 TL,1.)17.250 TL,2.)6.900 TL,3.)3.450 TL,﻿Ankara,2022-07-05,9,,Çim,English,Tuesday
1,ULTRA SHOOTER KG DB,3y d  e,LUXOR,58,M.AKYAVUZ,AYHAN AHRASOĞLU,﻿Ankara,2022-07-05,9,,Çim,English,Tuesday
2,HAİDİ AİŞE KG DB SK,3y d  d,DAI JIN (GB),54 +1.70,E.ÇANKAYA AP,ERKUTAY ÖZYURTERİ,﻿Ankara,2022-07-05,9,,Çim,English,Tuesday
3,SCORPION STING SK,3y d  d,YILDIRIMBEY,55 +0.10,F.ÇETİN AP,TUNCAY SEVDİMBAŞ,﻿Ankara,2022-07-05,9,,Çim,English,Tuesday
4,LADY SOFIA KG DB SK,3y a  d,BOSPORUS (IRE),54 +0.60,M.G.ARSLAN AP,ZELİHA SEVLER,﻿Ankara,2022-07-05,9,,Çim,English,Tuesday
5,LOVE ME AGAIN KG SK,3y d  d,BLACK KING,59,MÜS.ÇELİK,CEM ÖZBELGE,﻿Ankara,2022-07-05,9,,Çim,English,Tuesday
6,AIR FORCE ONE DB SKG SK,3y d  e,PERFECT STORM,54 +0.40,SER.YILDIZ AP,CEM ÖZBELGE,﻿Ankara,2022-07-05,9,,Çim,English,Tuesday
7,SENSATION KG DB SK ÖG,3y d  e,SCARFACE,55,N.DEMİR AP,HAYRETTİN KARAMAZI,﻿Ankara,2022-07-05,9,,Çim,English,Tuesday
8,GADEMBU KG K DB,3y d  d,AKINDAYIM (IRE),56 +1.50,V.KAPLAN,MEHMET GÜRDAL,﻿Ankara,2022-07-05,9,,Çim,English,Tuesday
9,LADY ULYA DB SKG SK,3y a  d,THREE VALLEYS (USA),52 +0.10,M.N.SUNKAR AP,A. ALPER SİLSÜPÜR,﻿Ankara,2022-07-05,9,,Çim,English,Tuesday
10,ROBIN STAR DB SKG SK,3y d  d,SMART ROBIN (JPN),56,M.KESKİN,A. ALPER SİLSÜPÜR,﻿Ankara,2022-07-05,9,,Çim,English,Tuesday
11,LA TRAVIATA KG SK,3y a  d,SIDNEY`S CANDY (USA),56,U.TEMUR,ORHAN TANATAR,﻿Ankara,2022-07-05,9,,Çim,English,Tuesday
12,BLUE VALENTINE SK,3y d  e,WIN RIVER WIN (USA),54 +1.20,M.ÖZDEMİR AP,FEYZULLAH ARSLAN,﻿Ankara,2022-07-05,9,,Çim,English,Tuesday
13,BABA AYBARS DB SK,3y a  e,AGRESIVO (USA),58,M.S.ÇELİK,HALE EKMEKÇİ EMRE,﻿Ankara,2022-07-05,9,,Çim,English,Tuesday
