horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)44.500 TL,2.)17.800 TL,3.)8.900 TL,4.)4.450 TL,1.)12.794 TL,2.)5.118 TL,3.)2.559 TL,﻿Şanlıurfa,2021-11-15,1,,Kum,English,Monday
1,İLVA KG K,3y a  d,ATİKBEY,55 +2.00,M.A.AKTÜRK,SUPHİ TOYDEMİR,﻿Şanlıurfa,2021-11-15,1,,Kum,English,Monday
2,JUNYOR SELİM KG SK,3y a  e,PAYİDARBEY,57,N.ALTIN,NECATİ YARDIMCI,﻿Şanlıurfa,2021-11-15,1,,Kum,English,Monday
3,DEVİRAN KG K,3y a  e,ATİKBEY,57 +2.00,R.DOĞAN,SUPHİ TOYDEMİR,﻿Şanlıurfa,2021-11-15,1,,Kum,English,Monday
4,UMUDUMSUN AKKUŞ SKG SK,3y k  e,DEMİRSOY,53,S.ALTAY AP,HÜSEYİN ATAKAYA,﻿Şanlıurfa,2021-11-15,1,,Kum,English,Monday
5,UÇAN HALİL SKG SK,3y a  g,UÇANBEY,54 +1.20,H.ALTUNDAĞ AP,BİŞAR ÇELİK,﻿Şanlıurfa,2021-11-15,1,,Kum,English,Monday
6,DELİ GÜL KG DB,3y a  d,ÖZGÜNHAN,55 +1.00,S.KAPLAN,İBRAHİM YILDIZ,﻿Şanlıurfa,2021-11-15,1,,Kum,English,Monday
7,ŞAHİNCAN KG K,3y k  e,SON MARTI,53 +1.60,A.ŞENBAHAR AP,SEMİH YARDIMCI,﻿Şanlıurfa,2021-11-15,1,,Kum,English,Monday
8,MISS HELEN KG K,3y k  d,YAKUPBEY,55 +2.00,AH.ARSLAN,NİHAD KAYĞIN,﻿Şanlıurfa,2021-11-15,1,,Kum,English,Monday
9,HIRÇININOĞLU KG,3y k  e,YAKUPBEY,57 +2.00,V.KIZMAZ,ÇETİN ALTIN,﻿Şanlıurfa,2021-11-15,1,,Kum,English,Monday
10,EKREM ABİ DB SKG SK,3y a  e,UÇANBEY,55 +0.60,İ.KATAR AP,ABDÜLKADİR BAZER,﻿Şanlıurfa,2021-11-15,1,,Kum,English,Monday
11,MUKADDERLİ K,3y a  d,ARTOS,53 +1.70,M.E.DOĞAN AP,ADİL ÇİZİK,﻿Şanlıurfa,2021-11-15,1,,Kum,English,Monday
12,ARTUK KG SK,3y k  d,BABA MEVLÜT,54 +2.00,F.FELHAN AP,SERHAT ŞAHİN,﻿Şanlıurfa,2021-11-15,1,,Kum,English,Monday
1.)32.000 TL,2.)12.800 TL,3.)6.400 TL,4.)3.200 TL,1.)9.200 TL,2.)3.680 TL,3.)1.840 TL,﻿Şanlıurfa,2021-11-15,2,,Kum,English,Monday
