horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)60.500 TL,2.)24.200 TL,3.)12.100 TL,4.)6.050 TL,1.)17.394 TL,2.)6.958 TL,3.)3.479 TL,﻿Elazığ,2022-08-03,1,,Kum,English,Wednesday
1,UÇAN NEHİR DB SKG SK,3y a  d,UÇANBEY,57,İ.AKYAVUZ,FERİDUN YUVARLAK,﻿Elazığ,2022-08-03,1,,Kum,English,Wednesday
2,DOĞRU KIZ KG,3y a  d,BAYHAN,57 +0.10,S.KAPLAN,FETHİ POLAT,﻿Elazığ,2022-08-03,1,,Kum,English,Wednesday
3,HÜMEYRA HANIM KG DB SK,3y a  d,HÜSMEN,57,B.BEKTAŞ,ERKUT ŞAHİN,﻿Elazığ,2022-08-03,1,,Kum,English,Wednesday
4,SARI ZEYNEP KG SK,3y k  d,KADERŞAH,57,N.ALTIN,HALİT DAĞTEKİN,﻿Elazığ,2022-08-03,1,,Kum,English,Wednesday
5,MEHİR GÜLÜ KG SK,3y k  d,BATURŞAH,57 +0.50,M.DOĞAN,MEHMET YAVUZ,﻿Elazığ,2022-08-03,1,,Kum,English,Wednesday
6,SAÇANBERK KG K,3y k  d,BERKSOY,53 +0.10,M.ŞAKİR AP,KUTBETTİN SAÇAN,﻿Elazığ,2022-08-03,1,,Kum,English,Wednesday
7,GOJİRA KG K,3y a  d,TAYCAN,57 +0.10,MEH.TAŞKAYA,İBRAHİM HAKKI BOYRAZ,﻿Elazığ,2022-08-03,1,,Kum,English,Wednesday
8,KOŞANPERRAN KG K DB,3y k  d,KOŞANEFE,57 +0.30,M.A.AKTÜRK,İRFAN KILIÇ,﻿Elazığ,2022-08-03,1,,Kum,English,Wednesday
9,HARMAN GÜZELİ KG SK,3y k  d,BAYHAN,53,S.ALTAY AP,HÜSEYİN BECENE,﻿Elazığ,2022-08-03,1,,Kum,English,Wednesday
10,GÜLBAHAR KIZI KG DB SK,3y k  d,SON MARTI,53,B.SARIDAL AP,MEHMET ÖZKAN,﻿Elazığ,2022-08-03,1,,Kum,English,Wednesday
11,FİLKIZI KG DB SK,3y k  d,ALMAATA,57 +0.70,H.ALTUNKILIÇ,İBRAHİM ŞEKER,﻿Elazığ,2022-08-03,1,,Kum,English,Wednesday
12,FISTIK DALI KG K,3y a  d,GEZEROĞLU,54 +2.00,F.ÇETİNBAŞ AP,NÜSRET CANPOLAT,﻿Elazığ,2022-08-03,1,,Kum,English,Wednesday
13,REMZİYE KIZI KG K,3y a  d,BAYHAN,55 +0.90,H.ALTUNDAĞ AP,MAHMUT KARAKEÇİLİ,﻿Elazığ,2022-08-03,1,,Kum,English,Wednesday
1.)32.000 TL,2.)12.800 TL,3.)6.400 TL,4.)3.200 TL,1.)5.520 TL,2.)2.208 TL,3.)1.104 TL,﻿Elazığ,2022-08-03,2,,Kum,English,Wednesday
1,MÜRÜLÜ KG K DB,6y a  a,ALTAHA,60,B.SARIDAL AP,ALİ ŞAHİN,﻿Elazığ,2022-08-03,2,,Kum,English,Wednesday
2,ÖZYAZAR DB,6y k  a,ŞİMŞEĞİNOĞLU,62,M.E.DOĞAN,ÖMER DOĞAN,﻿Elazığ,2022-08-03,2,,Kum,English,Wednesday
3,ŞEKERLİ YILDIZI KG DB SK,4y a k,UÇANBEY,"54,5 +0.10",C.TEPE,İSMAİL GÜRLER,﻿Elazığ,2022-08-03,2,,Kum,English,Wednesday
4,KEŞTEBATA DB SKG SK,6y a  a,ATİKBEY,60,N.ALTIN,ABDULBAKİ ÖZKAN,﻿Elazığ,2022-08-03,2,,Kum,English,Wednesday
5,AYDERLİM K DB,4y a k,GELİBOLU,"53,5",A.H.BAYAR AP,GÖRKEM GEDİKOĞLU,﻿Elazığ,2022-08-03,2,,Kum,English,Wednesday
6,DÜLUCAN KG K DB,6y k k,ŞİMŞEĞİNOĞLU,60,Y.CENGİZ AP,İSMAİL GÜRLER,﻿Elazığ,2022-08-03,2,,Kum,English,Wednesday
7,MAZLUMZÜLFİKAR KG DB SK,7y k  a,TURBO,"56,5",İ.AKYAVUZ,MEHMET EMİN DEMİRKAPU,﻿Elazığ,2022-08-03,2,,Kum,English,Wednesday
1.)68.000 TL,2.)27.200 TL,3.)13.600 TL,4.)6.800 TL,1.)11.730 TL,2.)4.692 TL,3.)2.346 TL,﻿Elazığ,2022-08-03,3,,Kum,English,Wednesday
1,ALİ KAPTAN KG DB SK,3y d  e,CAPTAIN RIO (GB),"61,5",İ.AKYAVUZ,HACİ BAYRAM,﻿Elazığ,2022-08-03,3,,Kum,English,Wednesday
2,EMİN AMCA K,3y d  e,NEARLY GREEN,56,H.ALTUNDAĞ AP,MEHMET EMİN DEMİRKAPU,﻿Elazığ,2022-08-03,3,,Kum,English,Wednesday
3,HASOĞLUM DB SK,3y d  e,PAPA CLEM (USA),"58,5",F.ÇETİNBAŞ AP,ERKAN YILDIRIM,﻿Elazığ,2022-08-03,3,,Kum,English,Wednesday
4,THE MOSTAR KG DB SK,3y d  e,SMART ROBIN (JPN),"56,5 +1.00",M.DOĞAN,H.BARIŞ EMRAH,﻿Elazığ,2022-08-03,3,,Kum,English,Wednesday
5,DAI HARD KG DB SK,3y a  e,DAI JIN (GB),"51,5 +1.70",M.ŞAKİR AP,SEMİH YARDIMCI,﻿Elazığ,2022-08-03,3,,Kum,English,Wednesday
6,DARABİSMARA DB SK,3y d  e,TALIP HAN (IRE),"50,5 +2.00",C.TEPE,AYDIN AYDOĞDU,﻿Elazığ,2022-08-03,3,,Kum,English,Wednesday
7,HAT DEMİRKIR KG DB SK,3y a  e,APPROVE (IRE),59,Y.CENGİZ AP,MAHMUT KARAKEÇİ,﻿Elazığ,2022-08-03,3,,Kum,English,Wednesday
8,INTERCEPTOR DB SKG SK,3y d  e,STROMWOLF,50 +1.20,A.H.BAYAR AP,HÜSEYİN ŞİMŞEK,﻿Elazığ,2022-08-03,3,,Kum,English,Wednesday
1.)44.500 TL,2.)17.800 TL,3.)8.900 TL,4.)4.450 TL,1.)7.676 TL,2.)3.071 TL,3.)1.535 TL,﻿Elazığ,2022-08-03,4,,Kum,English,Wednesday
1,HASAN IN MY HEART KG DB SK,4y k  a,ŞİMŞEĞİNOĞLU,54 +2.00,H.ALTUNDAĞ AP,BİŞAR ÇELİK,﻿Elazığ,2022-08-03,4,,Kum,English,Wednesday
2,SONATMACA KG DB SK GKR,4y k  a,SONALP,55 +0.10,N.ALTIN,EKREM ALTIN,﻿Elazığ,2022-08-03,4,,Kum,English,Wednesday
3,ÇAPTUĞ KG DB SK GKR,4y k  a,SON MARTI,58,M.DOĞAN,MUSTAFA YARDIMCI,﻿Elazığ,2022-08-03,4,,Kum,English,Wednesday
4,DELİ OSMAN KG,4y k  a,UÇANBEY,56,C.TEPE,İSMAİL GÜRLER,﻿Elazığ,2022-08-03,4,,Kum,English,Wednesday
5,AĞRI DAĞI KG DB SK,4y k  a,BERKSOY,58,B.BEKTAŞ,BİLAL CAMUZ,﻿Elazığ,2022-08-03,4,,Kum,English,Wednesday
