horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)52.500 TL,2.)21.000 TL,3.)10.500 TL,4.)5.250 TL,1.)9.056 TL,2.)3.623 TL,3.)1.811 TL,﻿Adana,2022-03-15,1,,Kum,English,Tuesday
1,LIONS ROSE DB SK,7y k  a,LION HEART (USA),59,N.DEMİR AP,AHMET ÖZGÜR YAHLİZADE,﻿Adana,2022-03-15,1,,Kum,English,Tuesday
2,MY PRIDE KG DB SK,6y d  a,TOROK (IRE),57,VEDAT ABİŞ,SERAY ÜNBAY,﻿Adana,2022-03-15,1,,Kum,English,Tuesday
3,EXPRESS KITTY KG DB SK,4y d k,LIAISON (USA),53,M.A.SOLMAZ,HARUN KAHRAMAN,﻿Adana,2022-03-15,1,,Kum,English,Tuesday
4,HAKK HANI KG DB SK,7y d  a,MENDIP (USA),59,M.ÖZDEMİR AP,ERKUTAY ÖZYURTERİ,﻿Adana,2022-03-15,1,,Kum,English,Tuesday
5,DIVINE SPEED KG DB SK,4y d  a,BUENOS AIRES,54 +1.20,F.ÇETİN AP,ASIM FİKRİ ADVAN,﻿Adana,2022-03-15,1,,Kum,English,Tuesday
6,KING CAN KG DB SK,4y d  a,KING DAVID (USA),53 +1.90,M.G.ARSLAN AP,CAN AHRASOĞLU,﻿Adana,2022-03-15,1,,Kum,English,Tuesday
7,KURTULUŞ BEYİ DB SKG SK,4y d  a,MENDIP (USA),55 +1.60,U.TEMUR,CELAL KAYA,﻿Adana,2022-03-15,1,,Kum,English,Tuesday
1.)52.500 TL,2.)21.000 TL,3.)10.500 TL,4.)5.250 TL,1.)9.056 TL,2.)3.623 TL,3.)1.811 TL,﻿Adana,2022-03-15,2,,Kum,English,Tuesday
1,LAST BEST K,3y k  e,HAKEEM (USA),58,N.DEMİR AP,YENER KAZIM ÖLÇER,﻿Adana,2022-03-15,2,,Kum,English,Tuesday
2,ASTROLOG DB,3y d  e,TOROK (IRE),58,MÜS.ÇELİK,YÜKSEL GÖKTÜRK,﻿Adana,2022-03-15,2,,Kum,English,Tuesday
3,SMYRNA STORM KG DB SK,3y d  e,PAPA CLEM (USA),60,U.TEMUR,NECMETTİN YILDIZ,﻿Adana,2022-03-15,2,,Kum,English,Tuesday
