horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)45.500 TL,2.)18.200 TL,3.)9.100 TL,4.)4.550 TL,1.)7.849 TL,2.)3.140 TL,3.)1.570 TL,﻿Diyarbakır,2022-03-27,1,,Kum,English,Sunday
1,YARBAŞI DB SK,3y d  e,BUSHRANGER (IRE),"51,5 +2.00",İ.AKYAVUZ,MEHMET CANLIKA,﻿Diyarbakır,2022-03-27,1,,Kum,English,Sunday
2,GÖKYÜZÜ KG DB SK,3y d  d,BOSPORUS (IRE),"55,5",F.FELHAN AP,BİŞAR ÇELİK,﻿Diyarbakır,2022-03-27,1,,Kum,English,Sunday
3,DAI HARD DB SKG SK,3y a  e,DAI JIN (GB),"50,5 +2.00",E.AKKILIÇ AP,SEMİH YARDIMCI,﻿Diyarbakır,2022-03-27,1,,Kum,English,Sunday
4,KING HAKAN SK,3y d  e,KANEKO,"60,5",MAHSUN TURAN,MUHAMMET FELHAN,﻿Diyarbakır,2022-03-27,1,,Kum,English,Sunday
5,KENDİNE GEL SKG SK,3y a  e,CUVEE (USA),"58,5",N.ALTIN,SEYDİ AKYILDIRIM,﻿Diyarbakır,2022-03-27,1,,Kum,English,Sunday
6,EMİN AMCA K,3y d  e,NEARLY GREEN,"57,5",F.YARDIMCI,MEHMET EMİN DEMİRKAPU,﻿Diyarbakır,2022-03-27,1,,Kum,English,Sunday
7,AVCIOĞLU SKG SK,3y d  e,BALLIKAYA,50 +2.00,B.SARIDAL AP,ADİL ÇİZİK,﻿Diyarbakır,2022-03-27,1,,Kum,English,Sunday
8,OĞLUM MAHMUT KG DB SK,3y d  e,MEHMET BORA,50 +2.00,M.ŞAKİR AP,MAHMUT POLAT,﻿Diyarbakır,2022-03-27,1,,Kum,English,Sunday
1.)37.000 TL,2.)14.800 TL,3.)7.400 TL,4.)3.700 TL,1.)6.383 TL,2.)2.553 TL,3.)1.277 TL,﻿Diyarbakır,2022-03-27,2,,Kum,English,Sunday
1,MÜLAYİM KG DB SK,4y k k,KAIZBERT (RU),56 +1.50,B.BEKTAŞ,ŞEMSETTİN TOYDEMİR,﻿Diyarbakır,2022-03-27,2,,Kum,English,Sunday
2,CAHİDEBİR SKG SK,5y k k,GÜNTAY,54 +1.20,F.ÇETİNBAŞ AP,MUSTAFA ÇEÇAN,﻿Diyarbakır,2022-03-27,2,,Kum,English,Sunday
3,KARAÇULHA,5y k k,KARA YAĞIZ,"56,5 +1.00",H.ALTUNKILIÇ,YAHYA İŞIK,﻿Diyarbakır,2022-03-27,2,,Kum,English,Sunday
4,KIRMIZIBAHÇE KG DB SK,6y a k,KAIZBERT (RU),"55,5 +1.70",İ.KATAR AP,HAŞİM TINAS,﻿Diyarbakır,2022-03-27,2,,Kum,English,Sunday
5,MAVİLİKIZ KG DB,4y k k,TURBO,"52,5 +2.00",Y.ÇELİKBAŞ AP,NEJMİ GÜNDÜZ,﻿Diyarbakır,2022-03-27,2,,Kum,English,Sunday
6,TEYSİR KG K,4y a k,TURBO,"51,5 +0.70",B.SARIDAL AP,N.CEHDİ ADVAN,﻿Diyarbakır,2022-03-27,2,,Kum,English,Sunday
7,DERİNİM DB SKG SK,4y a k,ATİKBEY,53 +2.00,M.AVŞAR,MEHMET TAHİR AKIL,﻿Diyarbakır,2022-03-27,2,,Kum,English,Sunday
8,İLVA KG K,4y a k,ATİKBEY,"54,5",İ.AKYAVUZ,YAHYA İŞIK,﻿Diyarbakır,2022-03-27,2,,Kum,English,Sunday
9,NESLİNUR KG,4y a k,ORÇUN,"52,5 +2.00",A.ÇANKAYA AP,MEHMET DEMİRKAPI,﻿Diyarbakır,2022-03-27,2,,Kum,English,Sunday
10,KUSURSUZ GÜÇ KG DB SK,7y k k,TURBO,63,F.YARDIMCI,BÜLENT YARDIMCI,﻿Diyarbakır,2022-03-27,2,,Kum,English,Sunday
