horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1,PİLEVNELİ KG SK,8y a  a,EMAEL (PL),58,K.GÖKÇE AP,MEHMET ALİ AKDAĞ,﻿İzmir,2021-09-25,1,,Kum,English,Saturday
2,HÜRSEV KG K,6y k k,TAMERİNOĞLU,55,H.KAPLAN,BEKİR OZAN HAS,﻿İzmir,2021-09-25,1,,Kum,English,Saturday
3,AYDURU KG K DB,6y a k,UÇANBEY,55 +0.60,A.İNCİ AP,NADİR ÇETİNER,﻿İzmir,2021-09-25,1,,Kum,English,Saturday
4,BAŞKAYNAK,10y k  a,TAMERİNOĞLU,57,S.ÖZEN,HALİL ASLAN,﻿İzmir,2021-09-25,1,,Kum,English,Saturday
5,FRENKLİ ATEŞİ KG DB SK,6y a  a,TURBO,54 +0.70,M.AKIN AP,EROL ŞİRİN,﻿İzmir,2021-09-25,1,,Kum,English,Saturday
6,KUĞU GÜZELİ KG DB,8y k k,CAŞ,58,O.YILDIZ,SELİN DİKENCİK,﻿İzmir,2021-09-25,1,,Kum,English,Saturday
7,MEZRE KG DB,4y a  a,SARRAF,"57,5",K.TOKAÇOĞLU,N.AREK KUYUMCİYAN,﻿İzmir,2021-09-25,1,,Kum,English,Saturday
8,DUMANOĞLU KG DB,5y a  a,ONURKAAN,60,O.GÖKÇE,ŞEFİK ÇELİK,﻿İzmir,2021-09-25,1,,Kum,English,Saturday
9,ŞANSLI KAFKAS KG DB,6y a  a,KAFKAS ŞAHI,60,M.M.BİLGİN AP,CEMİL TANER,﻿İzmir,2021-09-25,1,,Kum,English,Saturday
10,BÜKENTAY KG DB SK GKR,5y a  a,ÖZGÜNHAN,57 +0.60,M.GÖNÜLTAŞ,GÜNGÖR AÇİCİ,﻿İzmir,2021-09-25,1,,Kum,English,Saturday
11,CESURAYAK SKG SK SGKR,6y k  a,AĞA KARACA,57,F.AVCI,ŞEHABETTİN DOYAN,﻿İzmir,2021-09-25,1,,Kum,English,Saturday
1.)60.000 TL,2.)24.000 TL,3.)12.000 TL,4.)6.000 TL,1.)17.250 TL,2.)6.900 TL,3.)3.450 TL,﻿İzmir,2021-09-25,2,,Çim,English,Saturday
1,DENİZ MASALI KG K,3y a  d,GELİBOLU,52 +0.50,G.ÖZÇELİK AP,NİHAT SAĞLAM,﻿İzmir,2021-09-25,2,,Çim,English,Saturday
2,OĞLUM FERHAT,3y k  e,YAKUPBEY,57,M.ÇİÇEK,CEMAL DURMAZ,﻿İzmir,2021-09-25,2,,Çim,English,Saturday
3,KAYAESİN KG DB SK,3y a  d,KAYAYÜREKLİ,51 +0.20,M.UYAR AP,HALİL ASLAN,﻿İzmir,2021-09-25,2,,Çim,English,Saturday
4,MISDIVAA KG DB SK,3y d  e,BABA MEVLÜT,57,MER.ÇELİK,FARUK ATEŞ,﻿İzmir,2021-09-25,2,,Çim,English,Saturday
5,GURUR VEREN KG DB GKR,3y a  e,GELİBOLU,57,H.ŞİMŞEK,ALİ ÖREN,﻿İzmir,2021-09-25,2,,Çim,English,Saturday
6,ÇAVDAR GÜZELİ KG SK,3y k  d,DOĞANGÜN,55,A.C.DAĞDEVİREN,TEKİN AKYAVUZ,﻿İzmir,2021-09-25,2,,Çim,English,Saturday
