horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)41.000 TL,2.)16.400 TL,3.)8.200 TL,4.)4.100 TL,1.)7.073 TL,2.)2.829 TL,3.)1.415 TL,﻿Diyarbakır,2023-05-27,1,,Kum,English,Saturday
1,BLEDA SKG SK,5y k  a,AYABAKAN,"61,5",B.BEKTAŞ,BAĞNU EĞİLLİ,﻿Diyarbakır,2023-05-27,1,,Kum,English,Saturday
2,MEMOCANDIR KG DB,6y k  a,MİNİFHAT OĞLU,"59,5",Y.ÇELİKBAŞ AP,ENVER TOYDEMİR,﻿Diyarbakır,2023-05-27,1,,Kum,English,Saturday
3,ŞEF NURİ KG DB SK,6y a  a,GELİBOLU,61,A.ÇANKAYA AP,FUAT CANLIKA,﻿Diyarbakır,2023-05-27,1,,Kum,English,Saturday
4,SAKARBEYİ KG SK,4y k  a,SAKARBAŞI,"58,5",M.AVŞAR,MAHMUT TEKİN,﻿Diyarbakır,2023-05-27,1,,Kum,English,Saturday
5,MİLİ BEY KG SK,4y a  a,SAKARBAŞI,"58,5",İ.AKYAVUZ,ŞÜKRÜ YARDIMCI,﻿Diyarbakır,2023-05-27,1,,Kum,English,Saturday
6,UÇAUÇA SKG SK,6y a  a,KAIZBERT (RU),"61,5",N.ALTIN,NİHAT KARATOPRAK,﻿Diyarbakır,2023-05-27,1,,Kum,English,Saturday
7,ZEYNEP HAT KG K DB,4y k k,ŞİMŞEĞİNOĞLU,53 +0.30,A.H.BAYAR AP,ERCAN SÖKMEZ,﻿Diyarbakır,2023-05-27,1,,Kum,English,Saturday
8,GÖZÜMTURBO KG K,5y a  a,TURBO,"61,5",F.YARDIMCI,MEHMET AKDEMİR,﻿Diyarbakır,2023-05-27,1,,Kum,English,Saturday
9,AKSANCAR SK,4y a  a,AYABAKAN,"57,5",M.ŞAKİR AP,TEKİN AKYAVUZ,﻿Diyarbakır,2023-05-27,1,,Kum,English,Saturday
