horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)96.500 TL,2.)38.600 TL,3.)19.300 TL,4.)9.650 TL,1.)16.646 TL,2.)6.659 TL,3.)3.329 TL,﻿Kocaeli,2023-04-06,1,,Kum,English,Thursday
1,PRINCESS GRASE K DB,5y a k,CAPTAIN RIO (GB),"54,5 +2.00",F.YÜKSEL,SABRİ BEKTAŞ,﻿Kocaeli,2023-04-06,1,,Kum,English,Thursday
2,ÖZAY SUZANANA DB SKG SK,5y a k,BOSPORUS (IRE),60,E.ÇİZİK AP,SEZAİ ÖZKAN,﻿Kocaeli,2023-04-06,1,,Kum,English,Thursday
3,MISS TUANA DB SK,4y d k,PACO BOY (IRE),59,A.KURŞUN,MECİT BOZKURT,﻿Kocaeli,2023-04-06,1,,Kum,English,Thursday
4,LIGNIN ENERGY KG K DB,5y a k,RED GIANT (USA),58 +0.20,VED.ABİŞ,METİN SİVRİ,﻿Kocaeli,2023-04-06,1,,Kum,English,Thursday
5,BEST OF FATOŞ DB SKG SK,4y d k,CASH AKÇE,"58,5",H.ÇİZİK,EYÜP ENSAR ÇELİK,﻿Kocaeli,2023-04-06,1,,Kum,English,Thursday
6,DESERT FAIRY K DB,4y d k,SHACKLEFORD (USA),53 +1.30,G.ÖZÇELİK,BUĞRA ŞARA,﻿Kocaeli,2023-04-06,1,,Kum,English,Thursday
7,MIMOZA KG K,4y d k,KULOĞLU,50 +2.00,O.AKEL AP,BAHATTİN DAĞ,﻿Kocaeli,2023-04-06,1,,Kum,English,Thursday
8,ZELAL PRENSES KG K DB,4y a k,CAPTAIN RIO (GB),50 +1.40,HA.GÖKÇE AP,NEHAR ORHON,﻿Kocaeli,2023-04-06,1,,Kum,English,Thursday
1.)96.500 TL,2.)38.600 TL,3.)19.300 TL,4.)9.650 TL,1.)16.646 TL,2.)6.659 TL,3.)3.329 TL,﻿Kocaeli,2023-04-06,2,,Kum,English,Thursday
1,BALDİYAR DB SKG SK,6y d k,TÜMÖZ BEY,58,G.ÖZÇELİK,ENİS BADIŞOĞLU,﻿Kocaeli,2023-04-06,2,,Kum,English,Thursday
2,BERENGÜL KG SK,8y d k,BİLGİN,58,T.YILDIZ,ŞEYMA B. TANİYİT,﻿Kocaeli,2023-04-06,2,,Kum,English,Thursday
3,ÇEKOĞLU KG DB,5y a  a,TURBO,58,E.ÇİZİK AP,NAFİZ ÇELİK,﻿Kocaeli,2023-04-06,2,,Kum,English,Thursday
4,ALTINDERE KG DB SK,7y k  a,BİLGİN,56,H.KAPLAN,SEDAT ŞAHİN,﻿Kocaeli,2023-04-06,2,,Kum,English,Thursday
5,EFEER DB SKG SK,5y k  a,DEMİRDÖVEN,56,G.KOCAKAYA,ERDOĞAN ŞENOCAKLI,﻿Kocaeli,2023-04-06,2,,Kum,English,Thursday
6,TSARİGRAD KG K DB,7y k  a,GÖKMENBEY,56,MAH.TURAN,MURAT AKÇA,﻿Kocaeli,2023-04-06,2,,Kum,English,Thursday
7,PARANA KG SK,5y a  a,KARABEDİR,58,F.ARSLAN,MEHMET ARSLAN,﻿Kocaeli,2023-04-06,2,,Kum,English,Thursday
8,DEDEM AHMET KG SK,6y k  a,ÖZGÜNHAN,53 +1.40,B.ÇIĞLA AP,ŞAHİN SEKİN,﻿Kocaeli,2023-04-06,2,,Kum,English,Thursday
1.)96.500 TL,2.)38.600 TL,3.)19.300 TL,4.)9.650 TL,1.)16.646 TL,2.)6.659 TL,3.)3.329 TL,﻿Kocaeli,2023-04-06,3,,Kum,English,Thursday
1,BEYOND REDEMPTION DB SK,7y d  a,KANEKO,60,A.KURŞUN,HASAN BURNAZ,﻿Kocaeli,2023-04-06,3,,Kum,English,Thursday
2,PRENS ATLAS SK,5y d  a,HAKEEM (USA),59,S.ÇETİN,MURAT DURAN,﻿Kocaeli,2023-04-06,3,,Kum,English,Thursday
3,JAGUAR MAIL KG DB SK,4y d  a,SMART ROBIN (JPN),55 +1.20,H.ÇİZİK,SELİN DİKENCİK,﻿Kocaeli,2023-04-06,3,,Kum,English,Thursday
4,MAGIC ROCK K DB,5y d k,EL CORREDOR (USA),54 +2.00,S.BOYRAZ,MUSTAFA ERCAN,﻿Kocaeli,2023-04-06,3,,Kum,English,Thursday
5,ÇAYIRAĞASI KG K DB (Koşmaz),4y d  a,EL CORREDOR (USA),55,MAH.TURAN,DİLEK ÖKTEN,﻿Kocaeli,2023-04-06,3,,Kum,English,Thursday
1.)136.500 TL,2.)54.600 TL,3.)27.300 TL,4.)13.650 TL,1.)31.395 TL,2.)12.558 TL,3.)6.279 TL,﻿Kocaeli,2023-04-06,4,,Kum,English,Thursday
1,SALUKİ KG K,5y k  a,UÇANOĞLU,"60,5",G.KOCAKAYA,H.TARIK DİKENCİK,﻿Kocaeli,2023-04-06,4,,Kum,English,Thursday
2,MUZOBABA SK,6y k  a,BATURŞAH,60,E.ÇİZİK AP,SERMET GİRİŞKEN,﻿Kocaeli,2023-04-06,4,,Kum,English,Thursday
3,TİRANLI KG K DB,5y a  a,ALTAHA,"59,5",VED.ABİŞ,ŞERAFETTİN BURAL,﻿Kocaeli,2023-04-06,4,,Kum,English,Thursday
4,BALMELDA KG K DB,5y k k,BALIKHAN,"57,5",T.YILDIZ,FATMA NİLGÜN KUTLU,﻿Kocaeli,2023-04-06,4,,Kum,English,Thursday
5,ERTUNÇHAN DB SKG SK,5y k  a,ALTAHA,56,K.YILMAZ AP,EYLEM TANİYİT,﻿Kocaeli,2023-04-06,4,,Kum,English,Thursday
6,SON BAŞAK DB SKG SK,5y a k,SONALP,"52,5 +2.00",F.ARSLAN,SEVİLAY TANİYİT,﻿Kocaeli,2023-04-06,4,,Kum,English,Thursday
