horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)68.000 TL,2.)27.200 TL,3.)13.600 TL,4.)6.800 TL,1.)15.640 TL,2.)6.256 TL,3.)3.128 TL,﻿Antalya,2022-02-11,1,,Kum,English,Friday
1,DORUKHAN KG DB SK,4y a  a,UÇANBEY,57,O.AKEL AP,FETHİ TEKPINAR,﻿Antalya,2022-02-11,1,,Kum,English,Friday
2,DODURGA KG DB SK,4y d k,ÖZHABER,58,D.KAYA AP,DUYGU FATURA,﻿Antalya,2022-02-11,1,,Kum,English,Friday
3,İLANLİ OĞLU KG,4y k  a,YAKUPBEY,54,H.YOLAÇICI AP,YURDAL KARGIN,﻿Antalya,2022-02-11,1,,Kum,English,Friday
4,GÖRKEMLİKAYA KG,4y a  a,KAYATUFAN,58,HAKAN YILDIZ,MUSTAFA KAYA,﻿Antalya,2022-02-11,1,,Kum,English,Friday
5,GÜLSÜM SULTAN KG SK,4y k k,BABA MEVLÜT,52 +0.40,C.ALTUN AP,ALİ YILDIRIM,﻿Antalya,2022-02-11,1,,Kum,English,Friday
6,ANILTAY KG K,4y k k,TURBO,55,F.ÇETİN AP,NUSRET DOĞAN,﻿Antalya,2022-02-11,1,,Kum,English,Friday
7,KORKUSUZ BATTAL KG DB,4y k  a,BATTAL,54 +0.60,ULAŞ KICI AP,KAYA KAYA,﻿Antalya,2022-02-11,1,,Kum,English,Friday
8,RENGÜL SULTAN DB,4y k k,TURBO,52 +0.10,E.D.ÖKTEN AP,KAYA KAYA,﻿Antalya,2022-02-11,1,,Kum,English,Friday
9,ÖZBEYİNGÜLÜ KG K DB,4y a k,KAYATUFAN,53 +1.80,BERKANT GÖKÇE AP,KAYA KAYA,﻿Antalya,2022-02-11,1,,Kum,English,Friday
1.)77.000 TL,2.)30.800 TL,3.)15.400 TL,4.)7.700 TL,1.)13.283 TL,2.)5.313 TL,3.)2.657 TL,﻿Antalya,2022-02-11,2,,Kum,English,Friday
1,ALESSANDRA SK,7y d k,TAKE CHARGE INDY (USA),59,A.ÇELİK,T. İZZET AKSOY,﻿Antalya,2022-02-11,2,,Kum,English,Friday
2,BAY ARTU KG K,4y d  a,LION HEART (USA),55 +0.10,MÜS.ÇELİK,KADRİYE VATANSEVER,﻿Antalya,2022-02-11,2,,Kum,English,Friday
