horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1,ROYAL ADVICE (IRE) KG,3y a g,ANJAAL,"68,5",MR E CAGNEY,MR EVAN M SUTHERLAND,﻿Wolverhampton Birleşik Krallık,2021-11-25,1,,,English,Thursday
2,STRIKE ME A POSE YP,3y d g,ADAAY (IRE),"67,5",MS B HAMPSON,EL JEFE,﻿Wolverhampton Birleşik Krallık,2021-11-25,1,,,English,Thursday
3,STEELRIVER (IRE),11y d g,IFFRAAJ,70,MR P MILLMAN,MRS H LLOYD-HERRINGT,﻿Wolverhampton Birleşik Krallık,2021-11-25,1,,,English,Thursday
4,QUEEN OF BURGUNDY,5y d k,LETHAL FORCE (IRE),70,MR W PETTİS,TREVOR AND RUTH MİLN,﻿Wolverhampton Birleşik Krallık,2021-11-25,1,,,English,Thursday
5,VOLTAIC KG,5y a g,POWER,69,MISS S BOWEN,SF RACING CLUB,﻿Wolverhampton Birleşik Krallık,2021-11-25,1,,,English,Thursday
6,HEER'S SADIE,3y d d,HEERAAT (IRE),"67,5",MR R BİRKETT,MR JOHN W FORD,﻿Wolverhampton Birleşik Krallık,2021-11-25,1,,,English,Thursday
7,COME ON GIRL,4y k k,OUTSTRIP,68,MİSS S BROTHERTON,MRS DONNA HOPKİNS,﻿Wolverhampton Birleşik Krallık,2021-11-25,1,,,English,Thursday
8,MABDAA,3y d g,OASIS DREAM,69,MR M ENNIS,TYKES AND TERRIERS R,﻿Wolverhampton Birleşik Krallık,2021-11-25,1,,,English,Thursday
9,INAAM (IRE),8y d g,CAMACHO,"69,5",MR M S JOHNSON,POWER GENEVA LTD,﻿Wolverhampton Birleşik Krallık,2021-11-25,1,,,English,Thursday
10,GIGI'S BEACH YP,4y d g,OASIS DREAM,"66,5",MISS FERN O'BRIEN,MISS SALLY RANDELL,﻿Wolverhampton Birleşik Krallık,2021-11-25,1,,,English,Thursday
11,YOULLOVEMEWHENIWIN (IRE) YP,3y d g,CABLE BAY (IRE),70,MISS MEGAN JORDAN,ROCKINGHAM REINS LIM,﻿Wolverhampton Birleşik Krallık,2021-11-25,1,,,English,Thursday
12,MATAMUA KG,3y d d,LOPE DE VEGA (IRE),70,MİSS BECKY SMİTH,FLEXFORD PARTNERS ET,﻿Wolverhampton Birleşik Krallık,2021-11-25,1,,,English,Thursday
13,DAN DE LIGHT (IRE) (Koşmaz),3y a g,TWILIGHT SON,70,MR W EASTERBY,REALITY PARTNERSHIPS,﻿Wolverhampton Birleşik Krallık,2021-11-25,1,,,English,Thursday
1,GRANDFATHER TOM KG,6y d g,KHELEYF (USA),"59,5",ROSSA RYAN,MR J SARGEANT,﻿Wolverhampton Birleşik Krallık,2021-11-25,2,,,English,Thursday
2,PORTELET BAY KG,3y d g,MAYSON,"59,5",A KIRBY,MR TREVOR GALLIENNE,﻿Wolverhampton Birleşik Krallık,2021-11-25,2,,,English,Thursday
3,AMASOVA,3y a d,PIVOTAL,"58,5",K O'NEİLL,GARRAD BROTHERS EQUİ,﻿Wolverhampton Birleşik Krallık,2021-11-25,2,,,English,Thursday
4,CAPLA SPIRIT KG,4y d g,CABLE BAY (IRE),60,R HAVLIN,CAPLA DEVELOPMENTS &,﻿Wolverhampton Birleşik Krallık,2021-11-25,2,,,English,Thursday
5,SMOKEY,4y k k,OUTSTRIP,60,L MORRİS,MR P E AXON,﻿Wolverhampton Birleşik Krallık,2021-11-25,2,,,English,Thursday
6,TOM TULLIVER KG,4y d g,HOT STREAK (IRE),"59,5",D PROBERT,M WATKINSON & PARTNE,﻿Wolverhampton Birleşik Krallık,2021-11-25,2,,,English,Thursday
7,RED ALERT,7y d g,SLEEPING INDIAN,58,A MULLEN,KHDRP,﻿Wolverhampton Birleşik Krallık,2021-11-25,2,,,English,Thursday
8,ADMIRABLE LAD KG,3y a g,BATED BREATH,58,J HAYNES,MULLIGANS RACING CLU,﻿Wolverhampton Birleşik Krallık,2021-11-25,2,,,English,Thursday
9,YOU'RE COOL KG,9y d g,EXCEED AND EXCEL (AUS),"58,5",J PEATE,MR D BICHAN,﻿Wolverhampton Birleşik Krallık,2021-11-25,2,,,English,Thursday
10,IT'S WONDERFUL (FR),4y d k,ORPEN (USA),60,R TATE,WEDGEWOOD ESTATES,﻿Wolverhampton Birleşik Krallık,2021-11-25,2,,,English,Thursday
11,TANTASTIC (Koşmaz),3y d g,MAYSON,"58,5",B MCHUGH,FAST TRACK RACING,﻿Wolverhampton Birleşik Krallık,2021-11-25,2,,,English,Thursday
1,GARDEN PARADISE (IRE),4y d k,NIGHT OF THUNDER (IRE),"62,5",A KİRBY,MR SAEED MANANA,﻿Wolverhampton Birleşik Krallık,2021-11-25,3,,,English,Thursday
