horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)80.500 TL,2.)32.200 TL,3.)16.100 TL,4.)8.050 TL,1.)18.515 TL,2.)7.406 TL,3.)3.703 TL,﻿İstanbul,2022-05-25,1,,Çim,English,Wednesday
1,BLACK ROCK KG DB,4y d  a,PERFECT STORM,58,M.KAYA,ELİF KAYA,﻿İstanbul,2022-05-25,1,,Çim,English,Wednesday
2,I WANNA LEAVE KG DB SK,4y d  a,ENGLISH CHANNEL (USA),54 +1.90,G.KOCAKAYA,ALİ ERKAN YILMAZ,﻿İstanbul,2022-05-25,1,,Çim,English,Wednesday
3,KRAL ÖMER SK,4y k  a,LUXOR,58,E.AKTUĞ AP,GÖKHAN ALVEROĞLU,﻿İstanbul,2022-05-25,1,,Çim,English,Wednesday
4,CARACCIOLO KG DB,4y d  a,SMART ROBIN (JPN),52 +2.00,M.G.ARSLAN AP,EYÜP CULFA,﻿İstanbul,2022-05-25,1,,Çim,English,Wednesday
5,ATEŞİN KANATLARI DB SKG SK SGKR,6y d  a,MENDIP (USA),"59,5",A.ÇELİK,ERHAN AKTAŞ,﻿İstanbul,2022-05-25,1,,Çim,English,Wednesday
6,THE FAST QUEEN K,4y d k,HAKEEM (USA),55,G.ÖZÇELİK,BAHADIR YENİ,﻿İstanbul,2022-05-25,1,,Çim,English,Wednesday
7,WIN THE RACE K DB,4y d  a,LION HEART (USA),52 +1.00,A.ASLAN,KAZIM YARAREL,﻿İstanbul,2022-05-25,1,,Çim,English,Wednesday
1.)75.000 TL,2.)30.000 TL,3.)15.000 TL,4.)7.500 TL,1.)21.563 TL,2.)8.625 TL,3.)4.313 TL,﻿İstanbul,2022-05-25,2,,,English,Wednesday
1,FATİHZADE KG K,3y a  e,BATURŞAH,57,A.KAÇMAZ,MERT ÇELİK,﻿İstanbul,2022-05-25,2,,,English,Wednesday
2,EFGAN KG DB SK,3y k  e,DARBE,53 +0.30,H.YOLAÇICI AP,CAVİDAN KAYA ÖZASLAN,﻿İstanbul,2022-05-25,2,,,English,Wednesday
3,SELCAN HATUN KG SK,3y k  d,TURBO,52 +1.00,E.AKTUĞ AP,C.AHMET ÇUKUROVA,﻿İstanbul,2022-05-25,2,,,English,Wednesday
4,YİĞİTER KG K GKR,3y a  e,KAYAYÜREKLİ,57,S.KAPLAN,CAVİDAN KAYA ÖZASLAN,﻿İstanbul,2022-05-25,2,,,English,Wednesday
5,AKHAL TEKE KG DB,3y a  e,ÖZGÜNKAN,53,A.H.BAYAR AP,CAVİDAN KAYA ÖZASLAN,﻿İstanbul,2022-05-25,2,,,English,Wednesday
6,İZABEL KG K,3y k  d,BUZKAYA,55 +1.80,M.BAYDAN,CAVİDAN KAYA ÖZASLAN,﻿İstanbul,2022-05-25,2,,,English,Wednesday
7,DADY KG DB SK,3y k  e,BUZKAYA,57,G.KOCAKAYA,CAVİDAN KAYA ÖZASLAN,﻿İstanbul,2022-05-25,2,,,English,Wednesday
8,MİRİALEM KG SK,3y d  e,SARRAF,57,Ö.YILDIRIM,MEHMET AVCI,﻿İstanbul,2022-05-25,2,,,English,Wednesday
9,DİMAS KG DB SK (Koşmaz),3y d  e,YÜREKKAYA,54,B.ÇIĞLA AP,CAVİDAN KAYA ÖZASLAN,﻿İstanbul,2022-05-25,2,,,English,Wednesday
10,NIBJOĞ DB SK (Koşmaz),3y a  e,SULTAN DE FAUST (FR),53 +0.20,Ç.TAŞCI AP,CAVİDAN KAYA ÖZASLAN,﻿İstanbul,2022-05-25,2,,,English,Wednesday
1.)76.000 TL,2.)30.400 TL,3.)15.200 TL,4.)7.600 TL,1.)13.110 TL,2.)5.244 TL,3.)2.622 TL,﻿İstanbul,2022-05-25,3,,Çim,English,Wednesday
1,OKLAHOMA DB SKG SK,3y a  e,TALIP HAN (IRE),"54,5",VEDAT ABİŞ,İSMAİL HADİOĞLU,﻿İstanbul,2022-05-25,3,,Çim,English,Wednesday
2,FOR PLEASURE DB SKG SK BB,3y d  e,SCARFACE,53 +0.30,MÜS.ÇELİK,FUNDA TEKER,﻿İstanbul,2022-05-25,3,,Çim,English,Wednesday
3,GRAY PIRATE DB SKG SK,3y k  e,GÜNGÖR BABA,61,S.BOYRAZ,AHMET ÖZGÜR YAHLİZADE,﻿İstanbul,2022-05-25,3,,Çim,English,Wednesday
4,ANADOLU YİĞİDİ KG,3y k  e,GRAYSTORM,"51,5 +1.30",A.ASLAN,ARMAN OKAN,﻿İstanbul,2022-05-25,3,,Çim,English,Wednesday
5,GENCERHAN KG DB,3y d  e,GENERAL QUARTERS (USA),55 +1.00,F.YÜKSEL,CUMHUR ÇİNPOLAT,﻿İstanbul,2022-05-25,3,,Çim,English,Wednesday
6,DUROTAN KG BB,3y k  e,NATIVE KHAN (FR),50 +2.00,B.ÇIĞLA AP,MURAT KADAİFÇİOĞLU,﻿İstanbul,2022-05-25,3,,Çim,English,Wednesday
7,ENTERDONAT KG K DB,3y d  d,KING DAVID (USA),54,E.AKTUĞ AP,FEDAİ KAHRAMAN,﻿İstanbul,2022-05-25,3,,Çim,English,Wednesday
1.)75.000 TL,2.)30.000 TL,3.)15.000 TL,4.)7.500 TL,1.)21.563 TL,2.)8.625 TL,3.)4.313 TL,﻿İstanbul,2022-05-25,4,,,English,Wednesday
1,UĞURLUALP KG K,3y a  e,ONURKAAN,57,Ö.YILDIRIM,İBRAHİM YALÇIN,﻿İstanbul,2022-05-25,4,,,English,Wednesday
2,BOĞAZ ÇOCUĞU KG K,3y a  e,CANGIL,57 +0.20,M.KAYA,ESEN KARANLIK,﻿İstanbul,2022-05-25,4,,,English,Wednesday
3,SEDOŞCAN KG SK,3y a  d,PİRLER,55 +1.30,A.ÇELİK,SEVİM KARACA,﻿İstanbul,2022-05-25,4,,,English,Wednesday
4,SULTAN BEYLİM DB SKG SK,3y a  e,BUZKAYA,57,M.BAYDAN,CAVİDAN KAYA ÖZASLAN,﻿İstanbul,2022-05-25,4,,,English,Wednesday
5,SAVAŞÇITAY KG K DB,3y k  e,GÜNTAY,55,F.ARSLAN AP,EROL AKDUMAN,﻿İstanbul,2022-05-25,4,,,English,Wednesday
6,ÇAMSAKIZI KG SK,3y d  d,TÜMÖZ BEY,55,HAKAN YILDIZ,BEŞİR KAYA,﻿İstanbul,2022-05-25,4,,,English,Wednesday
7,KURUÜZÜM KG DB,3y k  e,TURBO,57,A.SÖZEN,ORHAN SERTKAYA,﻿İstanbul,2022-05-25,4,,,English,Wednesday
8,O BİR ALARA KG K,3y k  d,SARRAF,55 +1.80,S.KAPLAN,HALİL KAYA,﻿İstanbul,2022-05-25,4,,,English,Wednesday
9,AKKOÇ KG K,3y a  e,GELİBOLU,57,G.ÖZÇELİK,ŞENOL ŞEN,﻿İstanbul,2022-05-25,4,,,English,Wednesday
10,KOCA KARYALI KG DB SK,3y a  e,ÖZHABER,57,S.BOYRAZ,İSMAİL UMUT CİYHAN,﻿İstanbul,2022-05-25,4,,,English,Wednesday
11,BERKCANIM KG SK,3y k  e,BERKCAN,57,GÖKH.GÖKÇE,MEHMET DEMİRKIRAN,﻿İstanbul,2022-05-25,4,,,English,Wednesday
