horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)54.000 TL,2.)21.600 TL,3.)10.800 TL,4.)5.400 TL,1.)15.525 TL,2.)6.210 TL,3.)3.105 TL,﻿Bursa,2021-10-08,1,,Çim,English,Friday
1,İLYADA DB SK,3y a  d,AYABAKAN,"55,5",G.ÖZÇELİK AP,MEHMET ALBAYRAK,﻿Bursa,2021-10-08,1,,Çim,English,Friday
2,ŞAL KIZI KG K DB,3y a  d,KAYATUFAN,55,C.PASO AP,LÜTFİ TURAN,﻿Bursa,2021-10-08,1,,Çim,English,Friday
3,ŞANS KAYNAĞI KG K DB,3y k  d,BALIKHAN,54 +2.00,M.DEMİRBAŞ,FATMA NİLGÜN KUTLU,﻿Bursa,2021-10-08,1,,Çim,English,Friday
4,NEVİNBAL K,3y a  d,KAIZBERT (RU),"58,5",T.YILDIZ,MEHMET ÇELİK,﻿Bursa,2021-10-08,1,,Çim,English,Friday
5,NİSANER KG K,3y a  d,ÖZHABER,51 +1.00,İ.DİNAR,SELİN İZEM DİKENCİK,﻿Bursa,2021-10-08,1,,Çim,English,Friday
6,DEMİR LEBLEBİ KG SK,3y k  d,DEMİRDÖVEN,50 +2.00,B.M.MIRIK,ZEHRA BAYDAN,﻿Bursa,2021-10-08,1,,Çim,English,Friday
7,KUMANOVA KG DB SK,3y d  d,SARRAF,50 +1.60,S.TIRPAN,KAYHAN ÖZCAN,﻿Bursa,2021-10-08,1,,Çim,English,Friday
8,MÜLAYİM KG DB SK,3y k  d,KAIZBERT (RU),"51,5 +2.00",MER.ÇELİK,ŞEMSETTİN TOYDEMİR,﻿Bursa,2021-10-08,1,,Çim,English,Friday
9,GÜL SEPETİ KG DB SK,3y k  d,GOBAKBEY,"52,5 +2.00",K.GÖKÇE AP,AREK GÖVER,﻿Bursa,2021-10-08,1,,Çim,English,Friday
10,SÜVARİKIZ SKG SK,3y a  d,DEMİRDÖVEN,54 +2.00,F.YÜKSEL,MESUT ORAL,﻿Bursa,2021-10-08,1,,Çim,English,Friday
11,RUŞENTAY KG SK,3y k  d,TURBO,51 +2.00,H.KAPLAN,ZEHRA BAYDAN,﻿Bursa,2021-10-08,1,,Çim,English,Friday
12,EYLÜLNİSA KG DB SK,3y k  d,AYABAKAN,50 +2.00,M.M.BİLGİN,ŞAHİN SEKİN,﻿Bursa,2021-10-08,1,,Çim,English,Friday
1.)60.000 TL,2.)24.000 TL,3.)12.000 TL,4.)6.000 TL,1.)17.250 TL,2.)6.900 TL,3.)3.450 TL,﻿Bursa,2021-10-08,2,,Kum,English,Friday
1,FİŞEK ALİ K,3y a  e,HİSARBEY,57 +0.10,F.YÜKSEL,HARUN KAHRAMAN,﻿Bursa,2021-10-08,2,,Kum,English,Friday
2,ÖNERBEYİ KG K DB GKR,3y a  e,ORÇUN,57,H.ŞİMŞEK,MEHMET Ş. DİNÇ,﻿Bursa,2021-10-08,2,,Kum,English,Friday
3,OĞLUM YAMAN KG,3y k  e,YAKUPBEY,57 +0.10,N.ŞEN,FEYAT ALTIN,﻿Bursa,2021-10-08,2,,Kum,English,Friday
4,STAR DÖVEN KG SK,3y a  e,DEMİRDÖVEN,57,H.KAPLAN,MUSTAFA İBRAHİM DENİZ,﻿Bursa,2021-10-08,2,,Kum,English,Friday
5,TEKTAŞ SOY KG K,3y a  e,BERKSOY,53 +0.10,E.KADİRLER AP,YASİN TEKTAŞ,﻿Bursa,2021-10-08,2,,Kum,English,Friday
6,GELİNBAŞI KG K DB,3y a  d,KAIZBERT (RU),55 +2.00,O.GÖKÇE,ŞEMSETTİN TOYDEMİR,﻿Bursa,2021-10-08,2,,Kum,English,Friday
7,DİŞİ ASLAN KG DB SK,3y a  d,TURBO,51 +0.70,M.BAĞ AP,İSMET ALTIN,﻿Bursa,2021-10-08,2,,Kum,English,Friday
8,CEMİLEM KIZ KG SK,3y a  d,KARABEDİR,51 +0.20,C.PASO AP,KAYA KAYA,﻿Bursa,2021-10-08,2,,Kum,English,Friday
9,İLANLİ OĞLU SKG SK,3y k  e,YAKUPBEY,57 +0.40,T.YILDIZ,TAYLAN DEMİR,﻿Bursa,2021-10-08,2,,Kum,English,Friday
10,KIZIM ASYA KG K,3y a  d,TURBO,55 +1.20,GÖKH.GÖKÇE,KADRİYE VATANSEVER,﻿Bursa,2021-10-08,2,,Kum,English,Friday
11,BEYTAÇ KG K DB,3y k  e,KAANEFE,57 +0.10,T.ALICI,TUĞRUL GÜRE,﻿Bursa,2021-10-08,2,,Kum,English,Friday
