horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)102.500 TL,2.)41.000 TL,3.)20.500 TL,4.)10.250 TL,1.)29.469 TL,2.)11.788 TL,3.)5.894 TL,﻿Bursa,2022-08-05,1,,Çim,English,Friday
1,BREEZE HILL,2y d  e,ENGLISH CHANNEL (USA),57,N.AVCİ,GÜNSEN SOYUPAK,﻿Bursa,2022-08-05,1,,Çim,English,Friday
2,FEMALE LION KG SK,2y d  d,ROCKMASTER (IRE),55,E.KADİRLER AP,SALİH YILDIZER,﻿Bursa,2022-08-05,1,,Çim,English,Friday
3,PROXIMA KG DB,2y d  d,PEDRO THE GREAT (USA),55 +1.40,T.YILDIZ,ALARA BAKIR,﻿Bursa,2022-08-05,1,,Çim,English,Friday
4,ALYCONE KG SK,2y d  e,SCARFACE,57 +0.30,N.ŞEN,KEMAL KURT,﻿Bursa,2022-08-05,1,,Çim,English,Friday
5,ENTELLEKTÜEL KG K,2y d  e,AMERİKALI,57,A.İNCİ AP,KEMAL KURT,﻿Bursa,2022-08-05,1,,Çim,English,Friday
6,MASTER RUNNER KG SK,2y d  e,DUTYFREE,57,S.GÜLENYÜZLER AP,MURAT TACETTİN BİRİCİK,﻿Bursa,2022-08-05,1,,Çim,English,Friday
7,IŞILS DREAM KG K,2y d  d,SCARFACE,55 +0.30,O.YILDIZ,AHMET KURT,﻿Bursa,2022-08-05,1,,Çim,English,Friday
8,ARDAHAN FIRTINASI KG SK,2y d  e,TALIP HAN (IRE),57,S.TIRPAN,CİMŞİT YILDIZ,﻿Bursa,2022-08-05,1,,Çim,English,Friday
9,RIDER ON THE RAIN,2y d  e,SCARFACE,57,M.ÇİÇEK,KEMAL KURT,﻿Bursa,2022-08-05,1,,Çim,English,Friday
10,COLONEL K,2y d  e,WOLF PRINCE,57,O.ATMACA,NEDİM AKAGÜNDÜZ,﻿Bursa,2022-08-05,1,,Çim,English,Friday
11,ANGELINA CANDY KG K DB,2y d  d,SIDNEY`S CANDY (USA),55 +0.20,MER.ÇELİK,İBRAHİM AÇIKSÖZ,﻿Bursa,2022-08-05,1,,Çim,English,Friday
1.)63.000 TL,2.)25.200 TL,3.)12.600 TL,4.)6.300 TL,1.)10.868 TL,2.)4.347 TL,3.)2.174 TL,﻿Bursa,2022-08-05,2,,Kum,English,Friday
1,FLASH PAST KG DB SK,4y d  a,HAKEEM (USA),58,A.İNCİ AP,ŞÜKRÜ ERDEM,﻿Bursa,2022-08-05,2,,Kum,English,Friday
2,MAXBUENO K,5y d  a,MAXIOS (GB),60,N.AVCİ,BAŞAK YAVUZ,﻿Bursa,2022-08-05,2,,Kum,English,Friday
3,UTKUCUK KG K DB,4y d  a,YONAGUSKA (USA),58 +0.20,ÇETİN TAŞ AP,ERMAN ERDEM,﻿Bursa,2022-08-05,2,,Kum,English,Friday
4,EL MESCALERO DB SK,5y a  a,LION HEART (USA),53 +1.00,A.YILDIZ AP,CEMİL TURAN,﻿Bursa,2022-08-05,2,,Kum,English,Friday
5,BARTH BOY K DB,5y d  a,HARPUTLU GAGGOŞ,57 +0.20,H.KAPLAN,HİKMET ALİ ATAMAN,﻿Bursa,2022-08-05,2,,Kum,English,Friday
6,BEKRİ DB SK,5y a  a,OĞLUMEMRE,56,E.KADİRLER AP,DİLEK BURAN,﻿Bursa,2022-08-05,2,,Kum,English,Friday
7,ÖZAY SUZANANA DB SKG SK,4y a k,BOSPORUS (IRE),60,İ.H.KETME,SEZAİ ÖZKAN,﻿Bursa,2022-08-05,2,,Kum,English,Friday
8,GOSPODIN KG DB SK,4y d  a,HAKEEM (USA),57,M.M.BİLGİN,ZEYNEP AKYOL,﻿Bursa,2022-08-05,2,,Kum,English,Friday
9,TURGAYBAŞKAN KG DB SK,6y a  a,LION HEART (USA),60 +0.20,Ç.CANPOLAT AP,LÜTFİ TURAN,﻿Bursa,2022-08-05,2,,Kum,English,Friday
1.)92.500 TL,2.)37.000 TL,3.)18.500 TL,4.)9.250 TL,1.)15.956 TL,2.)6.383 TL,3.)3.191 TL,﻿Bursa,2022-08-05,3,,Kum,English,Friday
1,BİDANEM KG SK,6y k k,BOZYİĞİT,53 +1.80,F.ÇETİN AP,ASIM FİKRİ ADVAN,﻿Bursa,2022-08-05,3,,Kum,English,Friday
2,ESTİGEÇTİ KG K,7y a k,ALTAHA,56,T.YILDIZ,ŞEYMA B. TANİYİT,﻿Bursa,2022-08-05,3,,Kum,English,Friday
3,SELDA HANIM DB SK,6y k k,ÖZGÜNHAN,57,M.ÇİÇEK,MEHMET KARATOPRAK,﻿Bursa,2022-08-05,3,,Kum,English,Friday
4,LOLAN GÜZELİ DB,7y d k,ÖZDURAN,58,A.İNCİ AP,KAYA KAYA,﻿Bursa,2022-08-05,3,,Kum,English,Friday
5,GÖLDEM DB SK,7y k k,TAMERİNOĞLU,58,BURAK AKÇAY AP,ENES DEMİR,﻿Bursa,2022-08-05,3,,Kum,English,Friday
6,FADİK KG SK,6y d k,HIZLITAY,58,Y.E.YÜKSEL AP,H.TARIK DİKENCİK,﻿Bursa,2022-08-05,3,,Kum,English,Friday
7,KARAVAŞ KG DB SK,6y d k,BİLGİN,56,O.YILDIZ,FATMA GÜL ALTIN,﻿Bursa,2022-08-05,3,,Kum,English,Friday
8,PORSUK KIZI KG DB,6y k k,BALIKHAN,58,H.KAPLAN,İ.SUAT KUTLU,﻿Bursa,2022-08-05,3,,Kum,English,Friday
1.)102.500 TL,2.)41.000 TL,3.)20.500 TL,4.)10.250 TL,1.)29.469 TL,2.)11.788 TL,3.)5.894 TL,﻿Bursa,2022-08-05,4,,Çim,English,Friday
1,SELLYBOY KG DB SK,2y d  e,AMERİKALI,57,A.İNCİ AP,ERSİN BAKIR,﻿Bursa,2022-08-05,4,,Çim,English,Friday
2,AEGEAN BLUE,2y d  e,ASTERN (AUS),57,M.ÇİÇEK,GÜNSEN SOYUPAK,﻿Bursa,2022-08-05,4,,Çim,English,Friday
3,FALCON MAN K,2y d  e,MENDIP (USA),57,O.ÖZTÜRK,ÇAĞLAR DOĞANCI,﻿Bursa,2022-08-05,4,,Çim,English,Friday
4,SOIR DE PARIS SK,2y d  d,SCARFACE,55,İ.SOYAD,A.LEVENT DİLMAÇ,﻿Bursa,2022-08-05,4,,Çim,English,Friday
5,WING OF VICTORY KG K DB,2y a  d,AMERİKALI,55,C.PASO AP,CEMAL YILDIZ,﻿Bursa,2022-08-05,4,,Çim,English,Friday
6,SOLIT FRIEND K,2y k  e,GREY CORAL,57 +0.20,O.YILDIZ,HALİT KEKİK,﻿Bursa,2022-08-05,4,,Çim,English,Friday
7,KAFKASLI BURÇE KG K,2y d  d,PAPA CLEM (USA),55 +0.80,M.M.BİLGİN,MURAT SARAÇOĞLU,﻿Bursa,2022-08-05,4,,Çim,English,Friday
8,BLACK WARRIOR KG DB SK,2y d  e,PAPA CLEM (USA),57 +0.70,O.GÖKÇE,ALİ UZUNKİPRİK,﻿Bursa,2022-08-05,4,,Çim,English,Friday
9,ÖMÜRHAN KG K DB,2y d  e,YILDIRIMBEY,57,GÖKH.GÖKÇE,SERKAN ÜLGEN,﻿Bursa,2022-08-05,4,,Çim,English,Friday
10,DANS ADAM SKG SK,2y d  e,CRIMEAN TATAR,57,H.KAPLAN,SEVAL ARICI,﻿Bursa,2022-08-05,4,,Çim,English,Friday
11,TERESITA KG K DB (Koşmaz),2y d  d,WIENER WALZER (GER),55,H.ALTIN,HALİL TURAN,﻿Bursa,2022-08-05,4,,Çim,English,Friday
1.)63.000 TL,2.)25.200 TL,3.)12.600 TL,4.)6.300 TL,1.)10.868 TL,2.)4.347 TL,3.)2.174 TL,﻿Bursa,2022-08-05,5,,Çim,English,Friday
1,TUNCASOYLU KG DB,5y a  a,ÖZHABER,"62,5",N.AVCİ,MÜZEYYEN TUĞDAŞ,﻿Bursa,2022-08-05,5,,Çim,English,Friday
2,UZAYABAKAN KG K DB GKR,5y a  a,AYABAKAN,60,A.YILDIZ AP,KADRİYE VATANSEVER,﻿Bursa,2022-08-05,5,,Çim,English,Friday
3,BEŞKAZALI KG DB SK,5y k  a,ALTAHA,59,O.ÖZTÜRK,MURAT SÖNMEZ,﻿Bursa,2022-08-05,5,,Çim,English,Friday
4,KIRAT BEY KG DB SK,4y a  a,KIRATHAN,57 +0.10,C.PASO AP,HALİL ÖZTÜRK,﻿Bursa,2022-08-05,5,,Çim,English,Friday
5,KIZIM AYSİMA KG K DB GKR,5y a k,TURBO,58,M.M.BİLGİN,MURAT SARAÇOĞLU,﻿Bursa,2022-08-05,5,,Çim,English,Friday
6,HASTİKAĞA KG K,5y k  a,SARRAF,"55,5",O.YILDIZ,KADRİYE VATANSEVER,﻿Bursa,2022-08-05,5,,Çim,English,Friday
7,ÖZGÜRKAFKAS DB SKG SK,5y a  a,KAFKAS ŞAHI,60,K.YILMAZ AP,ABDULLAH KAYA,﻿Bursa,2022-08-05,5,,Çim,English,Friday
8,BİLŞEN KG DB,4y d k,TAYCAN,"52,5 +0.50",U.LEVENT AP,DAVUT AKBULUT,﻿Bursa,2022-08-05,5,,Çim,English,Friday
9,YILDIZKÜMESİ KG,5y a k,AYABAKAN,52 +1.10,Y.E.YÜKSEL AP,H.TARIK DİKENCİK,﻿Bursa,2022-08-05,5,,Çim,English,Friday
10,DİLBİN GÜZELİ KG,5y a k,KIRIMHAN,"50,5 +1.80",ŞEV.GÖKÇE AP,MEHMET KAPLAN,﻿Bursa,2022-08-05,5,,Çim,English,Friday
11,ŞEHLEVENT DB,9y a  a,UFUKBİR,62,T.YILDIZ,HASAN DİLBER,﻿Bursa,2022-08-05,5,,Çim,English,Friday
