horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)85.500 TL,2.)34.200 TL,3.)17.100 TL,4.)8.550 TL,1.)24.581 TL,2.)9.833 TL,3.)4.916 TL,﻿Bursa,2022-06-13,1,,Kum,English,Monday
1,KADEMOVA K,3y k  d,KAIZBERT (RU),57 +0.50,U.DEMİRBAŞ AP,MUNİR GÖKÇE,﻿Bursa,2022-06-13,1,,Kum,English,Monday
2,TERCİL GÜZELİ KG K,3y a  d,UÇANOĞLU,57,M.M.BİLGİN,SABAHATTİN YAVUZ,﻿Bursa,2022-06-13,1,,Kum,English,Monday
3,YALNIZ SEN,3y k  d,YALNIZEFE,57 +0.10,N.ŞEN,ADNAN KESKİN,﻿Bursa,2022-06-13,1,,Kum,English,Monday
4,PINAR ABLA KG DB SK,3y d  d,ONURKAAN,57,N.AVCİ,FATMA KILIÇASLAN,﻿Bursa,2022-06-13,1,,Kum,English,Monday
5,SOREY KG SK,3y a  d,BERKSOY,57,E.KADİRLER AP,RAMAZAN BAĞ,﻿Bursa,2022-06-13,1,,Kum,English,Monday
6,ULUDERYA KG SK,3y a  d,ÖZGÜNSOYLUM,57,C.ALTUN AP,MELİS KURTEL EMİN,﻿Bursa,2022-06-13,1,,Kum,English,Monday
7,GÜÇLÜÇINAR K,3y a  d,KAIZBERT (RU),57 +0.10,H.KAPLAN,MUNİR GÖKÇE,﻿Bursa,2022-06-13,1,,Kum,English,Monday
8,FİDAN KIZI KG K,3y k  d,KARAÜZÜM,57,M.DEMİRBAŞ,İSMAİL ALAK,﻿Bursa,2022-06-13,1,,Kum,English,Monday
9,HELLOCAN KG K,3y d  d,DEMİRDÖVEN,57,K.TOKAÇOĞLU,MUHARREM CAN,﻿Bursa,2022-06-13,1,,Kum,English,Monday
10,BEYAZ GÜZEL KG,3y k  d,YALNIZEFE,57,MER.ÇELİK,HALİL ÖZTÜRK,﻿Bursa,2022-06-13,1,,Kum,English,Monday
11,MISS EDA KG K (Koşmaz),3y a  d,AYABAKAN,57,K.YILMAZ AP,KADRİYE VATANSEVER,﻿Bursa,2022-06-13,1,,Kum,English,Monday
1.)52.500 TL,2.)21.000 TL,3.)10.500 TL,4.)5.250 TL,1.)9.056 TL,2.)3.623 TL,3.)1.811 TL,﻿Bursa,2022-06-13,2,,Kum,English,Monday
1,KING OF GAME KG K,3y d  e,SIDNEY`S CANDY (USA),"55,5",E.KADİRLER AP,SALİH YILDIZER,﻿Bursa,2022-06-13,2,,Kum,English,Monday
2,SADİ ŞAH SK,3y d  e,SCARFACE,59,E.AKTUĞ AP,HAKAN BOYAV,﻿Bursa,2022-06-13,2,,Kum,English,Monday
3,BUKALEMUN KG K DB,3y d  e,HAKEEM (USA),60,N.AVCİ,ERSAN ÜLDES,﻿Bursa,2022-06-13,2,,Kum,English,Monday
4,HIZLI MELEK KG DB SK,3y a  d,KADİR BABA,"54,5 +0.70",H.KAPLAN,M.ELİSABETH KURA,﻿Bursa,2022-06-13,2,,Kum,English,Monday
5,COOL SEASON KG SK,3y k  e,BANKNOTE (GB),"57,5",T.ALICI,GÜNSEN SOYUPAK,﻿Bursa,2022-06-13,2,,Kum,English,Monday
6,PRESENT CONTINIOUS DB,3y d  e,AMERİKALI,"57,5",F.HİM AP,AHMET KURT,﻿Bursa,2022-06-13,2,,Kum,English,Monday
7,WINGS OF FIRE KG DB,3y a  e,PRECIOUS,57,O.YILDIZ,FATMA NİLGÜN KUTLU,﻿Bursa,2022-06-13,2,,Kum,English,Monday
8,WHITE DARKNESS KG DB SK,3y d  e,KANEKO,59,C.PASO AP,TÜRKAN KASIM,﻿Bursa,2022-06-13,2,,Kum,English,Monday
9,FENERLİ TAYFA KG DB SK,3y a  e,KULOĞLU,52 +1.00,O.ATMACA,NAİL BURAK AKGÜN,﻿Bursa,2022-06-13,2,,Kum,English,Monday
10,İZOLE KG DB SK,3y d  d,LUXOR,"56,5",A.İNCİ AP,SIDDIK KAYA,﻿Bursa,2022-06-13,2,,Kum,English,Monday
1.)52.500 TL,2.)21.000 TL,3.)10.500 TL,4.)5.250 TL,1.)9.056 TL,2.)3.623 TL,3.)1.811 TL,﻿Bursa,2022-06-13,3,,Kum,English,Monday
1,KUYTUCAKLI DB SKG SK,3y d  d,BUSHRANGER (IRE),55 +1.00,K.TOKAÇOĞLU,BARAN D. CEMİLOĞLU,﻿Bursa,2022-06-13,3,,Kum,English,Monday
2,TOCC FACE KG SK,3y d  d,TOCCET (USA),55,F.YÜKSEL,ALP Ş. EVCİMEN,﻿Bursa,2022-06-13,3,,Kum,English,Monday
3,HIZLI NOYA KG K DB,3y d  d,TEMSİL,55 +2.00,N.ŞEN,GIYASETTİN ŞEN,﻿Bursa,2022-06-13,3,,Kum,English,Monday
4,PRIVATE ENTREE SKG SK,3y d  d,POWERSCOURT (GB),58,İ.DİNAR,A.FERHAT KÜÇÜKER,﻿Bursa,2022-06-13,3,,Kum,English,Monday
5,MISS LİYA KG SK,3y d  d,TOCCET (USA),54,E.KADİRLER AP,ALP Ş. EVCİMEN,﻿Bursa,2022-06-13,3,,Kum,English,Monday
6,LADY LİSA KG K DB,3y k  d,GENERAL QUARTERS (USA),55 +1.50,T.YILDIZ,TURGUT KONUKOĞLU,﻿Bursa,2022-06-13,3,,Kum,English,Monday
7,BERTSINE KG K,3y d  d,SMART ROBIN (JPN),55 +0.80,M.ÇİÇEK,ATİLA ÖZKAN,﻿Bursa,2022-06-13,3,,Kum,English,Monday
8,SHOCK K DB,3y d  d,BOSPORUS (IRE),55,N.AVCİ,FARUK TAŞ,﻿Bursa,2022-06-13,3,,Kum,English,Monday
1.)52.500 TL,2.)21.000 TL,3.)10.500 TL,4.)5.250 TL,1.)15.094 TL,2.)6.038 TL,3.)3.019 TL,﻿Bursa,2022-06-13,4,,Kum,English,Monday
1,HOT TOCCET SK,2y d  d,TOCCET (USA),55,E.AKTUĞ AP,ALP Ş. EVCİMEN,﻿Bursa,2022-06-13,4,,Kum,English,Monday
2,WHITE TOCCET SK,2y k  e,TOCCET (USA),54 +1.20,F.YÜKSEL,ALP Ş. EVCİMEN,﻿Bursa,2022-06-13,4,,Kum,English,Monday
3,BRAVE BENGİ KG SK,2y d  d,LUXOR,55 +2.00,H.ŞİMŞEK,HAKAN SANER,﻿Bursa,2022-06-13,4,,Kum,English,Monday
4,TALHA PAŞA K YP,2y d  e,TOROK (IRE),54 +2.00,T.ALICI,MEHMET FATİH KAYA,﻿Bursa,2022-06-13,4,,Kum,English,Monday
5,HÜMA HATUN K YP (Koşmaz),2y d  d,CHURCH PICTURES (GB),50,C.PASO AP,ALİ KAYA,﻿Bursa,2022-06-13,4,,Kum,English,Monday
1.)85.500 TL,2.)34.200 TL,3.)17.100 TL,4.)8.550 TL,1.)24.581 TL,2.)9.833 TL,3.)4.916 TL,﻿Bursa,2022-06-13,5,,Kum,English,Monday
1,YENİKÖYLÜM KG K,3y a  d,GÜNTAY,57,K.TOKAÇOĞLU,FIRAT YILDIRIM,﻿Bursa,2022-06-13,5,,Kum,English,Monday
2,ALYADİGAR KG K,3y a  d,KARAÜZÜM,57,T.YILDIZ,MEHMET BAŞKURT,﻿Bursa,2022-06-13,5,,Kum,English,Monday
3,BELİNAY HATUN,3y a  d,AYABAKAN,57 +0.10,H.KAPLAN,KEZİBAN GÜNDÜZELİ,﻿Bursa,2022-06-13,5,,Kum,English,Monday
4,HIRSIN ATEŞİ KG DB,3y k  d,BALIKHAN,57,M.DEMİRBAŞ,GÜLRU TURCAN,﻿Bursa,2022-06-13,5,,Kum,English,Monday
5,HIZLI PINAR KG,3y k  d,DEMİRDÖVEN,57,M.BAYDAN,ZEHRA BAYDAN,﻿Bursa,2022-06-13,5,,Kum,English,Monday
6,DOĞANIN ATEŞİ KG K DB,3y k  d,BALIKHAN,57,İ.DİNAR,GÜLRU TURCAN,﻿Bursa,2022-06-13,5,,Kum,English,Monday
7,FIRTINA MAKAY KG K,3y a  d,UÇANOĞLU,57,OĞUZ EREN,TURAN ÇİÇEK,﻿Bursa,2022-06-13,5,,Kum,English,Monday
8,MİHRUBA KG K,3y a  d,ŞAH ŞEHRİYAR,57 +0.30,N.ŞEN,H.TARIK DİKENCİK,﻿Bursa,2022-06-13,5,,Kum,English,Monday
9,BALLICA KG,3y a  d,HİSARBEY,57 +0.10,A.İNCİ AP,KASIM TUMBUL,﻿Bursa,2022-06-13,5,,Kum,English,Monday
10,ZİNCİRLİ PRENSES DB,3y d  d,KURTEL,57,M.M.BİLGİN,NURDENİZ EMRE,﻿Bursa,2022-06-13,5,,Kum,English,Monday
11,ZEYSU SULTAN KG DB SK,3y k  d,DEMİRDELEN,57,İ.H.KETME,EŞREF AKDUMAN,﻿Bursa,2022-06-13,5,,Kum,English,Monday
1.)77.000 TL,2.)30.800 TL,3.)15.400 TL,4.)7.700 TL,1.)13.283 TL,2.)5.313 TL,3.)2.657 TL,﻿Bursa,2022-06-13,6,,Kum,English,Monday
1,ÖZAY SUZANANA DB SKG SK,4y a k,BOSPORUS (IRE),"56,5",M.M.BİLGİN,SEZAİ ÖZKAN,﻿Bursa,2022-06-13,6,,Kum,English,Monday
