horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)136.000 TL,2.)54.400 TL,3.)27.200 TL,4.)13.600 TL,1.)39.100 TL,2.)15.640 TL,3.)7.820 TL,﻿Antalya,2023-03-03,1,,,English,Friday
1,AWESOME GHOST KG SK,3y d  e,GOOD SAMARITAN (USA),58,VED.ABİŞ,NİMET ARİF KURTEL,﻿Antalya,2023-03-03,1,,,English,Friday
2,WIENER STAR SK,3y d  e,WIENER WALZER (GER),58 +0.70,D.YILDIZ,ULAŞ YILDIZ,﻿Antalya,2023-03-03,1,,,English,Friday
3,ANOTHER TIME DB,3y a  e,FINAL COUNTDOWN,58,G.YILDIZ,NİMET ARİF KURTEL,﻿Antalya,2023-03-03,1,,,English,Friday
4,RUN MONEY RUN KG SK,3y a  e,CRIMEAN TATAR,58,C.ALTUN AP,ULAŞ YILDIZ,﻿Antalya,2023-03-03,1,,,English,Friday
5,MEŞHUR SAMURAİ SK,3y d  e,PAPA CLEM (USA),58,B.AKÇAY AP,ERHAN AKTAŞ,﻿Antalya,2023-03-03,1,,,English,Friday
6,SHARP LADY KG K,3y d  d,SHARP KNIFE (USA),56 +0.70,K.TOKAÇOĞLU,İPEK ERDEN,﻿Antalya,2023-03-03,1,,,English,Friday
7,CHER CANDY K,3y a  d,SON OF SUN,56,S.ALTAY AP,GÖKHAN ALBAYRAK,﻿Antalya,2023-03-03,1,,,English,Friday
8,QUICK RUNNER KG DB SK,3y d  d,GIO PONTI (USA),56,N.AVCİ,GÜNSEN SOYUPAK,﻿Antalya,2023-03-03,1,,,English,Friday
9,SPANISH FLY KG DB SK,3y d  e,BUSHRANGER (IRE),58,M.KESKİN,C.TAHİR BURHANLIOĞLU,﻿Antalya,2023-03-03,1,,,English,Friday
1.)82.000 TL,2.)32.800 TL,3.)16.400 TL,4.)8.200 TL,1.)14.145 TL,2.)5.658 TL,3.)2.829 TL,﻿Antalya,2023-03-03,2,,Kum,English,Friday
1,RAKHSH DB SKG SK,3y d  e,DUTYFREE,58 +0.30,H.KATI,HASAN ESAT PALAZ,﻿Antalya,2023-03-03,2,,Kum,English,Friday
2,QUICK SMART SK,3y d  e,LION HEART (USA),58 +0.20,A.SÖZEN,BANU ALEMDAR SÖLPÜK,﻿Antalya,2023-03-03,2,,Kum,English,Friday
3,FALCON OF MUTAFLAR KG SK,3y d  e,FAST 'N' FAMOUS (AUS),58 +0.10,F.R.BEBEK,DİNÇER MUTLU,﻿Antalya,2023-03-03,2,,Kum,English,Friday
4,LONDON POWER KG K,3y d  d,CUVEE (USA),58 +0.10,V.DEMİR,RUKEN ATAŞ,﻿Antalya,2023-03-03,2,,Kum,English,Friday
5,SPECIAL WARRIOR KG DB SK,3y a  d,WIENER WALZER (GER),56,N.AVCİ,MEHMET TUFAN,﻿Antalya,2023-03-03,2,,Kum,English,Friday
6,LION LEADING KG DB SK,3y a  e,GENERAL QUARTERS (USA),55 +0.80,Ç.CANPOLAT AP,AHMET GÖKHAN ERKOÇ,﻿Antalya,2023-03-03,2,,Kum,English,Friday
1.)136.000 TL,2.)54.400 TL,3.)27.200 TL,4.)13.600 TL,1.)39.100 TL,2.)15.640 TL,3.)7.820 TL,﻿Antalya,2023-03-03,3,,,English,Friday
1,MY SON LARK,3y d  e,CAPTAIN RIO (GB),58 +0.20,A.SÖZEN,FAİK GÖNÜLTAŞ,﻿Antalya,2023-03-03,3,,,English,Friday
2,FIGHTING FALCON SK,3y d  e,BUSHRANGER (IRE),58 +0.30,H.KATI,HALİL EVREN ŞAHİN,﻿Antalya,2023-03-03,3,,,English,Friday
3,CREATHİNK DB SKG SK,3y d  e,GREY CORAL,58,N.AVCİ,ERCAN TATI,﻿Antalya,2023-03-03,3,,,English,Friday
4,SHARP KING SKG SK,3y d  e,SHARP KNIFE (USA),58 +0.50,M.KAYA,İPEK ERDEN,﻿Antalya,2023-03-03,3,,,English,Friday
5,CAPTAIN PLANET KG DB SK,3y a  e,SIDNEY`S CANDY (USA),58 +0.10,A.KAÇMAZ,SİNAN BİLİK,﻿Antalya,2023-03-03,3,,,English,Friday
6,CANDY ROSE KG K,3y a  d,SIDNEY`S CANDY (USA),56 +0.70,K.TOKAÇOĞLU,NİMET ARİF KURTEL,﻿Antalya,2023-03-03,3,,,English,Friday
7,REDEMPTIONS KG DB SK,3y d  e,APPROVE (IRE),58,F.R.BEBEK,ERDEM BEKMEZCİ,﻿Antalya,2023-03-03,3,,,English,Friday
8,ANADOLU MASALI KG K DB,3y d  d,KANEKO,56,İ.DİNAR,MURAT KARABULUT,﻿Antalya,2023-03-03,3,,,English,Friday
9,HELENID KG K DB BB,3y d  d,LUXOR,56 +1.20,M.AKYAVUZ,İZZETTİN YILDIZ,﻿Antalya,2023-03-03,3,,,English,Friday
1.)96.500 TL,2.)38.600 TL,3.)19.300 TL,4.)9.650 TL,1.)16.646 TL,2.)6.659 TL,3.)3.329 TL,﻿Antalya,2023-03-03,4,,,English,Friday
