horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)236.500 TL,2.)94.600 TL,3.)47.300 TL,4.)23.650 TL,1.)40.796 TL,2.)16.319 TL,3.)8.159 TL,﻿İstanbul,2024-09-04,1,,,English,Wednesday
1,FEZACAN KG DB,6y d  a,ÖZGÜNHAN,60,M.AKYAVUZ,REMZİYE DENİZ,﻿İstanbul,2024-09-04,1,,,English,Wednesday
2,FIRTINALAR DİYARI KG DB,6y k  a,TAMERİNOĞLU,60,Ö.YILDIRIM,MEHMET SAİT AYALP,﻿İstanbul,2024-09-04,1,,,English,Wednesday
3,AĞA TURBO KG,5y a  a,TURBO,60,M.KAYA,TARKAN H. ONAR,﻿İstanbul,2024-09-04,1,,,English,Wednesday
4,AKKULA KG,10y k  a,TURBO,60,MER.ÇELİK,SONER SÖKMEN,﻿İstanbul,2024-09-04,1,,,English,Wednesday
5,ASİ TAHA DB SK,4y k  a,DOĞANGÜN,"56,5",K.YILMAZ AP,CEVHER CANLIKA,﻿İstanbul,2024-09-04,1,,,English,Wednesday
6,KURT ENGİN KG SK,6y k  a,BABA MEVLÜT,56,E.AKTUĞ,RECEP GÜLDOĞDU,﻿İstanbul,2024-09-04,1,,,English,Wednesday
7,HÜR UÇAN KG DB,7y k  a,UÇANOĞLU,59,E.BOZDAĞ AP,RECEP GÜLDOĞDU,﻿İstanbul,2024-09-04,1,,,English,Wednesday
8,FOTOKIZI SKG SK,8y d k,BATUKAN,58,H.ÇİZİK,BAHATTİN OCAK,﻿İstanbul,2024-09-04,1,,,English,Wednesday
1.)216.000 TL,2.)86.400 TL,3.)43.200 TL,4.)21.600 TL,1.)37.260 TL,2.)14.904 TL,3.)7.452 TL,﻿İstanbul,2024-09-04,2,,Çim,English,Wednesday
1,WINTER MY LOVE K DB,4y k k,GENERAL QUARTERS (USA),54 +1.80,M.M.BİLGİN,MESUT YILDIRIM,﻿İstanbul,2024-09-04,2,,Çim,English,Wednesday
2,NEVACAN KG K,4y d k,CARDINAL PIONEER,55,E.AKTUĞ,MEHMET ÇAVUŞ,﻿İstanbul,2024-09-04,2,,Çim,English,Wednesday
3,BEWITCHED DB SK,4y d k,NATIVE KHAN (FR),60,A.KURŞUN,TURAN ÜLKE,﻿İstanbul,2024-09-04,2,,Çim,English,Wednesday
4,MY PRETTY GIRL KG DB,4y d k,KAFKASLI,60,M.KAYA,SELİM KAYA,﻿İstanbul,2024-09-04,2,,Çim,English,Wednesday
5,LOOK NEWS K,3y a  d,YILDIRIMBEY,"56,5",V.DEMİR,SIRAÇ DEMİR,﻿İstanbul,2024-09-04,2,,Çim,English,Wednesday
6,MARISCAL KG K DB GKR,4y d k,KANEKO,51 +0.80,E.ATLAMAZ AP,CAHİT KANTARMACI,﻿İstanbul,2024-09-04,2,,Çim,English,Wednesday
7,NARJİNA KG K,4y d k,BUSHRANGER (IRE),56,A.ASLAN,NİSSO BENHASON,﻿İstanbul,2024-09-04,2,,Çim,English,Wednesday
8,LET CROPS LAUGH KG DB SK,5y d k,BUSHRANGER (IRE),55 +1.20,G.ÖZÇELİK,HALİT DOĞAN,﻿İstanbul,2024-09-04,2,,Çim,English,Wednesday
9,SERHADIN TAYI DB SKG SK,4y d k,BUSHRANGER (IRE),54,B.ÇIĞLA AP,TURAN ÇİÇEK,﻿İstanbul,2024-09-04,2,,Çim,English,Wednesday
10,GÜZTAY KG DB,3y d  d,BUSHRANGER (IRE),"52,5",A.KAÇMAZ,SIRAÇ DEMİR,﻿İstanbul,2024-09-04,2,,Çim,English,Wednesday
1.)280.000 TL,2.)112.000 TL,3.)56.000 TL,4.)28.000 TL,1.)48.300 TL,2.)19.320 TL,3.)9.660 TL,﻿İstanbul,2024-09-04,3,,Çim,English,Wednesday
1,KOZMOS KG DB,4y a  a,ÖZDURAN,58,A.ÇELİK,BERRİN DOĞAN,﻿İstanbul,2024-09-04,3,,Çim,English,Wednesday
2,KOCADAYI KG SK,4y k  a,UÇANBEY,58,VEDAT ABİŞ,CENGİZ DENİZ,﻿İstanbul,2024-09-04,3,,Çim,English,Wednesday
3,GÖKYÜZÜNDE KG DB SK,4y a  a,UÇANOĞLU,58,G.KOCAKAYA,HASAN HÜSEYİN AYRANCI,﻿İstanbul,2024-09-04,3,,Çim,English,Wednesday
4,AZAPKAPI KG DB SK,4y k  a,TURBO,56 +0.50,A.KURŞUN,CEM ÖZBELGE,﻿İstanbul,2024-09-04,3,,Çim,English,Wednesday
5,ÖZKURUŞBEYİ KG K DB,4y k  a,TAMERİNOĞLU,54 +2.00,E.ÇANKAYA,MÜHİTTİN ALAK,﻿İstanbul,2024-09-04,3,,Çim,English,Wednesday
6,ESEN BATU KG DB,4y d  a,TURBO,58,H.ÇİZİK,HİLMİ CAN ESEN,﻿İstanbul,2024-09-04,3,,Çim,English,Wednesday
1.)328.000 TL,2.)131.200 TL,3.)65.600 TL,4.)32.800 TL,1.)75.440 TL,2.)30.176 TL,3.)15.088 TL,﻿İstanbul,2024-09-04,4,,Çim,English,Wednesday
1,YAVUZKEYF KG K,6y a  a,UÇANOĞLU,50 +2.00,A.KAÇMAZ,ADNAN TÜRKOĞLU,﻿İstanbul,2024-09-04,4,,Çim,English,Wednesday
2,LUSİA KG K,5y a k,KAIZBERT (RU),63,G.KOCAKAYA,ADNAN GELEN,﻿İstanbul,2024-09-04,4,,Çim,English,Wednesday
3,GÜLAĞA KG DB SK,6y k  a,JOKER,56,GÖK.BEKTAŞ,DİDEM ÖZBEK,﻿İstanbul,2024-09-04,4,,Çim,English,Wednesday
