horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)100.000 TL,2.)40.000 TL,3.)20.000 TL,4.)10.000 TL,1.)28.750 TL,2.)11.500 TL,3.)5.750 TL,﻿İstanbul,2022-04-15,1,,Çim,English,Friday
1,SOPHIANEA,2y d  d,BUSHRANGER (IRE),55 +2.00,M.KAYA,ELİF KAYA,﻿İstanbul,2022-04-15,1,,Çim,English,Friday
2,GILDED AGE SK,2y d  d,CAPTAIN RIO (GB),55,MÜS.ÇELİK,ADİL MERT KAYA,﻿İstanbul,2022-04-15,1,,Çim,English,Friday
3,TEMPESTA MIA K,2y d  d,THREE VALLEYS (USA),55 +0.50,G.KOCAKAYA,DUYGU FATURA,﻿İstanbul,2022-04-15,1,,Çim,English,Friday
4,HOLD ON KG SK,2y d  d,TOROK (IRE),55,VEDAT ABİŞ,MURAT ÇAĞIMNI,﻿İstanbul,2022-04-15,1,,Çim,English,Friday
5,A BİENTOT KG,2y d  e,LAST EXIT,57,GÖKH.GÖKÇE,TRACY KAYAHAN,﻿İstanbul,2022-04-15,1,,Çim,English,Friday
6,YOU ARE THE MAN SK,2y d  e,KANEKO,57,F.YARDIMCI,BÜLENT DEMİR,﻿İstanbul,2022-04-15,1,,Çim,English,Friday
7,JULIA SK,2y d  d,THREE VALLEYS (USA),55 +1.00,A.KURŞUN,HASAN TARIK ŞEKER,﻿İstanbul,2022-04-15,1,,Çim,English,Friday
8,KINGS RANSOM K (Koşmaz),2y a  e,THREE VALLEYS (USA),57,SEFER DEMİR AP,DUYGU FATURA,﻿İstanbul,2022-04-15,1,,Çim,English,Friday
1.)76.000 TL,2.)30.400 TL,3.)15.200 TL,4.)7.600 TL,1.)13.110 TL,2.)5.244 TL,3.)2.622 TL,﻿İstanbul,2022-04-15,2,,,English,Friday
1,MOSTAR KÖPRÜSÜ KG,4y d  a,ÖZGÜNHAN,54,G.ÖZÇELİK,HASAN BAŞER,﻿İstanbul,2022-04-15,2,,,English,Friday
2,MÜBARİZ KG,4y a  a,ATEŞTOPU,54,VEDAT ABİŞ,T. İZZET AKSOY,﻿İstanbul,2022-04-15,2,,,English,Friday
3,SİNAN REİS KG K DB,4y d  a,BABA MEVLÜT,58,H.KARATAŞ,SİNAN ÇİFTÇİ,﻿İstanbul,2022-04-15,2,,,English,Friday
4,ÇOK EFE KG,4y a  a,ENGİNHAN,58,M.ÇİÇEK,MEHMETAKİF KAYA,﻿İstanbul,2022-04-15,2,,,English,Friday
5,YÜREKLİ ÇOCUK,4y a  a,KAYAYÜREKLİ,56 +1.00,M.KAYA,ELİF KAYA,﻿İstanbul,2022-04-15,2,,,English,Friday
6,HALAY K,4y a  a,GELİBOLU,54 +1.00,GÖKH.GÖKÇE,Z.AHSEN KURUM,﻿İstanbul,2022-04-15,2,,,English,Friday
7,SADEKAR KG DB SK,4y a  a,KAIZBERT (RU),55 +1.60,T.YILDIZ,MEHMET ÇELİK,﻿İstanbul,2022-04-15,2,,,English,Friday
1.)76.000 TL,2.)30.400 TL,3.)15.200 TL,4.)7.600 TL,1.)13.110 TL,2.)5.244 TL,3.)2.622 TL,﻿İstanbul,2022-04-15,3,,,English,Friday
1,TARMATEBEBİ DB SK,3y d  e,WIENER WALZER (GER),"60,5",G.KOCAKAYA,GÜLNUR GÜLERCE,﻿İstanbul,2022-04-15,3,,,English,Friday
2,POWERSHIP KG K ÖG,3y d  e,THREE VALLEYS (USA),"53,5 +0.40",GÖK.BEKTAŞ,ALİ DOBAK,﻿İstanbul,2022-04-15,3,,,English,Friday
3,BİKATİ K,3y d  e,MENDIP (USA),54 +0.80,GÖKH.GÖKÇE,DEMİRHAN YILMAZ,﻿İstanbul,2022-04-15,3,,,English,Friday
4,BAĞ BOZUMU SK BB,3y d  e,CAPTAIN RIO (GB),58,G.ÖZÇELİK,HAKAN S. ÖZCAN,﻿İstanbul,2022-04-15,3,,,English,Friday
5,OKLAHOMA DB SKG SK,3y a  e,TALIP HAN (IRE),"58,5",VEDAT ABİŞ,İSMAİL HADİOĞLU,﻿İstanbul,2022-04-15,3,,,English,Friday
6,OVERTHROWN K,3y d  e,KING RIVER,"56,5",MÜS.ÇELİK,F. NİHAT BURUK,﻿İstanbul,2022-04-15,3,,,English,Friday
1.)90.000 TL,2.)36.000 TL,3.)18.000 TL,4.)9.000 TL,1.)15.525 TL,2.)6.210 TL,3.)3.105 TL,﻿İstanbul,2022-04-15,4,,Çim,English,Friday
1,ÖZÜDOĞRU KG DB,5y a  a,ATEŞTOPU,"61,5",A.ÇELİK,ALPAY DEMİREL,﻿İstanbul,2022-04-15,4,,Çim,English,Friday
2,SOYDERE KG DB,5y k  a,BERKSOY,"58,5",VEDAT ABİŞ,ABDULLAH ADANIR,﻿İstanbul,2022-04-15,4,,Çim,English,Friday
3,GURBET ATEŞİ KG K DB,6y a k,ATEŞTOPU,"55,5 +0.20",G.KOCAKAYA,EYLEM TANİYİT,﻿İstanbul,2022-04-15,4,,Çim,English,Friday
4,SANCAR KG K DB,5y k  a,ALTAHA,"56,5",H.KARATAŞ,MURAT AKTAŞ,﻿İstanbul,2022-04-15,4,,Çim,English,Friday
5,BOZAĞA SKG SK,5y k  a,TAMERİNOĞLU,"56,5",A.KURŞUN,YÜKSEL GÖKTÜRK,﻿İstanbul,2022-04-15,4,,Çim,English,Friday
6,TUNÇ SİPERİ KG SK,5y d  a,KURTEL,"56,5",G.ÖZÇELİK,MÜZEYYEN TUĞDAŞ,﻿İstanbul,2022-04-15,4,,Çim,English,Friday
