horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)285.000 TL,2.)114.000 TL,3.)57.000 TL,4.)28.500 TL,1.)51.300 TL,2.)20.520 TL,3.)10.260 TL,﻿Antalya,2025-01-09,1,,Kum,English,Thursday
1,CIX LIFE K DB,6y d  a,SCARFACE,57,C.ALTUN,MUSTAFA GÜNDÜZ ÖZSÖZ,﻿Antalya,2025-01-09,1,,Kum,English,Thursday
2,FALCON OF MUTAFLAR K DB SKG,5y d  a,FAST 'N' FAMOUS (AUS),56,SALİH ÇELİK,DİNÇER MUTLU,﻿Antalya,2025-01-09,1,,Kum,English,Thursday
3,KING AREL K DB,7y d  a,LION HEART (USA),57,F.KARAKURT,İBRAHİM TAMER,﻿Antalya,2025-01-09,1,,Kum,English,Thursday
4,NALDÖKEN RÜZGARI KG K,4y d  a,MENDIP (USA),55,S.ALTAY,BEKİR CANPOLAT,﻿Antalya,2025-01-09,1,,Kum,English,Thursday
5,LION PEKAN SKG SK,4y d  a,TIZWAY (USA),55 +2.00,A.CEYLAN,MUZAFFER TEZER,﻿Antalya,2025-01-09,1,,Kum,English,Thursday
6,NICE DB SK,5y d  g,VICTORY GALLOP (CAN),57,İ.S.SÖĞÜT,MÜSLÜM BAKAY,﻿Antalya,2025-01-09,1,,Kum,English,Thursday
7,RUN RAVEN SK ÖG,4y d  a,MARCAVELLY (USA),54,İSA YILDIRIM,VEHPİ GÜZELOCAK,﻿Antalya,2025-01-09,1,,Kum,English,Thursday
8,CRIMEAN WOLF DB SKG SK,4y d  a,CRIMEAN TATAR,54 +1.40,O.AÇAR,MURAT AYDIN,﻿Antalya,2025-01-09,1,,Kum,English,Thursday
9,İSYAN ARZUM DB SKG SK,4y d k,PERFECTO,53 +2.00,SER.YILDIZ,MURAT AYDIN,﻿Antalya,2025-01-09,1,,Kum,English,Thursday
1.)390.000 TL,2.)156.000 TL,3.)78.000 TL,4.)39.000 TL,1.)93.600 TL,2.)37.440 TL,3.)18.720 TL,﻿Antalya,2025-01-09,2,,Kum,English,Thursday
1,TUĞKANTAY DB,4y a  a,AYABAKAN,62,H.POLAT,FERAT ÖZKAN,﻿Antalya,2025-01-09,2,,Kum,English,Thursday
2,KRAL YAZICI KG K,4y k  a,AYABAKAN,55 +0.70,SER.YILDIZ AP,NAGİHAN TOKMAK,﻿Antalya,2025-01-09,2,,Kum,English,Thursday
3,YILMAŞAHANEM DB SK GKR,4y k k,YILMABAŞAR,54 +1.90,F.KARAKURT AP,FERİT SARAK,﻿Antalya,2025-01-09,2,,Kum,English,Thursday
4,BATIEGE KG DB,4y a  a,SEMEND,60,SALİH ÇELİK AP,MUSA GÜNDÜZELİ,﻿Antalya,2025-01-09,2,,Kum,English,Thursday
5,DERİNAŞK KG SK GKR,4y k k,DİLİRAN,56,S.TIRPAN,ABUZER TUNÇER,﻿Antalya,2025-01-09,2,,Kum,English,Thursday
6,EMRAH ABİ KG SK,4y k  a,KARAÜZÜM,59,İ.S.SÖĞÜT AP,MEHMET TOY,﻿Antalya,2025-01-09,2,,Kum,English,Thursday
7,İMZA BENİM,4y d  a,HALİÇ,58,S.KAYA,GAZEL KAYA,﻿Antalya,2025-01-09,2,,Kum,English,Thursday
8,BALIKÇI KRALİÇE KG DB SK,4y k k,ANKA,55 +2.00,M.GÖMEÇ AP,ESEN KARANLIK,﻿Antalya,2025-01-09,2,,Kum,English,Thursday
9,ŞAH SURUÇ KG DB GKR,4y k  a,HABERKAN,58,F.ARSLAN,FUAT ŞİMŞEK,﻿Antalya,2025-01-09,2,,Kum,English,Thursday
10,UĞURLU ELİF KG DB SK,4y a k,DEMİRDÖVEN,56,B.AKÇAY,BAKIR FELHAN,﻿Antalya,2025-01-09,2,,Kum,English,Thursday
11,HAYLAZCAN (Koşmaz),4y a  a,AYABAKAN,58,H.KATI,MUHARREM CAN,﻿Antalya,2025-01-09,2,,Kum,English,Thursday
1.)350.000 TL,2.)140.000 TL,3.)70.000 TL,4.)35.000 TL,1.)63.000 TL,2.)25.200 TL,3.)12.600 TL,﻿Antalya,2025-01-09,3,,Kum,English,Thursday
1,DUYARLI K DB,3y a  d,AGRESIVO (USA),53 +2.00,O.YILDIZ,MELİH KAHRAMAN,﻿Antalya,2025-01-09,3,,Kum,English,Thursday
2,FIRE OF DARKNESS KG K ÖG,3y d  d,MENDIP (USA),56 +0.20,A.KURŞUN,HASAN KOÇYİĞİT,﻿Antalya,2025-01-09,3,,Kum,English,Thursday
3,WINDBENDER KG K,3y a  d,PERFECT STORM,54 +1.10,MÜS.ÇELİK,SEVİNÇ EGE,﻿Antalya,2025-01-09,3,,Kum,English,Thursday
4,MARION KG K,3y a  d,BALLIKAYA,53 +1.20,C.ALTUN AP,LEVENT SARIKAYA,﻿Antalya,2025-01-09,3,,Kum,English,Thursday
5,LAST STROM DB SKG SK,3y a  e,GRAYSTORM,54 +2.00,E.AKTUĞ,ÖZGÜR ERİNÖZ,﻿Antalya,2025-01-09,3,,Kum,English,Thursday
6,EXPELLIARMUS K,3y d  d,AVERY ISLAND (USA),55 +2.00,M.AKYAVUZ,RECEP AVŞAR,﻿Antalya,2025-01-09,3,,Kum,English,Thursday
7,YAZ DB SK,3y d  d,LION HEART (USA),54 +2.00,O.ÖZTÜRK,BARIŞ KARAGÖZ,﻿Antalya,2025-01-09,3,,Kum,English,Thursday
8,CHAKWATHA KG DB SK,3y d  e,BODEMEISTER (USA),54 +1.40,B.AKÇAY,HAKAN ÖZDEMİR,﻿Antalya,2025-01-09,3,,Kum,English,Thursday
1.)350.000 TL,2.)140.000 TL,3.)70.000 TL,4.)35.000 TL,1.)63.000 TL,2.)25.200 TL,3.)12.600 TL,﻿Antalya,2025-01-09,4,,,English,Thursday
1,SHEVCHENKO SK,4y d  g,SCARFACE,"57,5",A.KURŞUN,KEMAL KURT,﻿Antalya,2025-01-09,4,,,English,Thursday
2,UYANIŞ ANADOLU DB SKG SK,4y d  g,AUTHORIZED (IRE),59,MÜS.ÇELİK,ŞEYDA ERCAN,﻿Antalya,2025-01-09,4,,,English,Thursday
3,LORD OF THUNDER DB SKG SK,4y d  a,PIANO SONATA,"59,5",S.KAYA,MUSTAFA BİLGE ALTUN,﻿Antalya,2025-01-09,4,,,English,Thursday
4,SILVER PILOT KG SK,5y d  a,BUSHRANGER (IRE),53,M.BAYIR,ALİ ÖZHAMURKAR,﻿Antalya,2025-01-09,4,,,English,Thursday
5,FLINT DB SKG SK,4y d  a,CRIMEAN TATAR,"50,5 +1.30",S.TIRPAN,ANNA CAKMAK,﻿Antalya,2025-01-09,4,,,English,Thursday
6,SILVER HORSESHOE DB SKG SK,4y d k,SIDNEY'S CANDY (USA),"54,5 +1.10",F.KARAKURT AP,UMUR ÖZARAR,﻿Antalya,2025-01-09,4,,,English,Thursday
7,BAHADIRSEKİZ SK,5y a  a,PACO BOY (IRE),50,G.KAYIP AP,ARDA TEMUÇİN,﻿Antalya,2025-01-09,4,,,English,Thursday
8,ŞEKERMEN KG DB SK,4y k  a,MENDIP (USA),50 +2.00,İSA YILDIRIM AP,SÜLEYMAN ŞEKERMEN,﻿Antalya,2025-01-09,4,,,English,Thursday
9,BABAŞAKİR SKG SK,5y d  g,SMART ROBIN (JPN),54,C.TEPE,CUMALİ AKGÖZ,﻿Antalya,2025-01-09,4,,,English,Thursday
10,CARDINAL SHOT DB SK,4y d k,TRAPPE SHOT (USA),60,SALİH ÇELİK AP,MURAT AKTAŞ,﻿Antalya,2025-01-09,4,,,English,Thursday
11,ÇAKIRKAŞLI DB SK,4y d  a,AUTHORIZED (IRE),51 +2.00,S.ALTAY AP,MUSTAFA AKTAŞ,﻿Antalya,2025-01-09,4,,,English,Thursday
12,ANOTHER BANGER K DB (Koşmaz),4y a  a,KANEKO,"55,5",VEDAT ABİŞ,CEM ÖZBELGE,﻿Antalya,2025-01-09,4,,,English,Thursday
1.)390.000 TL,2.)156.000 TL,3.)78.000 TL,4.)39.000 TL,1.)93.600 TL,2.)37.440 TL,3.)18.720 TL,﻿Antalya,2025-01-09,5,,Kum,English,Thursday
1,ASLAN LİDERİ KG DB SK,4y k  a,ASLANPARÇASI,55 +1.00,SALİH ÇELİK AP,KEMAL YAKUP ALTIN,﻿Antalya,2025-01-09,5,,Kum,English,Thursday
2,KINIK BEYİ KG SK,4y a  a,GÜNTAY,54,T.BALİ AP,NAGİHAN TOKMAK,﻿Antalya,2025-01-09,5,,Kum,English,Thursday
3,ZAMANIN KRALİÇESİ KG SK,4y k k,FİRİKYA,53 +2.00,SER.YILDIZ AP,ALİ BAKIR,﻿Antalya,2025-01-09,5,,Kum,English,Thursday
