horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)45.500 TL,2.)18.200 TL,3.)9.100 TL,4.)4.550 TL,1.)13.081 TL,2.)5.233 TL,3.)2.616 TL,﻿Bursa,2021-12-01,1,,Kum,English,Wednesday
1,MY SUNFLOWER,2y a  d,KAFKASLI,60,M.KAYA,ELİF KAYA,﻿Bursa,2021-12-01,1,,Kum,English,Wednesday
2,SWEET HUMOR KG K DB,2y d  d,JUSTENUFFHUMOR (USA),57 +0.10,N.AVCİ,ADNAN KESKİN,﻿Bursa,2021-12-01,1,,Kum,English,Wednesday
3,ALWAYS ONE K,2y a  d,CAPTAIN RIO (GB),50 +2.00,C.PASO AP,ALİ KAYA,﻿Bursa,2021-12-01,1,,Kum,English,Wednesday
4,LON DONER KG K DB GKR ÖG,2y d  d,MENDIP (USA),54 +0.60,H.KAPLAN,İRFAN BABAYİĞİT,﻿Bursa,2021-12-01,1,,Kum,English,Wednesday
5,SABINE K DB,2y d  d,NEARLY GREEN,59,M.ÇİÇEK,UMUR ÖZARAR,﻿Bursa,2021-12-01,1,,Kum,English,Wednesday
6,FIRE OF HOPE KG DB GKR,2y d  d,MY GRANDSON (GB),54,S.TIRPAN,BURCU KUTLU,﻿Bursa,2021-12-01,1,,Kum,English,Wednesday
7,ARAZA KG K,2y d  d,FAVORITAS,54 +0.50,O.YILDIZ,H.TARIK DİKENCİK,﻿Bursa,2021-12-01,1,,Kum,English,Wednesday
8,ÖNCEL HANIM KG K,2y d  d,HAKEEM (USA),54 +1.50,Ç.CANPOLAT AP,MUHAMMET YAĞMURLU,﻿Bursa,2021-12-01,1,,Kum,English,Wednesday
1.)69.000 TL,2.)27.600 TL,3.)13.800 TL,4.)6.900 TL,1.)11.903 TL,2.)4.761 TL,3.)2.381 TL,﻿Bursa,2021-12-01,2,,Kum,English,Wednesday
1,GÖLDEM DB SK,6y k k,TAMERİNOĞLU,"59,5",K.GÖKÇE,ENES DEMİR,﻿Bursa,2021-12-01,2,,Kum,English,Wednesday
2,ÇAĞLAYANŞELALE KG K,4y a k,KAIZBERT (RU),58,H.YOLAÇICI,ŞEMSETTİN TOYDEMİR,﻿Bursa,2021-12-01,2,,Kum,English,Wednesday
3,CİĞERPARE KG DB SK,5y a k,ALTAHA,"57,5",K.YILMAZ,ALİ PAMUKCİ,﻿Bursa,2021-12-01,2,,Kum,English,Wednesday
4,LOLAN GÜZELİ DB,6y d k,ÖZDURAN,"61,5",M.BAĞ,KAYA KAYA,﻿Bursa,2021-12-01,2,,Kum,English,Wednesday
5,FATİHİNGÜLÜ KG,7y a k,SABURAY,"59,5",C.PASO,KAYA KAYA,﻿Bursa,2021-12-01,2,,Kum,English,Wednesday
6,HANIM HANIM DB,6y a k,KOŞANEFE,"55,5",S.ÇELİK,AHMET KAYA,﻿Bursa,2021-12-01,2,,Kum,English,Wednesday
