horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)66.000 TL,2.)26.400 TL,3.)13.200 TL,4.)6.600 TL,1.)11.385 TL,2.)4.554 TL,3.)2.277 TL,﻿İstanbul,2021-08-25,1,,Çim,English,Wednesday
1,ENCANTADOR DB SK,3y d  e,BANKNOTE (GB),62,MER.ÇELİK,A.HALİM CELALOĞLU,﻿İstanbul,2021-08-25,1,,Çim,English,Wednesday
2,WATASHI NO KISEKI KG K,3y d  d,KANEKO,"60,5",VEDAT ABİŞ AP,A.CELALETTİN ALKAN,﻿İstanbul,2021-08-25,1,,Çim,English,Wednesday
3,GIANGUIR SK,4y d  a,BUSHRANGER (IRE),62,MÜS.ÇELİK,GÜLSÜN TAŞKIRAN,﻿İstanbul,2021-08-25,1,,Çim,English,Wednesday
4,YELLOW STONE DB SKG SK,4y d  a,KANEKO,60,T.YILDIZ,GÜLNUR GÜLERCE,﻿İstanbul,2021-08-25,1,,Çim,English,Wednesday
5,DUBAWİ GRANDSON SK,3y d  e,LAST EXIT,63,M.ÇİÇEK,CÜNEYT BAŞ,﻿İstanbul,2021-08-25,1,,Çim,English,Wednesday
6,BRAVE APTE K DB,9y d k,YEATS (IRE),61,H.KILIÇARSLAN,MEHMET DEMİRKOL,﻿İstanbul,2021-08-25,1,,Çim,English,Wednesday
7,MYSTERY FOCUS KG K DB,4y a  g,LION HEART (USA),"56,5",A.ASLAN,HÜSEYİN YÜKSEL,﻿İstanbul,2021-08-25,1,,Çim,English,Wednesday
1.)88.000 TL,2.)35.200 TL,3.)17.600 TL,4.)8.800 TL,1.)20.240 TL,2.)8.096 TL,3.)4.048 TL,﻿İstanbul,2021-08-25,2,,,English,Wednesday
1,YİĞİTKARDEŞ KG SK,4y a  a,KAIZBERT (RU),"59,5",A.ÇELİK,EMRE KARAYEL,﻿İstanbul,2021-08-25,2,,,English,Wednesday
2,AŞKARTAY KG,4y k  a,HIZLITAY,"56,5",MÜS.ÇELİK,H.HAZAL KAYAHAN,﻿İstanbul,2021-08-25,2,,,English,Wednesday
3,BLACK GRAPE KG K DB,4y a k,KAIZBERT (RU),57,A.KURŞUN,BURHAN GÖK,﻿İstanbul,2021-08-25,2,,,English,Wednesday
4,FARANELLİ KG SK,4y a  a,KIZGINLAV,50 +1.90,A.ASLAN,TANER KORKUT,﻿İstanbul,2021-08-25,2,,,English,Wednesday
5,NAKIŞ KG SK GKR,4y d  a,BATUKAN,"51,5 +1.50",O.YILDIZ,GÜL NUR SÜMER,﻿İstanbul,2021-08-25,2,,,English,Wednesday
6,KÖYAĞASI DEMİR KG K DB,4y a  a,KAIZBERT (RU),"52,5 +1.70",MER.ÇELİK,MURAT AKÇA,﻿İstanbul,2021-08-25,2,,,English,Wednesday
7,ÇAKMAK KG K,4y a  a,YAKUPBEY,"50,5 +2.00",VEDAT ABİŞ AP,SIRAÇ DEMİR,﻿İstanbul,2021-08-25,2,,,English,Wednesday
8,WINTER FELL KG SK,4y a  a,ŞİMŞEĞİNOĞLU,50 +1.40,M.BAĞ AP,MUSTAFA ÖZKAN,﻿İstanbul,2021-08-25,2,,,English,Wednesday
9,ALTINKAPLI KG K,4y k  a,KAIZBERT (RU),"59,5",E.ÇANKAYA AP,HALİL YILDIZ,﻿İstanbul,2021-08-25,2,,,English,Wednesday
1.)80.500 TL,2.)32.200 TL,3.)16.100 TL,4.)8.050 TL,1.)13.886 TL,2.)5.555 TL,3.)2.777 TL,﻿İstanbul,2021-08-25,3,,Çim,English,Wednesday
1,AKGÜN K DB,5y d  a,TORUK MACTO (IRE),57,A.ÇELİK,CANER AKGÜN,﻿İstanbul,2021-08-25,3,,Çim,English,Wednesday
2,GANANDO SOLO KG SK,6y d  a,CHURCH PICTURES (GB),57 +0.30,E.ÇANKAYA AP,H.ÇAĞATAY TURAKTEKİN,﻿İstanbul,2021-08-25,3,,Çim,English,Wednesday
3,CORCOVADO SK YP,6y d  a,TORUK MACTO (IRE),60,MER.ÇELİK,DİNÇER MUTLU,﻿İstanbul,2021-08-25,3,,Çim,English,Wednesday
4,SECRET BLOOD KG DB SK,4y d  a,HAKKAR,60,VEDAT ABİŞ AP,LENA İŞÇİ,﻿İstanbul,2021-08-25,3,,Çim,English,Wednesday
5,BURAKŞAH KG SK,6y d  a,POWERSCOURT (GB),56 +1.50,N.ŞEN,H.TARIK DİKENCİK,﻿İstanbul,2021-08-25,3,,Çim,English,Wednesday
6,CARROT KG K,5y d  g,KANEKO,56 +1.10,M.AKYAVUZ,MUSTAFA GÜMÜŞBAŞ,﻿İstanbul,2021-08-25,3,,Çim,English,Wednesday
1.)92.000 TL,2.)36.800 TL,3.)18.400 TL,4.)9.200 TL,1.)26.450 TL,2.)10.580 TL,3.)5.290 TL,﻿İstanbul,2021-08-25,4,,,English,Wednesday
1,NAZİK ENDAM KG SK,2y a  d,BAWiKAL,55,MÜS.ÇELİK,SEYDİ AKYILDIRIM,﻿İstanbul,2021-08-25,4,,,English,Wednesday
2,KOCAÇINAR KG SK,2y d  e,CAPTAIN RIO (GB),57 +0.10,F.YARDIMCI,BÜLENT DEMİR,﻿İstanbul,2021-08-25,4,,,English,Wednesday
3,MASTER OF PUPPETS,2y d  e,PAPA CLEM (USA),57 +0.50,M.KAYA,ELİF KAYA,﻿İstanbul,2021-08-25,4,,,English,Wednesday
4,GÖKHAN BABAM KG DB SK,2y d  e,GÜNGÖR BABA,55 +0.90,A.ÇELİK,GÖKHAN TEKİNALP,﻿İstanbul,2021-08-25,4,,,English,Wednesday
5,ÇİLKELEŞ,2y d  d,MAXIMUS DREAM,53 +1.20,H.ÇİZİK,SEMRA ERKUŞ,﻿İstanbul,2021-08-25,4,,,English,Wednesday
6,MAUNA KEA KG DB SK,2y d  d,ROCKMASTER (IRE),54 +1.40,F.YÜKSEL,ÖZGÜR GÜLŞEN,﻿İstanbul,2021-08-25,4,,,English,Wednesday
7,ATABEYİM,2y a  e,AVANGARD (IRE),55,VEDAT ABİŞ AP,CUMHUR ÇİNPOLAT,﻿İstanbul,2021-08-25,4,,,English,Wednesday
8,KURUKÖPRÜ SK,2y d  e,HAKEEM (USA),55 +2.00,M.AKYAVUZ,MEMDUH ATALAY ÜRENÇ,﻿İstanbul,2021-08-25,4,,,English,Wednesday
1.)66.000 TL,2.)26.400 TL,3.)13.200 TL,4.)6.600 TL,1.)18.975 TL,2.)7.590 TL,3.)3.795 TL,﻿İstanbul,2021-08-25,5,,Çim,English,Wednesday
1,FERFECİR KG,3y d  e,BABA MEVLÜT,57,MER.ÇELİK,ZEYNEP L. ATMAN,﻿İstanbul,2021-08-25,5,,Çim,English,Wednesday
2,ENGİNTAY KG DB,3y a  e,ÖZGÜNHAN,57,K.TOKAÇOĞLU,MURAT SÖNMEZ,﻿İstanbul,2021-08-25,5,,Çim,English,Wednesday
