horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)68.000 TL,2.)27.200 TL,3.)13.600 TL,4.)6.800 TL,1.)15.640 TL,2.)6.256 TL,3.)3.128 TL,﻿Bursa,2022-03-21,1,,Kum,English,Monday
1,WARRIOR JUSTEN KG K,3y a  e,JUSTENUFFHUMOR (USA),58,M.ÇİÇEK,MURAT TACETTİN BİRİCİK,﻿Bursa,2022-03-21,1,,Kum,English,Monday
2,SADİ ŞAH KG K,3y d  e,SCARFACE,58 +0.10,K.TOKAÇOĞLU,HAKAN BOYAV,﻿Bursa,2022-03-21,1,,Kum,English,Monday
3,TERESHKOVA KG DB SK,3y d  d,TOROK (IRE),56 +0.40,T.ALICI,KADRİYE VATANSEVER,﻿Bursa,2022-03-21,1,,Kum,English,Monday
4,HAYLAZIM KG DB SK,3y a  e,LION KING,58,N.AVCİ,İLKE BETİR AKBAŞ,﻿Bursa,2022-03-21,1,,Kum,English,Monday
5,FULL MUSCLE KG SK,3y d  e,LAST EXIT,58,N.ŞEN,HAMDİ ÖZŞAHİN,﻿Bursa,2022-03-21,1,,Kum,English,Monday
6,EL CHARRO KG DB SK,3y d  e,MENDIP (USA),58 +0.10,D.MALATYALI,İRFAN BABAYİĞİT,﻿Bursa,2022-03-21,1,,Kum,English,Monday
7,MEHMEDOV KG K,3y a  e,YA NASİP,58,H.KAPLAN,MUNİR GÖKÇE,﻿Bursa,2022-03-21,1,,Kum,English,Monday
8,WINGS OF FIRE KG,3y a  e,PRECIOUS,58,S.TIRPAN,FATMA NİLGÜN KUTLU,﻿Bursa,2022-03-21,1,,Kum,English,Monday
9,FIRE OF HOPE KG DB SK GKR,3y d  d,MY GRANDSON (GB),56 +0.10,İ.DİNAR,BURCU KUTLU,﻿Bursa,2022-03-21,1,,Kum,English,Monday
10,LANINO KG SK,3y d  d,VALENTIN,52 +0.60,M.BAĞ AP,H.TARIK DİKENCİK,﻿Bursa,2022-03-21,1,,Kum,English,Monday
1.)62.000 TL,2.)24.800 TL,3.)12.400 TL,4.)6.200 TL,1.)10.695 TL,2.)4.278 TL,3.)2.139 TL,﻿Bursa,2022-03-21,2,,Kum,English,Monday
1,ERDOĞDU KG SK,5y k  a,HIZLITAY,58,E.KADİRLER AP,DİLEK BURAN,﻿Bursa,2022-03-21,2,,Kum,English,Monday
2,EMİNADAM DB SK,5y a  a,KAIZBERT (RU),55 +1.80,T.YILDIZ,MEHMET ÇELİK,﻿Bursa,2022-03-21,2,,Kum,English,Monday
3,DOSTBAĞI KG K,5y a  a,KAIZBERT (RU),56 +1.50,O.GÖKÇE,ŞEMSETTİN TOYDEMİR,﻿Bursa,2022-03-21,2,,Kum,English,Monday
4,KIVRAKTAY KG DB SK,7y a  a,DEMİRKAZIK,55,H.KAPLAN,RESUL AYDOĞAN,﻿Bursa,2022-03-21,2,,Kum,English,Monday
5,FRENKLİ ATEŞİ KG DB SK,7y a  a,TURBO,59,M.ÇİÇEK,EROL ŞİRİN,﻿Bursa,2022-03-21,2,,Kum,English,Monday
6,OZANINOĞLU KG SK,6y k  a,ŞİMŞEĞİNOĞLU,53 +1.50,F.ARSLAN AP,OZAN TANİYİT,﻿Bursa,2022-03-21,2,,Kum,English,Monday
7,SÜVARİ ANGEL KG K DB,6y k  a,TURBO,59,ÇETİN TAŞ AP,BESİRE GÜNDÜZELİ,﻿Bursa,2022-03-21,2,,Kum,English,Monday
1.)62.000 TL,2.)24.800 TL,3.)12.400 TL,4.)6.200 TL,1.)10.695 TL,2.)4.278 TL,3.)2.139 TL,﻿Bursa,2022-03-21,3,,Kum,English,Monday
1,STEPS OF IRON DB SK,3y a  e,TORUK MACTO (IRE),"54,5",N.AVCİ,İLKE BETİR AKBAŞ,﻿Bursa,2022-03-21,3,,Kum,English,Monday
2,SAİMHAN SK,3y d  e,SMART ROBIN (JPN),"60,5",T.YILDIZ,SAİM GÖRMEZ,﻿Bursa,2022-03-21,3,,Kum,English,Monday
3,ŞEN AKYÜZ K DB,3y d  e,POWERSCOURT (GB),56 +1.30,N.ŞEN,GIYASETTİN ŞEN,﻿Bursa,2022-03-21,3,,Kum,English,Monday
4,BİBA HAN KG K,3y d  e,TOCCET (USA),"54,5 +0.70",GÖKH.GÖKÇE,İBRAHİM KILIÇ,﻿Bursa,2022-03-21,3,,Kum,English,Monday
5,HINBO KG SK,3y d  e,FAVORITAS,56,S.TIRPAN,H.TARIK DİKENCİK,﻿Bursa,2022-03-21,3,,Kum,English,Monday
6,KING OF HAKEEM KG K DB,3y d  e,HAKEEM (USA),60,M.ÇİÇEK,BAKIR YAŞARTEKİN,﻿Bursa,2022-03-21,3,,Kum,English,Monday
1.)62.000 TL,2.)24.800 TL,3.)12.400 TL,4.)6.200 TL,1.)10.695 TL,2.)4.278 TL,3.)2.139 TL,﻿Bursa,2022-03-21,4,,Kum,English,Monday
1,KILIÇ FARO KG DB SK,4y k  a,BERKSOY,"52,5 +2.00",O.YILDIZ,AHMET KAYA,﻿Bursa,2022-03-21,4,,Kum,English,Monday
2,BALMELDA KG DB,4y k k,BALIKHAN,58 +0.30,ÇETİN TAŞ AP,FATMA NİLGÜN KUTLU,﻿Bursa,2022-03-21,4,,Kum,English,Monday
3,CANBERKİNOĞLU KG SK,4y k  a,CANBERKTAY,56 +0.60,K.TOKAÇOĞLU,HALİL MURAT ÇAKMAK,﻿Bursa,2022-03-21,4,,Kum,English,Monday
4,OFSAYT KG K,4y a  a,ATİKBEY,50 +2.00,S.İPEK,ALİ TOYDEMİR,﻿Bursa,2022-03-21,4,,Kum,English,Monday
5,ÖNERBEYİ KG K,4y a  a,ORÇUN,"60,5",M.ÇİÇEK,MEHMET Ş. DİNÇ,﻿Bursa,2022-03-21,4,,Kum,English,Monday
6,OĞLUM YAMAN KG,4y k  a,YAKUPBEY,54 +0.30,A.İNCİ AP,FEYAT ALTIN,﻿Bursa,2022-03-21,4,,Kum,English,Monday
7,GÜLENKIZIM KG SK,4y k k,BALIKHAN,50 +2.00,F.HİM AP,İSMET ALTIN,﻿Bursa,2022-03-21,4,,Kum,English,Monday
8,TURHANBEYİ KG DB GKR,4y d  a,ALPYÜREK,50 +1.80,İ.DİNAR,MEHMET GÜNDÜZELİ,﻿Bursa,2022-03-21,4,,Kum,English,Monday
9,NİSANER KG K,4y a k,ÖZHABER,50 +2.00,M.BAĞ AP,SELİN İZEM DİKENCİK,﻿Bursa,2022-03-21,4,,Kum,English,Monday
10,STARBABA KG K,4y d  a,BABA MEVLÜT,50 +1.40,S.TIRPAN,ABDULVAHİT UYSAL,﻿Bursa,2022-03-21,4,,Kum,English,Monday
11,GENCETAY KG SK,4y a  a,DEMİRDÖVEN,"53,5 +2.00",MAHMUT TURAN,AHMET AKBULUT,﻿Bursa,2022-03-21,4,,Kum,English,Monday
1.)52.500 TL,2.)21.000 TL,3.)10.500 TL,4.)5.250 TL,1.)9.056 TL,2.)3.623 TL,3.)1.811 TL,﻿Bursa,2022-03-21,5,,Kum,English,Monday
1,BAL KIZ K DB,4y a k,EL CORREDOR (USA),"57,5",O.ATMACA,HATİCE YILDIZ,﻿Bursa,2022-03-21,5,,Kum,English,Monday
2,GRAY RIVER KG SK,5y d k,SMART ROBIN (JPN),"56,5",N.AVCİ,GAZANFER YAVUZ,﻿Bursa,2022-03-21,5,,Kum,English,Monday
3,İŞİN ASLI K DB,6y d k,AGRESIVO (USA),"59,5",BERKANT GÖKÇE AP,NATALIIA BUNATIANTS,﻿Bursa,2022-03-21,5,,Kum,English,Monday
4,HOUCLINI SK,4y d k,AMERİKALI,"58,5",K.TOKAÇOĞLU,KEMAL KURT,﻿Bursa,2022-03-21,5,,Kum,English,Monday
5,KILLER QUEEN KG SK,4y d k,KULOĞLU,53 +1.50,A.İNCİ AP,SELİN DİKENCİK,﻿Bursa,2022-03-21,5,,Kum,English,Monday
6,PACE DB SK,4y d k,SCARFACE,61,M.KAYİŞ AP,HAYRETTİN AKDUMAN,﻿Bursa,2022-03-21,5,,Kum,English,Monday
7,LİDER KG DB SK,5y d k,LION HEART (USA),"59,5",B.M.MIRIK,SAİM GÖRMEZ,﻿Bursa,2022-03-21,5,,Kum,English,Monday
8,ANITA BLAKE KG SK,7y d k,WIN RIVER WIN (USA),"60,5",O.YILDIZ,SELİN DİKENCİK,﻿Bursa,2022-03-21,5,,Kum,English,Monday
9,İNCİNİN KIZI KG DB GKR,5y d k,JUSTENUFFHUMOR (USA),58,K.YILMAZ AP,GIYASETTİN ŞEN,﻿Bursa,2022-03-21,5,,Kum,English,Monday
10,WILENDA DB SK,4y d k,DAI JIN (GB),"53,5 +1.90",MAHMUT TURAN,M.KEREM ALKAN,﻿Bursa,2022-03-21,5,,Kum,English,Monday
11,COOL SILVER KG DB SK (Koşmaz),4y d k,KULOĞLU,55,S.TIRPAN,ZEHİDE YILDIZ,﻿Bursa,2022-03-21,5,,Kum,English,Monday
1.)123.500 TL,2.)49.400 TL,3.)24.700 TL,4.)12.350 TL,1.)28.405 TL,2.)11.362 TL,3.)5.681 TL,﻿Bursa,2022-03-21,6,,Kum,English,Monday
1,TOROSDAĞI KG DB SK,9y a  a,KAIZBERT (RU),59,T.YILDIZ,METE ÇELİK,﻿Bursa,2022-03-21,6,,Kum,English,Monday
2,SİNOPLU MERVE KG,6y k k,BİLGİN,58,N.ŞEN,H.TARIK DİKENCİK,﻿Bursa,2022-03-21,6,,Kum,English,Monday
3,OĞLUM SERKAN KG K,6y a  a,TURBO,60,GÖKH.GÖKÇE,SEMRA AKSU,﻿Bursa,2022-03-21,6,,Kum,English,Monday
4,ÇALTEPE KG,7y a  a,AYABAKAN,59,K.TOKAÇOĞLU,CÜNEYT YILDIZHAN,﻿Bursa,2022-03-21,6,,Kum,English,Monday
5,HIZLI ASİYE KG K DB ÖG,7y k k,ÖZHABER,57,G.ÖZÇELİK,HALİT KEKİK,﻿Bursa,2022-03-21,6,,Kum,English,Monday
6,BELALI TUMBUL KG DB SK GKR,6y k  a,KAIZBERT (RU),59,MER.ÇELİK,REŞİT TUMBUL,﻿Bursa,2022-03-21,6,,Kum,English,Monday
7,KAÇANADAM,5y k  a,ARTOS,59 +0.20,MAHMUT TURAN,METE ÇELİK,﻿Bursa,2022-03-21,6,,Kum,English,Monday
8,BERENGÜL KG SK,7y d k,BİLGİN,58,M.ÇİÇEK,ŞEYMA B. TANİYİT,﻿Bursa,2022-03-21,6,,Kum,English,Monday
9,RUSDAMAT KG SK (Koşmaz),8y a  a,KAIZBERT (RU),59,O.GÖKÇE,ŞEMSETTİN TOYDEMİR,﻿Bursa,2022-03-21,6,,Kum,English,Monday
1.)68.000 TL,2.)27.200 TL,3.)13.600 TL,4.)6.800 TL,1.)15.640 TL,2.)6.256 TL,3.)3.128 TL,﻿Bursa,2022-03-21,7,,Kum,English,Monday
1,KERTENKELE FERHAT DB SK,3y d  e,WIENER WALZER (GER),58,OĞUZ EREN,ERGÜN CAN,﻿Bursa,2022-03-21,7,,Kum,English,Monday
2,THE ATHLETIC KG K,3y d  d,LION HEART (USA),56,O.YILDIZ,EKREM BEŞERLER,﻿Bursa,2022-03-21,7,,Kum,English,Monday
3,KING OF GAME KG K,3y d  e,SIDNEY`S CANDY (USA),58,F.YÜKSEL,SALİH YILDIZER,﻿Bursa,2022-03-21,7,,Kum,English,Monday
4,FÜZYON K,3y d  d,AGRESIVO (USA),56,O.ATMACA,HATİCE YILDIZ,﻿Bursa,2022-03-21,7,,Kum,English,Monday
