horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)62.000 TL,2.)24.800 TL,3.)12.400 TL,4.)6.200 TL,1.)10.695 TL,2.)4.278 TL,3.)2.139 TL,﻿Bursa,2022-07-25,1,,Kum,English,Monday
1,KICK COLLEEN KG DB SK,5y a  a,TOCCET (USA),56 +0.30,K.TOKAÇOĞLU,MURAT TACETTİN BİRİCİK,﻿Bursa,2022-07-25,1,,Kum,English,Monday
2,WELLBORN KG DB SK,5y d  a,KALİMDOR,53 +1.80,A.YILDIZ AP,CELİL İYİDOĞAN,﻿Bursa,2022-07-25,1,,Kum,English,Monday
3,ATOM CEMİL KG DB SK,5y d  a,ROCKMASTER (IRE),60,İ.SOYAD,ERTAN SEVEN,﻿Bursa,2022-07-25,1,,Kum,English,Monday
4,GRAY WOLF DB SK,6y d  a,VICTORY GALLOP (CAN),60,E.AKTUĞ AP,NURETTİN BOZKURT,﻿Bursa,2022-07-25,1,,Kum,English,Monday
5,FAITHFUL WOLF KG DB SK,7y a  a,SPEEDY WOLF,60,F.HİM AP,M.SABAHATTİN MALKOÇ,﻿Bursa,2022-07-25,1,,Kum,English,Monday
6,PERSIAN PRINCE KG DB SK ÖG,5y a  a,TOCCET (USA),63 +0.10,S.BOYRAZ,SALİM ESİN,﻿Bursa,2022-07-25,1,,Kum,English,Monday
7,BAY EMRE DB,4y a  a,DUTYFREE,56 +1.90,O.GÖKÇE,SONEL TAŞAN,﻿Bursa,2022-07-25,1,,Kum,English,Monday
8,PREMIUM MOVER DB SKG SK,5y d  a,SMART ROBIN (JPN),60,A.İNCİ AP,TARIK NACİ YILDIZ,﻿Bursa,2022-07-25,1,,Kum,English,Monday
1.)62.000 TL,2.)24.800 TL,3.)12.400 TL,4.)6.200 TL,1.)17.825 TL,2.)7.130 TL,3.)3.565 TL,﻿Bursa,2022-07-25,2,,Kum,English,Monday
1,HALİM AĞA KG K,3y k  e,CANBERKTAY,57,Ö.YILDIRIM,ABDULLAH KILINÇ,﻿Bursa,2022-07-25,2,,Kum,English,Monday
2,HAREM AĞASI KG DB SK TGK,3y d  e,GÜRGÖKÇE,55,H.KAPLAN,ERHAN KAVÇİN,﻿Bursa,2022-07-25,2,,Kum,English,Monday
3,MAHİNURUM KG DB SK,3y a  d,ÖZGÜNHAN,55 +1.40,M.ÇİÇEK,GÜNSEN SOYUPAK,﻿Bursa,2022-07-25,2,,Kum,English,Monday
4,ERŞAFAK KG DB SK GKR,3y k  e,TURBO,53,C.ALTUN AP,GÜNSEN SOYUPAK,﻿Bursa,2022-07-25,2,,Kum,English,Monday
5,UÇAN KAFKASLI KG SK,3y a  e,KAIZBERT (RU),54,C.PASO AP,BEŞİR KAYA,﻿Bursa,2022-07-25,2,,Kum,English,Monday
6,ARDAHAN KG,3y k  e,FAROTAY,57 +0.20,S.BOYRAZ,İ.SUAT KUTLU,﻿Bursa,2022-07-25,2,,Kum,English,Monday
1.)52.500 TL,2.)21.000 TL,3.)10.500 TL,4.)5.250 TL,1.)15.094 TL,2.)6.038 TL,3.)3.019 TL,﻿Bursa,2022-07-25,3,,Çim,English,Monday
1,DRAGON WINGS,2y d  e,TOROK (IRE),57,Ö.YILDIRIM,ENGİN ATEŞLER,﻿Bursa,2022-07-25,3,,Çim,English,Monday
2,JULIA KG SK,2y d  d,THREE VALLEYS (USA),52 +0.30,E.KADİRLER AP,HASAN TARIK ŞEKER,﻿Bursa,2022-07-25,3,,Çim,English,Monday
3,BRAVE BENGİ KG SK,2y d  d,LUXOR,55 +0.40,H.ŞİMŞEK,HAKAN SANER,﻿Bursa,2022-07-25,3,,Çim,English,Monday
4,CRUZ RAMİREZ KG DB SK,2y d  e,BOSPORUS (IRE),55 +2.00,O.GÖKÇE,ALİ TOYDEMİR,﻿Bursa,2022-07-25,3,,Çim,English,Monday
1.)49.000 TL,2.)19.600 TL,3.)9.800 TL,4.)4.900 TL,1.)8.453 TL,2.)3.381 TL,3.)1.691 TL,﻿Bursa,2022-07-25,4,,Çim,English,Monday
1,LARAMİNA K DB,4y d k,BUSHRANGER (IRE),55 +0.10,MER.ÇELİK,SÜHA BAŞOĞLU,﻿Bursa,2022-07-25,4,,Çim,English,Monday
2,DON CORLEONE DB SK,5y d  a,HAKKAR,"60,5",S.ÇETİN,IŞIL GÜNEŞ,﻿Bursa,2022-07-25,4,,Çim,English,Monday
3,FITTY BALDY K DB SGKR,4y a  a,APPROVE (IRE),55,E.AKTUĞ AP,HASAN DOLMAZ,﻿Bursa,2022-07-25,4,,Çim,English,Monday
4,TRUDI KG DB SK,4y d k,WIN RIVER WIN (USA),55 +0.20,O.YILDIZ,ENGİN KARABULUT,﻿Bursa,2022-07-25,4,,Çim,English,Monday
5,RED APPLE DB SK,4y d k,SMART ROBIN (JPN),57,M.M.BİLGİN,SALİH DURU,﻿Bursa,2022-07-25,4,,Çim,English,Monday
6,ERTUHİ HAN KG SK,4y d  a,TOROK (IRE),58,İ.SOYAD,ABDULLAH AVCI,﻿Bursa,2022-07-25,4,,Çim,English,Monday
7,BABAMAYKA DB,4y d  a,DAI JIN (GB),56 +1.50,N.ŞEN,BÜLENT TAŞÇI,﻿Bursa,2022-07-25,4,,Çim,English,Monday
8,UY SCUTI KG K DB GKR,4y d k,SMART ROBIN (JPN),58,B.M.MIRIK,ŞÜKRÜ KILIÇ,﻿Bursa,2022-07-25,4,,Çim,English,Monday
9,LADY DRACULA KG K,3y d  d,YILDIRIMBEY,52 +1.00,F.HİM AP,FIRAT YILDIRIM,﻿Bursa,2022-07-25,4,,Çim,English,Monday
10,DEVANTE KG DB,4y d k,KARABEYHAN (GB),53 +0.10,C.KARADEMİR AP,MURAT KARABULUT,﻿Bursa,2022-07-25,4,,Çim,English,Monday
11,YEK MİRAN KG DB,3y d  d,TOROK (IRE),52 +1.50,Y.E.YÜKSEL AP,HALİL TURAN,﻿Bursa,2022-07-25,4,,Çim,English,Monday
12,UÇANAT SK,5y a k,EL CORREDOR (USA),"54,5",N.AVCİ,SEYFİ ALTIN,﻿Bursa,2022-07-25,4,,Çim,English,Monday
1.)68.000 TL,2.)27.200 TL,3.)13.600 TL,4.)6.800 TL,1.)19.550 TL,2.)7.820 TL,3.)3.910 TL,﻿Bursa,2022-07-25,5,,Kum,English,Monday
1,ÖFKELİ ÇOCUK K DB,2y k  e,LION HEART (USA),57,H.ALTIN,SUNAY COŞKUN,﻿Bursa,2022-07-25,5,,Kum,English,Monday
2,GREY LEGEND KG K,2y k  e,GREY CORAL,57,O.YILDIZ,HALİT KEKİK,﻿Bursa,2022-07-25,5,,Kum,English,Monday
3,SPEED HANNER K,2y a  e,SPEEDY WOLF,57,GÖKH.GÖKÇE,AYHAN MENZİ,﻿Bursa,2022-07-25,5,,Kum,English,Monday
4,HORO ROKA KG K,2y d  e,LION HEART (USA),57,H.KAPLAN,MEHMET Ş. DİNÇ,﻿Bursa,2022-07-25,5,,Kum,English,Monday
5,ALBATTAR KG SK,2y d  e,HEMSWORTH (USA),57,O.ATMACA,A.FERHAT KÜÇÜKER,﻿Bursa,2022-07-25,5,,Kum,English,Monday
6,TEKİNKURT KG K,2y a  e,LION HEART (USA),57,K.TOKAÇOĞLU,NECATİ BOZKURT,﻿Bursa,2022-07-25,5,,Kum,English,Monday
7,GREYARROW KG K,2y d  e,LION HEART (USA),57,M.DEMİRBAŞ,MUKADDES BOZKURT,﻿Bursa,2022-07-25,5,,Kum,English,Monday
8,BAYZEKİ KG K DB,2y a  e,BOSPORUS (IRE),57 +0.20,O.GÖKÇE,İSMET TURAN,﻿Bursa,2022-07-25,5,,Kum,English,Monday
9,RED FALCON KG K DB,2y d  e,MENDIP (USA),57 +0.50,ÇETİN TAŞ AP,ULAŞ YILDIZ,﻿Bursa,2022-07-25,5,,Kum,English,Monday
10,KING OF TOKÇALAR KG K GKR,2y d  e,SALVATORE,57,İ.DİNAR,LEVENT ŞENTÜRK,﻿Bursa,2022-07-25,5,,Kum,English,Monday
11,TOCC SONATA SK,2y d  e,TOCCET (USA),57,N.AVCİ,ALP Ş. EVCİMEN,﻿Bursa,2022-07-25,5,,Kum,English,Monday
1.)187.500 TL,2.)75.000 TL,3.)37.500 TL,4.)18.750 TL,1.)53.906 TL,2.)21.563 TL,3.)10.781 TL,﻿Bursa,2022-07-25,6,,Kum,English,Monday
1,BÜYÜKDÜNYA KG K,3y a  e,KAIZBERT (RU),57,MER.ÇELİK,GÜVEN ŞAHLI,﻿Bursa,2022-07-25,6,,Kum,English,Monday
2,MÜSLÜM BAŞKAN KG,3y a  e,UÇANOĞLU,57,T.YILDIZ,TÜRKAN ALTIN,﻿Bursa,2022-07-25,6,,Kum,English,Monday
3,CEBEBEY KG DB,3y a  e,ARASLI,57,O.YILDIZ,TARKAN H. ONAR,﻿Bursa,2022-07-25,6,,Kum,English,Monday
4,BAKGÖR KG DB SK,3y k  e,UÇANOĞLU,57,E.KADİRLER AP,KADİR FİDAN,﻿Bursa,2022-07-25,6,,Kum,English,Monday
5,GÜZEL MUĞLALI KG K,3y a  d,GÜNTAY,55 +2.00,B.KURDU,ÖMER USLU,﻿Bursa,2022-07-25,6,,Kum,English,Monday
6,DEMİR BEY KG K,3y a  e,DEMİRDÖVEN,57,M.ÇİÇEK,TUNCAY PALIT,﻿Bursa,2022-07-25,6,,Kum,English,Monday
7,DRACARYS KG K DB,3y k  d,SON MARTI,55,M.BAĞ AP,YAŞAR ÖZKAN,﻿Bursa,2022-07-25,6,,Kum,English,Monday
8,YİĞİTŞEF KG K,3y d  e,TÜMÖZ BEY,57,E.AKTUĞ AP,MUSTAFA ARICI,﻿Bursa,2022-07-25,6,,Kum,English,Monday
9,DEMİR ADAM KG K,3y k  e,ARASLI,57,S.BOYRAZ,MEHMET GÜNEŞ,﻿Bursa,2022-07-25,6,,Kum,English,Monday
10,DİLAN KIZ KG SK,3y d  d,ULUER,55,MÜS.ÇELİK,HULUSİ TAŞKIRAN,﻿Bursa,2022-07-25,6,,Kum,English,Monday
