horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)50.500 TL,2.)20.200 TL,3.)10.100 TL,4.)5.050 TL,1.)8.711 TL,2.)3.485 TL,3.)1.742 TL,﻿Elazığ,2021-10-06,1,,Kum,English,Wednesday
1,GEDİZKAYA SKG SK,7y k  a,BAŞBAY,62,M.AVŞAR,KADRİYE KAYA,﻿Elazığ,2021-10-06,1,,Kum,English,Wednesday
2,İLKAYOĞLU KG SK,4y a  a,YAVUZŞAH,54 +2.00,H.ALTUNKILIÇ,EMRAH CANPOLAT,﻿Elazığ,2021-10-06,1,,Kum,English,Wednesday
3,KULDOSTU KG DB SK,4y a  a,ÖZDURAN,"61,5",E.KILIK,ÖZER BOYRAZ,﻿Elazığ,2021-10-06,1,,Kum,English,Wednesday
4,HEDBE KG SK,4y a  a,BERKSOY,58,A.ÇANKAYA AP,HÜSEYİN ÇELİK,﻿Elazığ,2021-10-06,1,,Kum,English,Wednesday
5,BETONAYAK KG K DB,6y a  a,KAIZBERT (RU),50 +2.00,C.TEPE,ABDULLAH AVCI,﻿Elazığ,2021-10-06,1,,Kum,English,Wednesday
6,KILAVUZAĞASI KG DB SK,6y a  a,YILMAZER,54 +1.00,İ.AKYAVUZ,MEHMET EMİN DEMİRKAPU,﻿Elazığ,2021-10-06,1,,Kum,English,Wednesday
7,KARA TURBO KG,9y k  a,TURBO,61,H.ALTUNDAĞ AP,MEHMET EMİN DEMİRKAPU,﻿Elazığ,2021-10-06,1,,Kum,English,Wednesday
8,DUMRUL KG DB SK,4y k  a,ŞİMŞEĞİNOĞLU,59,N.ALTIN,MEHMET DEMİRKAPI,﻿Elazığ,2021-10-06,1,,Kum,English,Wednesday
9,ADALETLİKASIRGA KG DB SK,5y a  a,KAIZBERT (RU),"58,5",F.ÇETİNBAŞ AP,METİN ARSLAN,﻿Elazığ,2021-10-06,1,,Kum,English,Wednesday
