horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1,INTERVENTION YP,5y d g,SWISS SPIRIT,60,F LARSON,THE HORSE WATCHERS 8,﻿Wolverhampton Birleşik Krallık,2022-01-10,1,,,English,Monday
2,OKAIDI (USA),5y a g,ANODIN (IRE),60,EMMA TAFF,MR A W CARROLL,﻿Wolverhampton Birleşik Krallık,2022-01-10,1,,,English,Monday
3,DARK DESIGN (IRE),5y d g,GUTAIFAN (IRE),"60,5",C HOWARTH,AJ RACING,﻿Wolverhampton Birleşik Krallık,2022-01-10,1,,,English,Monday
4,PEACHEY CARNEHAN KG,8y a g,FOXWEDGE (AUS),"59,5",F MCMANOMAN,MR KEITH JONES,﻿Wolverhampton Birleşik Krallık,2022-01-10,1,,,English,Monday
5,BROUGHTONS FLARE (IRE),6y a g,RIP VAN WINKLE (IRE),59,MR CAMERON HILLHOUSE,MRS C LOUGHNANE,﻿Wolverhampton Birleşik Krallık,2022-01-10,1,,,English,Monday
6,BOMB SQUAD (IRE) YP,4y k g,LETHAL FORCE (IRE),60,SOPHIE JONES,EVENTMASTERS RACING,﻿Wolverhampton Birleşik Krallık,2022-01-10,1,,,English,Monday
7,SECRET TO SUCCESS KG,4y d k,IFFRAAJ,59,GRACE MCENTEE,MİCHELLE HANCOX,﻿Wolverhampton Birleşik Krallık,2022-01-10,1,,,English,Monday
8,GIANT STEPS (IRE) KG,5y d g,FOOTSTEPSINTHESAND,"56,5",JOANNA MASON,STELLA BARCLAY RACIN,﻿Wolverhampton Birleşik Krallık,2022-01-10,1,,,English,Monday
9,IRISH TIMES,7y d g,SWISS SPIRIT,"59,5",L CATTON,DARK HORSE PARTNERSH,﻿Wolverhampton Birleşik Krallık,2022-01-10,1,,,English,Monday
10,IMPRESSIONS DREAM,4y k k,LETHAL FORCE (IRE),58,O LEWİS,CLİVE COX RACİNG LTD,﻿Wolverhampton Birleşik Krallık,2022-01-10,1,,,English,Monday
11,OWENS LAD K,4y d g,HARBOUR WATCH (IRE),"56,5",M CREHAN,MR L R OWEN,﻿Wolverhampton Birleşik Krallık,2022-01-10,1,,,English,Monday
12,ROCKING REG (IRE) KG (Koşmaz),5y k g,GUTAIFAN (IRE),60,G ROOKE,MR TERRY SMITH,﻿Wolverhampton Birleşik Krallık,2022-01-10,1,,,English,Monday
1,KHATWAH (IRE) K DB,4y a k,LOPE DE VEGA (IRE),58,J WATSON,MR ROBIN OLIVER,﻿Wolverhampton Birleşik Krallık,2022-01-10,2,,,English,Monday
2,ALGHEED (IRE),4y d k,DARK ANGEL (IRE),"63,5",L MORRİS,S & A MARES,﻿Wolverhampton Birleşik Krallık,2022-01-10,2,,,English,Monday
3,FIRST LOTT,4y d k,HARBOUR WATCH (IRE),"59,5",R KİNGSCOTE,KEİTH & MARY TROWBRİ,﻿Wolverhampton Birleşik Krallık,2022-01-10,2,,,English,Monday
4,GOT THE MOVES (IRE) K DB,4y a k,VADAMOS (FR),"60,5",J HART,MRS J MORLEY,﻿Wolverhampton Birleşik Krallık,2022-01-10,2,,,English,Monday
5,APATITE,4y d k,GLENEAGLES (IRE),"60,5",A MULLEN,LYCETT RACİNG LTD,﻿Wolverhampton Birleşik Krallık,2022-01-10,2,,,English,Monday
1,BARE NECESSITY (IRE) KG,3y d d,KODI BEAR (IRE),56,J FAHY,CLİVE COX RACİNG LTD,﻿Wolverhampton Birleşik Krallık,2022-01-10,3,,,English,Monday
2,SHARRON MACREADY (IRE),3y d d,MEHMAS (IRE),56,LAURA PEARSON,DAVİD LOWE,﻿Wolverhampton Birleşik Krallık,2022-01-10,3,,,English,Monday
3,SWEET AROMA (IRE),3y d d,KODIAC,56,P J MCDONALD,JOHN AND JESS DANCE,﻿Wolverhampton Birleşik Krallık,2022-01-10,3,,,English,Monday
