horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)68.000 TL,2.)27.200 TL,3.)13.600 TL,4.)6.800 TL,1.)15.640 TL,2.)6.256 TL,3.)3.128 TL,﻿Adana,2022-03-13,1,,Kum,English,Sunday
1,BLENDE RENDE DB SK,3y a  e,BOSPORUS (IRE),56 +0.30,E.ÇANKAYA AP,MEHMET CAHİT MALKOÇ,﻿Adana,2022-03-13,1,,Kum,English,Sunday
2,SÜPÜRÜCÜ KG,3y d  e,KING DAVID (USA),58 +0.10,V.DEMİR,FEDAİ KAHRAMAN,﻿Adana,2022-03-13,1,,Kum,English,Sunday
3,CANIM ABİM KG DB SK,3y d  e,DEĞİRMENDERELİ,58,A.KURŞUN,İSMAİL YÜKSEL,﻿Adana,2022-03-13,1,,Kum,English,Sunday
4,MAHRECHAL K,3y a  e,SIDNEY`S CANDY (USA),58,MÜS.ÇELİK,ANIL AYTAÇ ATICI,﻿Adana,2022-03-13,1,,Kum,English,Sunday
5,HALİTYUNUS KG,3y d  e,SCARFACE,54 +0.10,SER.YILDIZ AP,NACİ KAS,﻿Adana,2022-03-13,1,,Kum,English,Sunday
1.)87.500 TL,2.)35.000 TL,3.)17.500 TL,4.)8.750 TL,1.)20.125 TL,2.)8.050 TL,3.)4.025 TL,﻿Adana,2022-03-13,2,,Kum,English,Sunday
1,PASTOR KG DB,7y d  g,DOMINUS (USA),"62,5",B.KILINÇ,BAHATTİN OCAK,﻿Adana,2022-03-13,2,,Kum,English,Sunday
2,LORENZO KG K DB,4y d  a,STEP BY STEP,60,M.S.ÇELİK,MURAT ER,﻿Adana,2022-03-13,2,,Kum,English,Sunday
3,İŞTAR KG K DB,4y d  a,AZARAKS,"58,5",N.DEMİR AP,HULUSİ ÇİL,﻿Adana,2022-03-13,2,,Kum,English,Sunday
4,PURO SKG SK,6y d  a,BOSPORUS (IRE),"54,5",M.BAYIR,SENEM GÖZEL,﻿Adana,2022-03-13,2,,Kum,English,Sunday
5,ALATOR DB SK,4y d  a,EL CORREDOR (USA),52 +2.00,M.G.ARSLAN AP,ZİYA KATLAV,﻿Adana,2022-03-13,2,,Kum,English,Sunday
6,PERICLES DB SKG SK ÖG,5y d  a,PLEASANTLY PERFECT (USA),"59,5 +0.50",İS.DEMİR AP,İSMAİL YÜKSEL,﻿Adana,2022-03-13,2,,Kum,English,Sunday
