horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)96.500 TL,2.)38.600 TL,3.)19.300 TL,4.)9.650 TL,1.)16.646 TL,2.)6.659 TL,3.)3.329 TL,﻿İzmir,2023-01-13,1,,Kum,English,Friday
1,KILIÇALPER KG K,4y a  a,SULTAN DE FAUST (FR),57,M.UYAR AP,RECEP YEDİKAPU,﻿İzmir,2023-01-13,1,,Kum,English,Friday
2,HAREM AĞASI KG DB SK TGK,4y d  a,GÜRGÖKÇE,56,M.BAĞ AP,ERHAN KAVÇİN,﻿İzmir,2023-01-13,1,,Kum,English,Friday
3,CESUR RÜZGAR KG K,4y k  a,KARAÜZÜM,51 +0.80,E.ÇİZİK AP,EKREM BİRDEN,﻿İzmir,2023-01-13,1,,Kum,English,Friday
4,BAYDOĞAN KG K DB,4y k  a,DOĞANGÜN,56 +1.50,M.BAYDAN,İSMAİL ERDOĞAN,﻿İzmir,2023-01-13,1,,Kum,English,Friday
5,DOĞAN KHAN KG K DB,4y a  a,KAIZBERT (RU),56 +0.50,H.ŞİMŞEK,UMUT ALTUNKILIÇ,﻿İzmir,2023-01-13,1,,Kum,English,Friday
6,ANKA ATEŞİ KG DB SK,4y a  a,ANKA,58,M.ÇİÇEK,SALİHA ULUIRMAKLI,﻿İzmir,2023-01-13,1,,Kum,English,Friday
1.)136.500 TL,2.)54.600 TL,3.)27.300 TL,4.)13.650 TL,1.)31.395 TL,2.)12.558 TL,3.)6.279 TL,﻿İzmir,2023-01-13,2,,Kum,English,Friday
1,AYVALIKATEŞİ SK,5y a  a,TALIP HAN (IRE),"52,5 +1.00",N.AVCİ,YİĞİT AKIN,﻿İzmir,2023-01-13,2,,Kum,English,Friday
2,BAŞDANER KG K DB,5y d  a,TOCCET (USA),53 +2.00,GÖKH.GÖKÇE,ALİ GALİP MERCAN,﻿İzmir,2023-01-13,2,,Kum,English,Friday
3,LİKAKİ K SKG,4y d  a,CAPTAIN RIO (GB),"55,5",E.AKTUĞ,KEMAL KURT,﻿İzmir,2023-01-13,2,,Kum,English,Friday
4,ZLATIBOR DB SK,6y d  a,VICTORY GALLOP (CAN),58,M.ÇİÇEK,SADULLAH TAŞ,﻿İzmir,2023-01-13,2,,Kum,English,Friday
5,DEMBE SKG SK SGKR,6y d  a,JUSTENUFFHUMOR (USA),"58,5",A.YILDIZ AP,YALÇIN TÜRE,﻿İzmir,2023-01-13,2,,Kum,English,Friday
6,AZFAR DB SKG SK,4y a  a,AZARAKS,55,MER.ÇELİK,HULUSİ ÇİL,﻿İzmir,2023-01-13,2,,Kum,English,Friday
7,DOĞUBAYAZIT DB SK YP,5y d  a,WIENER WALZER (GER),50 +2.00,A.C.DAĞDEVİREN,EMİN TURHAN,﻿İzmir,2023-01-13,2,,Kum,English,Friday
8,GRAY WOLF DB SK,7y d  a,VICTORY GALLOP (CAN),50 +1.70,O.KIZILDAŞ AP,NURETTİN BOZKURT,﻿İzmir,2023-01-13,2,,Kum,English,Friday
9,LUCKY JUSTEN DB SKG SK (Koşmaz),5y a  a,JUSTENUFFHUMOR (USA),60,S.ÇAKAR AP,GÖKHAN ALVEROĞLU,﻿İzmir,2023-01-13,2,,Kum,English,Friday
1.)108.000 TL,2.)43.200 TL,3.)21.600 TL,4.)10.800 TL,1.)24.840 TL,2.)9.936 TL,3.)4.968 TL,﻿İzmir,2023-01-13,3,,Kum,English,Friday
1,MINGUINHO KG DB,3y d  e,MENDIP (USA),56,ALP.OLUK AP,ERKAN TAŞKIRAN,﻿İzmir,2023-01-13,3,,Kum,English,Friday
2,FEDERER KG DB SK,3y d  e,SCARFACE,58,H.ŞİMŞEK,AYBERK TEZEL,﻿İzmir,2023-01-13,3,,Kum,English,Friday
3,ARUTAN DB,3y a  e,HAKKAR,58,A.KÜRÜNDÜK,BURHAN ŞEN,﻿İzmir,2023-01-13,3,,Kum,English,Friday
4,AKKAYA ATEŞİ SKG SK,3y d  e,SCARFACE,58,A.C.DAĞDEVİREN,ASLAN SAVAŞAN,﻿İzmir,2023-01-13,3,,Kum,English,Friday
5,WINTER SONG DB SK,3y d  e,MUCHO MACHO MAN (USA),58,N.AVCİ,GÜNSEN SOYUPAK,﻿İzmir,2023-01-13,3,,Kum,English,Friday
6,KAFKAS GÜCÜ K,3y d  d,YILDIRIMBEY,56,U.İRTİŞ AP,BURHAN ŞEN,﻿İzmir,2023-01-13,3,,Kum,English,Friday
7,FEEL THE SMART (Koşmaz),3y a  e,GOOD SAMARITAN (USA),54,İ.BAYAKI AP,MELİS KURTEL EMİN,﻿İzmir,2023-01-13,3,,Kum,English,Friday
8,MONT VENTOUX (Koşmaz),3y k  e,LION HEART (USA),54,E.AKPINAR AP,GÖRKEM GEDİKOĞLU,﻿İzmir,2023-01-13,3,,Kum,English,Friday
1.)82.000 TL,2.)32.800 TL,3.)16.400 TL,4.)8.200 TL,1.)14.145 TL,2.)5.658 TL,3.)2.829 TL,﻿İzmir,2023-01-13,4,,Kum,English,Friday
1,DEFNELİ KG DB,5y a k,ANKA,"59,5",E.ÇİZİK AP,SALİHA ULUIRMAKLI,﻿İzmir,2023-01-13,4,,Kum,English,Friday
2,GELENCAN KG DB SK,4y k k,TAMERİNOĞLU,54 +1.00,MER.ÇELİK,MUHARREM CAN,﻿İzmir,2023-01-13,4,,Kum,English,Friday
3,DEMİRDALGA KG SK,6y a k,KAIZBERT (RU),59,M.BAYDAN,ÖMER ALAK,﻿İzmir,2023-01-13,4,,Kum,English,Friday
4,YILDIZKÜMESİ KG,6y a k,AYABAKAN,50 +2.00,M.BAĞ AP,H.TARIK DİKENCİK,﻿İzmir,2023-01-13,4,,Kum,English,Friday
5,FISTIKCAN KG K DB,5y a k,TURBO,62,F.KARAKURT AP,HAYATİ CAN,﻿İzmir,2023-01-13,4,,Kum,English,Friday
6,AMOFTA KG K,5y d k,URLA EFESİ,"51,5 +2.00",N.AVCİ,ÖZGÜR KAHRAMAN,﻿İzmir,2023-01-13,4,,Kum,English,Friday
7,HANIM SULTAN KG,10y a k,ATOMKARINCA,55 +0.20,O.YILDIZ,H.TARIK DİKENCİK,﻿İzmir,2023-01-13,4,,Kum,English,Friday
8,KIVRIK KG K,5y a k,SARRAF,50 +2.00,A.C.DAĞDEVİREN,LÜTFİ SABANCI,﻿İzmir,2023-01-13,4,,Kum,English,Friday
9,ANDREAKIZI KG DB SK,5y a k,DEVİREN,51 +1.50,E.AKTUĞ,ERDEM KÖZLEME,﻿İzmir,2023-01-13,4,,Kum,English,Friday
10,AKÇATI KG DB,6y a k,UÇANOĞLU,50 +2.00,MUH.OK AP,ERKAN OKAN,﻿İzmir,2023-01-13,4,,Kum,English,Friday
11,SILENT RIVER KG K DB,6y k k,TURBO,"55,5",U.İRTİŞ AP,FARUK ATEŞ,﻿İzmir,2023-01-13,4,,Kum,English,Friday
1.)143.000 TL,2.)57.200 TL,3.)28.600 TL,4.)14.300 TL,1.)32.890 TL,2.)13.156 TL,3.)6.578 TL,﻿İzmir,2023-01-13,5,,Kum,English,Friday
1,LION OF RUNNER KG K DB,3y d  d,LION HEART (USA),54 +1.40,M.M.BİLGİN,OĞUZ İKEN,﻿İzmir,2023-01-13,5,,Kum,English,Friday
2,YOOMEE SK,3y d  d,FAST 'N' FAMOUS (AUS),54 +1.40,H.KARATAŞ,MEHMET İ. AKDENİZ,﻿İzmir,2023-01-13,5,,Kum,English,Friday
3,LADY NORTH SK,3y d  d,TOROK (IRE),55 +2.00,M.KAYA,BAHADIR BERBEROĞLU,﻿İzmir,2023-01-13,5,,Kum,English,Friday
4,MASTER STORM KG DB SK,3y d  d,TOCCET (USA),54,N.AVCİ,NAZENİN SERFİCELİ,﻿İzmir,2023-01-13,5,,Kum,English,Friday
5,NO HARD K DB,3y d  d,CORINTHIAN (USA),55 +1.50,T.YILDIZ,A.SEDAT DANIŞOĞLU,﻿İzmir,2023-01-13,5,,Kum,English,Friday
6,GRESCA DB SK,3y d  d,TOROK (IRE),54,E.AKTUĞ,NURETTİN BOZKURT,﻿İzmir,2023-01-13,5,,Kum,English,Friday
7,KIZIM ÇINAR KG K DB,3y d  d,MENDIP (USA),54 +1.20,MER.ÇELİK,BİROL ÇINAROĞLU,﻿İzmir,2023-01-13,5,,Kum,English,Friday
1.)108.000 TL,2.)43.200 TL,3.)21.600 TL,4.)10.800 TL,1.)24.840 TL,2.)9.936 TL,3.)4.968 TL,﻿İzmir,2023-01-13,6,,Kum,English,Friday
1,BARİ DB SK,3y d  e,TRIPLE BONUS,58,H.KARATAŞ,RESUL AYDOĞAN,﻿İzmir,2023-01-13,6,,Kum,English,Friday
2,COCO JAMBOO KG DB SK,3y d  e,ROCKMASTER (IRE),58,M.M.BİLGİN,HÜSEYİN YILDIZ,﻿İzmir,2023-01-13,6,,Kum,English,Friday
3,GINGSENG K,3y a  e,TOCCET (USA),54,E.ÇİZİK AP,ALP Ş. EVCİMEN,﻿İzmir,2023-01-13,6,,Kum,English,Friday
4,NEW COMER KG DB SK,3y k  e,GENERAL QUARTERS (USA),54,O.KIZILDAŞ AP,TAYRAL TUTUMLU,﻿İzmir,2023-01-13,6,,Kum,English,Friday
5,SIDNEY STORM KG DB SK,3y a  e,SIDNEY`S CANDY (USA),54,M.UYAR AP,MUSTAFA PAR,﻿İzmir,2023-01-13,6,,Kum,English,Friday
6,HAVE A NICE GIRL,3y a  d,BARUDİ,54,A.YILDIZ AP,SABAHATTİN TEKDOĞAN,﻿İzmir,2023-01-13,6,,Kum,English,Friday
7,LA BOMBONERA KG K DB (Koşmaz),3y k  e,WIN RIVER WIN (USA),58,O.YILDIZ,HÜSEYİN YILDIZ,﻿İzmir,2023-01-13,6,,Kum,English,Friday
8,RAINBOW HILL (Koşmaz),3y d  e,MARCAVELLY (USA),54,S.ÇAKAR AP,NİMET ARİF KURTEL,﻿İzmir,2023-01-13,6,,Kum,English,Friday
1.)76.500 TL,2.)30.600 TL,3.)15.300 TL,4.)7.650 TL,1.)13.196 TL,2.)5.279 TL,3.)2.639 TL,﻿İzmir,2023-01-13,7,,Kum,English,Friday
1,WIN LOVES MAYA KG SK,4y d  a,WIN RIVER WIN (USA),58,M.M.BİLGİN,HÜSEYİN YÜKSEL,﻿İzmir,2023-01-13,7,,Kum,English,Friday
2,KING OF GAME KG K,4y d  a,SIDNEY`S CANDY (USA),56 +1.40,M.KAYA,SALİH YILDIZER,﻿İzmir,2023-01-13,7,,Kum,English,Friday
3,GREY DRAGO KG DB SK,4y k  a,SMART ROBIN (JPN),53,A.C.DAĞDEVİREN,ERDEM TURHAN,﻿İzmir,2023-01-13,7,,Kum,English,Friday
4,BRAVE RUNNER KG K,5y d  a,SMART ROBIN (JPN),59,GÖKH.GÖKÇE,YAVUZ AYDOĞAN,﻿İzmir,2023-01-13,7,,Kum,English,Friday
5,WILD OCEAN DB SKG SK,7y d  a,OFFLEE WILD (USA),50 +2.00,E.AKTUĞ,ÖZGÜR ÇİÇEK,﻿İzmir,2023-01-13,7,,Kum,English,Friday
6,REKORTMEN DB SKG SK,4y d  g,TROJEN HORSE,55,M.UYAR AP,KAYHAN ALTINÖZ,﻿İzmir,2023-01-13,7,,Kum,English,Friday
7,HAYLAYF KG K DB,4y d k,TRIPLE BONUS,52 +1.80,A.YILDIZ AP,V.GARO KUYUMCİYAN,﻿İzmir,2023-01-13,7,,Kum,English,Friday
8,COLOUR OF FIRE SKG SK SGKR,4y d  a,SPEEDY WOLF,56,ALP.OLUK AP,GÜVEN BAŞÇİVİ,﻿İzmir,2023-01-13,7,,Kum,English,Friday
9,BE WELL KG SK,4y a  a,D'FUNNYBONE (USA),56,D.PALAUR,GÜNSEN SOYUPAK,﻿İzmir,2023-01-13,7,,Kum,English,Friday
10,POWER OF SPEED KG K DB,4y a  a,CORINTHIAN (USA),53 +0.40,E.ÇİZİK AP,ALİ GÜNGÖR,﻿İzmir,2023-01-13,7,,Kum,English,Friday
11,CONGENIAL SON SK,8y d  a,ZANJERO (USA),57,H.ŞİMŞEK,UMUT ALTUNKILIÇ,﻿İzmir,2023-01-13,7,,Kum,English,Friday
12,SPRING BREAK DB SK,9y a  a,WIN RIVER WIN (USA),54 +0.20,A.E.ELMAS AP,CUMALİ KAAN ŞAHİN,﻿İzmir,2023-01-13,7,,Kum,English,Friday
13,CHOCOLATECHIP,4y d k,PACO BOY (IRE),54,İ.GÜN AP,CENK İSMAİL KAPTANOĞLU,﻿İzmir,2023-01-13,7,,Kum,English,Friday
