horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)160.000 TL,2.)64.000 TL,3.)32.000 TL,4.)16.000 TL,1.)36.800 TL,2.)14.720 TL,3.)7.360 TL,﻿Elazığ,2024-09-02,1,,Kum,English,Monday
1,LORD DİAMOND KG DB SK,3y d  e,TU BRUTUS (CHI),58,F.YARDIMCI,NÜSRET CANPOLAT,﻿Elazığ,2024-09-02,1,,Kum,English,Monday
2,FRONT LİNER SKG SK,3y d  d,DAREDEVIL (USA),56 +1.70,H.ALTUNDAĞ,SERDAR ÜZÜM,﻿Elazığ,2024-09-02,1,,Kum,English,Monday
3,WONDER HORSE DB,3y d  e,LION HEART (USA),58,M.A.AKTÜRK,HALİL ŞİMŞEK,﻿Elazığ,2024-09-02,1,,Kum,English,Monday
4,COOL CHILD DB SKG SK,3y d  e,PIANO SONATA,61,N.ALTIN,MEHMET DEMİRKAPI,﻿Elazığ,2024-09-02,1,,Kum,English,Monday
5,CONFIDENT GIRL DB SK,3y d  d,BODYGUARD HERO (USA),56 +1.00,M.DOĞAN,ALİ BAKIR,﻿Elazığ,2024-09-02,1,,Kum,English,Monday
6,PINJARRA DB SKG SK,3y d  e,BODEMEISTER (USA),58 +0.70,MEH.TAŞKAYA,AHMET BARMAN,﻿Elazığ,2024-09-02,1,,Kum,English,Monday
7,TEN MAY KG DB SK,3y a  e,ABJAR ACADEMY,54 +2.00,B.SARIDAL AP,BİLAL CAMUZ,﻿Elazığ,2024-09-02,1,,Kum,English,Monday
8,ZAFAROV DB SK,3y d  e,FARKİN ATEŞİ,55 +1.50,Y.ÇELİKBAŞ AP,CAN ÇAĞRI,﻿Elazığ,2024-09-02,1,,Kum,English,Monday
1.)140.000 TL,2.)56.000 TL,3.)28.000 TL,4.)14.000 TL,1.)24.150 TL,2.)9.660 TL,3.)4.830 TL,﻿Elazığ,2024-09-02,2,,Kum,English,Monday
1,SANTORINI DB SKG SK,5y a k,TALIP HAN (IRE),57,A.AKDEMİR,İSMAİL HADİOĞLU,﻿Elazığ,2024-09-02,2,,Kum,English,Monday
2,MAZLUM HÜSEYİN KG SK,4y a  a,KOPENHAG,58,F.YARDIMCI,ALİ BAKIR,﻿Elazığ,2024-09-02,2,,Kum,English,Monday
3,KARAKARA DB SK,5y d  a,LION HEART (USA),"59,5",Y.CENGİZ,REFİK ÇEVİK,﻿Elazığ,2024-09-02,2,,Kum,English,Monday
4,MUHAREBE DB SK,5y d  a,KING DAVID (USA),60,İ.AKYAVUZ,ALAETTİN ÖZCAN,﻿Elazığ,2024-09-02,2,,Kum,English,Monday
5,SAF KROM DB SKG SK,5y d  a,SCARFACE,60,B.SARIDAL AP,MUHAMMET FELHAN,﻿Elazığ,2024-09-02,2,,Kum,English,Monday
6,GÖKYILDIZ DB SK,5y d  a,EL CORREDOR (USA),60,Ç.CANPOLAT AP,MEHMET EMİN DEMİRKAPU,﻿Elazığ,2024-09-02,2,,Kum,English,Monday
7,DENİZ ABİ DB SKG SK,4y d  a,LILBOURNE LAD (IRE),58,H.ALTUNKILIÇ,HALE EKMEKÇİ EMRE,﻿Elazığ,2024-09-02,2,,Kum,English,Monday
1.)160.000 TL,2.)64.000 TL,3.)32.000 TL,4.)16.000 TL,1.)36.800 TL,2.)14.720 TL,3.)7.360 TL,﻿Elazığ,2024-09-02,3,,Kum,English,Monday
1,NOVADORA SK,3y d  d,APPROVE (IRE),56,F.YARDIMCI,HÜSEYİN BECENE,﻿Elazığ,2024-09-02,3,,Kum,English,Monday
