horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1,ADAAYDREAMBELIEVER,2y d d,ADAAY (IRE),56,GEORGİA DOBİE,FİVE GATES STUD FARM,﻿Kempton Park Birleşik Krallık,2021-09-13,1,,,English,Monday
2,THATSTHEFINEST (IRE) YP,2y d e,CAMACHO,"54,5",L MORRİS,MR J BUTLER,﻿Kempton Park Birleşik Krallık,2021-09-13,1,,,English,Monday
3,MYTHICAL STAR,2y d e,STARSPANGLEDBANNER (AUS),"57,5",W BUİCK,MRS LİZ BAİLEY,﻿Kempton Park Birleşik Krallık,2021-09-13,1,,,English,Monday
4,GLOBAL MIRAGE,2y d d,MAYSON,"59,5",H BURNS,DR JOHNNY HON,﻿Kempton Park Birleşik Krallık,2021-09-13,1,,,English,Monday
5,CHICANERY,2y d d,ACLAIM (IRE),59,D PROBERT,MR PAUL G JACOBS,﻿Kempton Park Birleşik Krallık,2021-09-13,1,,,English,Monday
6,MISS ROSA BELLA (IRE) YP,2y d d,KODI BEAR (IRE),"53,5",P MATHERS,MR NİCHOLAS HARTERY,﻿Kempton Park Birleşik Krallık,2021-09-13,1,,,English,Monday
7,WINTER SIEGE (IRE) YP,2y d d,KODI BEAR (IRE),"58,5",H DOYLE,HAMBLETON RACİNG LTD,﻿Kempton Park Birleşik Krallık,2021-09-13,1,,,English,Monday
8,RUN RABBIT RUN YP,2y d d,ADAAY (IRE),"57,5",DAVİD EGAN,NORTH FARM STUD LİMİ,﻿Kempton Park Birleşik Krallık,2021-09-13,1,,,English,Monday
9,TEASYWEASY,2y k g,OUTSTRIP,"60,5",E J WALSH,JAMES AND NICK HENDE,﻿Kempton Park Birleşik Krallık,2021-09-13,1,,,English,Monday
10,LADY DOLLARS KG (Koşmaz),2y d d,HAVANA GOLD (IRE),60,K SHOEMARK,MR O J W PAWLE & PAR,﻿Kempton Park Birleşik Krallık,2021-09-13,1,,,English,Monday
1,DARK TERMS (IRE),2y d d,DARK ANGEL (IRE),"60,5",H DOYLE,APPLE TREE STUD,﻿Kempton Park Birleşik Krallık,2021-09-13,2,,,English,Monday
2,CHARMING WALLY KG,2y k e,CHARMING THOUGHT,60,S CHERCHİ,MR S BİSSİX,﻿Kempton Park Birleşik Krallık,2021-09-13,2,,,English,Monday
3,PRETTY GREEN KG DB,2y d d,DABIRSIM (FR),58,R KINGSCOTE,MR J W PARRY & PARTN,﻿Kempton Park Birleşik Krallık,2021-09-13,2,,,English,Monday
4,INDIAN GURU (IRE),2y a d,RIBCHESTER (IRE),"57,5",DAVID PROBERT,MRS MARYSE DOYLE AND,﻿Kempton Park Birleşik Krallık,2021-09-13,2,,,English,Monday
5,AILISH T,2y d d,BATED BREATH,59,J WATSON,MR RAYMOND TREACY,﻿Kempton Park Birleşik Krallık,2021-09-13,2,,,English,Monday
6,ARDITA YP,2y d d,ARDAD (IRE),"55,5",R HORNBY,BERKELEY DOLLAR POWE,﻿Kempton Park Birleşik Krallık,2021-09-13,2,,,English,Monday
7,OFFERING,2y d d,TWILIGHT SON,"58,5",P MATHERS,CHEVELEY PARK STUD,﻿Kempton Park Birleşik Krallık,2021-09-13,2,,,English,Monday
8,COZICAN (IRE),2y d g,KODIAC,"60,5",R SCOTT,MARTIN WEBB RACING,﻿Kempton Park Birleşik Krallık,2021-09-13,2,,,English,Monday
9,STRAWBERRY LOLA,2y d d,MAYSON,54,L MORRİS,DARE TO DREAM RACİNG,﻿Kempton Park Birleşik Krallık,2021-09-13,2,,,English,Monday
10,LANGLEY LADY (IRE),2y d d,KODIAC,54,MOLLY PRESLAND,BRETT LAWRENCE & ANT,﻿Kempton Park Birleşik Krallık,2021-09-13,2,,,English,Monday
1,LIL GUFF,2y d d,TWILIGHT SON,"57,5",R KİNGSCOTE,MR W CLİFFORD,﻿Kempton Park Birleşik Krallık,2021-09-13,3,,,English,Monday
2,MODERN ARTIST (IRE),2y d d,FAST COMPANY (IRE),"57,5",C FALLON,MR Y ALTURAİF,﻿Kempton Park Birleşik Krallık,2021-09-13,3,,,English,Monday
3,EESHA MEESH,2y d d,FARHH,"57,5",D E HOGAN,MR K SOHİ,﻿Kempton Park Birleşik Krallık,2021-09-13,3,,,English,Monday
4,PURE CHARMER KG,2y d d,CHARMING THOUGHT,"57,5",H DOYLE,THE REAL QUİZ,﻿Kempton Park Birleşik Krallık,2021-09-13,3,,,English,Monday
