horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)80.000 TL,2.)32.000 TL,3.)16.000 TL,4.)8.000 TL,1.)23.000 TL,2.)9.200 TL,3.)4.600 TL,﻿Elazığ,2023-06-07,1,,Kum,English,Wednesday
1,KARA LUXOR SK,2y d  e,KIRDEMİRKIR,57,M.DOĞAN,AHMET YEŞİLYAPRAK,﻿Elazığ,2023-06-07,1,,Kum,English,Wednesday
2,CRİSTİNA KG K,2y d  d,BLUEGRASS CAT (USA),55 +1.20,M.A.AKTÜRK,A.MURAT ŞEN,﻿Elazığ,2023-06-07,1,,Kum,English,Wednesday
3,AGİMBEY KG SK,2y d  e,PRESENT PERFECT,57,H.ALTUNKILIÇ,ZABİTE CANPOLATLI,﻿Elazığ,2023-06-07,1,,Kum,English,Wednesday
4,WONDERFULL GIRL KG K,2y d  d,KIRDEMİRKIR,55 +2.00,MEH.TAŞKAYA,YUSUF ZİYA KARAKUŞ,﻿Elazığ,2023-06-07,1,,Kum,English,Wednesday
5,SILENT DREAM SKG SK,2y d  d,POWERSCOURT (GB),55 +2.00,M.AVŞAR,HAZAR KAYA,﻿Elazığ,2023-06-07,1,,Kum,English,Wednesday
6,KISAS RÜZGARI KG SK,2y a  d,ABJAR ACADEMY,55 +1.80,H.ALTUNDAĞ,MEHMET KARAKEÇİLİ,﻿Elazığ,2023-06-07,1,,Kum,English,Wednesday
7,DOĞU GÜNEŞİ KG SK,2y d  e,KIRDEMİRKIR,57,F.YARDIMCI,AHMET YEŞİLYAPRAK,﻿Elazığ,2023-06-07,1,,Kum,English,Wednesday
8,GÖK PERİSİ (Koşmaz),2y d  d,KAFKASLI,55,S.YAPAR AP,MEHMET BECENE,﻿Elazığ,2023-06-07,1,,Kum,English,Wednesday
1.)88.000 TL,2.)35.200 TL,3.)17.600 TL,4.)8.800 TL,1.)15.180 TL,2.)6.072 TL,3.)3.036 TL,﻿Elazığ,2023-06-07,2,,Kum,English,Wednesday
1,DÖRTNALBEYİ DB SKG SK,6y k  a,BALIKHAN,60,M.DOĞAN,ÖMER YARDIMCI,﻿Elazığ,2023-06-07,2,,Kum,English,Wednesday
2,ULUGÖL,5y k  a,ONURKAAN,53 +0.30,A.H.BAYAR AP,MEHMET EMİN DEMİRKAPU,﻿Elazığ,2023-06-07,2,,Kum,English,Wednesday
3,OĞLUM SERKAN KG SK,7y a  a,TURBO,60,N.ALTIN,E.KAYHAN ERGİN,﻿Elazığ,2023-06-07,2,,Kum,English,Wednesday
4,VİTAL KG DB SK,5y k  a,KARA YAĞIZ,58,M.AVŞAR,MUHARREM CAN,﻿Elazığ,2023-06-07,2,,Kum,English,Wednesday
5,REBER,9y k  a,GOBAKBEY,56 +0.10,H.ALTUNKILIÇ,İSMAİL SANCAR,﻿Elazığ,2023-06-07,2,,Kum,English,Wednesday
6,OĞLUMRECEP SKG SK,8y k  a,GOBAKBEY,62,F.YARDIMCI,SEDAT SUBAY,﻿Elazığ,2023-06-07,2,,Kum,English,Wednesday
7,EFEBERK DB SKG SK,9y a  a,SABURAY,56 +1.10,MEH.TAŞKAYA,SELAMİ NURAL,﻿Elazığ,2023-06-07,2,,Kum,English,Wednesday
