horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)136.000 TL,2.)54.400 TL,3.)27.200 TL,4.)13.600 TL,1.)39.100 TL,2.)15.640 TL,3.)7.820 TL,﻿Kocaeli,2023-04-18,1,,Kum,English,Tuesday
1,LAMENT OF VICTORY K,2y d  d,RUN AWAY AND HIDE (USA),55 +1.40,M.ÇİÇEK,BÜLENT YARDIMCI,﻿Kocaeli,2023-04-18,1,,Kum,English,Tuesday
2,ŞERO NENE SK,2y a  d,NATIVE KHAN (FR),55,MER.ÇELİK,MAHMUT YARDIMCI,﻿Kocaeli,2023-04-18,1,,Kum,English,Tuesday
3,YABLANİTSA SK,2y d  d,BODYGUARD HERO (USA),55 +0.20,H.KAPLAN,HİKMET ÖYLÜ,﻿Kocaeli,2023-04-18,1,,Kum,English,Tuesday
4,RÜZGAR CELAL SK,2y d  e,OĞLUM MELİH,57,F.ARSLAN,İSMAİL ÖZCAN,﻿Kocaeli,2023-04-18,1,,Kum,English,Tuesday
5,NIGHT AND FIRE KG,2y k  d,CROSS FIRE,55 +2.00,S.ÖZEN,CAHİT KOCAMAN,﻿Kocaeli,2023-04-18,1,,Kum,English,Tuesday
6,THE BEST RUNNING KG SK,2y a  e,MAVİ KUMSAL,57 +0.50,G.ÖZÇELİK,BİHTERCAN ATAÇ,﻿Kocaeli,2023-04-18,1,,Kum,English,Tuesday
7,DOĞAN UMUT KG K,2y d  e,PACO BOY (IRE),57 +0.10,MAH.TURAN,EYYUP ÜNLÜ,﻿Kocaeli,2023-04-18,1,,Kum,English,Tuesday
8,CANTUCKEE SKG SK,2y d  e,ALWAYS DREAMING (USA),57,S.BOYRAZ,ALP Ş. EVCİMEN,﻿Kocaeli,2023-04-18,1,,Kum,English,Tuesday
1.)82.000 TL,2.)32.800 TL,3.)16.400 TL,4.)8.200 TL,1.)14.145 TL,2.)5.658 TL,3.)2.829 TL,﻿Kocaeli,2023-04-18,2,,Kum,English,Tuesday
1,HAMİDİN SK,3y a  e,LION HEART (USA),"57,5",M.ÇİÇEK,ERAY KOKTAY,﻿Kocaeli,2023-04-18,2,,Kum,English,Tuesday
2,TOPAÇ SELAHATTİN KG DB SK,3y d  e,MENDIP (USA),50 +2.00,O.AKEL AP,ENİS BADIŞOĞLU,﻿Kocaeli,2023-04-18,2,,Kum,English,Tuesday
3,SOLIT FRIEND KG DB SK,3y k  e,GREY CORAL,59,M.M.BİLGİN,HALİT KEKİK,﻿Kocaeli,2023-04-18,2,,Kum,English,Tuesday
4,MARVELIN KG K,3y d  d,BUSHRANGER (IRE),"57,5",E.ÇİZİK AP,MEHMET ARSLAN,﻿Kocaeli,2023-04-18,2,,Kum,English,Tuesday
5,MALİ GIRL,3y d  d,MALİ,"55,5 +0.70",E.D.ÖKTEN AP,SELİM KAYA,﻿Kocaeli,2023-04-18,2,,Kum,English,Tuesday
6,RECTIFIER KG DB SK,3y d  e,MENDIP (USA),54 +0.90,G.ÖZÇELİK,OĞUZHAN TEKCAN,﻿Kocaeli,2023-04-18,2,,Kum,English,Tuesday
7,CAKA KG ÖG (Koşmaz),3y k  e,GRAYSTORM,50 +2.00,B.ÇIĞLA AP,METİN AYDOĞDİ,﻿Kocaeli,2023-04-18,2,,Kum,English,Tuesday
1.)96.500 TL,2.)38.600 TL,3.)19.300 TL,4.)9.650 TL,1.)16.646 TL,2.)6.659 TL,3.)3.329 TL,﻿Kocaeli,2023-04-18,3,,Kum,English,Tuesday
1,MINIGUN KG,5y a  g,THREE VALLEYS (USA),"59,5",MER.ÇELİK,SÜLEYMAN AKGÜMÜŞ,﻿Kocaeli,2023-04-18,3,,Kum,English,Tuesday
2,POKER FACE KG K GKR,6y d  a,DR FONG (USA),"55,5 +0.50",F.YÜKSEL,İ.HALİL ALTIN,﻿Kocaeli,2023-04-18,3,,Kum,English,Tuesday
3,SON OF THE KING SK,5y d  a,KANEKO,"57,5",G.ÖZÇELİK,İSMAİL ÖZKAN,﻿Kocaeli,2023-04-18,3,,Kum,English,Tuesday
4,FIRECRACKER DB SKG SK,5y d  a,THREE VALLEYS (USA),"56,5",B.ÇIĞLA AP,ARMAĞAN TURHAN,﻿Kocaeli,2023-04-18,3,,Kum,English,Tuesday
5,BAŞDANER KG K DB,5y d  a,TOCCET (USA),"59,5",K.TOKAÇOĞLU,ALİ GALİP MERCAN,﻿Kocaeli,2023-04-18,3,,Kum,English,Tuesday
6,SÜPÜRÜCÜ SKG SK,4y d  a,KING DAVID (USA),54 +1.10,H.KAPLAN,SANEM KAHRAMAN,﻿Kocaeli,2023-04-18,3,,Kum,English,Tuesday
7,ROBIN EMPIRE DB,4y d  a,SMART ROBIN (JPN),58,M.ÇİÇEK,CAN ÇAĞRI,﻿Kocaeli,2023-04-18,3,,Kum,English,Tuesday
8,BULDOZER SKG SK,4y d  a,LION KING,54 +1.50,MAH.TURAN,ORKUN C. GÜZELBEY,﻿Kocaeli,2023-04-18,3,,Kum,English,Tuesday
9,ZELAL PRENSES KG K,4y a k,CAPTAIN RIO (GB),52,E.D.ÖKTEN AP,NEHAR ORHON,﻿Kocaeli,2023-04-18,3,,Kum,English,Tuesday
10,BLACK ADLER KG,9y d  a,GOLDAT (GB),"52,5 +0.30",O.AKEL AP,ENİS BADIŞOĞLU,﻿Kocaeli,2023-04-18,3,,Kum,English,Tuesday
1.)120.000 TL,2.)48.000 TL,3.)24.000 TL,4.)12.000 TL,1.)20.700 TL,2.)8.280 TL,3.)4.140 TL,﻿Kocaeli,2023-04-18,4,,Kum,English,Tuesday
1,HUMMING TOP K DB,5y d  a,BUSHRANGER (IRE),50 +1.70,E.D.ÖKTEN,MURAT ÇELİK,﻿Kocaeli,2023-04-18,4,,Kum,English,Tuesday
2,PRENS ATLAS SK,5y d  a,HAKEEM (USA),60 +0.20,İ.BAGUÇ,MURAT DURAN,﻿Kocaeli,2023-04-18,4,,Kum,English,Tuesday
3,COMMITMENT KG K,5y d k,POINT OF ENTRY (USA),62,BERK.GÖKÇE,MURAT KARABULUT,﻿Kocaeli,2023-04-18,4,,Kum,English,Tuesday
4,KAPTAN CEM KG K DB,5y a  a,OĞLUMEMRE,52 +1.50,E.ÇİZİK,DİLEK BURAN,﻿Kocaeli,2023-04-18,4,,Kum,English,Tuesday
