horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)68.000 TL,2.)27.200 TL,3.)13.600 TL,4.)6.800 TL,1.)15.640 TL,2.)6.256 TL,3.)3.128 TL,﻿Antalya,2022-03-04,1,,Kum,English,Friday
1,GÖRKEMLİKAYA KG,4y a  a,KAYATUFAN,54,M.N.SUNKAR AP,MUSTAFA KAYA,﻿Antalya,2022-03-04,1,,Kum,English,Friday
2,RENGÜL SULTAN KG K,4y k k,TURBO,54 +0.20,D.KAYA AP,KAYA KAYA,﻿Antalya,2022-03-04,1,,Kum,English,Friday
3,BEHİN KG SK,4y k k,ODİNHAN,52,E.D.ÖKTEN AP,LAMİ KATI,﻿Antalya,2022-03-04,1,,Kum,English,Friday
4,SELÇUKLU ŞAHİNİ KG,4y a  a,UÇANOĞLU,54 +0.10,C.ALTUN AP,TEKİN BİRİCİK,﻿Antalya,2022-03-04,1,,Kum,English,Friday
5,SEKRETERYA KG DB SK,4y a k,UÇARCAN,55,H.YOLAÇICI AP,M.EMİN ALTUNDAĞ,﻿Antalya,2022-03-04,1,,Kum,English,Friday
6,GÜLBATAN KG SK,4y d k,BABA MEVLÜT,56,E.TUNÇ,LÜTFİ SABANCI,﻿Antalya,2022-03-04,1,,Kum,English,Friday
7,BAHAR FASLI KG K DB,4y k k,DEMİRSOY,53 +2.00,Ç.CANPOLAT AP,MUSTAFA KAYA,﻿Antalya,2022-03-04,1,,Kum,English,Friday
8,KORKUSUZ BATTAL KG (Koşmaz),4y k  a,BATTAL,54,D.KİP AP,KAYA KAYA,﻿Antalya,2022-03-04,1,,Kum,English,Friday
1.)77.000 TL,2.)30.800 TL,3.)15.400 TL,4.)7.700 TL,1.)13.283 TL,2.)5.313 TL,3.)2.657 TL,﻿Antalya,2022-03-04,2,,Kum,English,Friday
1,TAŞAN,5y d  a,TÜMÖZ BEY,55 +1.00,F.R.BEBEK,T. İZZET AKSOY,﻿Antalya,2022-03-04,2,,Kum,English,Friday
2,FAHRENHEİT KG SK,7y k  a,UÇANBEY,55,F.ÇETİN AP,M.NEZİF ŞEKER,﻿Antalya,2022-03-04,2,,Kum,English,Friday
3,YÜKSELABİ,5y a  a,BİLGİN,60,K.TOKAÇOĞLU,T. İZZET AKSOY,﻿Antalya,2022-03-04,2,,Kum,English,Friday
4,ÖZGENAĞA DB SKG SK,7y k  a,BİLGİN,55 +1.50,A.ÇELİK,NURAY TEMİZKAN,﻿Antalya,2022-03-04,2,,Kum,English,Friday
5,ALEVSAÇAN KG,5y a  a,ATEŞTOPU,56,A.ŞENBAHAR AP,SABRİ ALTIN,﻿Antalya,2022-03-04,2,,Kum,English,Friday
6,YARIMADA KG DB SK,6y d  a,TÜMÖZ BEY,56,M.S.ÇELİK,AYHAN MENZİ,﻿Antalya,2022-03-04,2,,Kum,English,Friday
7,TANIRBEY KG SK GKR,5y a  a,ALTAHA,57,MÜS.ÇELİK,AHMET AKBULUT,﻿Antalya,2022-03-04,2,,Kum,English,Friday
1.)52.500 TL,2.)21.000 TL,3.)10.500 TL,4.)5.250 TL,1.)9.056 TL,2.)3.623 TL,3.)1.811 TL,﻿Antalya,2022-03-04,3,,Kum,English,Friday
1,TANGÜL HANIM K,3y d  d,DEĞİRMENDERELİ,"58,5",MÜS.ÇELİK,ZEKİ UYGUR,﻿Antalya,2022-03-04,3,,Kum,English,Friday
2,STEEL EMPIRE KG DB SK,3y d  e,BARUDİ,56 +2.00,A.ŞAŞMAZ AP,FERHAT ÇELİK,﻿Antalya,2022-03-04,3,,Kum,English,Friday
3,BEST OF FATOŞ KG DB SK,3y d  d,CASH AKÇE,"57,5",F.ÇETİN AP,BEŞİR KAYA,﻿Antalya,2022-03-04,3,,Kum,English,Friday
4,ANADOLUKAYA KG SK,3y d  e,CASH AKÇE,"54,5",E.TUNÇ,BEŞİR KAYA,﻿Antalya,2022-03-04,3,,Kum,English,Friday
