horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)69.000 TL,2.)27.600 TL,3.)13.800 TL,4.)6.900 TL,1.)11.903 TL,2.)4.761 TL,3.)2.381 TL,﻿Bursa,2021-12-29,1,,Kum,English,Wednesday
1,KAPAKLICAN KG DB SK,5y k  a,ATOMKARINCA,"58,5",M.ÇİÇEK,MUZAFFER CAN,﻿Bursa,2021-12-29,1,,Kum,English,Wednesday
2,ÇETİNSU KG DB SK,6y k  a,TAMERİNOĞLU,"56,5",İ.DİNAR,CAHİT ÇETİNSU,﻿Bursa,2021-12-29,1,,Kum,English,Wednesday
3,KELEŞHAN KG DB,6y d  a,ÖZDURAN,"57,5",M.AKIN AP,BAYRAM GÖKÇE,﻿Bursa,2021-12-29,1,,Kum,English,Wednesday
4,ASTEROİD KG SK,6y a  a,TURBO,"54,5",N.AVCİ,ERDEM MUTLU,﻿Bursa,2021-12-29,1,,Kum,English,Wednesday
5,RINDAMIN KG,4y k k,SALTUKHAN,54,C.PASO AP,KAYA KAYA,﻿Bursa,2021-12-29,1,,Kum,English,Wednesday
6,ERGÜÇLÜ DB SKG SK,5y a  a,TÜMÖZ BEY,"60,5",O.ÖZTÜRK,MUSTAFA DİŞLON,﻿Bursa,2021-12-29,1,,Kum,English,Wednesday
1.)54.000 TL,2.)21.600 TL,3.)10.800 TL,4.)5.400 TL,1.)15.525 TL,2.)6.210 TL,3.)3.105 TL,﻿Bursa,2021-12-29,2,,Kum,English,Wednesday
1,SWEET HUMOR KG K DB,2y d  d,JUSTENUFFHUMOR (USA),60,N.AVCİ,ADNAN KESKİN,﻿Bursa,2021-12-29,2,,Kum,English,Wednesday
2,SULTAN CELİM SKG SK,2y d  d,SIDNEY`S CANDY (USA),60,M.ÇİÇEK,BATURHAN AKSOY,﻿Bursa,2021-12-29,2,,Kum,English,Wednesday
3,CARPE DIEM BABY K DB BB,2y d  d,SMART ROBIN (JPN),55 +2.00,N.ŞEN,HATİCE DEMİREL,﻿Bursa,2021-12-29,2,,Kum,English,Wednesday
4,İNCİRLİ İNCİSİ KG DB SK,2y k  d,SIDNEY`S CANDY (USA),51 +2.00,Y.E.YÜKSEL AP,METİN AKAN,﻿Bursa,2021-12-29,2,,Kum,English,Wednesday
5,MİRAY MİRAY DB SK,2y a  d,BUENOS AIRES,53 +1.80,M.M.BİLGİN,İBRAHİM TULGARER,﻿Bursa,2021-12-29,2,,Kum,English,Wednesday
6,ALWAYS ONE SK,2y a  d,CAPTAIN RIO (GB),56 +2.00,M.KAYA,ALİ KAYA,﻿Bursa,2021-12-29,2,,Kum,English,Wednesday
1.)60.000 TL,2.)24.000 TL,3.)12.000 TL,4.)6.000 TL,1.)17.250 TL,2.)6.900 TL,3.)3.450 TL,﻿Bursa,2021-12-29,3,,Kum,English,Wednesday
1,KIRDEMİR KG DB SK,3y k  e,DEMİRDÖVEN,57,H.KAPLAN,SADETTİN ER,﻿Bursa,2021-12-29,3,,Kum,English,Wednesday
2,DODURGA KG DB SK,3y d  d,ÖZHABER,58,MER.ÇELİK,DUYGU FATURA,﻿Bursa,2021-12-29,3,,Kum,English,Wednesday
3,NİZİPLİ GÜZEL KG,3y d  d,BABA MEVLÜT,55 +2.00,N.ŞEN,MUSTAFA İBRAHİM DENİZ,﻿Bursa,2021-12-29,3,,Kum,English,Wednesday
4,HİPERAKTİF KG K,3y a  e,HİSARBEY,57,S.TIRPAN,MUSTAFA ÜNLÜ,﻿Bursa,2021-12-29,3,,Kum,English,Wednesday
5,HALİME SULTAN KG SK,3y k  d,HABERBATUR,55 +2.00,H.ALTIN,ABDULLAH ALAGÖZ,﻿Bursa,2021-12-29,3,,Kum,English,Wednesday
6,ÇAĞATAYHAN KG,3y k  e,HİSARBEY,53 +0.20,C.PASO AP,KEZİBAN GÜNDÜZELİ,﻿Bursa,2021-12-29,3,,Kum,English,Wednesday
7,BOZTUNA DB,3y d  e,YAMANER,53,ŞEV.GÖKÇE AP,TEKİN BİRİCİK,﻿Bursa,2021-12-29,3,,Kum,English,Wednesday
8,DİŞİ ASLAN KG DB SK,3y a  d,TURBO,52 +1.00,K.YILMAZ AP,İSMET ALTIN,﻿Bursa,2021-12-29,3,,Kum,English,Wednesday
9,BEYTAÇ KG DB,3y k  e,KAANEFE,57 +0.60,İ.H.KETME,TUĞRUL GÜRE,﻿Bursa,2021-12-29,3,,Kum,English,Wednesday
10,OTUZALTI KG DB,3y k  e,BERKCAN,55 +0.50,A.İNCİ AP,AHMET KAYA,﻿Bursa,2021-12-29,3,,Kum,English,Wednesday
1.)54.000 TL,2.)21.600 TL,3.)10.800 TL,4.)5.400 TL,1.)9.315 TL,2.)3.726 TL,3.)1.863 TL,﻿Bursa,2021-12-29,4,,Kum,English,Wednesday
1,FUNKY FRED KG K,3y d  e,ROCKMASTER (IRE),55 +0.20,Z.KARABULUT AP,SELİN DİKENCİK,﻿Bursa,2021-12-29,4,,Kum,English,Wednesday
2,BABA SADIK SK,3y a  e,WIN RIVER WIN (USA),58,O.ATMACA,BÜLENT YILDIRIM,﻿Bursa,2021-12-29,4,,Kum,English,Wednesday
3,TELL ME BOY DB SKG SK,3y a  e,DR FONG (USA),61,M.ÇİÇEK,ALİ ÇAPACI,﻿Bursa,2021-12-29,4,,Kum,English,Wednesday
4,MASTER WIZARD DB SKG SK,3y a  e,WIENER WALZER (GER),61,H.KAPLAN,UMUT BABADAĞLI,﻿Bursa,2021-12-29,4,,Kum,English,Wednesday
5,LANGERON KG SK,3y d  e,ROCKMASTER (IRE),60,O.GÖKÇE,ALİ UZUNKİPRİK,﻿Bursa,2021-12-29,4,,Kum,English,Wednesday
6,VAHİT USTA KG DB SK GKR,3y a  e,OĞLUMEMRE,55 +2.00,T.ALICI,DİLEK BURAN,﻿Bursa,2021-12-29,4,,Kum,English,Wednesday
7,AQUA DE VIDA KG DB SK,3y d  d,ROCKMASTER (IRE),56,S.TIRPAN,AHMET KAYA,﻿Bursa,2021-12-29,4,,Kum,English,Wednesday
8,MASTER CHEF KG DB,3y d  e,MENDIP (USA),54 +1.00,MER.ÇELİK,ÖZGÜR DEMİR,﻿Bursa,2021-12-29,4,,Kum,English,Wednesday
9,MISS SPARKLE K DB,3y d  d,INVINCIBLE SON (IRE),52 +1.10,E.KADİRLER AP,GÜNSEN SOYUPAK,﻿Bursa,2021-12-29,4,,Kum,English,Wednesday
1.)80.000 TL,2.)32.000 TL,3.)16.000 TL,4.)8.000 TL,1.)23.000 TL,2.)9.200 TL,3.)4.600 TL,﻿Bursa,2021-12-29,5,,Kum,English,Wednesday
1,GÜNDÜZDÜŞÜ KG K,3y a  d,KAIZBERT (RU),55 +2.00,O.GÖKÇE,MUNİR GÖKÇE,﻿Bursa,2021-12-29,5,,Kum,English,Wednesday
2,AYDERLİTURBO KG DB SK,3y a  d,TURBO,58,M.ÇİÇEK,İSMET ALTIN,﻿Bursa,2021-12-29,5,,Kum,English,Wednesday
3,ÜÇ OĞUL KG DB SK,3y k  e,AĞA KARACA,54 +0.20,N.AVCİ,VOLKAN YOZGATLI,﻿Bursa,2021-12-29,5,,Kum,English,Wednesday
4,GÜLCEHANIM KG,3y d  d,ÖZDURAN,57,M.M.BİLGİN,HÜSEYİN KEDİK,﻿Bursa,2021-12-29,5,,Kum,English,Wednesday
5,ŞAHSEKİN KG SK,3y a  e,FAZIL AĞA,59,O.ÖZTÜRK,CAHİT SEKİN,﻿Bursa,2021-12-29,5,,Kum,English,Wednesday
6,ÇERDİĞİN KG DB SK GKR,3y a  e,TURBO,59,MER.ÇELİK,CAHİT ÇETİNSU,﻿Bursa,2021-12-29,5,,Kum,English,Wednesday
7,KİBAR TAY KG SK,3y k  d,GELİBOLU,52 +2.00,H.KAPLAN,MUSTAFA İBRAHİM DENİZ,﻿Bursa,2021-12-29,5,,Kum,English,Wednesday
8,CÜDA SKG SK,3y d  d,HİSARBEY,51 +0.90,S.TIRPAN,H.TARIK DİKENCİK,﻿Bursa,2021-12-29,5,,Kum,English,Wednesday
9,ERSOYLUM SKG SK,3y k  e,BERKSOY,53 +0.90,Y.E.YÜKSEL AP,ERHAN KAVÇİN,﻿Bursa,2021-12-29,5,,Kum,English,Wednesday
1.)107.500 TL,2.)43.000 TL,3.)21.500 TL,4.)10.750 TL,1.)24.725 TL,2.)9.890 TL,3.)4.945 TL,﻿Bursa,2021-12-29,6,,Kum,English,Wednesday
1,PRINCESS DI DB SK,7y d k,KANEKO,58,MER.ÇELİK,MURAT AKÇA,﻿Bursa,2021-12-29,6,,Kum,English,Wednesday
2,HE IS MINE KG DB SK,4y d  a,MENDIP (USA),60,H.KAPLAN,TÜRKER DEMİR,﻿Bursa,2021-12-29,6,,Kum,English,Wednesday
3,LIKE THE STARS DB SK,3y a  e,LION HEART (USA),63,M.KAYA,GÜNGÖR AÇİCİ,﻿Bursa,2021-12-29,6,,Kum,English,Wednesday
4,AKINCI KG DB SK,5y d  a,DR FONG (USA),61,O.ÖZTÜRK,NEDİM AKAGÜNDÜZ,﻿Bursa,2021-12-29,6,,Kum,English,Wednesday
5,ÇAKIRDAĞLI KG K DB ÖG,4y d  a,DEHA,60,N.AVCİ,TUĞRUL GÜRE,﻿Bursa,2021-12-29,6,,Kum,English,Wednesday
