horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)77.000 TL,2.)30.800 TL,3.)15.400 TL,4.)7.700 TL,1.)13.283 TL,2.)5.313 TL,3.)2.657 TL,﻿İstanbul,2022-03-09,1,,,English,Wednesday
1,JACK SPARROW KG DB SK,6y d  a,MENDIP (USA),55 +0.50,H.KARATAŞ,VOLKAN YONCAAĞAÇ,﻿İstanbul,2022-03-09,1,,,English,Wednesday
2,ULUDAZ KG DB,9y d  a,KANEKO,59,G.KOCAKAYA,SAMET KADIOĞLU,﻿İstanbul,2022-03-09,1,,,English,Wednesday
3,APPROVED STAR KG DB,4y d  a,APPROVE (IRE),55 +2.00,M.KAYA,ZERRİN SARAÇOĞLU,﻿İstanbul,2022-03-09,1,,,English,Wednesday
4,TİVOLİ K,5y d  a,TRIPLE BONUS,56 +1.80,B.KURDU,N.AREK KUYUMCİYAN,﻿İstanbul,2022-03-09,1,,,English,Wednesday
5,FULL THROTTLE K,5y d  a,MENDIP (USA),55 +1.00,A.KURŞUN,HİLAL YÖNEY,﻿İstanbul,2022-03-09,1,,,English,Wednesday
1.)68.000 TL,2.)27.200 TL,3.)13.600 TL,4.)6.800 TL,1.)15.640 TL,2.)6.256 TL,3.)3.128 TL,﻿İstanbul,2022-03-09,2,,,English,Wednesday
1,MERİDYEN KG BB,4y k  a,TAMERİNOĞLU,58,MÜS.ÇELİK,BİRKAN BORA AKARSU,﻿İstanbul,2022-03-09,2,,,English,Wednesday
2,HAŞMET KG K,4y a  a,KAIZBERT (RU),58,O.GÖKÇE,ŞEMSETTİN TOYDEMİR,﻿İstanbul,2022-03-09,2,,,English,Wednesday
3,ŞAHLI HAN KG SK,4y a  a,UÇANOĞLU,58,N.AVCİ,GÖRKEM GEDİKOĞLU,﻿İstanbul,2022-03-09,2,,,English,Wednesday
4,DUDAKBÜKEN KG K DB,4y a k,KAIZBERT (RU),57,Ç.TAŞCI AP,METE ÇELİK,﻿İstanbul,2022-03-09,2,,,English,Wednesday
5,SEYFETTİN KG SK,4y k  a,KAIZBERT (RU),61,T.YILDIZ,ŞEMSETTİN TOYDEMİR,﻿İstanbul,2022-03-09,2,,,English,Wednesday
6,SEREDNEM BEY KG,4y a  a,BAKİBEY,56 +0.20,M.G.ARSLAN AP,MERTCAN KARAGÜL,﻿İstanbul,2022-03-09,2,,,English,Wednesday
