horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)68.000 TL,2.)27.200 TL,3.)13.600 TL,4.)6.800 TL,1.)15.640 TL,2.)6.256 TL,3.)3.128 TL,﻿Antalya,2022-02-04,1,,Kum,English,Friday
1,OĞLUM HASAN KG K,4y a  a,KAYATUFAN,54,C.ALTUN AP,BEŞİR KAYA,﻿Antalya,2022-02-04,1,,Kum,English,Friday
2,ATMACAAYDIN KG DB SK,4y k  a,DEMİRDÖVEN,58,F.R.BEBEK,MURAT ERŞAHİN,﻿Antalya,2022-02-04,1,,Kum,English,Friday
3,İLANLİ OĞLU SKG SK,4y k  a,YAKUPBEY,56,F.ARSLAN AP,YURDAL KARGIN,﻿Antalya,2022-02-04,1,,Kum,English,Friday
4,SEKRETERYA KG DB SK,4y a k,UÇARCAN,54 +0.40,D.KAYA AP,M.EMİN ALTUNDAĞ,﻿Antalya,2022-02-04,1,,Kum,English,Friday
5,KORKUSUZ BATTAL KG DB,4y k  a,BATTAL,54 +1.50,ULAŞ KICI AP,KAYA KAYA,﻿Antalya,2022-02-04,1,,Kum,English,Friday
6,RENGÜL SULTAN DB,4y k k,TURBO,52 +0.10,E.D.ÖKTEN AP,KAYA KAYA,﻿Antalya,2022-02-04,1,,Kum,English,Friday
7,ÖZBEYİNGÜLÜ KG K,4y a k,KAYATUFAN,52 +0.30,D.KİP AP,KAYA KAYA,﻿Antalya,2022-02-04,1,,Kum,English,Friday
8,BAHAR FASLI KG K,4y k k,DEMİRSOY,56,HAKAN YILDIZ,MUSTAFA KAYA,﻿Antalya,2022-02-04,1,,Kum,English,Friday
9,CEMİLEM KIZ KG K DB,4y a k,KARABEDİR,52 +1.50,H.YOLAÇICI AP,KAYA KAYA,﻿Antalya,2022-02-04,1,,Kum,English,Friday
1.)62.000 TL,2.)24.800 TL,3.)12.400 TL,4.)6.200 TL,1.)10.695 TL,2.)4.278 TL,3.)2.139 TL,﻿Antalya,2022-02-04,2,,Kum,English,Friday
1,FAIR MACTO DB SK,4y a  a,TORUK MACTO (IRE),"50,5 +1.00",C.ALTUN AP,YILMAZ BAKIR,﻿Antalya,2022-02-04,2,,Kum,English,Friday
2,ANGEL OF KINGDOM DB SKG SK,4y a  a,GENERAL QUARTERS (USA),"54,5 +2.00",T.YILDIZ,SUAT DİNÇ,﻿Antalya,2022-02-04,2,,Kum,English,Friday
3,RACER BOY KG K DB,4y d  a,TALIP HAN (IRE),56,H.ÇİZİK,ATAHAN M. ZİLCİOĞLU,﻿Antalya,2022-02-04,2,,Kum,English,Friday
4,SECRET EAGLE SK,5y d k,SMART ROBIN (JPN),"59,5",H.YOLAÇICI AP,ALPER ÖZBEK,﻿Antalya,2022-02-04,2,,Kum,English,Friday
5,PORTRAIT OF LADY SK ÖG,5y d k,AVANGARD (IRE),"53,5",HAKAN YILDIZ,MEHMET EMRE HADİOĞLU,﻿Antalya,2022-02-04,2,,Kum,English,Friday
6,LORD OF TIME SKG SK,7y d  a,SEA HERO (USA),58,M.KAYA,FİKRET GÜNER,﻿Antalya,2022-02-04,2,,Kum,English,Friday
7,OĞLUM ANIL DB SK,5y d  a,VICTORY GALLOP (CAN),50 +2.00,F.ARSLAN AP,SAİT BERBER,﻿Antalya,2022-02-04,2,,Kum,English,Friday
8,FAITHFUL WOLF KG DB SK,7y a  a,SPEEDY WOLF,62,ÇETİN TAŞ AP,M.SABAHATTİN MALKOÇ,﻿Antalya,2022-02-04,2,,Kum,English,Friday
9,ÇARŞA AĞASI KG SK,4y d  a,EL CORREDOR (USA),"54,5",F.R.BEBEK,SERKAN KAYALAR,﻿Antalya,2022-02-04,2,,Kum,English,Friday
1.)62.000 TL,2.)24.800 TL,3.)12.400 TL,4.)6.200 TL,1.)10.695 TL,2.)4.278 TL,3.)2.139 TL,﻿Antalya,2022-02-04,3,,Kum,English,Friday
1,YARIMADA KG DB SK,6y d  a,TÜMÖZ BEY,"55,5",E.TUNÇ,AYHAN MENZİ,﻿Antalya,2022-02-04,3,,Kum,English,Friday
2,OĞLUM UTKU KG DB SK,6y a  g,ALTAHA,50 +2.00,F.ARSLAN AP,ZEKİ SÖKMEN,﻿Antalya,2022-02-04,3,,Kum,English,Friday
3,BAĞRIYANIK SK,7y k  a,ASİLZADE,52 +2.00,D.KAYA AP,SIDDIK KAYA,﻿Antalya,2022-02-04,3,,Kum,English,Friday
4,ÇİVİCİ KG SK,6y a  a,AYABAKAN,60,C.ALTUN AP,M.VEYSİ BECENE,﻿Antalya,2022-02-04,3,,Kum,English,Friday
5,BATUŞ KG DB SK,5y a  a,DEMİRSOY,"50,5 +0.80",E.D.ÖKTEN AP,MUSTAFA KAYA,﻿Antalya,2022-02-04,3,,Kum,English,Friday
6,DUAYENOĞLU KG DB SK,4y a  a,UÇANOĞLU,52 +2.00,F.R.BEBEK,CEMAL TURAN,﻿Antalya,2022-02-04,3,,Kum,English,Friday
7,RÜZGARIN HIZI SKG SK,4y a k,DEMİRDÖVEN,57 +0.20,T.YILDIZ,METİN AYSEL,﻿Antalya,2022-02-04,3,,Kum,English,Friday
1.)52.500 TL,2.)21.000 TL,3.)10.500 TL,4.)5.250 TL,1.)9.056 TL,2.)3.623 TL,3.)1.811 TL,﻿Antalya,2022-02-04,4,,Kum,English,Friday
1,MAXIMUS BOY K DB,3y d  e,MAXIMUS DREAM,54,C.ALTUN AP,ULAŞ YILDIZ,﻿Antalya,2022-02-04,4,,Kum,English,Friday
2,ROYAL UYGUR,3y d  e,DEĞİRMENDERELİ,54,H.YOLAÇICI AP,ZEKİ UYGUR,﻿Antalya,2022-02-04,4,,Kum,English,Friday
3,KUYRUKLU YILDIZ KG DB SK,3y d  e,SMART ROBIN (JPN),55 +0.10,F.R.BEBEK,MURAT ERŞAHİN,﻿Antalya,2022-02-04,4,,Kum,English,Friday
4,BEST OF FATOŞ KG K DB,3y d  d,CASH AKÇE,53 +0.50,HAKAN YILDIZ,BEŞİR KAYA,﻿Antalya,2022-02-04,4,,Kum,English,Friday
5,SIESTRA DB SK YP,3y d  d,MENDIP (USA),55 +1.40,H.ÇİZİK,NEHAR ORHON,﻿Antalya,2022-02-04,4,,Kum,English,Friday
6,TEYRA BAZ KG K (Koşmaz),3y k  e,NATIVE KHAN (FR),51,E.D.ÖKTEN AP,M.SABAHATTİN MALKOÇ,﻿Antalya,2022-02-04,4,,Kum,English,Friday
7,SERÇEDES KG DB SK (Koşmaz),3y d  d,AZARAKS,53,E.TUNÇ,TURAN ÜLKE,﻿Antalya,2022-02-04,4,,Kum,English,Friday
1.)77.000 TL,2.)30.800 TL,3.)15.400 TL,4.)7.700 TL,1.)13.283 TL,2.)5.313 TL,3.)2.657 TL,﻿Antalya,2022-02-04,5,,Kum,English,Friday
1,ALİÇO KG K DB,5y d  a,VICTORY GALLOP (CAN),56 +1.80,M.KAYA,NUSRET ÖZBAĞ,﻿Antalya,2022-02-04,5,,Kum,English,Friday
2,PALAWAN KG DB SK,7y d  a,THE LUMBER GUY (USA),55 +0.40,F.R.BEBEK,FEDAİ KAHRAMAN,﻿Antalya,2022-02-04,5,,Kum,English,Friday
3,OBRADA DB SKG SK,7y a  g,LION HEART (USA),55 +1.50,T.YILDIZ,ZEHRA Ş. RASTGELDİ İNCİ,﻿Antalya,2022-02-04,5,,Kum,English,Friday
4,BAY ARTU KG K,4y d  a,LION HEART (USA),55 +1.30,H.ÇİZİK,KADRİYE VATANSEVER,﻿Antalya,2022-02-04,5,,Kum,English,Friday
5,KREM JANTİ KG DB,4y k  a,DR FONG (USA),52 +2.00,D.KAYA AP,SİNAN ÖZTÜRK,﻿Antalya,2022-02-04,5,,Kum,English,Friday
6,AKARCA KHAN DB SKG SK,7y d  a,AFTER MARKET (USA),51 +0.30,C.ALTUN AP,ŞAFAK GÜMÜŞ,﻿Antalya,2022-02-04,5,,Kum,English,Friday
1.)52.500 TL,2.)21.000 TL,3.)10.500 TL,4.)5.250 TL,1.)9.056 TL,2.)3.623 TL,3.)1.811 TL,﻿Antalya,2022-02-04,6,,Kum,English,Friday
1,KARA ESKİ KG K,4y k  a,KARA YAĞIZ,53 +1.00,D.KAYA AP,İBRAHİM HAKKI BOYRAZ,﻿Antalya,2022-02-04,6,,Kum,English,Friday
2,CEZMİCAN DB SKG SK,4y k  a,BATURŞAH,55 +1.50,H.ÇİZİK,SÜLEYMAN ATİK,﻿Antalya,2022-02-04,6,,Kum,English,Friday
3,CANOMERİM KG DB,4y d  a,HABERKAN,58,M.KAYA,KAYA KAYA,﻿Antalya,2022-02-04,6,,Kum,English,Friday
4,DEFNELİ KG DB SK,4y a k,ANKA,56 +0.50,T.YILDIZ,SALİHA ULUIRMAKLI,﻿Antalya,2022-02-04,6,,Kum,English,Friday
5,GÖKBUDAK KG DB SK,4y d  a,KURTEL,51 +0.20,E.D.ÖKTEN AP,AHMET GÖKHAN ERKOÇ,﻿Antalya,2022-02-04,6,,Kum,English,Friday
6,FALLU DB SKG SK,4y a  a,BERKSOY,53 +1.70,ULAŞ KICI AP,MEVLUT DEMİR,﻿Antalya,2022-02-04,6,,Kum,English,Friday
1.)68.000 TL,2.)27.200 TL,3.)13.600 TL,4.)6.800 TL,1.)15.640 TL,2.)6.256 TL,3.)3.128 TL,﻿Antalya,2022-02-04,7,,Kum,English,Friday
1,KELEMERLİBEY KG,4y k  a,BERKAY EFE,58,E.D.ÖKTEN AP,KAYA KAYA,﻿Antalya,2022-02-04,7,,Kum,English,Friday
2,TATLIM TATLIM KG K,4y k k,CANGIL,56,İ.SOYAD,FATMA NURAY ALTINSOY KAYA,﻿Antalya,2022-02-04,7,,Kum,English,Friday
3,KARACAHAN KG SK GKR,4y k  a,CİHANSER,58,T.YILDIZ,ŞAHNUR KARACA,﻿Antalya,2022-02-04,7,,Kum,English,Friday
4,GÖRKEMLİKAYA,4y a  a,KAYATUFAN,58,M.KAYA,MUSTAFA KAYA,﻿Antalya,2022-02-04,7,,Kum,English,Friday
5,CEYLİNCAN SK,4y a k,UÇANOĞLU,52 +0.50,D.KİP AP,MEHMET ALİ ÇEVİK,﻿Antalya,2022-02-04,7,,Kum,English,Friday
6,ÖMÜR EVRİM KG SK,4y k k,ODİNHAN,56,E.TUNÇ,ALİ GALİP MERCAN,﻿Antalya,2022-02-04,7,,Kum,English,Friday
7,ÇEKİÇGÜZLÜ KG,4y k k,HABERKAN,52 +2.00,ULAŞ KICI AP,KAYA KAYA,﻿Antalya,2022-02-04,7,,Kum,English,Friday
8,RAİFE KG K DB GKR,4y k k,GELİBOLU,54 +0.40,D.KAYA AP,A.RAİF ÖZET,﻿Antalya,2022-02-04,7,,Kum,English,Friday
9,TANGOCU KG DB SK,4y k k,SARAYCAN,56 +0.40,O.ÖZTÜRK,SIDDIK KAYA,﻿Antalya,2022-02-04,7,,Kum,English,Friday
