horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)96.500 TL,2.)38.600 TL,3.)19.300 TL,4.)9.650 TL,1.)16.646 TL,2.)6.659 TL,3.)3.329 TL,﻿Adana,2023-04-18,1,,Kum,English,Tuesday
1,ANADOLU KASIRGASI KG SK,3y a  e,HUNTER'S LIGHT (IRE),56,N.DEMİR AP,HALİT DAĞTEKİN,﻿Adana,2023-04-18,1,,Kum,English,Tuesday
2,RÜZGAR UĞUR KG DB SK,3y a  e,SIDNEY'S CANDY (USA),54 +0.20,M.S.ÇELİK,MEHMET ÇELİK,﻿Adana,2023-04-18,1,,Kum,English,Tuesday
3,PEHLİVAN DB SK,3y d  e,CAPTAIN RIO (GB),55,M.BAYIR,RAFET BALKAROĞLU,﻿Adana,2023-04-18,1,,Kum,English,Tuesday
4,CENTAURUS DB SKG SK,3y d  e,RAMPOLDI,54 +0.70,VED.ABİŞ,AYTEN FİDAN,﻿Adana,2023-04-18,1,,Kum,English,Tuesday
5,LUCKY BROWN KG K DB GKR,3y d  e,SIDNEY'S CANDY (USA),56 +0.70,E.ÇANKAYA,HAKAN DİNKÇİOĞLU,﻿Adana,2023-04-18,1,,Kum,English,Tuesday
6,MOON EFFECT K,3y d  d,LION HEART (USA),52 +0.50,M.A.SOLMAZ,AYÇA ERKOÇ,﻿Adana,2023-04-18,1,,Kum,English,Tuesday
7,KARSAMBAÇ K,3y d  d,PERFECT STORM,52 +1.90,MÜS.ÇELİK,HAKAN MERDER,﻿Adana,2023-04-18,1,,Kum,English,Tuesday
8,KING CLAUSUS KG DB SK,3y d  e,FIRE MAMBO,54 +1.40,M.G.ARSLAN,AYHAN ATALAN,﻿Adana,2023-04-18,1,,Kum,English,Tuesday
9,BABA HAMDİ KG DB SK,3y a  e,BAY ÇİFTÇİOĞLU,55 +1.40,K.DEMİREL AP,MUSTAFA GÜRCÜ,﻿Adana,2023-04-18,1,,Kum,English,Tuesday
1.)108.000 TL,2.)43.200 TL,3.)21.600 TL,4.)10.800 TL,1.)24.840 TL,2.)9.936 TL,3.)4.968 TL,﻿Adana,2023-04-18,2,,Çim,English,Tuesday
1,MASAL MİNA SK,3y d  d,MENDIP (USA),56,M.S.ÇELİK,ANIL KÖSEOĞLU,﻿Adana,2023-04-18,2,,Çim,English,Tuesday
2,LONDON CITY KG DB SK,3y d  e,CHAMPS TO CHAMPS,56,N.DEMİR AP,ERKAN DOĞAN,﻿Adana,2023-04-18,2,,Çim,English,Tuesday
3,MR TOPRAK DB SK,3y d  e,LION HEART (USA),58,M.AKYAVUZ,İSMAİL SATIK,﻿Adana,2023-04-18,2,,Çim,English,Tuesday
4,SPEED LOG K,3y d  e,THREE VALLEYS (USA),58,E.ÇANKAYA,MUHSİN EMİRSOY,﻿Adana,2023-04-18,2,,Çim,English,Tuesday
5,SURUÇ AĞASI KG DB SK,3y a  e,GÜNGÖR BABA,58,V.DEMİR,FUAT ALBAYRAK,﻿Adana,2023-04-18,2,,Çim,English,Tuesday
6,KING LECKOV SKG SK,3y a  e,THREE VALLEYS (USA),54 +1.00,M.AKDAĞ AP,ABDULKADİR AKDENİZ,﻿Adana,2023-04-18,2,,Çim,English,Tuesday
7,MERRY MOON KG SK,3y d  d,GENERAL QUARTERS (USA),56,M.KESKİN,DORUK SÖKMEN,﻿Adana,2023-04-18,2,,Çim,English,Tuesday
8,TIRMIL GÜZELİ KG K,3y d  d,STROMWOLF,53 +1.30,SER.YILDIZ AP,BURÇİN TOPALGÖKÇELİ,﻿Adana,2023-04-18,2,,Çim,English,Tuesday
9,SILENT GIRL KG SK,3y d  d,PAPA CLEM (USA),56,E.TUNÇ,BEŞİR KAYA,﻿Adana,2023-04-18,2,,Çim,English,Tuesday
10,BONA FORTUNA KG DB SK,3y d  e,SCARFACE,58,M.A.SOLMAZ,BANU EKER,﻿Adana,2023-04-18,2,,Çim,English,Tuesday
