horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)41.500 TL,2.)16.600 TL,3.)8.300 TL,4.)4.150 TL,1.)7.159 TL,2.)2.864 TL,3.)1.432 TL,﻿Kocaeli,2022-04-26,1,,Kum,English,Tuesday
1,YOU ARE THE BEST DB SKG SK,3y a  e,BOSPORUS (IRE),58,N.AVCİ,GÖRKEM GEDİKOĞLU,﻿Kocaeli,2022-04-26,1,,Kum,English,Tuesday
2,SOYLU YAĞMUR KG SK,3y d  d,PERFECTO,59,MAHMUT TURAN,MEHMET KOPAL,﻿Kocaeli,2022-04-26,1,,Kum,English,Tuesday
3,DARK TWISTER DB SKG SK,3y d  e,PAPA CLEM (USA),55 +0.30,H.KAPLAN,OĞUZHAN TEKCAN,﻿Kocaeli,2022-04-26,1,,Kum,English,Tuesday
4,MY BREATH KG DB SK,3y d  d,WIENER WALZER (GER),56 +0.30,İ.H.KETME,SERHAT YILDIRAN,﻿Kocaeli,2022-04-26,1,,Kum,English,Tuesday
5,KIZIM GÜL KG K DB,3y d  d,BALLIKAYA,52 +1.40,F.ARSLAN AP,HÜSEYİN ÖZSÖNMEZ,﻿Kocaeli,2022-04-26,1,,Kum,English,Tuesday
6,RAIN GRAIN SKG SK,3y d  d,RODOPLU,53 +2.00,BURAK AKÇAY AP,SÜLEYMAN KORKMAZ,﻿Kocaeli,2022-04-26,1,,Kum,English,Tuesday
7,NATIVE DREAM YP,3y d  e,NATIVE KHAN (FR),51 +1.50,ŞEV.GÖKÇE AP,FATİH KOCAMAN,﻿Kocaeli,2022-04-26,1,,Kum,English,Tuesday
8,MERTİM KG K,3y d  e,ROCKMASTER (IRE),55,S.TIRPAN,MURAT MAHMUT ŞİMŞEK,﻿Kocaeli,2022-04-26,1,,Kum,English,Tuesday
9,FAST CHILD KG DB SK,3y d  e,LION HEART (USA),55 +1.60,O.ÖZTÜRK,RECEP GÜLDOĞDU,﻿Kocaeli,2022-04-26,1,,Kum,English,Tuesday
10,HORSI KG DB SK,3y d  g,THREE VALLEYS (USA),55 +0.90,M.M.BİLGİN,MERTHAN AÇIL,﻿Kocaeli,2022-04-26,1,,Kum,English,Tuesday
11,KIZIM MERVECAN SKG SK,3y d  d,MENDIP (USA),53 +1.80,Z.KARABULUT AP,MUSTAFA ERGÜR,﻿Kocaeli,2022-04-26,1,,Kum,English,Tuesday
12,BÜLENT AĞA DB SK (Koşmaz),3y a  e,PERFECT STORM,55,E.ERGÜR AP,SEYFİ ALTIN,﻿Kocaeli,2022-04-26,1,,Kum,English,Tuesday
1.)62.000 TL,2.)24.800 TL,3.)12.400 TL,4.)6.200 TL,1.)10.695 TL,2.)4.278 TL,3.)2.139 TL,﻿Kocaeli,2022-04-26,2,,Kum,English,Tuesday
1,SUNGURLU DB,6y k  a,BİLGİN,"60,5",M.KAYA,ELİF KAYA,﻿Kocaeli,2022-04-26,2,,Kum,English,Tuesday
2,BABAARİF KG K,7y a  a,KAIZBERT (RU),"60,5",H.ÇİZİK,ŞAHİN ULUÇ,﻿Kocaeli,2022-04-26,2,,Kum,English,Tuesday
3,ÖZEKAN KG,7y k  a,TAMERİNOĞLU,"58,5",M.ÇİÇEK,M.ELİSABETH KURA,﻿Kocaeli,2022-04-26,2,,Kum,English,Tuesday
4,DÖRTNALBEYİ DB SKG SK,5y k  a,BALIKHAN,"61,5",H.KAPLAN,BÜLENT DEMİR,﻿Kocaeli,2022-04-26,2,,Kum,English,Tuesday
5,BÖLÜKBEY KG DB,6y k  a,BİLGİN,"56,5",MAHMUT TURAN,ZEYNEP DOĞANAY ÇİLEK,﻿Kocaeli,2022-04-26,2,,Kum,English,Tuesday
