horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)66.000 TL,2.)26.400 TL,3.)13.200 TL,4.)6.600 TL,1.)18.975 TL,2.)7.590 TL,3.)3.795 TL,﻿İstanbul,2021-09-08,1,,Çim,English,Wednesday
1,MY LADY KG K,3y a  d,SARRAF,55 +0.80,G.KOCAKAYA,GÖKHAN ÖZKAN,﻿İstanbul,2021-09-08,1,,Çim,English,Wednesday
2,DOBBY KG SK,3y k  e,KOŞANEFE,57,H.ÇİZİK,AHMET KAYA,﻿İstanbul,2021-09-08,1,,Çim,English,Wednesday
3,ATLI AHMET KG SK,3y d  e,BABA MEVLÜT,55,VEDAT ABİŞ AP,ŞEREF ATLI,﻿İstanbul,2021-09-08,1,,Çim,English,Wednesday
4,PRENSES LİNA KG DB SK,3y a  d,HİSARBEY,55,A.ASLAN,ERGÜN FIRAT,﻿İstanbul,2021-09-08,1,,Çim,English,Wednesday
5,GÜLBARIŞ KG DB SK,3y a  d,TURBO,53 +1.90,M.G.ARSLAN AP,ARMAĞAN TURHAN,﻿İstanbul,2021-09-08,1,,Çim,English,Wednesday
6,ÇAPTUĞ KG SK,3y k  e,SON MARTI,57,M.ÇİÇEK,MUSTAFA YARDIMCI,﻿İstanbul,2021-09-08,1,,Çim,English,Wednesday
7,GÜLBATAN KG K GKR,3y d  d,BABA MEVLÜT,55 +2.00,V.KAPLAN,AHMET POLAT,﻿İstanbul,2021-09-08,1,,Çim,English,Wednesday
8,BERÇEMİM KG DB SK,3y d  d,BABA MEVLÜT,55,T.KERESTECİ AP,ŞEYMA B. TANİYİT,﻿İstanbul,2021-09-08,1,,Çim,English,Wednesday
9,ERİŞEN BEY KG SK,3y d  e,TOŞUR,57,MÜS.ÇELİK,BARAN ERİŞEN,﻿İstanbul,2021-09-08,1,,Çim,English,Wednesday
10,ÇİLEK KOKUSU KG SK,3y d  d,BİLGİN,53 +2.00,D.KAYA AP,OZAN TANİYİT,﻿İstanbul,2021-09-08,1,,Çim,English,Wednesday
11,KUNEŞ BEY KG,3y a  e,DEMİRDÖVEN,54,B.ÇIĞLA AP,SADETTİN ER,﻿İstanbul,2021-09-08,1,,Çim,English,Wednesday
1.)66.000 TL,2.)26.400 TL,3.)13.200 TL,4.)6.600 TL,1.)18.975 TL,2.)7.590 TL,3.)3.795 TL,﻿İstanbul,2021-09-08,2,,Çim,English,Wednesday
1,ERSAVAŞ KG K,3y a  e,UÇANOĞLU,57,A.SÖZEN,DEMİRHAN YILMAZ,﻿İstanbul,2021-09-08,2,,Çim,English,Wednesday
2,MOSTAR KÖPRÜSÜ,3y d  e,ÖZGÜNHAN,57,A.ÇELİK,HASAN BAŞER,﻿İstanbul,2021-09-08,2,,Çim,English,Wednesday
3,UFUKBABA KG DB,3y k  e,BERKSOY,55,VEDAT ABİŞ AP,İ.HALİL ÜNLÜ,﻿İstanbul,2021-09-08,2,,Çim,English,Wednesday
4,AKIŞ KG DB,3y k  e,TURBO,57,H.ÇİZİK,HASAN TURAN,﻿İstanbul,2021-09-08,2,,Çim,English,Wednesday
5,SÖKMEZHAN KG DB,3y a  e,EFEBEY,57,AH.ARSLAN,BURAK SÖKMEZ,﻿İstanbul,2021-09-08,2,,Çim,English,Wednesday
6,DENGBEJ KG SK,3y a  e,BOZOK,57,S.BOYRAZ,MEHMET ÖZKAN,﻿İstanbul,2021-09-08,2,,Çim,English,Wednesday
7,NEJDET KG SK,3y d  e,ALTAHA,59,G.KOCAKAYA,ERDOĞAN ŞENOCAKLI,﻿İstanbul,2021-09-08,2,,Çim,English,Wednesday
8,ÖZAKIN,3y a  e,ÖZGÜNHAN,55,MÜS.ÇELİK,MUSTAFA BAŞER,﻿İstanbul,2021-09-08,2,,Çim,English,Wednesday
1.)66.000 TL,2.)26.400 TL,3.)13.200 TL,4.)6.600 TL,1.)18.975 TL,2.)7.590 TL,3.)3.795 TL,﻿İstanbul,2021-09-08,3,,,English,Wednesday
1,WARDENCLYFFE DB,2y a  e,VICTORY GALLOP (CAN),55 +0.70,G.KOCAKAYA,SEMA ULAŞ,﻿İstanbul,2021-09-08,3,,,English,Wednesday
2,DAUGHTER OF FIRE KG SK,2y d  d,PACO BOY (IRE),52 +0.80,A.ASLAN,HÜSEYİN YILDIZ,﻿İstanbul,2021-09-08,3,,,English,Wednesday
3,ATEŞLER GÜÇLÜBEY KG SK SGKR,2y a  e,LION HEART (USA),59,M.BAYDAN,YUNUS GÜÇLÜ,﻿İstanbul,2021-09-08,3,,,English,Wednesday
4,CANOBEY SK,2y d  e,GENERAL QUARTERS (USA),55,MÜS.ÇELİK,ŞAFAK DİL,﻿İstanbul,2021-09-08,3,,,English,Wednesday
1.)80.500 TL,2.)32.200 TL,3.)16.100 TL,4.)8.050 TL,1.)13.886 TL,2.)5.555 TL,3.)2.777 TL,﻿İstanbul,2021-09-08,4,,Çim,English,Wednesday
1,I WANNA LEAVE KG DB SK,3y d  e,ENGLISH CHANNEL (USA),"57,5",G.KOCAKAYA,ALİ ERKAN YILMAZ,﻿İstanbul,2021-09-08,4,,Çim,English,Wednesday
2,GIANGUIR SK,4y d  a,BUSHRANGER (IRE),53,MÜS.ÇELİK,GÜLSÜN TAŞKIRAN,﻿İstanbul,2021-09-08,4,,Çim,English,Wednesday
3,MODA KG DB SK,3y d  e,PLEASANTLY PERFECT (USA),"54,5 +1.20",A.SÖZEN,HALİL FAHRİ NARMANLI,﻿İstanbul,2021-09-08,4,,Çim,English,Wednesday
4,YELLOW STONE DB SKG SK,4y d  a,KANEKO,"50,5 +1.30",A.ASLAN,GÜLNUR GÜLERCE,﻿İstanbul,2021-09-08,4,,Çim,English,Wednesday
5,TEVAZU KG DB SK,3y d  e,TOROK (IRE),"51,5 +2.00",İ.SOYAD,ONUR YETKİN,﻿İstanbul,2021-09-08,4,,Çim,English,Wednesday
6,HAPPY TIME KG DB SK,4y d  g,TRIPLE BONUS,59,A.ÇELİK,TÜRKAN TURAN,﻿İstanbul,2021-09-08,4,,Çim,English,Wednesday
7,MOGAAVO KG SK,3y d  d,WIENER WALZER (GER),"55,5 +0.70",M.ÇİÇEK,SERDAR ZABUN,﻿İstanbul,2021-09-08,4,,Çim,English,Wednesday
8,BREAK THE CHAIN DB SKG SK YP SGKR,3y a  e,INVINCIBLE SON (IRE),"55,5 +0.50",A.KURŞUN,GÜNSEN SOYUPAK,﻿İstanbul,2021-09-08,4,,Çim,English,Wednesday
9,SIEMPRE GANADOR KG DB ÖG,5y d  a,CHURCH PICTURES (GB),61,A.İNCİ AP,H.ÇAĞATAY TURAKTEKİN,﻿İstanbul,2021-09-08,4,,Çim,English,Wednesday
10,ELOIN KG DB SK,6y d k,KANEKO,58,VEDAT ABİŞ AP,İBRAHİM SÜMER,﻿İstanbul,2021-09-08,4,,Çim,English,Wednesday
1.)66.000 TL,2.)26.400 TL,3.)13.200 TL,4.)6.600 TL,1.)18.975 TL,2.)7.590 TL,3.)3.795 TL,﻿İstanbul,2021-09-08,5,,Çim,English,Wednesday
1,ENGİNTAY KG DB,3y a  e,ÖZGÜNHAN,57,M.AKYAVUZ,MURAT SÖNMEZ,﻿İstanbul,2021-09-08,5,,Çim,English,Wednesday
2,DUDAKBÜKEN KG K,3y a  d,KAIZBERT (RU),55,O.YILDIZ,METE ÇELİK,﻿İstanbul,2021-09-08,5,,Çim,English,Wednesday
3,DELAYLA K,3y a  d,UÇANBEY,55 +1.50,A.ÇELİK,HÜLYA KEÇELİOĞLU,﻿İstanbul,2021-09-08,5,,Çim,English,Wednesday
4,SADEKAR KG SK,3y a  e,KAIZBERT (RU),57,MÜS.ÇELİK,MEHMET ÇELİK,﻿İstanbul,2021-09-08,5,,Çim,English,Wednesday
5,GÜLAY ABLAM KG K,3y d  d,BABA MEVLÜT,55 +1.00,A.KURŞUN,CEM KARTAL,﻿İstanbul,2021-09-08,5,,Çim,English,Wednesday
6,EYVAH İNCE YUNUS KG DB SK,3y a  e,UÇANOĞLU,54 +1.10,A.İNCİ AP,DİDEM ARTIK TUTAŞER,﻿İstanbul,2021-09-08,5,,Çim,English,Wednesday
7,ŞAMAN BABA KG DB SK,3y a  e,YAKUPBEY,57,A.SÖZEN,İSMAİL YÜKSEL,﻿İstanbul,2021-09-08,5,,Çim,English,Wednesday
8,GELİBOLU SEVDASI KG K DB,3y a  d,GELİBOLU,55 +0.20,H.ÇİZİK,M.HAKAN ÖZÇOLAK,﻿İstanbul,2021-09-08,5,,Çim,English,Wednesday
9,BERTAN KG DB,3y a  e,ESKİŞEHİRLİ,57,M.S.ÇELİK,BERRİN DOĞAN,﻿İstanbul,2021-09-08,5,,Çim,English,Wednesday
10,İLKNURUM K SKG,3y d  d,PAYİDARBEY,55 +1.00,M.ÇİÇEK,MUSTAFA YARDIMCI,﻿İstanbul,2021-09-08,5,,Çim,English,Wednesday
11,CEVAT BEY KG DB,3y a  e,GELİBOLU,57,F.YÜKSEL,SİNAN ÇİFTÇİ,﻿İstanbul,2021-09-08,5,,Çim,English,Wednesday
1.)80.500 TL,2.)32.200 TL,3.)16.100 TL,4.)8.050 TL,1.)13.886 TL,2.)5.555 TL,3.)2.777 TL,﻿İstanbul,2021-09-08,6,,Çim,English,Wednesday
1,GÜLÇİN SULTAN KG DB SK,4y k k,ÖZHABER,58,M.ÇİÇEK,ERDAL TURAN,﻿İstanbul,2021-09-08,6,,Çim,English,Wednesday
2,BENZENCİ SK,4y a k,KAIZBERT (RU),57,N.DEMİR AP,MEHMET YALÇIN,﻿İstanbul,2021-09-08,6,,Çim,English,Wednesday
3,ATEŞİN KIZI KG K DB,4y k k,UÇANOĞLU,58,H.ÇİZİK,İZZET DEMİR,﻿İstanbul,2021-09-08,6,,Çim,English,Wednesday
4,MALALA KG K,4y a k,UÇANOĞLU,54,VEDAT ABİŞ AP,TARIK AYDIN,﻿İstanbul,2021-09-08,6,,Çim,English,Wednesday
5,SAFARİ KG K,4y d k,KAIZBERT (RU),55,A.İNCİ AP,ŞEMSETTİN TOYDEMİR,﻿İstanbul,2021-09-08,6,,Çim,English,Wednesday
6,AĞDAŞLI SKG SK,4y k k,SARRAF,54,GÖK.BEKTAŞ,OKAN KOÇHİSARLI,﻿İstanbul,2021-09-08,6,,Çim,English,Wednesday
7,BOYACININ AŞKI KG DB SK,4y a k,KAIZBERT (RU),60,A.ÇELİK,ZELİHA KIZMAZ,﻿İstanbul,2021-09-08,6,,Çim,English,Wednesday
8,GARDAL GÜLÜ KG K,4y a k,UÇANBEY,58,M.AKYAVUZ,SERDAR DOĞAN,﻿İstanbul,2021-09-08,6,,Çim,English,Wednesday
9,SÖĞÜTLÜ KG DB,4y k k,TAMERİNOĞLU,52 +1.90,D.KAYA AP,AHMET AYDOĞDİ,﻿İstanbul,2021-09-08,6,,Çim,English,Wednesday
10,TEZKİRE DB,4y d k,DEHA,54 +1.00,M.G.ARSLAN AP,ORHAN DURMUŞ,﻿İstanbul,2021-09-08,6,,Çim,English,Wednesday
11,ARDABOYU KG K,4y a k,KAIZBERT (RU),54 +0.20,T.KERESTECİ AP,MEHMET NAİM,﻿İstanbul,2021-09-08,6,,Çim,English,Wednesday
1.)92.000 TL,2.)36.800 TL,3.)18.400 TL,4.)9.200 TL,1.)21.160 TL,2.)8.464 TL,3.)4.232 TL,﻿İstanbul,2021-09-08,7,,,English,Wednesday
1,BIG PRIZE KG SK,3y d  e,VICTORY GALLOP (CAN),56,G.KOCAKAYA,MERT BAYIR,﻿İstanbul,2021-09-08,7,,,English,Wednesday
2,ZEA BIDDY KG DB SK,3y d  e,WIN RIVER WIN (USA),61,H.ÇİZİK,ANSIN DİKİLİTAŞ,﻿İstanbul,2021-09-08,7,,,English,Wednesday
3,SUPER TUNA KG,3y k  e,NATIVE KHAN (FR),61,M.ÇİÇEK,MEHMET YAVUZEL,﻿İstanbul,2021-09-08,7,,,English,Wednesday
4,EKINOKS DAKOTA KG K,3y a  e,CAPTAIN RIO (GB),55,MÜS.ÇELİK,VOLKAN R. EKİNCİ,﻿İstanbul,2021-09-08,7,,,English,Wednesday
5,KING JACKSON KG DB SK,3y d  e,LUXOR,58,A.KURŞUN,SERKAN AYDIN,﻿İstanbul,2021-09-08,7,,,English,Wednesday
1.)60.000 TL,2.)24.000 TL,3.)12.000 TL,4.)6.000 TL,1.)10.350 TL,2.)4.140 TL,3.)2.070 TL,﻿İstanbul,2021-09-08,8,,Çim,English,Wednesday
1,YEK TO RENK KG DB SK,3y a  d,RENK,"54,5 +0.20",VEDAT ABİŞ AP,MUSTAFA KILIÇASLAN,﻿İstanbul,2021-09-08,8,,Çim,English,Wednesday
2,SILK ROAD DB SK,5y d  a,SCREAM TO SCREAM (IRE),57,M.HAMEDİ,VEYSEL KAHRAMAN,﻿İstanbul,2021-09-08,8,,Çim,English,Wednesday
3,MYSTERY FOCUS KG K DB,4y a  g,LION HEART (USA),52 +2.00,G.ÖZÇELİK AP,HÜSEYİN YÜKSEL,﻿İstanbul,2021-09-08,8,,Çim,English,Wednesday
4,WE WILL ROCK YOU DB,3y d  e,BUSHRANGER (IRE),"56,5",M.G.ARSLAN AP,TURAN ÇİÇEK,﻿İstanbul,2021-09-08,8,,Çim,English,Wednesday
5,UÇANAT K SKG,4y a k,EL CORREDOR (USA),55 +1.20,AH.ARSLAN,İRFAN KILIÇ,﻿İstanbul,2021-09-08,8,,Çim,English,Wednesday
6,AGERA SK BB,5y d  a,CAPE CROSS (IRE),60,T.KERESTECİ AP,AVNİ GÖKKAN,﻿İstanbul,2021-09-08,8,,Çim,English,Wednesday
7,CHARLIE DB SKG SK,3y k  e,LILBOURNE LAD (IRE),"54,5",B.ÇIĞLA AP,MUHİTTİN ACAR,﻿İstanbul,2021-09-08,8,,Çim,English,Wednesday
