horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)74.500 TL,2.)29.800 TL,3.)14.900 TL,4.)7.450 TL,1.)12.851 TL,2.)5.141 TL,3.)2.570 TL,﻿İzmir,2022-09-17,1,,Çim,English,Saturday
1,SPEEDY FOOT KG DB,3y a  d,MUNNINGS (USA),53 +0.70,A.YILDIZ AP,SEMA ULAŞ,﻿İzmir,2022-09-17,1,,Çim,English,Saturday
2,SHINING GLORY K DB,3y d  d,TOROK (IRE),58,M.ÇİÇEK,ENGİN ATEŞLER,﻿İzmir,2022-09-17,1,,Çim,English,Saturday
3,RAIN FALL KG K DB,3y d  d,SCARFACE,53 +2.00,M.M.BİLGİN,AYHAN AKTAŞ,﻿İzmir,2022-09-17,1,,Çim,English,Saturday
4,BATIRAY KG DB SK,3y d  e,FLY BY ME,61,MER.ÇELİK,CİHAN ARŞ,﻿İzmir,2022-09-17,1,,Çim,English,Saturday
5,VERY GOLD KG SK,3y d  d,AZARAKS,56 +1.10,B.KURDU,HULUSİ ÇİL,﻿İzmir,2022-09-17,1,,Çim,English,Saturday
6,LUNAR CURVE K DB,3y d  d,TOROK (IRE),54 +0.40,A.İNCİ AP,AHMET AKBULUT,﻿İzmir,2022-09-17,1,,Çim,English,Saturday
7,TURAMHAN KG K DB,3y d  e,PERFECT STORM,52 +0.90,E.AKTUĞ AP,RAMZİ TURAN,﻿İzmir,2022-09-17,1,,Çim,English,Saturday
8,WHITE DARKNESS KG DB SK,3y d  e,KANEKO,58,K.TOKAÇOĞLU,TÜRKAN KASIM,﻿İzmir,2022-09-17,1,,Çim,English,Saturday
9,GOLDEN KOI KG K,3y d  d,TIGHT END,53 +0.40,A.C.DAĞDEVİREN,CEMİL EJDER,﻿İzmir,2022-09-17,1,,Çim,English,Saturday
10,NOTE THIS GIRL SKG SK,3y d  d,RUBICON,56 +0.80,M.AKIN AP,UĞUR ALTIPARMAK,﻿İzmir,2022-09-17,1,,Çim,English,Saturday
11,TESTIFY,3y a  e,THREE VALLEYS (USA),57,C.ALTUN AP,EGE RAMAZAN KURU,﻿İzmir,2022-09-17,1,,Çim,English,Saturday
1.)81.500 TL,2.)32.600 TL,3.)16.300 TL,4.)8.150 TL,1.)23.431 TL,2.)9.373 TL,3.)4.686 TL,﻿İzmir,2022-09-17,2,,Kum,English,Saturday
1,HÜRGÖKÇE KG DB SK,3y a  e,JOKER,57,GÖKH.GÖKÇE,TUNCER GÖKÇE,﻿İzmir,2022-09-17,2,,Kum,English,Saturday
2,CİK CİK KG K,3y a  d,YÜREKKAYA,52 +0.20,C.PASO AP,CAVİDAN KAYA ÖZASLAN,﻿İzmir,2022-09-17,2,,Kum,English,Saturday
3,SEYYAHTAY SKG SK,3y d  e,DARBE,57,İ.KALE,CAVİDAN KAYA ÖZASLAN,﻿İzmir,2022-09-17,2,,Kum,English,Saturday
4,BOZOVA DERYASI KG,3y k  e,TURBO,54 +0.10,A.YILDIZ AP,KORHAN BERBEROĞLU,﻿İzmir,2022-09-17,2,,Kum,English,Saturday
5,ÖZGÜNKAYA DB SKG SK,3y a  e,ÖZGÜNKAN,53,S.AKŞIN AP,CAVİDAN KAYA ÖZASLAN,﻿İzmir,2022-09-17,2,,Kum,English,Saturday
6,İLBERK KG DB SK,3y a  e,ORÇUN,57,O.YILDIZ,SALİHA ULUIRMAKLI,﻿İzmir,2022-09-17,2,,Kum,English,Saturday
7,ALTI YOL KG DB SK,3y k  d,ALMAATA,53,E.AKTUĞ AP,CAVİDAN KAYA ÖZASLAN,﻿İzmir,2022-09-17,2,,Kum,English,Saturday
8,YALNIZAY KG DB,3y k  e,YALNIZEFE,57 +0.30,B.KURDU,ERKİN CELEP,﻿İzmir,2022-09-17,2,,Kum,English,Saturday
