horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)50.500 TL,2.)20.200 TL,3.)10.100 TL,4.)5.050 TL,1.)11.615 TL,2.)4.646 TL,3.)2.323 TL,﻿Şanlıurfa,2022-03-14,1,,Kum,English,Monday
1,GLORY GIRL SKG SK,3y a  d,NATIVE KHAN (FR),54 +0.80,E.AKKILIÇ AP,NİHAT ARSLAN,﻿Şanlıurfa,2022-03-14,1,,Kum,English,Monday
2,MELENGİÇ SK,3y d  d,BANKNOTE (GB),56 +0.90,M.A.AKTÜRK,SALİH ÇİZİK,﻿Şanlıurfa,2022-03-14,1,,Kum,English,Monday
3,FU HAO ASIA KG K,3y a  d,GENERAL QUARTERS (USA),52 +0.40,M.ŞAKİR AP,MAHMUT KARAOĞLAN,﻿Şanlıurfa,2022-03-14,1,,Kum,English,Monday
4,VINCENZIO KG K DB,3y a  e,GALİPHAN,58 +0.90,M.ÜNLÜ,HALİL ŞİMŞEK,﻿Şanlıurfa,2022-03-14,1,,Kum,English,Monday
5,REALM OF FLOWERS KG K DB,3y a  d,SPEEDY WOLF,55 +0.70,H.SARIDAL AP,MUHAMMET FELHAN,﻿Şanlıurfa,2022-03-14,1,,Kum,English,Monday
6,EMİLLİA KG K DB,3y d  d,WILLISTON,56 +1.70,İ.KATAR AP,RAMAZAN SOYAN,﻿Şanlıurfa,2022-03-14,1,,Kum,English,Monday
7,FREEDOM WARRIOR KG DB SK,3y d  e,SCARFACE,62,F.YARDIMCI,BÜLENT DEMİR,﻿Şanlıurfa,2022-03-14,1,,Kum,English,Monday
8,KARİZMATİK BEY KG DB SK,3y d  e,MEHMET BORA,54 +2.00,A.ÇANKAYA AP,SİNAN KILINÇ,﻿Şanlıurfa,2022-03-14,1,,Kum,English,Monday
9,VIKONTE KG DB SK,3y a  e,NEARLY GREEN,54 +1.60,Y.ÇELİKBAŞ AP,HÜSEYİN DİLBER,﻿Şanlıurfa,2022-03-14,1,,Kum,English,Monday
10,TIME OF HONOR K DB,3y d  g,APPROVE (IRE),58,M.AVŞAR,MUHAMMET FELHAN,﻿Şanlıurfa,2022-03-14,1,,Kum,English,Monday
