horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1,AL GAIYA (FR),4y d k,OLYMPIC GLORY (IRE),59,R HAVLİN,BRİAN O'ROURKE BLOOD,﻿Kempton Park Birleşik Krallık,2021-11-29,1,,,English,Monday
2,AGENT OF FORTUNE YP,6y a k,KHELEYF (USA),"59,5",D MUSCUTT,MR J BUTLER,﻿Kempton Park Birleşik Krallık,2021-11-29,1,,,English,Monday
3,SHYJACK YP,6y a g,ARCHIPENKO (USA),"59,5",S CHERCHI,CHRISTINE DUNNETT RA,﻿Kempton Park Birleşik Krallık,2021-11-29,1,,,English,Monday
4,TREPIDATION KG,4y d g,BATED BREATH,"58,5",J MITCHELL,G TANN & N JARVIS,﻿Kempton Park Birleşik Krallık,2021-11-29,1,,,English,Monday
5,ROUNDEL KG,5y d g,DAWN APPROACH (IRE),"59,5",D KEENAN,CROSS CHANNEL RACING,﻿Kempton Park Birleşik Krallık,2021-11-29,1,,,English,Monday
6,ROCKING REG (IRE) YP,4y k g,GUTAIFAN (IRE),"59,5",G ROOKE,MR TERRY SMITH,﻿Kempton Park Birleşik Krallık,2021-11-29,1,,,English,Monday
7,RIVER CHORUS (IRE),3y d d,MEHMAS (IRE),"58,5",R KİNGSCOTE,CAROL & DAVİD WHYMAR,﻿Kempton Park Birleşik Krallık,2021-11-29,1,,,English,Monday
8,CHANNEL PACKET YP,7y d k,CHAMPS ELYSEES,"59,5",ERİKA PARKİNSON,HOWDALE BLOODSTOCK,﻿Kempton Park Birleşik Krallık,2021-11-29,1,,,English,Monday
9,RAAJIHAH,4y a k,TAMAYUZ,"59,5",L MORRİS,MRS CATHERİNE E PECK,﻿Kempton Park Birleşik Krallık,2021-11-29,1,,,English,Monday
10,ROOFUL YP,3y d d,CHARMING THOUGHT,58,GEORGİA DOBİE,MRS R F JOHNSON HOUG,﻿Kempton Park Birleşik Krallık,2021-11-29,1,,,English,Monday
11,VITESSE DU SON,4y d g,FAST COMPANY (IRE),58,D PROBERT,SCUDERIA DI VINCITOR,﻿Kempton Park Birleşik Krallık,2021-11-29,1,,,English,Monday
12,MOONLIGHTING,4y k k,HOT STREAK (IRE),58,MOLLİE PHİLLİPS,BGP I,﻿Kempton Park Birleşik Krallık,2021-11-29,1,,,English,Monday
13,HOT ROMANCE (Koşmaz),3y d d,HOT STREAK (IRE),"58,5",S OSBORNE,MILLION TO ONE PARTN,﻿Kempton Park Birleşik Krallık,2021-11-29,1,,,English,Monday
14,SONNETINA (Koşmaz),5y d k,POET'S VOICE,58,H DOYLE,THE GOOD MIXERS,﻿Kempton Park Birleşik Krallık,2021-11-29,1,,,English,Monday
1,HAVANA GOLDRUSH KG,2y d e,HAVANA GOLD (IRE),"58,5",T MARQUAND,J S MOORE & B GALLOW,﻿Kempton Park Birleşik Krallık,2021-11-29,2,,,English,Monday
2,DUBAI IMMO (IRE),2y a e,THE GURKHA (IRE),"59,5",H DOYLE,MİDDLEHAM PARK RACİN,﻿Kempton Park Birleşik Krallık,2021-11-29,2,,,English,Monday
3,SECRET ARMY,2y a g,TERRITORIES (IRE),"59,5",S M LEVEY,GAIL BROWN RACING (D,﻿Kempton Park Birleşik Krallık,2021-11-29,2,,,English,Monday
4,THEMOONSABALLOON,2y d d,SEA THE MOON (GER),"57,5",L MORRİS,DENFORD STUD,﻿Kempton Park Birleşik Krallık,2021-11-29,2,,,English,Monday
5,PENNA ROSSA (IRE) KG,2y d g,BELARDO (IRE),"59,5",JIMMY QUINN,SCUDERIA BLUEBERRY &,﻿Kempton Park Birleşik Krallık,2021-11-29,2,,,English,Monday
6,DREAM LOFTY DREAMS,2y d e,LAWMAN (FR),"59,5",R WİNSTON,ROB NUGENT & HARRATO,﻿Kempton Park Birleşik Krallık,2021-11-29,2,,,English,Monday
7,THE RESIDENCIES (IRE),2y a e,SLADE POWER (IRE),"58,5",R HAVLİN,MS SHARON KİNSELLA,﻿Kempton Park Birleşik Krallık,2021-11-29,2,,,English,Monday
8,ICKYTOO,2y d d,HEERAAT (IRE),"57,5",J MİTCHELL,"CR LAMBOURN, M FORBE",﻿Kempton Park Birleşik Krallık,2021-11-29,2,,,English,Monday
9,KANUHURA,2y d d,KODIAC,"56,5",A BEECH,MRS L J MONGAN,﻿Kempton Park Birleşik Krallık,2021-11-29,2,,,English,Monday
10,JUST PERCY (IRE),2y d e,SIR PERCY,"58,5",S CHERCHİ,ALAN & BARBARA BROWN,﻿Kempton Park Birleşik Krallık,2021-11-29,2,,,English,Monday
11,WHIMSY,2y a d,CHARMING THOUGHT,"56,5",D PROBERT,KİNGSCLERE RACİNG CL,﻿Kempton Park Birleşik Krallık,2021-11-29,2,,,English,Monday
12,TIMELESS TOUCH,2y d g,TIME TEST,"59,5",R KINGSCOTE,MR & MRS N WRIGLEY,﻿Kempton Park Birleşik Krallık,2021-11-29,2,,,English,Monday
13,MAGNETIC FIELD,2y a d,POSTPONED (IRE),"57,5",A ATZENİ,SHEİKH HAMDAN BİN MO,﻿Kempton Park Birleşik Krallık,2021-11-29,2,,,English,Monday
14,CENTRALLIA,2y a d,CITYSCAPE,"57,5",ROSSA RYAN,MELODY RACİNG,﻿Kempton Park Birleşik Krallık,2021-11-29,2,,,English,Monday
1,YELLOWBRICK ROAD (IRE),2y d e,GOLDEN HORN,"58,5",D MUSCUTT,"MRS B V SANGSTER, A",﻿Kempton Park Birleşik Krallık,2021-11-29,3,,,English,Monday
2,ACHNAMARA,2y d e,KODIAC,"59,5",A ATZENİ,JOHNSTON RACİNG LTD,﻿Kempton Park Birleşik Krallık,2021-11-29,3,,,English,Monday
3,HAKU (IRE),2y d e,DRAGON PULSE (IRE),"59,5",S CHERCHİ,LEVEL PAR RACİNG,﻿Kempton Park Birleşik Krallık,2021-11-29,3,,,English,Monday
4,RETICENT,2y d d,SIXTIES ICON,"56,5",D PROBERT,KİNGSCLERE RACİNG CL,﻿Kempton Park Birleşik Krallık,2021-11-29,3,,,English,Monday
5,JUST A TAD (IRE),2y d d,INTELLO (GER),"56,5",T MARQUAND,IAN & CHRİSTİNE BEAR,﻿Kempton Park Birleşik Krallık,2021-11-29,3,,,English,Monday
6,FIFTEENTHAMENDMENT (USA),2y d e,NOBLE MISSION,"59,5",D E HOGAN,KİNGS COURT RACİNG,﻿Kempton Park Birleşik Krallık,2021-11-29,3,,,English,Monday
7,EL BELLO,2y k g,EL KABEIR (USA),"58,5",M GHIANI,SCUDERIA BLUEBERRY &,﻿Kempton Park Birleşik Krallık,2021-11-29,3,,,English,Monday
8,DENNING,2y a g,RECORDER,"58,5",L MORRIS,MR B HAGGAS,﻿Kempton Park Birleşik Krallık,2021-11-29,3,,,English,Monday
9,DANCE FLOOR DIVA (IRE),2y a d,HIGHLAND REEL (IRE),"57,5",R HAVLİN,MRS VANESSA PALMER,﻿Kempton Park Birleşik Krallık,2021-11-29,3,,,English,Monday
10,KANGEROO JACK (IRE),2y d e,GALILEO GOLD,"58,5",G ROOKE,GREAT SHEFFORD RACİN,﻿Kempton Park Birleşik Krallık,2021-11-29,3,,,English,Monday
11,SHENZHEN SUBWAY (IRE),2y d e,KODI BEAR (IRE),"59,5",S OSBORNE,ROTHSTEİN & HELD RAC,﻿Kempton Park Birleşik Krallık,2021-11-29,3,,,English,Monday
12,LORD STANLEY (IRE),2y a g,DECORATED KNIGHT,"59,5",C SHEPHERD,DARK BLUE BLOODSTOCK,﻿Kempton Park Birleşik Krallık,2021-11-29,3,,,English,Monday
13,D'CRAICOFDAWN,2y a d,DAWN APPROACH (IRE),"56,5",JİMMY QUİNN,"AMASS, CUSDEN AND AL",﻿Kempton Park Birleşik Krallık,2021-11-29,3,,,English,Monday
14,MOGILEVICH (FR),2y d e,RECORDER,"58,5",K SHOEMARK,MR K SOHİ & PARTNER,﻿Kempton Park Birleşik Krallık,2021-11-29,3,,,English,Monday
1,CHANCE YP,5y a g,LOPE DE VEGA (IRE),"61,5",J MITCHELL,MR KHALIFA SAEED SUL,﻿Kempton Park Birleşik Krallık,2021-11-29,4,,,English,Monday
2,UNITED FRONT (USA),4y d g,WAR FRONT (USA),"62,5",ROSSA RYAN,MR NIC BRERETON,﻿Kempton Park Birleşik Krallık,2021-11-29,4,,,English,Monday
