horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)76.000 TL,2.)30.400 TL,3.)15.200 TL,4.)7.600 TL,1.)13.110 TL,2.)5.244 TL,3.)2.622 TL,﻿Ankara,2022-07-12,1,,Çim,English,Tuesday
1,EZERDÖVER DB SK,4y k  a,KAIZBERT (RU),"53,5 +1.00",MÜS.ÇELİK,MURAT YILDIRIM,﻿Ankara,2022-07-12,1,,Çim,English,Tuesday
2,TURAÇBEY KG DB SK,4y a  a,KURTEL,"57,5",G.ÖZÇELİK,MÜZEYYEN TUĞDAŞ,﻿Ankara,2022-07-12,1,,Çim,English,Tuesday
3,YENERBEY KG DB SK,4y k  a,EFEM,"58,5",M.ÖZDEMİR AP,TAYRAL TUTUMLU,﻿Ankara,2022-07-12,1,,Çim,English,Tuesday
4,KÜÇÜK ŞİMŞEĞİNOĞLU KG SK,4y k  a,ŞİMŞEĞİNOĞLU,50 +2.00,M.N.SUNKAR AP,SİNAN KILINÇ,﻿Ankara,2022-07-12,1,,Çim,English,Tuesday
5,AKYELE DB SKG SK,4y k k,TURBO,52 +1.30,M.KESKİN,AHMET AYTEKİN,﻿Ankara,2022-07-12,1,,Çim,English,Tuesday
6,KIRYAĞIZ KG DB SK,4y k  a,SİLAH,57,N.DEMİR AP,GÜNSEN SOYUPAK,﻿Ankara,2022-07-12,1,,Çim,English,Tuesday
7,PIRIL KIZ KG DB SK,4y a k,TÜMÖZ BEY,51 +2.00,H.KILIÇARSLAN,A.BANU ÖZKARDEŞ,﻿Ankara,2022-07-12,1,,Çim,English,Tuesday
8,TAŞBEBEKTAY K DB,4y a k,ATİKBEY,50 +2.00,M.K.KUMBASAR,NURİ TURAN,﻿Ankara,2022-07-12,1,,Çim,English,Tuesday
9,BAMSİ BEY KG K,4y k  a,GOBAKBEY,54 +0.10,M.BAYIR,FAHRİYE ARSLAN,﻿Ankara,2022-07-12,1,,Çim,English,Tuesday
10,ALTINCI KG K (Koşmaz),4y d  a,AHTER,51,SER.YILDIZ AP,İSMAİL CEM ERGİN,﻿Ankara,2022-07-12,1,,Çim,English,Tuesday
1.)75.000 TL,2.)30.000 TL,3.)15.000 TL,4.)7.500 TL,1.)21.563 TL,2.)8.625 TL,3.)4.313 TL,﻿Ankara,2022-07-12,2,,Çim,English,Tuesday
1,MATSUKAZE KG K,2y a  d,KANEKO,57,G.KOCAKAYA,MEHMET EMİN EKENLER,﻿Ankara,2022-07-12,2,,Çim,English,Tuesday
2,NAZDROVYA KG SK,2y d  d,SCARFACE,57,VEDAT ABİŞ,ATAHAN BULDUK,﻿Ankara,2022-07-12,2,,Çim,English,Tuesday
3,BLACK MULBERRY KG K,2y d  d,MENDIP (USA),54 +0.60,N.DEMİR AP,YÜKSEL TEKİNALP,﻿Ankara,2022-07-12,2,,Çim,English,Tuesday
4,MAKAWEE KG K,2y a  d,VICTORY GALLOP (CAN),57,V.DEMİR,ANNA KOSEALI,﻿Ankara,2022-07-12,2,,Çim,English,Tuesday
5,SUN DAWNING KG K,2y d  d,ROCKMASTER (IRE),53 +0.40,SER.YILDIZ AP,İBRAHİM TULGARER,﻿Ankara,2022-07-12,2,,Çim,English,Tuesday
6,LITTLE CHICK KG K DB,2y d  d,POWERSCOURT (GB),57,H.KILIÇARSLAN,AYTEKİN ŞEN,﻿Ankara,2022-07-12,2,,Çim,English,Tuesday
7,SUPERSONIQUE,2y d  d,CAPTAIN RIO (GB),57,MÜS.ÇELİK,MURAT AKÇA,﻿Ankara,2022-07-12,2,,Çim,English,Tuesday
8,ARENGİ DB SKG SK,2y d  d,SMART ROBIN (JPN),57,E.ÇANKAYA AP,MUSTAFA ÖZTÜRK,﻿Ankara,2022-07-12,2,,Çim,English,Tuesday
1.)76.000 TL,2.)30.400 TL,3.)15.200 TL,4.)7.600 TL,1.)21.850 TL,2.)8.740 TL,3.)4.370 TL,﻿Ankara,2022-07-12,3,,Kum,English,Tuesday
1,HER DAİM KG SK,3y k  e,SONALP,54 +2.00,H.ÇİZİK,MEHMET ALBAYRAK,﻿Ankara,2022-07-12,3,,Kum,English,Tuesday
2,MÜSLÜM BAŞKAN KG,3y a  e,UÇANOĞLU,57 +0.20,E.ÇANKAYA AP,TÜRKAN ALTIN,﻿Ankara,2022-07-12,3,,Kum,English,Tuesday
3,KATIOĞLU KG K,3y d  e,SARRAF,60,H.KATI,MUSTAFA KATI,﻿Ankara,2022-07-12,3,,Kum,English,Tuesday
4,ROCKSTAR KG K,3y a  e,TURBO,57,MÜS.ÇELİK,RIDVAN ENVER ADVAN,﻿Ankara,2022-07-12,3,,Kum,English,Tuesday
5,MİR KARTALI KG SK,3y k  e,SAKARBAŞI,54,E.SİNCAN,ALİ SUSEN,﻿Ankara,2022-07-12,3,,Kum,English,Tuesday
6,GECEBEYİ KG SK,3y k  e,EFEM,57,Ö.YILDIRIM,SABRİ KATI,﻿Ankara,2022-07-12,3,,Kum,English,Tuesday
7,AVARIZ DB SKG SK (Koşmaz),3y d  d,KURTEL,53,M.G.ARSLAN AP,BEŞİR KAYA,﻿Ankara,2022-07-12,3,,Kum,English,Tuesday
1.)76.000 TL,2.)30.400 TL,3.)15.200 TL,4.)7.600 TL,1.)13.110 TL,2.)5.244 TL,3.)2.622 TL,﻿Ankara,2022-07-12,4,,Çim,English,Tuesday
1,HİKMETFIRTINASI K,5y d  a,İSFENDİYAR,"53,5",VEDAT ABİŞ,İ.HALİL DEMİR,﻿Ankara,2022-07-12,4,,Çim,English,Tuesday
2,UÇAN ES ES KG K,5y k  a,UÇANOĞLU,"51,5 +2.00",M.G.ARSLAN AP,A.FİRUZHAN KANATLI,﻿Ankara,2022-07-12,4,,Çim,English,Tuesday
3,ÖZÜMCAN KG K,5y k k,SALTUKHAN,57,N.DEMİR AP,MUSTAFA DURMAZ,﻿Ankara,2022-07-12,4,,Çim,English,Tuesday
4,ŞINİN KG SK,5y k  a,BERKSOY,52 +1.60,M.KESKİN,F.DİLEK GÜL,﻿Ankara,2022-07-12,4,,Çim,English,Tuesday
5,KABATEPE KG K DB,4y k  a,GELİBOLU,50 +2.00,M.BAYIR,ORHAN MUTLU,﻿Ankara,2022-07-12,4,,Çim,English,Tuesday
6,KAÇER KIZI KG DB,5y k k,ŞİMŞEĞİNOĞLU,"51,5 +1.00",M.K.KUMBASAR,MEHMET CAMUZ,﻿Ankara,2022-07-12,4,,Çim,English,Tuesday
7,HATTAT KG K DB,5y d  a,HİSARBEY,51 +2.00,SER.YILDIZ AP,HİLMİ KESKİN,﻿Ankara,2022-07-12,4,,Çim,English,Tuesday
8,YANTAR,8y k  a,TURBO,59,MÜS.ÇELİK,ABDURRAHMAN POLAT,﻿Ankara,2022-07-12,4,,Çim,English,Tuesday
9,HAYIRLI KIZ DB SK,6y k k,DELİ UĞUR,56 +0.40,E.ÇANKAYA AP,MÜSLÜM KATI,﻿Ankara,2022-07-12,4,,Çim,English,Tuesday
10,YILMAZ HOCA,6y a  a,ATAKANKAYA,60,M.ÖZDEMİR AP,HÜSEYİN ÇELİK,﻿Ankara,2022-07-12,4,,Çim,English,Tuesday
11,LAZ OĞLUM DB SKG SK,7y d  a,GÜNDENİZ,"53,5",H.KILIÇARSLAN,SERCAN BAKAL,﻿Ankara,2022-07-12,4,,Çim,English,Tuesday
12,AĞCABEYİ KG K,6y k  a,BERKSOY,50 +1.70,E.TUNÇ,HÜSEYİN BECENE,﻿Ankara,2022-07-12,4,,Çim,English,Tuesday
1.)125.000 TL,2.)50.000 TL,3.)25.000 TL,4.)12.500 TL,1.)28.750 TL,2.)11.500 TL,3.)5.750 TL,﻿Ankara,2022-07-12,5,,Çim,English,Tuesday
1,LA BREZZA K,4y d k,NATIVE KHAN (FR),56 +1.30,A.ÇELİK,V.İBRAHİM ARACI,﻿Ankara,2022-07-12,5,,Çim,English,Tuesday
2,PÜR DİKKAT KG DB SK,4y a k,VICTORY GALLOP (CAN),56,Ö.YILDIRIM,AYŞE BAŞARAN,﻿Ankara,2022-07-12,5,,Çim,English,Tuesday
3,ABJARKIZ K,5y a k,ABJAR ACADEMY,57,MÜS.ÇELİK,SEYDİ AKYILDIRIM,﻿Ankara,2022-07-12,5,,Çim,English,Tuesday
4,NAVONA KG DB SK,5y k k,NATIVE KHAN (FR),56,VEDAT ABİŞ,SEZAİ USTA,﻿Ankara,2022-07-12,5,,Çim,English,Tuesday
5,SER VEYRON,4y d k,MARCAVELLY (USA),58,H.ÇİZİK,MUSA KİP,﻿Ankara,2022-07-12,5,,Çim,English,Tuesday
