horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)68.000 TL,2.)27.200 TL,3.)13.600 TL,4.)6.800 TL,1.)19.550 TL,2.)7.820 TL,3.)3.910 TL,﻿Kocaeli,2022-05-17,1,,Kum,English,Tuesday
1,HAŞMETLİM KG DB SK,3y k  e,HIZLITAY,54,E.AKTUĞ AP,MUSTAFA AKGÜN,﻿Kocaeli,2022-05-17,1,,Kum,English,Tuesday
2,SIRMA GÜZEL DB SK,3y a  d,SULTAN DE FAUST (FR),55 +2.00,M.KAYA,CAVİDAN ÖZASLAN,﻿Kocaeli,2022-05-17,1,,Kum,English,Tuesday
3,ATLI SULTAN KG K,3y a  d,SULTAN DE FAUST (FR),55 +1.80,M.BAYDAN,CAVİDAN ÖZASLAN,﻿Kocaeli,2022-05-17,1,,Kum,English,Tuesday
4,DİMAS KG DB SK,3y d  e,YÜREKKAYA,57,G.YILDIZ,CAVİDAN ÖZASLAN,﻿Kocaeli,2022-05-17,1,,Kum,English,Tuesday
5,AŞK VE SEDA KG K,3y a  d,SULTAN DE FAUST (FR),51 +1.50,L.TAPTIK AP,BEŞİR KAYA,﻿Kocaeli,2022-05-17,1,,Kum,English,Tuesday
6,SON AKTOLGALI SK,3y k  e,MERT MELİH,55,BURAK AKÇAY AP,HAYDAR YARDIMCI,﻿Kocaeli,2022-05-17,1,,Kum,English,Tuesday
7,POZİTİF KIZ DB SKG SK,3y k  d,YAŞARCIK,53 +1.10,F.ARSLAN AP,ALİ FEREZLİ,﻿Kocaeli,2022-05-17,1,,Kum,English,Tuesday
8,ALMAATA KAYA KG DB SK (Koşmaz),3y k  e,ALMAATA,53,C.KARADEMİR AP,CAVİDAN ÖZASLAN,﻿Kocaeli,2022-05-17,1,,Kum,English,Tuesday
9,ALBUHAR KG DB SK (Koşmaz),3y a  d,ALMAATA,51,S.GÜMÜŞ AP,CAVİDAN ÖZASLAN,﻿Kocaeli,2022-05-17,1,,Kum,English,Tuesday
10,MONDİŞ DB SK (Koşmaz),3y a  d,ALMAATA,51,S.AKŞIN AP,CAVİDAN ÖZASLAN,﻿Kocaeli,2022-05-17,1,,Kum,English,Tuesday
1.)62.000 TL,2.)24.800 TL,3.)12.400 TL,4.)6.200 TL,1.)10.695 TL,2.)4.278 TL,3.)2.139 TL,﻿Kocaeli,2022-05-17,2,,Kum,English,Tuesday
1,MAVİ KILIÇ SK,5y d  a,YONAGUSKA (USA),"56,5 +0.90",M.KAYA,İ.HİLMİ NARMANLI,﻿Kocaeli,2022-05-17,2,,Kum,English,Tuesday
2,MAXBUENO K,5y d  a,MAXIOS (GB),"56,5",N.AVCİ,BAŞAK YAVUZ,﻿Kocaeli,2022-05-17,2,,Kum,English,Tuesday
3,POKER FACE KG K GKR,5y d  a,DR FONG (USA),"58,5",E.AKTUĞ AP,AHMET ALTIN,﻿Kocaeli,2022-05-17,2,,Kum,English,Tuesday
4,MY PRIDE KG DB SK,6y d  a,TOROK (IRE),"55,5 +1.00",T.YILDIZ,SERAY ÜNBAY,﻿Kocaeli,2022-05-17,2,,Kum,English,Tuesday
5,İŞİN ASLI K DB,6y d k,AGRESIVO (USA),"53,5 +0.60",F.ARSLAN AP,NATALIIA BUNATIANTS,﻿Kocaeli,2022-05-17,2,,Kum,English,Tuesday
6,HOROZ DB SKG SK,6y a  a,FAIRSON,"52,5 +0.50",S.ÇELİK AP,TEMEL AYDIN,﻿Kocaeli,2022-05-17,2,,Kum,English,Tuesday
7,ELBRUZ KG DB SK,5y a  g,BOSPORUS (IRE),"52,5",C.PASO AP,NUSRET ÖZBAĞ,﻿Kocaeli,2022-05-17,2,,Kum,English,Tuesday
