horse_no,horse_name,age,origin,weight,jockey,owner_trainer,venue,file_date,race_no,distance_track,race_type,horse_type,race_day
1.)50.500 TL,2.)20.200 TL,3.)10.100 TL,4.)5.050 TL,1.)11.615 TL,2.)4.646 TL,3.)2.323 TL,﻿Şanlıurfa,2022-01-06,1,,Kum,English,Thursday
1,ERİŞEN BEY KG SK,4y d  a,TOŞUR,58,AH.ARSLAN,BARAN ERİŞEN,﻿Şanlıurfa,2022-01-06,1,,Kum,English,Thursday
2,ŞAHİNCAN SK,4y k  a,SON MARTI,54 +1.80,A.ÇANKAYA AP,SEMİH YARDIMCI,﻿Şanlıurfa,2022-01-06,1,,Kum,English,Thursday
3,UÇAN HALİL KG,4y a  g,UÇANBEY,58,H.ALTUNDAĞ AP,BİŞAR ÇELİK,﻿Şanlıurfa,2022-01-06,1,,Kum,English,Thursday
4,SİDARHAT KG SK,4y a  a,ATİKBEY,58,İ.AKYAVUZ,MEHMET TÜRKERİ,﻿Şanlıurfa,2022-01-06,1,,Kum,English,Thursday
5,ZAFER ŞAH KG DB SK,4y k  a,UÇANBEY,56,Y.CENGİZ AP,NECDET YILDIZ,﻿Şanlıurfa,2022-01-06,1,,Kum,English,Thursday
6,SEZARIM KG SK,4y a  a,UÇANBEY,54 +1.00,F.ÇETİNBAŞ AP,MEHMET TÜRKERİ,﻿Şanlıurfa,2022-01-06,1,,Kum,English,Thursday
7,BİZİM EDEOĞLU KG DB SK,4y k  a,YAŞARCIK,55 +1.50,H.SARIDAL AP,MEHMET FELHAN,﻿Şanlıurfa,2022-01-06,1,,Kum,English,Thursday
8,EFE AHMET KG DB,4y k  a,HIZLITAY,58,B.BEKTAŞ,MEHMET EMİN DEMİRKAPU,﻿Şanlıurfa,2022-01-06,1,,Kum,English,Thursday
9,KARA PATOZ KG DB SK,4y d  a,ATİKBEY,56,M.E.DOĞAN AP,ALİ ŞEŞEN,﻿Şanlıurfa,2022-01-06,1,,Kum,English,Thursday
10,RÜZGAR GİBİ GELDİ KG SK,4y k  a,YAKUPBEY,58,F.YARDIMCI,BARAN ERİŞEN,﻿Şanlıurfa,2022-01-06,1,,Kum,English,Thursday
11,REŞİT DB,4y a  a,ATİKBEY,54,M.ŞAKİR AP,HÜSEYİN ÇELİK,﻿Şanlıurfa,2022-01-06,1,,Kum,English,Thursday
12,HUYSUZUN OĞLU KG,4y k  a,YAKUPBEY,56,E.AKKILIÇ AP,EMRE YAVUZ,﻿Şanlıurfa,2022-01-06,1,,Kum,English,Thursday
1.)29.000 TL,2.)11.600 TL,3.)5.800 TL,4.)2.900 TL,1.)5.003 TL,2.)2.001 TL,3.)1.001 TL,﻿Şanlıurfa,2022-01-06,2,,Kum,English,Thursday
1,GÖKTEKİNOĞLU KG K,6y a  a,GÖKTEKİN,58,F.YARDIMCI,DİDEM ARTIK TUTAŞER,﻿Şanlıurfa,2022-01-06,2,,Kum,English,Thursday
2,KIRATIN KG DB SK GKR,5y k  a,KIRIMHAN,56,M.E.DOĞAN AP,HÜSEYİN BECENE,﻿Şanlıurfa,2022-01-06,2,,Kum,English,Thursday
3,YUTANGİRDAP KG SK,6y a  a,KAIZBERT (RU),58,M.DOĞAN,METİN ARSLAN,﻿Şanlıurfa,2022-01-06,2,,Kum,English,Thursday
4,REBER,8y k  a,GOBAKBEY,56,E.AKKILIÇ AP,İSMAİL SANCAR,﻿Şanlıurfa,2022-01-06,2,,Kum,English,Thursday
5,KOMET KG DB SK,8y k  a,TAMERİNOĞLU,58,B.BEKTAŞ,HİDAYET ŞAHİN,﻿Şanlıurfa,2022-01-06,2,,Kum,English,Thursday
6,ESLİNA DB,6y a k,ŞİMŞEĞİNOĞLU,53 +1.90,S.ULUTAŞ AP,İSMAİL GÜRLER,﻿Şanlıurfa,2022-01-06,2,,Kum,English,Thursday
7,KIZILTUĞ KG DB GKR,10y k  a,BEN ANADOLU,56,Y.CENGİZ AP,REŞAT ARSLAN,﻿Şanlıurfa,2022-01-06,2,,Kum,English,Thursday
8,ŞENALP KG K,8y a  a,ÖZGÜNHAN,58 +1.20,M.ÜNLÜ,NEDİM CAN,﻿Şanlıurfa,2022-01-06,2,,Kum,English,Thursday
9,HANDASSA KG K,5y a  a,UÇANBEY,54 +1.80,A.ÇANKAYA AP,SUPHİ TOYDEMİR,﻿Şanlıurfa,2022-01-06,2,,Kum,English,Thursday
10,GEDİZKAYA SKG SK,8y k  a,BAŞBAY,58,İ.AKYAVUZ,KADRİYE KAYA,﻿Şanlıurfa,2022-01-06,2,,Kum,English,Thursday
11,ÜNLÜ PRENS KG K,6y a  a,SULTAN DE FAUST (FR),55 +0.60,H.ALTUNDAĞ AP,BEKİR ÜNLÜ,﻿Şanlıurfa,2022-01-06,2,,Kum,English,Thursday
12,KESVACANGÜN DB,6y k k,TURBO,53 +2.00,Y.ÇELİKBAŞ AP,BÜLENT TOYDEMİR,﻿Şanlıurfa,2022-01-06,2,,Kum,English,Thursday
1.)50.500 TL,2.)20.200 TL,3.)10.100 TL,4.)5.050 TL,1.)11.615 TL,2.)4.646 TL,3.)2.323 TL,﻿Şanlıurfa,2022-01-06,3,,Kum,English,Thursday
1,EDİPHAN KG DB SK,4y k  a,GOBAKBEY,58,İ.AKYAVUZ,HASAN DİLBER,﻿Şanlıurfa,2022-01-06,3,,Kum,English,Thursday
2,AY ŞİMŞEĞİN OĞLU KG K,4y k  a,ŞİMŞEĞİNOĞLU,58 +1.20,M.ÜNLÜ,MEHMET ÜNLÜ,﻿Şanlıurfa,2022-01-06,3,,Kum,English,Thursday
3,DOĞAN PENÇESİ SKG SK,4y k  a,YAKUPBEY,56,M.E.DOĞAN AP,MEHMET DOĞAN,﻿Şanlıurfa,2022-01-06,3,,Kum,English,Thursday
4,SON KRAL KG,4y a  a,ATİKBEY,54,M.ŞAKİR AP,MEHMET DOĞAN,﻿Şanlıurfa,2022-01-06,3,,Kum,English,Thursday
5,TARUMAR KG DB SK,4y a  a,USTA,56,Y.CENGİZ AP,AVNİ KAYA,﻿Şanlıurfa,2022-01-06,3,,Kum,English,Thursday
6,KÜÇÜK YUSUF SKG SK,4y k  a,BOZYİĞİT,58,B.BEKTAŞ,MEHMET AKTAŞ,﻿Şanlıurfa,2022-01-06,3,,Kum,English,Thursday
